global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_03	aroma_motion_07	aroma_motion_11
6360.370732093086	n/a	40454315.84966634	n/a	10185.852210318511	n/a	103751585.2504505	n/a	5421.649720744104	n/a	29394285.694444623	n/a	6059.563517588713	6062.392567887813	n/a	n/a	n/a	n/a	-0.1757794539	0.0132591496	-0.0936762835	0.0504364168	-0.0894497137	0.0939534649	-0.0330383987	0.0444110878	-0.0154508161	0.1256736601	0.0051111368	-0.0320314922	0.0809496798	-0.1880964977	0.0002613747	-0.1456779394	0.16231526	-0.1187362556	0.086395104	-0.064460509	0.0505240641	-0.0494648013	0.0636526827	0.0383659754	-0.0388330837	0.0651514091	-0.0547961045	0.1362328353	-0.004260698	0.1848881577	0.0894001187	-0.0903170547	0.0323461077	-0.0932622571	0.0963457213	-0.0734467882	0.001484682	-0.0742602445	0.0886312365	-0.0344712694	0.0240081735	-0.1446046127	0.0544764944	-0.1048152122	0.0121477682	0.0320674355	-0.1102370353	-0.1233289886	0.0611820264	-0.0267322015	-0.0214573843	-0.0589835889	-0.1020424112	0.0943596375	0.0185164239	-0.1050680135	-0.0502761853	-0.1026634812	0.0041857429	0.0590323109	0.0132809754	-0.0283552793	-0.0612804374	-0.0501883707	0.0728956864	0.0722481658	-0.0117803549	-0.0987875236	0.0239794718	-0.0225177591	-0.0665363571	0.1648974501	-0.0132073514	0.1416003136	-0.0656760065	0.0449521738	0.0931852938	-0.0788979734	0.0069637287	-0.0455595844	0.1082157105	-0.0259739362	0.0874694717	-0.0679080169	0.0244723141	-0.0786385911	0.094071561	-0.1313134309	0.0567826381	0.1031523384	-0.0094350388	-0.0101810116	-0.0340192027	-0.050851837	0.166699528	-0.1286435323	-0.1272018999	0.027106215	0.0401757265	-0.0945198606	-0.0449275443	-0.0564685048	0.0802628705	0.012606618	0.035032244	-0.1018437436	0.0913419334	0.0518921717	0.0823329995	-0.1071926157	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.00665456	n/a	n/a	4.42831687936e-05	0.0751389999999999	n/a	0.0056458693209999	n/a	-0.131013	n/a	0.0171644061689999	n/a	0.00195799	n/a	n/a	3.8337248401e-06	-0.00062667	n/a	3.927152889e-07	n/a	0.0	n/a	n/a	0.0	-1.545424746	-0.5798255971	1.224095694
6348.138946790401	-12.23178530268524	40298868.08775714	149.61657169098663	10182.331562773004	-3.5206475455070176	103679876.05424334	12.394959139684588	5414.741684882222	-6.908035861882127	29319427.51400117	47.72095946904953	6054.378976475793	6007.331699258338	0.9211720000000002	19.141279	0.04047009	0.0166273	-0.1605179295	-0.072331999	-0.0271786101	0.0557024618	-0.061367395	0.1078036972	0.0662820757	0.0174519706	-0.0432711565	0.1747457362	0.0282914654	-0.0067331184	-0.1405643176	-0.1615556073	-0.0884185032	-0.0917502086	-0.0920325312	-0.0537852337	0.0214304244	-0.0493687284	-0.0047382279	-0.0232365381	0.0504668724	0.0770771309	-0.0347355523	0.0740993325	-0.0052158767	0.1405018662	0.1082640713	0.0257812841	0.0911877702	-0.0038769544	0.100780775	0.0151959627	-0.0294941505	0.0505383223	-0.0049217333	0.0149036588	0.2074110593	0.0305943127	0.095460534	0.0161948944	-0.0103948746	-0.1414816104	3.9793e-06	-0.0734875958	-0.032584532	-0.0977275828	-0.0111831761	0.0859644229	-0.0602618565	0.0619196462	0.14868104	0.0947180829	-0.0228771549	0.2370706371	0.0426530211	-0.0526618587	0.0737777502	0.0102423286	0.1033129425	0.0899591655	-0.0839930333	0.0365867768	0.0382650092	-0.0809839205	0.0081648332	-0.1053354463	0.0134026926	-0.055587375	-0.0382958735	0.1096201993	-0.0586997729	0.0243084557	-0.0642412187	0.0702142841	-0.1132874543	-0.0741868212	0.0961449788	0.0586933015	0.060174492	0.0764812441	-0.0362521193	0.0021015802	0.0426792323	-0.0701917094	-0.0073461758	-0.0334973527	0.0572036038	0.0956622881	0.0604394992	-0.1314115867	-0.0646708676	-0.04609432	0.04348018	-0.0775759429	0.0311617908	-0.2278720977	0.041846586	0.1009545048	-0.1631642366	0.1672847396	0.1727767665	0.012692087	-0.0548801527	-0.0559098931	-0.0574746588	-0.0461756528	0.0265836104	-0.0704012275	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0105443	0.0038897399999999	1.5130077267599992e-05	0.0001111822624899	0.0683999	-0.0067390999999999	0.00467854632001	4.541546880999866e-05	-0.139808	-0.0087949999999999	0.0195462768639999	7.735202499999996e-05	0.00175565	-0.00020234	4.0941475600000035e-08	3.0823069225e-06	-0.000740641	-0.000113971	5.48549090881e-07	1.2989388841000009e-08	0.000104614	0.000104614	1.0944088996e-08	1.0944088996e-08	-2.010942767	-1.443343718	0.8116954558
6342.761880526287	-5.377066264113637	40230628.27305736	28.912841608668984	10199.478420263167	17.1468574901628	104029360.04541405	294.01472178795217	5416.894461707087	2.1527768248652137	29342745.60927292	4.634448057676751	6056.966968479918	5982.2486860186345	0.943178	19.598545	0.0515105	0.0218227	-0.1496040318	-0.0576005812	0.1118058479	0.070366207	-0.0559204647	0.0723567396	0.0774672143	-0.0979633396	-0.0487631951	0.1342011355	0.104997902	-0.0669419122	-0.1261699185	-0.1221518727	-0.1631117093	-0.0490594316	-0.0572873971	0.0625260289	0.0538775382	0.177375529	0.0850947354	-0.0486612691	0.1286476468	0.1147012733	-0.1265221531	-0.0394240933	-0.0410918077	-0.009066302	0.1701819743	0.0369304962	-0.0261955619	0.0658141121	0.0502676852	0.0671123553	-0.1200319347	0.0123903784	0.0340363928	-0.1176910779	0.0312289753	0.0266762019	0.0864869329	-0.007440463	0.0612894796	0.0788451005	-0.0276593314	-0.0126268922	0.0599315036	-0.0062574235	-0.0424776703	-0.0358173939	-0.0249807046	0.0206914982	0.1927661513	-0.0556378566	0.0917866722	0.1253962467	0.0072169129	0.1480316971	0.1135694704	-0.0463931554	-0.0728561505	0.0547092198	-0.1045443196	-0.0195299087	-0.0559634032	0.072648642	0.0318001113	-0.0715300065	-0.0158261316	-0.1368430366	0.0052527101	0.0354119262	-0.1088299593	0.1259284438	-0.0583694802	0.0034763134	-0.1152414535	-0.0440545708	-0.0020781151	0.1436404502	-0.0081533244	0.1051716063	0.0331388654	0.05150066	0.035166352	-0.047601393	-0.0310856472	-0.0873453684	-0.0402344365	-0.0891027962	0.007893615	-0.0889401716	0.0972274277	-0.0587305564	-0.1723379255	0.0297250586	0.0933063604	-0.0317310124	-0.0441752548	0.1012002496	-0.0752993264	0.0547420005	0.0622101903	0.0245861947	0.0082957736	0.0290784473	0.0839336045	0.0107678396	-0.0589188643	0.0666539725	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.017928	0.0073837	5.451902569e-05	0.0003214131839999	0.0599028	-0.0084971	0.00358834544784	7.220070841e-05	-0.152074	-0.0122659999999999	0.0231265014759999	0.0001504547559999	0.00151302	-0.00024263	5.886931690000009e-08	2.2892295204e-06	-0.000682434	5.820700000000001e-05	4.65716164356e-07	3.3880548490000007e-09	0.000271051	0.000166437	2.770127496900001e-08	7.346864460100001e-08	-1.330944177	-2.729906038	-0.1151386916
6339.100511389504	-3.6613691367829233	40184195.29349867	13.40562395578653	10225.12992518366	25.651504920493608	104553281.9868864	657.9997046861077	5420.439776932871	3.54531522578327	29381167.37535607	12.569260050170678	6061.346716027351	6016.050938202269	0.951675	19.775112	0.0323465	0.015059	-0.07523305	0.0617704258	0.1199966246	0.0851010737	-0.0517275953	0.041901534	0.0027852527	-0.1081541508	-0.0558115348	0.095520916	-0.0392846396	-0.0413963583	-0.0051570094	-0.0483981059	0.0153713813	-0.0570411244	0.0425249042	-0.0830464469	0.032124052	-0.0873938492	0.0439406787	-0.1486113856	0.04862852	0.0976650475	-0.0621988158	-0.0758031515	0.02831347	-0.0730146295	0.0960878198	-0.0032128329	-0.0956106723	-0.0011270817	0.0791001982	0.0804001791	0.0622895419	0.0197424263	0.176601058	-0.1508136411	-0.024400729	-0.1417708014	0.0152045765	-0.1126562839	-0.0783362609	0.0177146255	0.0144195263	0.071079989	0.0125188432	0.1059768067	0.0398811607	-0.1012749974	-0.125227046	-0.0732438802	-0.1060415239	0.0787551693	-0.0111176361	0.1361949716	0.0181485776	-0.0982051914	-0.0332204818	0.097204819	-0.0879362035	0.0369491978	-0.0215467522	-0.0006982676	0.0662112427	-0.046417005	-0.1197622137	-0.0426619368	-0.0625308285	-0.0887261557	0.0623663603	-0.0100014649	-0.0889313617	0.0296882594	-0.0435715979	-0.0430254319	-0.0231701252	-0.0906337795	0.0576396935	0.1729720194	0.0515650621	-0.0389541059	0.0872530083	-0.047929093	0.0721538546	0.0922804704	0.0008158095	0.0913464532	0.1368805908	-0.0217780946	-0.0251302382	0.0098470019	-0.0528619859	-0.0251970783	-0.040885015	0.1027871914	-0.1208081033	0.0390824875	-0.0347156118	-0.0304708	-0.0076953484	-0.1054998103	-0.0085753346	0.0642660876	-0.1238400452	0.1792785107	-0.1571073947	0.2383846965	-0.1107505586	0.0179798933	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0222364	0.0043084	1.8562310560000005e-05	0.00049445748496	0.062122	0.0022191999999999	0.0038591428839999	4.924848639999989e-06	-0.154051	-0.001977	0.023731710601	3.9085290000000255e-06	0.00166684	0.00015382	2.366059240000001e-08	2.7783555856e-06	-0.000875998	-0.000193564	7.67372496004e-07	3.7467022096000015e-08	0.000141597	-0.000129454	1.6758338116000003e-08	2.0049710409e-08	0.02065009415	-2.339547861	-0.03812360216
6339.295967986419	0.1954565969144823	40186673.36972887	0.0382032812773904	10221.105450240711	-4.024474942949382	104470996.62494038	16.196398566427433	5421.342505492471	0.9027285596002912	29390954.561859384	0.8149188523180165	6066.535982705535	6045.785948904352	0.98091	20.382597	0.0258864	0.0142493	0.003930417	0.1314592096	0.0096142214	0.129841817	-0.0697897242	-0.0134197332	-0.0523275979	-0.1017570153	-0.1026884315	0.0017773465	-0.0045292584	0.0096957776	-0.1181925388	-0.0371919799	-0.001644086	-0.0298377954	0.0679754221	0.1184574359	0.1194647673	-0.0376057282	-0.0147605167	0.0359010441	0.0018576915	0.093801925	0.0260701522	-0.0311846651	0.0273984012	-0.0416131225	0.1527669356	-0.0035581828	-0.1233846984	0.1316150749	-0.0226485257	-0.2101570593	-0.0448835707	0.0701161544	-0.1757507257	-0.0170286486	0.0882363124	0.0503634755	-0.1109374371	-0.0094919624	-0.115540287	-0.003117629	0.1125878497	-0.1073100271	-0.0513158949	0.0187370109	-0.0239636254	-0.1794280555	-0.0606657012	0.0148378927	0.0810809668	-0.0442505205	-0.0882237595	-0.091234458	0.0078890146	0.0397891882	-0.015125643	-0.0033297082	0.1655723762	-0.0141861806	0.0471729734	0.1607385953	0.0098146903	-0.0518123938	-0.230302084	0.0029490296	-0.1204817417	-0.0024719249	0.0336792896	-0.1126535196	-0.0855279833	0.0929085395	-0.0076844181	0.0147915514	-0.0241575789	0.0641198312	0.2670227132	-0.1108698887	-0.0509756807	-0.0401527604	-0.095441052	-0.0518850476	0.1494388353	-0.0249254001	-0.026507116	-0.0990165073	0.1075224209	-0.0480583515	-0.0691530137	0.0836160768	0.1381610717	0.0393408035	-0.0187918628	-0.0582662947	0.1300213083	0.1209710284	0.0474641396	0.0840901973	-0.0020621091	-0.0035890134	0.0271215946	0.000140445	-0.0682120478	0.041225444	-0.20891274	0.0449957718	-0.0324677553	0.0911625001	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0320103	0.0097738999999999	9.552912120999998e-05	0.00102465930609	0.0620968	-2.519999999999606e-05	0.00385601257024	6.350399999998014e-10	-0.160057	-0.006006	0.025618243249	3.607203600000014e-05	0.00176773	0.0001008899999999	1.0178792099999993e-08	3.1248693529e-06	-0.000926079	-5.0081e-05	8.57622314241e-07	2.5081065609999996e-09	0.000192252	5.065499999999998e-05	2.565929024999998e-09	3.6960831504e-08	0.4527526142	-0.5204712071	0.6368511764
6331.3084306883065	-7.987537298112329	40085466.44450483	63.80075208873561	10200.910027380278	-20.19542286043361	104058565.3867075	407.8551045117245	5416.403895177954	-4.938610314517064	29337431.15569891	24.38987183865433	6064.08030652883	6016.240805425858	0.963659	20.024118	0.04429435	0.0232428	0.0237765529	0.0691531878	-0.0729736526	0.0987033689	-0.0700286155	-0.0349374118	-0.133441625	-0.0316986165	-0.0810211897	0.0020619426	0.0788800368	0.0297254531	0.0783583834	-0.0026852567	-0.1561406619	0.0392584268	0.0866825207	0.0089242297	0.0319012811	0.0954980903	-0.0638927639	0.020368803	-0.0299889174	0.0228812879	0.0364948761	0.0337446977	0.0444485331	-0.0273647528	0.1088836003	0.063521352	-0.0196952382	-0.0243763711	-0.040706325	-0.0969840106	0.1321462667	0.045213608	-0.1186603564	0.2528011176	0.0480980152	0.0479297094	-0.0715197874	-0.0405628349	-0.1625963017	0.0904014603	-0.1790769726	0.0962115824	-0.090332384	0.003394566	-0.0316947211	-0.050849773	0.0516144523	0.0396060413	-0.0092152933	0.1258260571	0.0741047117	-0.0409164862	-0.0825423219	-0.0875054857	0.0565278232	-0.1673969096	-0.0378318904	-0.1610212187	-0.0249324126	-0.0614548344	-0.0830095457	0.0829289405	0.0459538338	-0.0291166411	-0.082455515	0.0706035335	0.017293076	-0.0508891506	-0.0860516522	0.0620871516	-0.0070517782	0.0159709007	0.1606006591	-0.0240656807	0.10941333	-0.1282946368	0.0249220347	-0.0696713817	-0.0965345618	-0.0791826524	-0.0856387524	0.0851053467	-0.1812223625	-0.0432534601	-0.2221071781	0.1233238103	0.1595216783	0.0529331638	0.0683079002	0.0213633903	-0.0054902721	-0.0847497386	-0.0078300488	0.0374324482	-0.0339071724	-0.0747544658	-0.073650129	-0.0752604004	-0.1022377912	0.0493877192	-0.0581415111	-0.2481646932	0.0283389281	-0.0102552035	-0.0084484621	0.096596241	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0341474	0.0021371	4.567196410000012e-06	0.00116604492676	0.0575338	-0.0045629999999999	0.00331013814244	2.0820968999999978e-05	-0.143313	0.016744	0.0205386159689999	0.000280361536	0.00167286	-9.486999999999994e-05	9.000316899999988e-09	2.7984605796e-06	-0.000682434	0.000243645	4.65716164356e-07	5.9362886025000016e-08	0.000270742	7.848999999999999e-05	6.1606800999999995e-09	7.3301230564e-08	-0.1461559298	0.001582786712	1.496436561
6327.988214684502	-3.320216003804489	40043434.84518595	11.023834311919453	10167.2577024269	-33.65232495337841	103373129.18755911	1132.4789747677753	5413.437446128275	-2.966449049678886	29305304.98314382	8.799819964340765	6056.032796600554	5952.970058009662	0.965365	20.05958	0.0214461	0.0122294	0.0178739717	-0.0117053774	-0.0885430383	0.0408574339	0.0308319582	-0.0676006427	-0.0153797457	0.1126447794	-0.0953320233	0.0395463047	0.0038295953	0.1619403332	-0.0215725426	0.1158553967	0.0998021295	0.0154322021	0.1399629443	0.0188015905	-0.1696922029	0.0859587481	-0.0541105616	0.0393223145	0.0112471384	-0.0194073588	0.0928379964	0.0225809341	-0.1004306583	-0.1010090448	0.1020598123	-0.0788420694	0.1502704101	0.0250912328	0.0545717039	-0.0914981009	0.0598584862	0.1183113711	0.0821384016	-0.0106743651	-0.0246810618	-0.0322263945	0.0187511592	0.1244669023	0.0375410989	-0.0720481308	-0.0550253631	-0.263226286	-0.2015212762	0.1510400924	0.0742631967	0.0404586762	0.0849041298	0.1037831028	0.0326650872	0.0905960572	-0.0476271077	-0.0380898309	-0.1009435991	-0.0695385998	-0.004633138	-0.0684591012	-0.1101470026	-0.0213411199	-0.0848341988	-0.0248771995	0.0227014976	-0.0070401205	0.0391567	0.0430910747	-0.0615051314	0.0541535358	-0.0927334244	-0.0636388302	-0.0904352304	-0.0424105873	-0.0485653387	0.0753297027	0.1082288361	0.0174144785	0.0380633013	0.2337903678	-0.0731372683	-0.0974002879	-0.0448759189	0.0024898493	0.0211925894	0.0100901104	0.1940659949	0.0991437119	-0.0523735296	0.0460348014	0.1628141312	0.0029316686	-0.1488150743	-0.1070874227	0.0561075638	-0.0085386879	0.2368530312	-0.0573206409	0.0689768542	0.0395359383	0.0077113	-0.0788722419	-0.0369989323	0.0775428999	0.0792598816	-0.0283429385	-0.0047144487	-0.0916111567	-0.0631413948	-0.067218038	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0310726	-0.0030748	9.454395040000016e-06	0.00096550647076	0.049332	-0.0082018	0.002433646224	6.726952324000003e-05	-0.151194	-0.0078809999999999	0.0228596256359999	6.211016099999998e-05	0.0017024	2.953999999999999e-05	8.726115999999994e-10	2.89816576e-06	-0.000682434	0.0	4.65716164356e-07	0.0	0.000254512	-1.623e-05	2.6341289999999997e-10	6.4776358144e-08	-1.159355481	-0.2423322622	1.253018068
6324.441056114472	-3.547158570029751	39998554.67226634	12.582333920935508	10154.369824908164	-12.887877518734967	103111226.54100546	166.0973869379142	5413.056424711604	-0.3810214166705918	29301179.857111577	0.1451773199616647	6055.854928026887	5868.885053586474	0.983054	20.427132	0.0446676	0.0241187	-0.0084012021	-0.1462805409	0.0061276097	-0.0345990368	-0.0537260065	-0.1174774203	0.1426673486	0.1104738205	-0.0150154353	0.0284297996	0.060374953	0.1429188411	-0.0376700851	-0.0424081324	0.2018278303	-0.0193561754	-0.059921804	0.1554456611	-0.0898586782	-0.1021281306	-0.0484127708	0.0179399329	-0.1539073939	-0.0141287849	0.0383112124	-0.0200463713	-0.1102687534	-0.022157435	0.0001681631	-0.1735006047	-0.0630307366	0.0239471898	-0.0762154864	-0.0690261794	-0.0052245615	-0.1486641346	-0.0369274971	-0.0365062858	-0.1032428509	-0.1536136844	-0.0793644482	-0.0152548908	-0.0745258049	-0.0668715312	-0.0895397361	0.0893412684	-0.0060757263	0.0181243322	-0.0985191492	0.1951724089	-0.1082259688	-0.0380713862	0.0197406977	-0.0307850965	-0.0817386363	-0.0554419719	-0.063773888	-0.0877148302	0.0973141057	0.0520913991	-0.0626952081	-0.0496668656	-0.0928533617	-0.0240000478	0.0485189707	0.0333641829	0.0022559415	0.0779645264	-0.0131467675	-0.0465396502	-0.107544131	-0.1016370909	-0.0827173961	-0.0985285811	0.06300463	-0.0512284532	0.0557686122	0.131739962	0.1013429001	-6.9394e-06	0.0797139463	0.0074170672	0.0821782179	-0.0040457849	-0.0023966815	0.1038729755	-0.0564232567	0.0220447807	-0.0224561713	0.131717821	-0.0782935609	-0.0178070992	-0.0908586521	-0.0721313028	-0.0697281805	0.011356318	-0.1607300571	0.0007467193	-0.0068959349	0.1180714167	0.1015398003	-0.0006103949	0.1246052068	0.1216414984	0.2034199591	0.0326845752	0.1618521299	-0.1052100836	0.0700437183	0.0707028507	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0204835	-0.0105890999999999	0.0001121290388099	0.00041957377225	0.0620999	0.0127678999999999	0.00385639758001	0.0001630192704099	-0.143313	0.0078809999999999	0.0205386159689999	6.211016099999998e-05	0.00171648	1.4080000000000082e-05	1.9824640000000228e-10	2.9463035904e-06	-0.000682434	0.0	4.65716164356e-07	0.0	0.0	-0.000254512	6.4776358144e-08	0.0	-2.17803709	-1.621911224	0.1404576182
6320.315356643207	-4.125699471264852	39946386.207419954	17.02139612719508	10182.084427924936	27.714603016771434	103674843.29739147	768.0992203772363	5414.791684484562	1.735259772957761	29319968.98636316	3.01112647964542	6055.681487009864	5896.982021137294	1.009692	20.980659	0.0477139	0.02203	0.0393230492	-0.0041749375	0.1589580783	-0.0800763939	0.0125038448	-0.1423786379	0.1074553384	-0.0255153558	0.010995318	-0.0846039406	-0.0006654961	0.0945721484	0.1525813525	0.0226246371	0.0083931013	0.0058149995	0.1494615321	0.0493063202	-0.0479616672	-0.0430601477	-0.0520690271	0.1202241405	-0.1253349211	-0.0454777095	0.0152554148	-0.0801739561	-0.0059618223	-0.0975177675	-0.0217638203	-0.1343248881	0.049794461	0.2312092443	-0.1118391735	0.0742377459	0.0481056092	0.0449331492	0.1203439029	0.0393779802	-0.0051011371	-0.0576772991	-0.0911830678	0.0823725943	-0.0107778801	0.1571871181	-0.0959403221	0.033926497	0.0744952319	0.0816137266	-0.0205793733	0.0504070278	-0.0333214431	0.1323576456	-0.0919696793	-0.1279583927	0.1301521067	0.0036113592	0.0979041154	0.1447605237	-0.0494211149	0.0575455051	0.0086980578	0.0640666189	-0.0838464916	-0.0716571099	-0.062007588	-0.0338332042	0.0086684738	0.1346679747	-0.0062587997	-0.0450566482	0.0273580638	-0.0672114069	0.0086794512	-0.1172333097	-0.0181028693	0.0272613572	-0.0836195502	0.2212435985	-0.095965146	0.1354140208	-0.1091533793	-0.1256103544	-0.0279267894	-0.0188336415	-0.0027497925	0.1660295157	-0.0681441124	-0.0180226182	-0.1108608566	-0.0673780167	-0.0637067898	-0.0940341218	-0.0152758408	-0.0481412907	-0.0111661432	-0.0252913593	0.0174678593	-0.0222330598	-0.1275491077	-0.0628146892	0.0022208523	0.042281348	-0.0357304888	-0.0155093274	-0.1377779515	0.1564312864	0.1509746424	-0.0658114656	0.018532939	-0.0468333783	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0205248	4.129999999999759e-05	1.7056899999998006e-09	0.0004212674150399	0.0460889	-0.0160109999999999	0.00212418670321	0.0002563521209999	-0.134479	0.008834	0.0180846014409999	7.803955600000015e-05	0.00184876	0.00013228	1.7497998400000008e-08	3.4179135376e-06	-0.000493762	0.0001886719999999	2.43800912644e-07	3.5597123583999995e-08	0.0001356	0.0001356	1.838736e-08	1.838736e-08	-0.241710313	-2.17582958	-0.8177973029
6310.43012559715	-9.885231046057015	39821528.37004407	97.71779283392948	10209.138525512142	27.054097587206343	104226509.43309624	731.9241962580841	5410.439798258044	-4.351886226518218	29272858.810574543	18.938913728558973	6054.455394400573	5909.458276554316	1.042808	21.668776	0.05324115	0.0238599	0.1568160027	0.0576679094	0.0045397825	-0.1634482181	0.0297024957	-0.0916360398	-0.0391065134	-0.0411292274	0.0753391533	-0.0498362757	0.1694182389	0.0665113235	0.0461832078	-0.007423163	0.0279106866	0.0225541531	-0.1285663701	-0.1576078443	-0.0289887441	0.0405207023	0.1482842032	0.1360522454	-0.2129332911	-0.0876400941	0.067355936	-0.0029386556	0.0555307283	-0.2083161799	0.0309420366	-0.0496765737	0.0616724349	-0.0212371164	-0.2534859047	0.1149110096	-0.0725527475	-0.200357178	0.0505837311	0.0531640442	0.0728114234	0.0516211426	-0.0155239654	0.2231025577	-0.0489368873	0.0237844166	0.0552221876	0.1121545542	-0.0932086804	0.051185616	0.0548021104	-0.136316245	0.080365148	-0.0836024594	-0.0993184	0.0384067746	-0.1183583582	-0.0199606751	0.0261910014	0.0230831399	0.0194623837	-0.1071198416	0.0288431394	0.0176155549	0.1324995917	-0.188525337	-0.0048173037	-0.0107608386	0.0011002643	0.1087944027	-0.0044271037	0.0866092712	0.0590238337	-0.1233031152	0.0184024328	-0.0593320895	-0.1382239114	-0.0810515691	-0.0158966426	0.1067870788	-0.2095920075	0.0490715373	0.0710395559	0.0731420136	-0.0365882237	0.0599743628	0.0060412128	-0.0018245357	-0.158158459	0.0813042566	-0.1155576772	-0.063533759	0.1289391186	0.1503014209	0.0848736923	-0.0586928944	0.136894345	-0.0175148447	-0.0218959301	0.1769392342	0.2109827083	0.0396067098	0.0827168453	0.0159587083	-0.0507068019	-0.0943762028	-0.0495009679	0.0455335655	0.0321512172	0.1011268256	0.0259748732	-0.0047165668	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0224885	0.0019637	3.856117690000009e-06	0.00050573263225	0.0385767	-0.0075122	0.0014881617828899	5.643314884000005e-05	-0.126222	0.0082569999999999	0.015931993284	6.817804899999977e-05	0.00220496	0.0003562	1.268784400000001e-07	4.861848601600001e-06	-0.000682434	-0.0001886719999999	4.65716164356e-07	3.5597123583999995e-08	0.000300893	0.000165293	2.7321775849000002e-08	9.0536597449e-08	0.2741420042	-0.716439561	0.3623329607
