global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_11	aroma_motion_12	aroma_motion_15	aroma_motion_18	aroma_motion_20	aroma_motion_22
6112.762158937552	n/a	37365861.21173888	n/a	8838.33791438663	n/a	n/a	78116217.08888419	5644.251236617932	n/a	n/a	31857572.02206305	5931.45560091766	6480.037156695753	n/a	n/a	n/a	n/a	-0.0852555711	0.0654410931	-0.0030992704	0.0357780995	-0.0519810517	0.1523593708	-0.0978054745	0.0400653899	-0.0193383086	0.0388048538	-0.0123160537	0.0066166718	-0.0917397917	0.0529547531	-0.1195684419	0.0051549233	-0.0516457844	0.0942751973	-0.016331576	-0.0433259495	0.079371812	-0.0440957865	0.0316019236	-0.0196262169	-0.0891086122	0.0301804326	-0.0448233086	0.1169846018	-0.087463087	0.1488309584	-0.0918012812	0.0796531849	-0.0645808586	0.0938844671	-0.1219460806	0.0432320718	-0.046321992	0.0069201734	0.0097844579	-0.064744875	0.0425753412	0.0087314333	-0.0272402959	-0.0103421976	0.111295082	0.1965736349	-0.166916883	0.0727527352	0.1286396731	0.0479481361	0.0679294674	-0.1447652223	-0.0416492849	0.0353273058	0.0856600096	0.0885997866	-0.0001971345	-0.038144212	-0.0807504531	0.1862597126	0.008074591	0.0128572844	-0.0343049885	-0.0042375429	0.0035578277	-0.039607222	0.0079605605	-0.0739703803	0.0350287316	-0.0527028694	0.1195990181	-0.0246279779	0.0685477143	-0.0423325045	0.1266240719	-0.162848876	0.082917861	-0.143880983	0.0439424739	-0.0098718643	0.1094143641	-0.0675143862	0.0360284991	-0.0646647806	0.0806102618	-0.0213196858	0.0276475537	0.03225172	-0.0147162616	-0.0324084775	0.1109197812	0.0194971673	0.0934608972	-0.1034287699	0.2128600625	0.0578041145	0.0232542843	0.1502940632	-0.2276857122	-0.0713106494	0.1274822587	0.0924216473	0.0721101352	-0.0858576039	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0373174	n/a	0.00139258834276	n/a	0.0138876	n/a	n/a	0.00019286543376	-0.191344	n/a	0.036612526336	n/a	0.00107334	n/a	1.1520587556000002e-06	n/a	-0.00142515	n/a	2.0310525225e-06	n/a	-0.000826481	n/a	6.83070843361e-07	n/a	0.0	0.0	-1.523986126	1.924390638	1.138789726	0.05687344957	0.6423495856	-1.09171813	-1.357831139	-2.159474071	-0.20204831	-1.392276287	-0.4772688376	-1.022096982	0.08127093475
6091.152120314713	-21.610038622839056	37102134.152814426	466.99376928059576	8800.123497458339	-38.21441692829103	1460.341661169256	77442173.57051837	5635.709136491256	-8.542100126675905	72.96747457415651	31761217.471131016	5920.656838272466	6417.705487762278	1.089453	28.681793	0.0572797699999999	0.0351632	0.0741038777	0.0119561029	0.0274835768	-0.1496293388	0.0034388576	-0.0443336915	0.1995456943	-0.0134545137	0.0261853157	0.0982197416	-0.0579633248	0.0814703341	-0.1093303379	-0.1527991438	-0.024731324	-0.0242356311	0.0708875861	-0.063980182	0.0457289351	-0.0700178621	-0.0531226894	0.0942443986	0.1132201391	0.0343056707	0.0837737565	-0.1569336266	0.102083764	0.2385373299	0.0913620187	0.0816221026	-0.012224829	0.0492108753	-0.1243460525	0.0422489581	-0.1067528084	-0.1541488851	-0.2393595205	-0.1504272969	-0.1213428136	-0.0752096097	-0.1348905863	0.0113234122	-0.0852794737	0.1313587764	-0.0193566866	0.0457206383	-0.0706587646	-0.1414313127	-0.1460838993	-0.0501931017	0.0495419653	0.1502603189	0.1252403273	-0.0992522017	0.0633257657	0.028038873	0.0120122134	0.0510663311	-0.0553454831	0.1749208283	-0.0725780802	-0.0174318612	0.0301737002	0.0279891445	0.1019787179	-0.1939363375	0.0225036508	-0.0234798511	0.0800818928	0.1321944299	0.1167245246	0.0532061741	-0.1693711355	-0.1077760584	-0.0246937245	0.0306316306	0.1389229798	0.0883307197	0.0551461806	-0.1862697322	0.0193731249	-0.1250123977	0.0956095604	0.0905558157	0.256357839	0.0349206566	0.1624416933	-0.0216726137	0.07451903	0.0179476467	-0.0451473749	-0.0083772641	-0.0977596049	-0.0274047862	-0.1267098116	0.1653150517	0.1236506771	0.009467897	0.0667244868	0.0843394909	-0.0036805653	0.0487402903	-0.0983488513	0.034594029	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0373355	1.810000000000006e-05	0.00139393956025	3.276100000000022e-10	0.00739888	-0.00648872	4.21034872384e-05	5.47434252544e-05	-0.1572	0.0341439999999999	0.02471184	0.0011658127359999	0.001201	0.0001276599999999	1.442401e-06	1.629707559999998e-08	-0.00147239	-4.724000000000004e-05	2.1679323121e-06	2.231617600000004e-09	-0.000668802	0.0001576789999999	4.4729611520400003e-07	2.4862667040999997e-08	0.0	0.0	-1.276044383	1.955464668	1.083495495	0.5069743057	0.313174026	-1.486226646	-1.273062892	-1.320110507	-1.8869172	-0.4152464673	-0.9696427525	-2.114440697	-1.469855553
6104.251363813686	13.09924349897301	37261884.71262125	171.59018024538668	8915.607027918577	115.4835304602384	13336.44580756081	79488048.67627113	5639.454997208619	3.74586071736303	14.031472513883472	31803452.66554126	5929.354642266304	6535.053741629315	1.043211	27.464382	0.07252338	0.0359913	-0.0521885123	0.0245050022	0.0556430742	0.1090612327	0.0105597867	-0.0175723717	-0.0356146496	0.1088019174	-0.0241032135	-0.0988760717	0.0368933007	0.0864466977	-0.0659336371	-0.0925535467	0.0174305291	-0.0882026562	0.1235026083	0.15151917	-0.0128954845	-0.0316398483	0.0257210656	-0.0017565263	0.075698431	-0.0502409453	0.0664977186	-0.0570000021	0.1115219438	0.0265386406	-0.0167666621	-0.0091306139	-0.2250512453	-0.0529331387	0.185854286	0.0919954418	0.1541392003	-0.0203460581	-0.2554381659	0.0044145044	0.0678104498	0.1434257782	0.0145390852	0.0024348018	-0.0836318872	-0.0194922572	0.1843460872	0.179537716	0.0509366971	0.0447553658	-0.0500583568	0.0601262754	-0.0016719741	0.0302137744	-0.0906052446	0.0345611049	-0.0921114498	-0.0774547873	0.0776938247	-0.0863495543	-0.0305718416	-0.0232517129	-0.1024446645	0.1352832894	-0.01116126	-0.0634145617	0.0908482654	-0.0357726705	0.0665150681	-0.0808441996	0.0326430347	0.0864911015	0.1302979817	-0.0665971977	0.0790338558	-0.0147253915	0.1614074461	0.0005381663	-0.1935475057	0.0430045245	-0.0614298261	0.1827303934	-0.101948226	0.1031473583	-0.1796218604	0.0609663269	0.1494467846	0.0654128745	0.2141043941	-0.0068176479	-0.0342649702	0.0456989199	0.0369857715	-0.0290733969	-0.1003895928	-0.2087853539	-0.0328707416	0.0594468887	-0.0113620095	-0.0825017429	0.0466717202	-0.0267289039	-0.012732341	0.0878862075	-0.0575521055	-0.1178872688	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0331567	-0.0041788	0.0010993667548899	1.746236944000003e-05	-0.0102301	-0.01762898	0.0003107809358404	0.00010465494601	-0.141896	0.015304	0.020134474816	0.000234212416	0.000865615	-0.000335385	7.49289328225e-07	1.12483098225e-07	-0.00140003	7.236000000000005e-05	1.9600840009e-06	5.2359696000000066e-09	-0.000969289	-0.000300487	9.39521165521e-07	9.0292437169e-08	0.0	0.0	-1.601569758	1.815603387	0.9877733588	0.6447354882	0.1758211555	-1.30458462	-0.9432586337	-1.673211647	-0.6989756818	-1.074992482	-1.894201187	-0.08590599006	0.03366091924
6090.471077888988	-13.780285924698546	37093837.95060225	189.89628016644488	8761.269003312707	-154.33802460586958	23820.225839242004	76759834.54840805	5629.921046424495	-9.53395078412359	90.8962175540908	31696010.988973483	5916.406697016909	6423.259712599123	1.057691	27.845589	0.05880035	0.0276559	0.0870620835	-0.0047273659	0.0171676023	-0.1556960955	-0.0467358346	0.0161798221	0.0710531117	-0.0021676298	-0.0608749184	-0.0612466173	-0.0082359274	0.0025071431	0.0723590335	-0.1624349249	0.0988206153	0.0609209568	-0.0780947732	-0.0527525809	0.0898772826	-0.1255077485	-0.1844956399	0.0358602398	0.0491611493	0.0677878913	-0.0879970323	0.0201929195	0.1058275683	-0.0088208402	-0.0279402603	0.0085464753	-0.0319971588	-0.064217431	-0.0077317643	0.0099324143	-0.0934441818	-0.0962658512	0.0389915597	0.0968929552	-0.0856716512	-0.0084446351	-0.0404816625	0.0490722347	-0.0452042899	-0.1495218051	0.0708179314	-0.0479140307	0.038653229	0.1066473426	0.1319412501	-0.0068864396	-0.0382455699	-0.1303087998	0.0824197846	0.1305930184	0.1056806276	0.1668859069	-0.1697983992	-0.0156585623	0.0250182118	-0.1111702657	-0.0039879246	-0.0121894256	0.0456293548	0.0229337605	0.0072419938	-0.001836966	0.1787745344	-0.0289744356	-0.0578477658	0.1238156301	0.041796128	0.0288419231	-0.186784328	0.073457081	0.009251387	0.010970194	0.0190433401	-0.0619421441	-0.0166916838	-0.0322932592	-0.0292101343	-0.0693982063	0.0710607913	-0.0092682211	0.0665726516	-0.1571214102	0.0803552444	-0.0677771853	-0.0735179547	0.007814353	-0.0645657864	-0.0861083857	0.0868883617	0.1136003201	0.1188266287	-0.0326347296	-0.112663534	0.0640069308	-0.2190198382	0.1712770594	0.1248699269	-0.0628245062	0.125031915	0.019648349	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.026016	-0.0071406999999999	0.000676832256	5.098959648999995e-05	-0.0042998	0.0059303	3.516845809e-05	1.848828004e-05	-0.165461	-0.023565	0.027377342521	0.000555309225	0.000557837	-0.000307778	3.111821185690001e-07	9.472729728400001e-08	-0.00137299	2.7040000000000093e-05	1.8851015401e-06	7.31161600000005e-10	-0.00086082	0.000108469	7.410110724e-07	1.1765523961000009e-08	0.0	0.0	-1.440739624	1.847710205	1.065693086	0.8522322665	0.3799049918	-1.515936122	-1.053680699	-1.841219416	-1.820229874	-1.428273718	-0.7625363118	-2.711647582	-0.5428982204
6088.378403301012	-2.092674587975125	37068351.581782185	4.37928693115686	8866.211232378602	104.94222906589494	11012.871441318764	78609701.61715649	5628.50034489605	-1.4207015284455338	2.018392832927476	31680016.13249495	5917.216933860842	6498.690778317498	1.135257	29.887655	0.13047965	0.0603579	-0.050719786	-0.0355854731	-0.0063042827	0.1848963138	0.0802383442	-0.120765896	0.0274632567	0.0638411108	-0.119096136	-0.1326316309	0.1128178775	0.0063050309	-0.0014641766	0.0166002268	0.05380289	-0.0862957795	0.1810995553	0.0286822248	0.1266567822	-0.0721655825	-0.3007251801	-0.0130255532	0.021284756	-0.0335046786	0.0385943774	0.2764522868	0.1546994472	-0.0251174223	0.218147634	-0.1483325229	0.0468675533	0.1065378369	0.1362288563	-0.1069685434	-0.245286729	-0.147087607	0.1699541315	-0.0275884587	0.0131205838	0.1204136776	0.1384666532	0.0173919381	0.0191339675	0.0673181578	0.1368270233	-0.1961511932	0.094251443	0.0079740821	-0.0824318351	0.0424013758	-0.0972887124	0.112078577	-0.0270539688	-0.0555780602	0.0516934411	-0.0153494323	-0.021739109	0.0230512204	0.0699039307	0.0088029721	0.0889412269	-0.2372948577	0.0715477748	-0.1255193776	-0.0716565557	0.1051631248	0.1754181799	-0.0543986897	-0.1304785131	0.1459551483	-0.0765581105	-0.1243672845	-0.1612567509	-0.0903417819	0.1892698272	0.2716950458	0.0612695645	-0.0032286366	-0.0211199189	-0.1011960187	-0.0290463287	0.1462163652	0.1059125263	0.1910695719	-0.0505536331	-0.3190183158	-0.1485871558	0.2367260135	0.0645795012	-0.1492245667	0.0369151262	0.0740820012	0.0057649379	0.1282171993	-0.1172131087	-0.0355155991	0.0009172995	-0.0629211068	0.1515373871	-0.0389940125	-0.043229162	-0.0945408849	0.1298841825	0.0576048925	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0375158	0.0114998	0.00140743524964	0.00013224540004	0.0122552	0.016555	0.000274068025	0.00015018992704	-0.187551	-0.02209	0.035175377601	0.0004879680999999	0.00119015	0.000632313	1.4164570225000002e-06	3.9981972996900004e-07	-0.0007628599999999	0.00061013	5.819553795998475e-07	3.7225861690012194e-07	-0.000496566	0.0003642539999999	2.46577792356e-07	1.3268097651599997e-07	0.0	0.0	-1.656557931	1.745068685	1.040825879	0.8944984934	-0.1225800631	-1.00436261	-1.549038274	-1.22941317	-2.573929782	-1.013946196	-2.256847526	1.249654183	-1.956587397
6102.61930382601	14.240900524997414	37241962.36742985	202.8032477628716	8882.273556427717	16.062324049114977	257.99825385877733	78894783.53121509	5640.395968381525	11.895623485474973	141.5058581081837	31814066.68013456	5931.077784590277	6536.968748383256	1.21255	31.922544	0.1547764	0.0788197	0.0276368148	-0.0092909055	0.0314683491	0.0068011677	-0.0204432502	-0.0088703816	-0.3270330674	-0.0419196018	-0.0080749614	-0.1124337973	-0.0220744186	-0.0697512544	0.0910489502	0.0078516594	0.099490777	0.1197002573	-0.0295835872	0.0526987567	-0.0176891189	0.0017148962	-0.0727899849	-0.1234088837	-0.052531824	0.0149771636	-0.0824028051	-0.0264576021	-0.2563036988	-0.2040100425	-0.1185396075	-0.0670259558	-0.0978151747	0.0136715755	0.0864779815	0.0901333228	0.1628723408	-0.0320645552	-0.0375469817	-0.0454604386	-0.0289180233	0.0293548072	0.0408865729	-0.0481180054	0.1465172854	0.2265516814	-0.1093912461	-0.0374330727	-0.0897398194	0.0236020568	0.0796520231	0.1440767302	-0.0213539165	0.1261374736	-0.1581197153	-0.2358552646	-0.0485260314	0.1845037068	-0.0024436091	-0.1040301911	-0.1381916764	0.0202824536	0.2037766956	-0.1441669009	-0.0178930733	0.0256902018	0.0170261918	0.1272314819	0.1250713937	0.0775364868	-0.0367302049	-0.0848996185	-0.0478315012	0.0631648598	-0.0022344906	0.0009528817	-0.0135941874	-0.2810821904	-0.1143806799	0.0329385088	-0.0216734494	0.0887808284	-0.1400152179	0.0921053266	-0.034580614	0.0588840436	-0.0054788993	0.1356641058	-0.0397741769	-0.0332109441	0.2397323961	-0.2334198132	0.1372665976	0.2667343673	0.1288240214	0.0716664009	0.0726488985	-0.0255378482	-0.0269886872	-0.1577478289	-0.0011376006	-0.1668491832	0.0266208524	-0.0490614276	-0.0688770896	-0.1172416946	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0317689	-0.0057468999999999	0.00100926300721	3.3026859609999994e-05	-0.0154394	-0.0276946	0.00076699086916	0.00023837507236	-0.13447	0.0530809999999999	0.0180821809	0.0028175925609999	0.000519017	-0.000671133	2.69378646289e-07	4.5041950368900013e-07	-0.000410439	0.0003524209999999	1.68460172721e-07	1.242005612409295e-07	-0.000155042	0.000341524	2.4038021764000005e-08	1.1663864257600005e-07	0.0	0.0	-1.826418817	1.524676982	0.594915573	1.247786839	-0.3112886557	-1.416198825	-1.665216481	-1.434173815	0.4199442892	-1.981009369	-0.9196769836	-0.5666962385	1.764678333
6123.0585799687415	20.43927614273161	37491846.37372882	417.7640092388377	8871.521590689183	-10.751965738534636	115.60476724262269	78703895.33406432	5655.720802615872	15.32483423434769	234.85054431023497	31987177.79714193	5944.488615984647	6444.471756041618	1.202058	31.646313	0.064525732	0.031092	-0.0623813472	-0.0165451068	-0.0449678334	-0.1634869703	-0.2053680777	0.2441091952	0.0552255616	-0.0158338224	-0.118195445	-0.0608050985	-0.0449239746	-0.0612384049	0.0496493138	0.0731955016	-0.2188986986	0.159436647	-0.024546992	-0.2333084519	-0.1387623807	0.0692414067	-0.1124800246	0.0593585531	0.0524747983	-0.1162196306	0.0357454063	-0.1222688989	-0.0791719793	-0.162837347	-0.0759029652	0.0957394155	0.1371987985	0.0499834845	0.0639197488	-0.0629767979	0.0793193606	-0.1710547155	-0.0112073369	-0.2213312097	-0.0172405957	-0.0690204731	0.1885974226	-0.232322944	-0.1748144745	0.0438453033	-0.0506293377	0.0615315203	0.1029564229	-0.1543338127	0.0145362312	-0.1362608894	0.0978651777	0.0262647226	0.1473675124	0.0860817243	-0.0120117607	0.1542947043	0.015686541	0.0393087082	0.028863358	-0.1650419158	-0.0046739135	0.226961389	-0.1400810788	0.0954606599	-0.1387531444	0.0608684308	0.108129044	0.0144568898	-0.0569810622	-0.1802262997	0.0696345616	0.163613132	-0.0434691354	0.036048387	-0.1803871878	-0.1329678159	-0.164364849	0.1214673673	0.0215845603	-0.2685971019	-0.0623702973	0.1186921818	-0.1645408853	0.2205122725	-0.0179147074	0.1836553047	-0.0606822508	0.1718063679	-0.1562665841	0.1262512691	-0.0639131479	-0.0609495793	-0.2203868171	-0.1638384392	-0.0239779984	-0.0015347004	-0.0477293613	0.1131021536	-0.0705505591	0.1589979648	-0.0380278418	-0.0993262235	-0.0671185777	0.0009328738	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0243001	-0.0074688	0.00059049486001	5.5782973440000017e-05	-0.000920118	0.014519282	0.0002108095497955	8.46617133924e-07	-0.113459	0.021011	0.012872944681	0.000441462121	0.000519017	0.0	2.69378646289e-07	0.0	-0.000677093	-0.000266654	4.584549306490001e-07	7.110435571600001e-08	-0.000318921	-0.000163879	1.0171060424100001e-07	2.6856326641e-08	0.0	0.0	-1.222712987	1.613240506	0.6376169252	-0.2027461543	0.7368533877	-1.329693064	-0.8248181227	-1.137303595	-1.546681605	-1.048372907	1.295099189	-2.415844901	-1.215090399
6116.451626774639	-6.606953194102061	37410980.50267413	43.65183050905543	8860.197549993396	-11.324040695786609	128.23389767983122	78503100.62490898	5651.983122521514	-3.7376800943584394	13.970252487763306	31944913.21726804	5938.273042930887	6555.305511068205	1.251999	32.96109	0.031373948	0.0197784	0.0326588165	-0.0456779759	-0.0288252215	0.2164077909	-0.0237591424	-0.2047620633	0.1976114643	-0.0218941722	-0.0138514413	0.1326092268	-0.0276866036	-0.0709301118	0.0921831697	0.0735306121	0.0805464909	0.103302301	-0.0062841554	0.0589412766	-0.1205279257	0.016604471	0.05465604	0.0352929512	-0.1572512201	-0.024659756	0.153328503	0.1729582239	-0.0359782672	-0.012523585	0.1132157876	-0.2139822962	-0.0557423739	-0.0048299183	0.0771493259	-0.066525787	0.1902326304	0.0927714123	0.0585966143	0.0700669307	-0.1505254276	0.1692874482	0.0154098586	0.0507809634	0.001796713	0.0497390721	-0.1428713707	-0.1303741037	-0.0914418631	-0.1767504144	0.0346901035	-0.0709527832	0.0911911218	-0.1285523732	-0.1299358672	-0.0316717701	-0.0123745886	-0.0670325542	0.1735694267	-0.0028134401	-0.1078606321	0.04373071	-0.1759982574	0.1340228448	-0.0907574196	0.0604822382	-0.1300384756	0.0797844592	-0.138163263	0.0393715305	-0.0351103838	0.0033578951	-0.1580005577	-0.1768315846	0.0950950967	-0.122334505	0.0163845039	0.2022650985	0.0718922332	0.1060809138	-0.1697235815	0.0015393645	-0.0630545954	0.0757974967	-0.0237992787	0.0040635649	-0.2686618129	0.1962406438	0.1468331315	-0.1142344023	0.1047622308	-0.103265569	-0.0201615761	-0.061420513	-0.046326155	0.0287817372	0.0215441663	-0.2099946101	0.0679186701	-0.0232994942	0.0219127348	-0.0568763041	-0.0708273901	0.1113483498	0.0987209575	-0.0603870941	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.018998	-0.0053021	0.000360924004	2.8112264410000006e-05	0.00769153	0.008611648	7.4160481275904e-05	5.91596337409e-05	-0.130468	-0.0170089999999999	0.017021899024	0.0002893060809999	0.000519017	0.0	2.69378646289e-07	0.0	-0.000675343	1.7500000000000154e-06	4.56088167649e-07	3.062500000000054e-12	-0.000311647	7.273999999999985e-06	9.712385260900001e-08	5.2911075999999776e-11	0.0	0.0	-1.162387832	1.730675201	1.0824388	1.950533668	0.5422558004	-1.268015269	-1.477383683	-0.790194767	-1.594610038	0.2828476191	-1.684673727	1.327892352	-1.219687665
6106.541292741693	-9.910334032946594	37289846.55995938	98.2147206445795	8833.075110104084	-27.122439889311863	735.6267455493353	78023215.90074028	5643.438428538762	-8.544693982751596	73.01179525887133	31848397.29670805	5935.957708339199	6506.6344167504585	1.130699	29.767654	0.03628153	0.0190721	-0.0365787261	-0.0021485488	0.0357708904	0.0049413453	-0.0787439924	0.1012568192	-0.1858413631	-0.0446284452	0.0739091378	0.1723221563	0.0338001951	0.0070052133	0.1252610744	0.088702191	-0.0454687835	0.0882048478	-0.0797729854	-0.0843513495	-0.0321885328	-0.0437087505	0.0604101409	-0.0730748849	-0.0956547508	-0.2296266791	0.0096763112	0.0047937623	-0.1164247551	0.0241337753	-0.028337824	0.0674771825	-0.0385919157	0.2410925684	0.0180196129	0.1285611161	0.0568363349	-0.0022787437	0.059509293	-0.0354028588	0.0680218714	-0.0209464126	-0.149535559	-0.1061045303	-0.0222453292	-0.0173059585	-0.1364058206	-0.0337374333	0.0465506543	0.1913166122	-0.0803632145	0.1175590841	-0.0327547238	-0.2071434153	0.0986687106	-0.065930502	-0.0213091539	-0.0751801204	0.0137782152	0.0369643147	0.1150070801	-0.0516105791	0.079118307	-0.0085781196	-0.0458106603	0.0604123353	0.0094696393	-0.0658715801	-0.150568356	0.0105321127	-0.1250724099	-0.0624826999	-0.0204370988	-0.044553716	0.0853088869	-0.2103825115	-0.0389515812	-0.2671840467	0.0232803355	-0.0686550275	0.0160863019	-0.0707228126	-0.0095596692	0.1648335336	-0.0645419037	-0.0486576466	-0.0250339952	-0.1132988416	-0.1427916336	-0.1756623041	0.0298230933	-0.0272191939	-0.1318632485	-0.0791068711	0.1465773672	0.0737967823	-0.0075744822	0.0219581809	0.2193323936	-0.0453537359	-0.0024848127	0.0005491512	0.0835967541	-0.1029106539	-0.114732285	0.0460517049	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0190454	4.7399999999999526e-05	0.00036272726116	2.246759999999955e-09	-0.00092845	-0.00861998	7.430405520040002e-05	8.620194025000001e-07	-0.133002	-0.002534	0.017689532004	6.421156000000043e-06	0.000570797	5.177999999999997e-05	3.25809215209e-07	2.6811683999999968e-09	-0.000410439	0.000264904	1.68460172721e-07	7.0174129216e-08	-0.000496566	-0.000184919	2.46577792356e-07	3.4195036561000014e-08	0.0	0.0	-1.463036874	1.671607156	0.70376955	0.5764521805	0.5518816951	-1.088510664	-1.398548446	-1.605369498	0.02717838489	-1.756048424	0.32332814	-0.9068813986	0.7426407098
6105.038334972544	-1.502957769148452	37271493.071484335	2.2588820558436917	8878.117809917807	45.04269981372272	2028.8448065091368	78820975.84677975	5648.814095489662	5.375666950899358	28.897795166991603	31909100.685402684	5936.238545074526	6464.395835912329	1.042889	27.4559	0.0429272499999999	0.0214074	0.06221135	0.0190420814	-0.0038073679	-0.1401199413	0.0445146896	-0.0132116712	0.2035781494	-0.0630630707	0.1417404515	0.0773195776	-0.0337977451	0.0616912516	-0.1059088266	0.0341040883	-0.0549383697	-0.041327992	-0.0753201553	-0.0765702033	-0.0041464009	-0.0477895156	0.131691457	-0.0321126068	-0.061197811	-0.0936613351	-0.0758338496	-0.0130447422	-0.0536985544	0.1279166952	0.0771992032	0.0467678786	0.1518915705	0.1855776324	-0.0053379944	-0.0755434953	-0.083545984	-0.000294161	-0.0256982687	0.030365815	0.025215244	-0.1255523095	0.0130313744	0.1484900391	-0.1171066029	0.0318575588	-0.0635835155	-0.1273493513	-0.121354843	0.1229186292	0.0063462595	0.0446556381	-0.010602738	-0.0167297049	0.0008700807	-0.0692494944	0.0044785385	-0.075857274	-0.1880885245	0.0899328075	-0.0699015219	-0.0051541516	0.0046909638	0.1315596961	0.0354968694	0.0913526111	0.0801596661	-0.059426663	-0.067427165	0.0207405973	0.0103433575	-0.0886488109	0.0851157924	-0.0298849479	0.0841965125	-0.0774831641	-0.1651676868	-0.0114495942	0.1022201848	-0.0644251171	0.0471460803	-0.1577749797	0.0584163114	0.0135832263	0.1061120256	-0.0768765485	0.073443146	-0.0100159977	-0.0152564563	0.0399534041	-0.1478720784	-0.1248263201	0.1185981484	0.0288530037	0.1138013552	-0.0260909918	-0.092068102	-0.1396002291	-0.0377040893	0.0620819619	0.0095716787	0.018614711	0.0427724596	-0.0357725955	-0.0188474528	0.2406533455	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0189781	-6.72999999999993e-05	0.00036016827961	4.529289999999907e-09	0.0038811	0.00480955	2.31317712025e-05	1.5062937210000002e-05	-0.136809	-0.0038069999999999	0.0187167024809999	1.4493248999999823e-05	0.000389568	-0.0001812289999999	1.5176322662400002e-07	3.284395044099997e-08	-0.000723807	-0.000313368	5.238965732490001e-07	9.819950342400001e-08	-0.000306295	0.000190271	9.3816627025e-08	3.6203053441000025e-08	0.0	0.0	-1.28928621	1.819167181	0.6629977468	0.4733527321	0.3623475649	-1.600767684	-1.435921835	-0.3318381089	-1.556527754	0.2237871009	-0.8676391252	-1.736383313	-0.9746773231
