global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	aroma_motion_01	aroma_motion_05	aroma_motion_07	aroma_motion_09	aroma_motion_10	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_23
6148.067023410068	n/a	37798728.12434234	n/a	9006.623209059057	n/a	n/a	81119261.62996125	5657.773957974891	n/a	n/a	32010406.15953887	5957.714725894254	5941.070093617173	n/a	n/a	n/a	n/a	-0.076462836	-0.0212825922	0.0251804768	-0.0804849358	0.0663254943	-0.0015294763	0.0065288324	-0.0973371858	-0.0662189387	0.0476619557	-0.0803085547	0.0575560889	-0.0034126758	0.0260740764	0.0020710011	-0.0200579442	0.0910575729	-0.0610923619	0.0943853679	-0.0339462976	0.0925494252	-0.0205025631	-0.1263275241	0.0858866359	-0.0157762459	0.1003303656	-0.0445887254	0.0221253369	-0.0191850338	0.0488648895	-0.0805112729	0.10749528	-0.2371411425	0.0486367136	-0.0744302798	-0.0399115769	0.0567243278	-0.0597354387	-0.0269341276	-0.058053707	0.1167101612	-0.1273625451	-0.0569383714	-0.0312884416	0.2639565405	-0.0805570903	0.0817678152	-0.0429616192	0.0055737841	-0.0037052829	0.0352585079	-0.0017129614	0.044015513	-0.1220768088	0.1189365261	-0.0158032634	0.02300519	-0.0119057807	0.0545691569	-0.0456197711	-0.033571086	0.0949861887	-0.0124387547	0.0053095853	-0.1548960112	0.1318735052	-0.0888556221	0.1715346299	-0.0603380107	0.1866982133	-0.0116674594	0.0388653619	-0.0999208342	-0.0073712334	-0.010035408	0.0697790601	-0.0240458281	-0.0136425534	-0.1643304049	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0687537	n/a	0.00472707126369	n/a	-0.238585	n/a	n/a	0.056922802225	-0.27013	n/a	0.0729702169	n/a	-0.00996197	n/a	9.92408462809e-05	n/a	0.000822924	n/a	6.772039097760001e-07	n/a	0.00119309	n/a	1.4234637481e-06	n/a	0.0	0.0	0.0	0.0	0.0	2.102698867	-0.03995042048	-0.5166638119	-0.7094619802	-1.106543136	-0.1917637855	-0.1115143255	1.045414092	-0.6105985474	-1.828911311	-0.9101890521	-0.477187929
6117.15067177615	-30.916351633917657	37419532.34121141	955.820798352043	8856.010531106978	-150.61267795207823	22684.178759896437	78428922.5270777	5644.876842928886	-12.897115046005638	166.335576509905	31864634.571834784	5929.400948815525	5873.907441915496	1.005651	32.487301	0.1179656999999999	0.0890305	-0.1001062558	-0.0169388542	0.0992091258	-0.0779507524	-0.0498579929	0.0901127433	0.1053130971	-0.0655538261	-0.0695699436	-0.0526934801	-0.1264263412	0.0540032	-0.0293022673	-0.0299099492	0.0135658849	-0.0563036246	0.0649842285	-0.1443775903	0.0842571477	-0.0242597402	0.1532232133	0.0304954491	-0.1254221082	0.030873166	0.0662126796	0.0466968575	-0.0169918607	0.0023387759	-0.0408310059	-0.0901875428	0.0706218202	0.0179920196	-0.1108010638	0.0078296529	0.062643217	-0.1324341411	0.0901060703	0.050104983	0.0262819178	-0.1142016666	-0.0401656362	0.0037197655	0.0008340999	-0.1277220537	0.007815734	-0.0551048768	0.1223757903	-0.0348019699	0.0200261279	-0.0729355605	-0.0355266038	-0.0667358903	-0.0607191079	-0.0935586955	0.0512052754	0.0478714713	0.0821989389	-0.0537473282	0.0505948118	-0.153129003	-0.0487968276	0.1651130783	0.0085733632	0.1254639042	-0.167652657	0.0581791638	0.0544241387	-0.126901608	-0.07141079	0.1193528744	-0.0011574419	0.0140074133	-0.0071385896	0.0374016789	-0.1136285112	-0.1197847469	0.106059779	0.006202335	-0.1038124394	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0582393	-0.0105144	0.00339181606449	0.00011055260736	-0.239215	-0.00063	3.969000000000245e-07	0.057223816225	-0.25531	0.01482	0.0651831961	0.0002196324	-0.0115965	-0.0016345299999999	0.0001344788122499	2.6716883208999955e-06	0.00092065	9.772599999999992e-05	8.475964224999999e-07	9.550371075999982e-09	0.00108532	-0.0001077699999999	1.1779195024e-06	1.1614372899999972e-08	0.0	0.0	0.0	0.0	0.0	2.165995104	0.4610685573	-0.6514891282	-0.5390730737	-0.9512077279	0.12999255	-0.2956699192	-0.04818050616	0.3098007464	-1.57688283	-0.794643235	-1.680410587
6131.638871456842	14.48819968069165	37596995.24996053	209.90792998759363	9036.93240058943	180.92186948245217	32732.722857025456	81666147.21282305	5650.416675966571	5.539833037685639	30.689750085433296	31927208.61204112	5940.592082846294	5919.794772803421	0.968292	31.280434	0.0310502999999999	0.0181401	-0.1010243915	0.0784247894	0.0292864938	-0.0762826652	-0.1418492946	-0.028491582	0.0423942768	0.0307077487	0.0076667106	0.0960791864	-0.1022093414	0.0623137706	-0.0792858474	-0.0544254218	0.0318153782	-0.0281935397	0.0652572129	-0.0008154938	0.002433685	-0.0062683805	0.099671056	-0.0536974391	-0.1454386484	-0.0490160174	-0.0335867605	-0.0738307979	0.013130932	0.1014778435	0.0519649607	0.1171941196	-0.0909733118	0.0818002479	0.0389339692	0.0694252616	-0.1464409038	-0.0862416195	0.0792381443	0.0398616386	-0.0010960113	-0.1468276839	-0.0376466506	-0.0212068982	-0.073242048	0.0957622138	-0.0573024655	0.108855244	0.1002634153	-0.0307694922	-0.0114417207	-0.1047538425	-0.0800215802	-0.0418036611	0.038471615	-0.0865451752	0.0327014659	-0.0150479213	-0.0669523919	0.0290589939	0.0910522971	-0.1050578028	-0.0114330719	-0.0705876793	-0.0940699272	0.1557170159	0.0127631678	0.046668375	0.0240461804	0.066136802	0.0140714925	-0.1274574254	-0.0579907419	0.1131254128	-0.0939571676	-0.0130933902	0.0720744447	0.0006478198	-0.0512845661	-0.0140236077	-0.0573808704	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0586228	0.0003835	0.00343663267984	1.4707225000000144e-07	-0.224814	0.0144009999999999	0.0002073888009999	0.050541334596	-0.25531	0.0	0.0651831961	0.0	-0.0115623	3.4199999999999856e-05	0.0001336867812899	1.1696399999999902e-09	0.000819122	-0.0001015279999999	6.709608508840001e-07	1.0307934783999984e-08	0.000895732	-0.000189588	8.02335815824e-07	3.594360974400003e-08	0.0	0.0	0.0	0.0	0.0	2.267253301	0.06636788468	-0.2795419679	-0.2613284172	-1.054793724	-0.04704663123	-0.4758144504	0.1194534936	0.0444958172	-1.75108133	-0.7214584491	-2.381954069
6140.705061127751	9.066189670908898	37708258.64775997	82.19579514889519	8959.013678408008	-77.91872218142271	6071.327266385735	80263926.08990178	5658.243195062614	7.82651909604283	61.25440116072308	32015716.05447238	5947.722537024528	5905.424077980723	0.963119	31.113316	0.05245955	0.024215	-0.0945659426	-0.0188995881	0.059395693	-0.0543644432	-0.0033233578	0.0368131969	-0.2337469928	0.2080937199	-0.1180722644	0.1168833723	-0.0832785426	0.0574921811	0.0097129241	-0.0701623476	0.0178617153	-0.031344603	0.048750353	-0.0277430215	-0.0104451279	-0.0100881585	0.0385663315	-0.0699915743	-0.1107343481	-0.0036154553	-0.1248620334	0.0705522096	-0.1349855715	0.0123690455	-0.1176024888	0.0187825225	0.023980735	0.0627002376	0.0928402284	0.263488285	-0.089435957	0.0232587368	-0.0845568627	0.2553713056	0.0814898745	0.0925843663	-0.105780482	-0.039184813	-0.0552992997	-0.1007393029	-0.1294053041	0.0912228682	0.0887970963	-0.0414167577	-0.0115306995	0.007237694	-0.0600653254	-0.0667896916	0.0315037348	-0.0600566204	0.0381830503	0.0652359329	-0.0199568537	0.0403393115	0.1065136765	0.0710416751	0.1766438124	0.057325924	-0.2352731593	-0.0882864843	0.074883266	0.0056884371	-0.1283926705	-0.0372554988	0.127357304	-0.007347183	-0.1471031685	0.0740282351	-0.050890471	0.1897784903	0.2433351601	0.0665831202	0.0467639485	-0.1570190867	0.0400347642	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0470203	-0.0116025	0.00221090861209	0.00013461800625	-0.230654	-0.0058399999999999	3.410559999999981e-05	0.053201267716	-0.272549	-0.017239	0.074282957401	0.000297183121	-0.0115764	-1.4100000000001264e-05	0.00013401303696	1.9881000000003568e-10	0.000989855	0.0001707329999999	9.79812921025e-07	2.9149757288999983e-08	0.00106646	0.0001707279999999	1.1373369316e-06	2.9148049983999998e-08	0.0	0.0	0.0	0.0	0.0	2.222635203	-0.3356009984	-0.0242963867	-0.6773993346	-0.4261405813	0.1062326974	-0.2499027175	0.7066629651	-0.576552872	-1.459025915	-0.3625621609	-1.566729238
6133.528404372871	-7.176656754880241	37620170.68724881	51.5044021773682	8967.571053301052	8.557374893043743	73.22866506009541	80417330.59600294	5657.954880164475	-0.2883148981391059	0.083125480488963	32012453.425977	5945.704534947225	5912.8465543808215	0.895966	28.943954	0.12173955	0.0783415999999999	-0.091979323	-0.0452223459	0.0439244499	-0.0663434291	0.0477287229	0.0220293323	-0.0020567016	0.08801456	-0.0968363144	0.000193593	-0.0986676875	0.064944658	0.0161955611	-0.0081851499	0.0138213731	-0.0564135818	0.0473206043	-0.0308136281	-0.0123675483	0.0402465557	0.024146784	-0.1551124734	-0.0140386119	0.0326837483	-0.1723888164	0.1307622171	0.0690541981	0.0985845002	-0.0285550778	-0.1891442731	0.029259578	-0.164290967	0.0603935164	-0.0223715166	0.0006264948	0.1373121319	-0.1143205757	-0.0300153936	0.0028961576	0.1279718365	0.0934794634	0.1223047623	-0.0818821115	0.096411247	-0.0427025654	0.0875560493	0.0970324784	-0.0655395746	0.0256014317	0.018485024	-0.0101113503	-0.0950754047	-0.0429683553	0.0222910379	-0.0196487727	0.0117898091	0.0067049021	0.0313619651	0.2108982235	0.0310361899	-0.0349839705	0.0561522956	-0.1781284008	-0.0923139343	-0.008622338	-0.0585635763	0.020437146	-0.0597914598	0.1294245132	0.0336120605	-0.0083263208	-0.0342331575	0.1621682585	-0.0875796822	-0.0888234026	0.1588608864	-0.0008629141	-0.0231119369	0.1398086616	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0546244	0.0076040999999999	0.0029838250753599	5.782233680999993e-05	-0.270307	-0.039653	0.001572360409	0.073065874249	-0.20584	0.0667089999999999	0.0423701056	0.0044500906809999	-0.0115796	-3.2000000000000778e-06	0.00013408713616	1.0240000000000498e-11	0.000864026	-0.0001258289999999	7.46540928676e-07	1.5832937240999985e-08	0.00104002	-2.643999999999997e-05	1.0816416004e-06	6.990735999999983e-10	0.0	0.0	0.0	0.0	0.0	2.078968056	0.2311753901	0.04546075906	-1.184229953	-1.015803442	-0.2225863214	-0.3398719505	1.195665872	-0.575262006	-1.859958972	-1.250468701	-1.512492318
6155.046151762831	21.51774738996028	37884593.13033044	463.0134527381424	9040.665519388587	73.0944660875357	5342.800972621905	81733633.03346172	5664.149500209041	6.194620044566364	38.37331749654337	32082589.56071833	5954.637783865824	5985.6792667344025	0.957129	30.919819	0.0620970499999999	0.0311379	-0.0785698237	-0.0738420013	0.1206307572	-0.0230690168	0.0307849583	0.0460296045	0.0700125458	-0.0141790322	-0.1111921141	0.0559233262	-0.0721963214	0.0828912179	-0.0700794182	-0.0639106167	0.0131114392	-0.0590835112	0.0963675922	-0.1242570953	0.0928407368	0.0501393872	0.0165012597	0.0077755002	-0.1254930017	-0.0325551326	0.007305383	-0.0342215001	0.0182556146	0.0119051305	0.0854157768	-0.0147175389	-0.0070182059	0.0196922358	0.0297635791	0.0067407353	0.0791915556	0.063762093	-0.0492520852	-0.1371604452	-0.0951402113	-0.0820143114	0.1114031675	-0.2170340505	-0.0262098004	0.0423604161	-0.1096814427	0.0299616078	0.0644017862	-0.0594478666	0.0505780365	-0.0656975328	-0.0769461852	-0.0428860791	-0.0399698916	-0.1058005891	0.1039742856	-0.0420434813	0.1288273579	0.0523165102	0.0581251592	-0.0352536754	-0.0465610112	0.1131686034	0.0533176615	0.0571420126	0.001697265	0.0597631354	-0.0083394228	-0.0355579834	-0.0402016078	0.0073713351	0.0682308029	0.0072497781	0.0787899242	-0.008333821	0.0186251575	0.0835636428	-0.0770714672	0.176719808	-0.025542302	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0560859	0.0014615	0.00314562817881	2.135982250000013e-06	-0.289876	-0.019569	0.000382945761	0.084028095376	-0.204723	0.001117	0.0419115067289999	1.2476890000000153e-06	-0.0118296	-0.0002499999999999	0.00013993943616	6.249999999999924e-08	0.000609935	-0.000254091	3.7202070422500004e-07	6.4562236281e-08	0.00074512	-0.0002948999999999	5.552038144e-07	8.696600999999998e-08	0.0	0.0	0.0	0.0	0.0	2.07559203	0.7518380245	-0.4688213195	-0.3055187382	-0.4087558265	0.2789370676	-0.1525888357	0.6834231519	-0.1882203188	-1.319487075	-0.3098598148	-0.8167249959
6162.769632676908	7.7234809140772995	37979729.54544468	59.65215743011632	8984.834594536422	-55.83092485216548	3117.0921698481493	80727252.69117847	5666.643332257909	2.4938320488672616	6.219198287957484	32110846.655023016	5959.017191483276	6016.9653472727805	1.322969	42.738186	0.43267745	0.259551	-0.0486554128	0.1251537594	-0.131572919	-0.0644792004	-0.1477780066	0.0150808566	-0.0579502794	-0.1379813801	0.0858566115	-0.0067539808	-0.0656909027	-0.0368492791	-0.051433297	0.021050475	0.0079262807	-0.0694203159	-0.0314650874	0.1349783271	0.0294153527	0.0737596881	-0.0584128987	-0.2148372522	0.1006185714	-0.0571620495	-0.0363209827	0.0137087028	-0.1837547993	0.0631519033	-0.0727036653	0.1607232288	0.0719825985	-0.1049289509	-0.14654524	-0.0358099324	-0.0318619838	0.1439855399	-0.1042703488	-0.0103673586	0.0242852103	0.0007403386	-0.0094724345	-0.0766549603	-0.0045354473	0.007084651	0.0327911647	-0.0382084836	0.0680714674	0.0571322937	-0.0756127073	-0.0741145259	0.0170855594	-0.0064011046	0.1073300336	0.0639857903	0.0390051334	-0.0340203494	-0.06502565	-0.0543906789	0.1622303266	0.0352008555	0.0441406476	-0.2624496767	-0.0491577476	0.1195161432	-0.0369813377	-0.0913384762	-0.0038015706	0.0484626768	-0.0730225491	0.1166171627	0.1723952449	-0.0842290481	0.1359278822	0.198663226	0.1315885204	-0.0808392173	0.0769400275	-0.0696164269	-0.0888057719	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0423883	-0.0136976	0.0017967679768899	0.00018762424576	-0.195837	0.094039	0.008843333521	0.038352130569	-0.358688	-0.153965	0.128657081344	0.023705221225	-0.00877266	0.0030569399999999	7.69595634756e-05	9.344882163599996e-06	0.000397005	-0.00021293	1.57612970025e-07	4.53391849e-08	0.000595473	-0.000149647	3.545880937290001e-07	2.239422460900001e-08	0.0	0.0	0.0	0.0	0.0	2.341991634	-0.8803643402	0.1686812959	-0.3914000599	-1.400642379	-2.193522428	0.3354445343	0.695809483	-0.1608559879	-0.01950244183	-2.103770773	-2.593558923
6182.762410429492	19.992777752583606	38226551.0238199	399.711162264202	8997.576795603323	12.742201066901544	162.36368802934683	80956388.19277936	5674.254331376591	7.61099911868223	57.92730758458168	32197162.217146	5956.704432319044	6069.982600909088	1.160332	37.484226	0.29041735	0.190332	-0.0328253607	0.0238142829	-0.0357081852	-0.0762823891	0.0481464113	-0.0795646938	0.0325927285	0.0673941375	0.0785135818	-0.0933516044	-0.0365672849	0.007502571	0.057197449	-0.078894934	0.0763026026	0.0264825744	-0.0284183368	0.0936103328	-0.0291317384	-0.0804015589	-0.0438502151	-0.153374412	-0.0205642833	0.0017244561	-0.0596015754	0.1471906781	-0.067674599	0.1182285171	0.0132839284	0.1144070906	-0.0151573727	0.0526344884	0.0617726144	-0.1420406448	-0.0597283125	0.012330189	0.0324130506	0.1276807309	0.0140099439	0.1113576298	-0.1190352801	0.149534102	-0.1132786506	-0.0753425927	-0.093213238	-0.0503154783	0.0416488436	-0.0088833437	-0.0064975819	0.0619728796	-0.0783532936	0.025960703	0.0342138233	0.1128414018	-0.0312846414	0.0860607733	-0.0401113281	0.045861092	0.1145755227	0.0523952059	-0.074675525	-0.0594712832	-0.1094664973	0.0058205692	-0.091839836	-0.0236432677	-0.15774564	0.1085675284	0.0802353769	-0.0243885224	-0.0451157341	0.0003758728	-0.0756673102	0.0633465028	-0.1020485338	-0.0569773473	-0.1001080315	-0.0940689365	0.0376398617	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0469186	0.0045303	0.0022013550259599	2.052361809000001e-05	-0.249196	-0.0533589999999999	0.0028471828809999	0.062098646416	-0.202866	0.155822	0.0411546139559999	0.024280495684	-0.0101324	-0.00135974	0.00010266552976	1.8488928676e-06	0.000464773	6.776799999999995e-05	2.16013941529e-07	4.592501823999994e-09	0.000702086	0.0001066129999999	4.929247513959999e-07	1.1366331768999994e-08	0.0	0.0	0.0	0.0	0.0	2.038795501	0.1231597535	0.6120333546	-0.9437091559	-1.955782798	0.8513530358	-0.6898192914	0.6985692202	-0.9072409151	-2.017203623	-2.187218158	-1.245025589
6201.512227600903	18.74981717141145	38458753.90908352	351.5556439613557	9042.20996396607	44.6331683627468	1992.119718097302	81761561.03244728	5681.413722853553	7.1593914769619005	51.25688632039471	32278461.890228663	5966.73422225228	6173.174604867487	0.886347	28.633207	0.184071572	0.102055	-0.0120973449	-0.0188773093	0.1157939701	-0.0124251082	0.1152118238	-0.059874256	0.0414485948	0.0602090372	-0.0947535481	0.0190695169	-0.0235396064	0.0505326504	0.0267798852	-0.0990102011	0.0445544339	0.0103554781	0.0314472569	0.0266303949	0.0980438866	0.0446920066	-0.0833300336	-0.0260903491	-0.0275734496	-0.0886752947	-0.0150229955	0.0326635183	0.1281013723	0.0176053906	0.057902553	-0.0992653049	-0.0485484408	-0.0777144651	0.0690421343	-0.1147589952	0.1092384882	-0.1010391241	0.017956797	-0.0874318738	0.0497052828	0.0081364173	-0.1229664537	0.1746904646	0.0196849394	0.0969560444	-0.0503837071	-0.2005982756	0.0188039595	-0.0473434964	0.0394346145	0.059290399	-0.1080306972	0.018978335	0.0150367031	0.0668515258	0.028862839	-0.0630144871	0.0688906678	0.0936318138	0.0704945584	0.0377059185	-0.0299258137	0.0746654384	0.0316240606	-0.0675227062	0.068764115	0.002100002	-0.0566909433	0.0506419196	-0.010079652	-0.0424616343	-0.0963596697	-0.0179047808	-0.0164456412	-0.1953396953	-0.1274644437	0.006748013	0.0076787225	0.1343571615	0.0527463153	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.040132	-0.0067865999999999	0.001610577424	4.605793955999996e-05	-0.285569	-0.036373	0.001322995129	0.081549653761	-0.118461	0.084405	0.014033008521	0.0071242040249999	-0.0105349	-0.0004025	0.00011098411801	1.6200625000000006e-07	-5.86244e-06	-0.00047063544	3.4368202753600004e-11	2.214977173839936e-07	0.000445082	-0.0002570039999999	1.9809798672400002e-07	6.605105601599998e-08	0.0	0.0	0.0	0.0	0.0	1.974555499	0.4687150249	0.4403174331	-0.6724453731	-0.8705955728	0.4538990626	-1.75009791	1.093489842	-0.3833881636	-1.930604176	-1.373585959	-0.5725591875
6202.957839894848	1.4456122939445777	38476685.96351296	2.0897949044037043	9065.538223342017	23.3282593759468	544.2076855114498	82183983.27887513	5681.97933424608	0.5656113925269892	0.3199162473563199	32284889.154799525	5965.008627195437	6251.543556027555	0.962237	31.084808	0.1570769279999999	0.0952818	-0.0120575736	-0.0097297408	0.2059836082	0.0374812302	-0.0035317299	0.0104370556	0.1404174292	-0.0235781845	-0.1187970259	0.1215872145	-0.0163528739	0.0640901893	-0.0589600074	-0.1081224029	-0.0132540125	0.0335235781	0.0749833034	-0.0302908991	0.085063771	0.0987431013	-0.0762474234	0.1697499547	0.0916185808	0.0635325098	-0.0532753223	-0.0017666728	0.1720630026	-0.109845684	-0.0058874333	-0.1272236919	-0.0410231097	0.0390499136	0.0209466947	-0.0713040452	0.1411650385	0.0516743272	0.0858748713	0.0440062475	-0.026990686	0.0006789339	0.1295483956	-0.0982663979	0.1424709551	-0.0852263905	0.0233644388	0.0516961199	0.0017780324	-0.06025438	0.0806242921	-0.0625135666	-0.1225439918	0.0285839509	-0.0950188797	-0.0603400058	0.055463003	-0.1352897135	0.0917425104	0.028337788	-0.1269450975	0.0295530101	-0.0889836512	0.0276059723	0.0092314721	-0.0679233364	0.0002839495	0.0771839692	0.1552867773	-0.1360590798	-0.0063881432	-0.0321374808	0.1665605095	0.0526246948	-0.0728155035	-0.1213442764	-0.0319847837	-0.1419780201	0.0740804568	0.0331895238	0.1865788615	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0470708	0.0069388	0.00221566021264	4.814694544000003e-05	-0.332542	-0.0469729999999999	0.0022064627289999	0.110584181764	-0.0366468	0.0818142	0.00134298795024	0.00669356332164	-0.0104918	4.309999999999904e-05	0.00011007786724	1.857609999999917e-09	-0.00016749	-0.00016162756	2.8052900100000006e-08	2.6123468151553602e-08	0.000222791	-0.000222291	4.9635829681e-08	4.941328868100002e-08	0.0	0.0	0.0	0.0	0.0	1.75989635	0.8712965004	0.08438644998	0.2536666635	0.2141338697	0.8724140229	-0.9001724249	0.6376003372	0.9297641713	-1.201971749	-0.8240111337	-0.3490503319
