global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	aroma_motion_03	aroma_motion_05	aroma_motion_07	aroma_motion_08	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23
6135.380498700234	n/a	37642893.86383113	n/a	8201.761284948516	n/a	67268888.17528033	n/a	5308.9657284623145	n/a	28185117.105987392	n/a	5605.859129898839	5718.378791015858	n/a	n/a	n/a	n/a	-0.0999762345	-0.0010828031	0.047864441	-0.1687885015	0.0377428432	-0.0472146158	0.0274994656	0.017651812	-0.0172824955	0.049730963	-0.1268802853	0.0074440682	0.0096236007	-0.1058018343	0.0971367883	-0.0903025972	-0.1272259281	0.0025019683	-0.0414145147	0.0938604202	-0.2109946005	0.120823091	-0.0443403706	0.1258457961	-0.1006532747	0.0887488656	-0.0323151042	0.1103930054	-0.1729546753	0.0255198852	-0.2042788234	0.0412540931	-0.1587932419	0.1412558917	-0.0102450187	0.0135149327	-0.1837704028	0.1426593515	-0.0052589452	-0.1188404981	0.0054283798	0.0329170386	0.0483188704	-0.2023280016	0.0394886667	-0.0084863568	0.0905414617	-0.1393485048	0.0674553863	-0.1229834322	0.0826458101	-0.0707564797	0.0391115632	-0.1462106268	0.0012825324	-0.0520797168	0.2590791076	-0.0316472607	0.0669976836	-0.061040361	0.0422670579	-0.0033929529	0.0554621514	-0.069175925	0.125403864	-0.1341882712	0.12972317	-0.2140370449	0.0054302796	-0.0403221784	0.0607002058	-0.0365502844	0.0101673494	0.1749112187	-0.0125934331	-0.0634702398	0.0382196276	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.00614627	n/a	n/a	3.77766349129e-05	-0.00898542	n/a	n/a	8.073777257639999e-05	0.032929	n/a	0.001084319041	n/a	-0.0029808	n/a	n/a	8.88516864e-06	-6.10166e-22	n/a	n/a	3.7230254755599995e-43	0.00140695	n/a	n/a	1.9795083025e-06	0.0	0.0	0.0	0.0	0.0	-1.405956496	0.3092320652	-0.5658333786	-1.187839572	-1.759856575	-1.135345386	0.215551308	-0.9399127828	0.2671055703	-2.108895014	-0.2049800663	-1.400637636	0.03558282677	-0.4093012158
6141.492118229004	6.111619528769552	37717925.438268974	37.35189326443736	8190.590615565319	-11.170669383196582	67085774.631786674	124.7838544686855	5300.31736194474	-8.648366517574686	28093364.137332845	74.7942434223069	5592.979051296178	5852.154340473583	0.940853	31.449587	0.22926395	0.14047	-0.0561069353	0.0205000064	0.0396327418	0.0353931768	0.0178789968	0.0035817076	-0.062859114	-0.1060616245	-0.1396331441	0.1056131819	-0.189794991	-0.1826268713	-0.0108535217	-0.0592328148	0.142283612	-0.0247937752	-0.0587849816	-0.0901756629	-0.0333170091	-0.0290071257	-0.1891127433	-0.0715674996	-0.2451452824	0.0952980049	0.0198131583	0.1871848731	-0.1159537708	-0.0521613493	-0.037760992	0.1869222068	0.1085444715	-0.0304803817	-0.0903000033	-0.0071621433	-0.0918534476	-0.0567537412	-0.081391422	-0.0910920748	-0.1114836542	0.0249235318	0.0395962284	-0.0538835894	-0.0422023677	0.017384578	0.0407937491	-0.0261279614	0.0428002787	-0.1271358196	-0.0187188489	0.0068316086	0.0856519961	-0.0148188686	-0.0994742384	-0.0350664829	-0.1118534535	-0.2918999588	0.1375190764	0.165331673	-0.0879708455	-0.053738173	0.1728923764	-0.0939852429	-0.1545118206	0.0380438117	0.060298607	-0.0182071389	-0.0484499959	0.0820003872	-0.0281704504	-0.0461630855	0.0081402986	0.0508008282	0.0746904415	0.1826668989	0.0178136531	0.1342567006	0.075245857	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0161922	-0.01004593	0.0001009207095649	0.00026218734084	0.0464073	0.05539272	0.0030683534289984	0.00215363749329	-0.0900409999999999	-0.1229699999999999	0.0081073816809999	0.0151216208999999	-0.00283401	0.0001467899999999	2.1547304099999984e-08	8.031612680100001e-06	-0.000448026	-0.000448026	2.00727296676e-07	2.00727296676e-07	0.00118466	-0.00022229	4.941284409999999e-08	1.4034193156e-06	0.0	0.0	0.0	0.0	0.0	-0.9118052391	0.3324865379	0.2315837844	-0.4405055439	-1.496623735	-0.8889542741	-0.2683678288	0.8034774603	0.480122372	-2.047962043	0.004470003007	-1.541833207	-1.527563886	0.4456055742
6077.036259211676	-64.45585901732738	36930369.695773445	4154.557761661584	8153.256857272229	-37.333758293089886	66475597.38065663	1393.809508286858	5256.598282235884	-43.71907970885604	27631825.500805244	1911.357930589308	5548.723084863268	5702.884945226215	1.058084	35.368229	0.1149112999999999	0.0637354	-0.1050314091	0.0449540234	0.1356287129	0.0739755356	0.043882753	-0.0967417721	-0.01366471	-0.0451111211	-0.0438668268	-0.1283526966	0.1915561385	0.1313674166	-0.1742469705	0.1428077496	-0.1125206324	0.0135277008	0.1435821149	0.0881840408	-0.0469880835	0.1121669101	-0.0278952563	-0.0320233004	0.0029872692	-0.0078594974	0.1107174304	0.0617518547	-0.0350084649	0.0900407131	0.1640371872	0.0941933344	-0.2073536823	-0.0126067317	0.2174050304	-0.0602107152	-0.0242322634	0.0314333299	0.0665289574	0.0110922311	0.0529385471	-0.0635878066	-0.1017045226	-0.0312919402	-0.0782500417	0.0175063184	0.1597669001	-0.1453614641	-0.1284842894	0.163017971	0.0158342199	0.1043055169	-0.1268192953	-0.063067332	0.0958798665	-0.0608288134	-0.0498464149	-0.0109749269	0.0062055313	-0.0585614603	-0.1229936993	9.8218e-05	-0.0970654819	-0.0434131693	0.0122211724	0.1930685218	-0.0163559481	-0.1355745377	-0.179415297	-0.0159552443	0.1933352845	0.1164489529	0.0091145201	-0.0193004186	-0.0988942374	-0.0926447659	0.1205446127	0.016272188	0.0375123315	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0121427	0.0040495	1.6398450250000008e-05	0.00014744516329	0.0978837	0.0514764	0.00264981975696	0.00958121872569	-0.0583547	0.0316862999999998	0.00340527101209	0.0010040216076899	-0.00308238	-0.0002483699999999	6.168765689999998e-08	9.5010664644e-06	-0.000642208	-0.000194182	3.7706649124e-08	4.12431115264e-07	0.00107323	-0.0001114299999999	1.2416644899999961e-08	1.1518226329000003e-06	0.0	0.0	0.0	0.0	0.0	-0.8984082082	-0.02454584938	-0.8696709128	-1.089921302	-2.348319695	-1.523312199	-0.4865423297	-0.4663129902	-1.372421569	-0.67392667	0.6823788394	-0.3595372299	-0.6827810386	-1.987030236
6118.905979304518	41.86972009284182	37441010.383568585	1753.0734606529218	8193.297769869792	40.040912597562965	67130128.34575331	1603.2746816456763	5291.850298514464	35.25201627858041	28003679.581887625	1242.7046517052984	5587.877951419333	5604.415438277365	1.063131	35.536964	0.22332503	0.134162	-0.1203235608	-0.0495972999	0.0940945017	-0.1198008238	0.0354294479	0.021932496	0.0358148296	0.0544232433	0.0370848204	-0.0328944324	-0.1338937621	0.0326911891	-0.0334191098	-0.0864144321	0.0646918095	-0.0404220152	-0.0918235451	0.0590699591	-0.0537498496	0.0147509353	-0.1484470505	0.015965893	0.0065469082	0.0008466367	-0.0813038062	0.0349807872	0.1156575631	0.1813097369	-0.1428352551	-0.1415892403	-0.05294372	0.1317400289	0.0771927631	-0.0142572965	0.0175878218	0.1673725223	0.101005318	-0.0586280536	-0.0107919938	0.1328616375	0.1996554908	0.078643569	-0.0325944233	0.0923443353	-0.0209184763	-0.0414382727	0.0804386972	-0.0769035387	0.024278764	-0.0931935045	0.0205479072	-0.1089640127	-0.0143091935	-0.1230951466	0.0121659092	-0.0096255294	0.0493610237	-0.0261634589	0.088974249	-0.08365498	-0.0107831705	0.0213230196	0.086336932	-0.1800479856	-0.188515816	-0.1752902438	0.0209486562	-0.1220518094	-0.073486256	-0.0590216241	-0.0089395885	0.0769064836	0.0954961951	-0.1763373279	-0.1677224541	-0.046169873	-0.1038595835	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0157243	-0.0035816	1.2827858560000003e-05	0.00024725361049	0.00123962	-0.09664408	0.0093400781990464	1.5366577444000002e-06	0.0355997	0.0939544	0.00126733864009	0.0088274292793599	-0.0028436	0.00023878	5.7015888400000036e-08	8.08606096e-06	-0.000402652	0.000239556	5.7387077136000025e-08	1.62128633104e-07	0.000968667	-0.000104563	1.0933420969000025e-08	9.38315756889e-07	0.0	0.0	0.0	0.0	0.0	-1.782486716	0.05685687379	-0.002624411388	-1.114229718	-2.025972613	-1.853471432	0.5118039008	-0.8432531414	0.2250701262	-1.707146751	-1.031966679	-1.855426296	-0.1172977294	-0.7642516075
6139.177446240647	20.2714669361294	37689499.71642984	410.93237174258746	8175.669077570976	-17.62869229881653	66841564.86595025	310.77079216635326	5297.800492458303	5.950193943838713	28066690.05789144	35.40480796929489	5591.103286175898	5918.779782049855	1.019192	34.068222	0.20211158	0.167394	-0.0540430456	0.0540130641	0.061494724	-0.0294941719	0.1091454613	0.0198115333	-0.1647400788	-0.0183763213	-0.0189434173	0.0553118893	-0.0051744346	-0.1647192527	-0.0240277554	-0.025725342	0.167720422	0.0301325943	-0.0793549292	-0.1153946378	0.0388756752	-0.0317825738	-0.0559162638	-0.0373309724	-0.1614162668	0.0848224183	0.0424451183	0.1886982885	-0.1369541334	-0.0326943284	0.0554809495	0.1100845729	-0.0203671436	-0.1205905806	-0.0162298253	-0.1502355951	-0.0517210954	0.0100816553	0.0955876186	-0.0271614439	-0.0704158146	-0.038012781	0.1691722341	-0.0485130262	0.1537771245	0.0065084686	-0.1018598383	-0.0471715235	0.0184458385	-0.1292450784	-0.0592831235	-0.0013853636	0.0961001566	0.049937327	-0.1107312844	0.0046347849	-0.038038313	-0.1977182608	0.1196987445	0.0543939431	-0.1271837601	-0.0237288947	0.1114795499	-0.1443623862	0.0125017904	0.0992287502	0.0761760176	-0.0872044866	-0.0737205114	0.2115821573	-0.0877975018	-0.0404228801	-0.0014945293	0.0424598023	-0.0831010034	-0.036561471	-0.002122602	-0.0695164536	0.0310922771	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0170704	-0.0013460999999999	1.8119852099999984e-06	0.00029139855616	0.0124414	0.01120178	0.0001254798751684	0.00015478843396	-0.129016	-0.1646156999999999	0.0166451282559999	0.0270983286864899	-0.00276682	7.677999999999982e-05	5.895168399999972e-09	7.6552929124e-06	-0.000720269	-0.000317617	1.0088055868900005e-07	5.187874323610001e-07	0.00107323	0.000104563	1.0933420969000025e-08	1.1518226329000003e-06	0.0	0.0	0.0	0.0	0.0	-1.227181617	0.3799555012	0.09207331149	0.2899129183	-0.8292680655	-1.006123089	-0.6087356656	0.8461838575	0.6659795046	-1.34246785	0.3895752049	-0.8236681632	-0.6957623771	-1.825420126
6080.833491010436	-58.34395523021158	36976535.945394166	3404.017111904933	8209.330652256724	33.66157468574784	67393109.75808181	1133.1016103241795	5274.382799793214	-23.417692665088907	27819113.918754503	548.3883297565588	5571.8034941713895	5627.1705133562255	1.032629	34.517368	0.18572786	0.115158	-0.1251718324	-0.0054646315	0.1373437847	0.0633918503	0.0066740511	0.0913950414	0.0364134902	0.0288236202	-0.0161303327	-0.1489877134	0.0498220193	0.1803477042	-0.1446479139	0.0866795899	-0.0377982611	-0.0072783051	0.0731321218	-0.0207601728	0.0310757678	0.0798166887	-0.0982436862	0.0647445032	0.0262931964	0.0817543171	0.1246963868	0.1687187321	0.0671072727	-0.0506755745	0.155731978	-0.0393696928	-0.1212979497	-0.0242442742	0.0610336254	-0.05556624	0.0054078234	0.0236990999	-0.0967459062	-0.1023622167	0.028554413	-0.0369271483	-0.1368362149	-0.0921941452	0.082969123	-0.0594636886	-0.0140925583	-0.1421269406	-0.0811171803	0.0656390662	0.0104227433	0.0581073341	-0.0126401553	0.0365953882	0.0969028119	-0.0736416256	-0.1534202911	0.0418550827	0.0879845704	0.0779631133	-0.0708207041	-0.0554622035	-0.0092680355	-0.0573160773	0.1177893739	0.1625944601	-0.0435020449	-0.0301321393	-0.0948043352	-0.0210869503	0.0904838128	0.0997418081	0.07664533	0.0540561338	-0.0269396862	0.071111832	0.1308774502	-0.000232639	-0.075423577	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.00588319	0.01118721	0.000125153667584	3.46119245761e-05	0.0447386	0.0322972	0.00104310912784	0.00200154232996	-0.0245977	0.1044182999999999	0.00060504684529	0.0109031813748899	-0.00299217	-0.00022535	5.078262250000001e-08	8.9530813089e-06	-0.000347826	0.000372443	1.3871378824900006e-07	1.20982926276e-07	0.00123194	0.0001587099999999	2.5188864099999953e-08	1.5176761636e-06	0.0	0.0	0.0	0.0	0.0	-1.450959301	-0.2772082372	-0.4704258285	-1.133059654	-1.693825789	-1.840695522	0.09793712236	-0.4018174639	-1.077482512	-0.04306496362	-0.3786307067	-0.2198930702	-0.1876400876	-0.8176609956
6127.29910343732	46.46561242688404	37543794.30298378	2159.0531382054	8265.438262284175	56.1076100274513	68317469.66763124	3148.0639029925537	5292.372684573916	17.989884780701686	28009208.63242412	323.63595442292217	5593.309814424815	5706.998469712173	0.919465	30.734673	0.08746707	0.0467715	-0.1116568753	-0.0019041681	0.1019714466	-0.0779035863	-0.0815726979	0.0258403763	0.1728858391	0.1153299453	0.0110841474	-0.0854079218	-0.0011984309	-0.0702368402	-0.0456092126	-0.0142601324	0.085052335	0.0068924252	-0.0929885638	-0.0248578135	0.0344538896	-0.191908848	-0.0572094075	0.0331184461	-0.0140762658	-0.131108644	0.0206320808	-0.0381679954	0.0071828179	-0.0303790508	-0.0655431474	-0.1842672681	0.0863018621	0.0795371333	0.0333389885	-0.1780875423	-0.0799099609	0.0980413844	0.1047455347	0.124432839	0.0490231654	0.1876507909	-0.1254022599	-0.1448358736	-0.0427908343	0.0492247108	0.064275797	-0.0592356721	0.0205604052	-0.0807170278	-0.0193043382	-0.0693905887	0.0668832792	-0.0041739342	-0.1806631848	-0.0792624432	0.0830165557	0.1140102652	-0.1434351524	0.1260735922	0.0038567415	-0.0467916886	0.0399441782	-0.038176048	0.1212034767	-0.0658930579	-0.0572074231	0.0221149895	0.0427954994	0.0574898947	0.0837834678	0.0626646328	-0.0794901872	0.1564540843	0.1421854438	-0.1718675714	0.0191287078	0.1585848427	0.2422900561	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.00915978	-0.0032765899999999	1.0736042028099996e-05	8.390156964839999e-05	0.00619751	-0.03854109	0.0014854156183881	3.84091302001e-05	-0.00654661	0.01805109	4.28581024921e-05	0.000325841850188	-0.00250964	0.00048253	2.328352009000001e-07	6.2982929296e-06	-0.00030121	4.661600000000003e-05	2.1730514560000027e-09	9.07274641e-08	0.00120912	-2.282e-05	5.207524e-10	1.4619711744e-06	0.0	0.0	0.0	0.0	0.0	-2.09729508	0.3041611787	0.03158994407	-0.6154889285	-1.493337457	-1.227878404	-0.4864022775	-0.5229484812	0.1363301777	-0.7751180435	-0.7088210596	-1.254179021	1.211760041	-0.2984846613
6124.153444582507	-3.145658854812609	37505255.41279179	9.895169630860975	8222.273359948758	-43.16490233541663	67605779.20572305	1863.208793626056	5270.942749335046	-21.429935238869803	27782837.46676769	459.2421243421537	5567.2520112891525	5842.502883286377	0.992507	33.176228	0.1366670299999999	0.0764945999999999	-0.0846483781	0.0107474955	0.0650828851	0.068711589	0.0616713343	0.0301359912	0.0025568779	-0.0546928863	-0.1544894392	-0.1699972105	0.0628086642	0.0765138459	-0.1184450465	0.136111032	-0.1291500882	0.0422780489	0.1977652557	0.0871849626	-0.0507483191	0.1640111569	0.0877299541	-0.0843725773	0.0214907702	-0.1424545203	0.0412346126	0.0468008669	-0.1248419211	0.0539550643	0.019029811	0.0809855897	0.1620592635	0.0179223723	-0.0197270265	0.1110508146	-0.0133656329	0.0501254275	-0.0122095284	-0.0103811968	0.0404532125	0.0680857296	-0.0213106862	0.104067105	-0.055087222	-0.035855373	0.0118033123	-0.0995585887	-0.1221688352	0.1583421577	0.0007232935	0.150757867	-0.1220398333	-0.0472190759	0.1803911164	-0.003958987	0.0264585352	-0.0372108847	-0.1208979633	-0.1151767828	-0.0926424672	-0.1353872833	0.024393054	-0.0379849718	-0.1631101776	-0.0592287277	-0.0152861111	0.0896563147	0.1122680085	0.0275386141	0.1243063595	0.07554257	0.0249776638	-0.0660997902	0.0736352488	-0.0139693166	-0.0911670506	-0.0066499877	0.0132953956	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.00341398	0.0057457999999999	3.301421763999999e-05	1.16552594404e-05	0.0574685	0.05127099	0.0026287144155801	0.00330262849225	-0.0633731	-0.05682649	0.00401614980361	0.0032292499657201	-0.0027032	-0.0001935599999999	3.74654735999999e-08	7.307290239999999e-06	-0.000428235	-0.000127025	1.6135350625000003e-08	1.8338521522500002e-07	0.00107323	-0.0001358899999999	1.846609209999996e-08	1.1518226329000003e-06	0.0	0.0	0.0	0.0	0.0	-1.560267184	0.3466657502	-0.0345261175	-0.7659199046	-1.897797998	-1.100345524	-0.6793542494	0.02589614701	-1.420663024	0.6061735637	0.9004791801	-0.2256760243	-0.7705610308	0.7494219943
6147.919428661576	23.765984079068403	37796913.30131447	564.8219992465328	8188.499285216247	-33.77407473251151	67051520.54398698	1140.6881240372722	5296.881197620348	25.938448285302	28056950.42170397	672.8030994492864	5589.190081683295	5757.639097392503	1.038414	34.710735	0.169765395	0.0924459	-0.0743657043	-0.0168387635	0.0691890089	-0.0126258669	-0.0480834411	-0.1268972533	0.1491740479	-0.063173482	0.0195414763	-0.0523025036	-0.1315860962	-0.0654043844	-0.0342433416	-0.0117261846	-0.0363118523	0.0043776425	-0.0733555445	0.0798486927	-0.0005250281	-0.0229188113	-0.0460384813	0.008203409	0.0600771672	-0.0676898294	-0.0026546246	-0.0375114609	0.0456308601	0.0182702301	-0.0681660942	-0.2449590252	0.0539284559	0.0815613407	0.1633061606	0.046280839	-0.0990722667	-0.0031837248	0.1736654144	0.0591517942	-0.0407515256	0.0533299725	-0.0333208774	-0.0263487694	-0.0506898642	-0.0374420839	-0.0921847649	-0.0288807632	0.0038076661	0.036253972	0.0032045644	-0.0982101358	-0.0259795458	-0.0938094234	-0.0105058443	-0.0844616253	0.0154094589	0.1078970788	-0.080066873	0.0438903836	0.0095725273	0.0523129944	0.059965521	-0.0300720618	0.0504543366	-0.0958549303	-0.1993165739	-0.0071906344	0.0032203052	-0.0808966541	-0.0446169367	0.0283207808	-0.1891201216	0.071936789	-0.0598332722	-0.0624414926	-0.0432782599	0.0930046006	-0.0917194038	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0048477	-0.0014337199999999	2.0555530384e-06	2.350019529e-05	-0.00297317	-0.0604416699999999	0.0036531954723888	8.839739848899999e-06	0.00175858	0.06513168	3.0926036164e-06	0.0042421357396224	-0.00254992	0.00015328	2.34947584e-08	6.502092006399999e-06	-1.47785e-05	0.0004134565	1.7094627739225e-07	2.1840406224999998e-10	0.00136166	0.0002884299999999	8.319186489999993e-08	1.8541179556e-06	0.0	0.0	0.0	0.0	0.0	-1.426935971	0.7808155098	0.07415030135	-0.9901082413	-1.554451476	-1.54127053	0.275662064	-0.2522443979	-0.05041185895	-0.9590553434	-2.727894786	-1.19820627	-1.155406141	-0.7022172215
6189.833381702205	41.91395304062917	38314037.29323495	1756.779459492067	8215.128631545382	26.629346329134933	67488338.4328367	709.1220859170121	5303.440991433563	6.5597938132150375	28126486.349617813	43.03089487189428	5594.255027158475	6150.760234338264	1.017141	33.999664	0.236375975	0.161023	0.0099103515	-0.0027617848	-0.0378340865	-0.0290817834	0.0840008072	-0.053033978	-0.1499322491	-0.0358815179	0.0067020579	0.0114845672	0.0237298891	-0.0255144015	-0.0275197476	0.0303804792	-0.017475978	-0.0086224165	0.0221006661	-0.0920780545	0.0258745324	-0.0476322523	0.0473358674	-0.0492150277	-0.0161852885	0.0795622469	0.0316005527	-0.0340444414	-0.1047219686	0.0461719079	0.1014576349	-0.0416268302	0.0523285683	0.0576618584	-0.0351329187	0.0172525389	0.2074427777	-0.1437421282	0.0143946231	0.0308314876	0.0734565848	-0.1302612124	-0.0591969717	-0.0335801384	-0.0118245395	0.1923537569	-0.0435821047	-0.0267305971	-0.0247843078	0.0217632378	0.0275247485	0.050352362	0.0508926451	0.0407174905	-0.0564506082	0.0298483734	0.030840447	-0.0384562011	0.0331517413	-0.0511003293	-0.0730043251	0.128834214	0.0552094334	-0.0067227793	-0.0218176188	-0.0325498475	-0.062025198	0.1391054367	-0.0161859092	0.0364161662	0.0036574337	-0.0892366631	0.1243594696	-0.1192292147	-0.1385427256	-0.0150452953	0.0050095566	-0.1959987587	-0.0209216466	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0107501	-0.0059024	3.4838325760000003e-05	0.00011556465001	0.0640181	0.0669912699999999	0.0044878302562128	0.00409831712761	-0.144031	-0.14578958	0.0207449289609999	0.0212546016365764	-0.00259958	-4.9660000000000416e-05	2.466115600000041e-09	6.757816176400001e-06	-0.000272273	-0.0002574945	6.630341753025e-08	7.4132586529e-08	0.00140836	4.67e-05	2.18089e-09	1.9834778896e-06	0.0	0.0	0.0	0.0	0.0	-0.5934194167	1.025156551	0.5481937747	0.02155969997	-1.492190146	-1.118892987	0.5344579047	1.181107688	0.269236482	-1.534944962	-0.05601760012	-0.3741251889	-1.99305929	-1.729624868
