global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	aroma_motion_03	aroma_motion_10	aroma_motion_14	aroma_motion_17	aroma_motion_20
5867.113051579415	n/a	34423015.56001351	n/a	8545.277391615578	n/a	73021765.69965634	n/a	5297.71308130089	n/a	28065763.891786568	n/a	5543.95166568263	5621.460630474146	n/a	n/a	n/a	n/a	-0.0242405404	-0.1442483192	0.0090128858	-0.0346070428	0.012427891	-0.0454845581	0.0785755683	-0.0236021094	0.10929246	-0.0678261835	0.0255232299	-0.0498631031	0.1014999825	-0.1290461522	0.0593417061	-0.0489998761	0.1109314984	-0.0206808799	0.047044385	-0.0257673448	0.0069596654	-0.0294875824	0.0018394669	-0.1229253608	0.0582764818	-0.1814343339	-0.0400228756	0.0153014916	-0.0685644551	0.0544748958	-0.0274925566	0.0504576049	-0.0728262715	0.1273405212	-0.1876808749	0.1442592962	-0.1454041062	0.0614225258	-0.0905924343	0.0620184307	0.0214054378	-0.0410822392	0.0306038857	0.1325147512	-0.0505753345	0.0064727405	0.0060996761	0.0273581038	0.0944355775	-0.0757044785	-0.1026105185	0.0116270591	0.0317559237	0.1314508167	-0.0329927405	-0.0582945286	-0.0116168557	0.0469101349	0.1658443217	-0.0330997588	-0.0577719375	-0.0221886645	0.1358646319	0.1453811421	0.0311053307	-0.0095435566	0.0080998954	-0.0361301398	0.0999049072	-0.0107122873	0.1561120133	-0.1063567944	0.0078296283	-0.0071979528	0.1015814453	-0.1061632166	0.1172573171	-0.0109052517	0.0103688024	-0.0946202847	0.0989711514	-0.0617639254	0.0740098652	-0.1606645926	0.1100970544	0.0561734748	-0.1177797778	0.0607550914	-0.0700873935	0.0069432539	0.0190231952	0.032051434	-0.0704736714	-0.0412490795	0.1316386533	0.1346142297	0.0839951646	-0.1167637986	-0.0726873988	0.1310059898	0.0082471639	-0.0027399253	-0.000244641	-0.0472755526	0.1927913689	0.0709436483	0.0581013259	0.1267839932	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.032768	n/a	n/a	0.001073741824	-0.0301337	n/a	n/a	0.0009080398756899	-0.115698	n/a	n/a	0.013386027204	0.00140923	n/a	n/a	1.9859291929e-06	-0.000401358	n/a	n/a	1.6108824416399998e-07	-0.00154776	n/a	n/a	2.3955610176e-06	0.0	0.0	0.0	1.751723904	-1.044142531	-1.617354065	-1.101787248	0.08844917338
5868.6458458283705	1.5327942489557245	34441004.06375859	2.349458209631744	8548.914352409203	3.636960793624894	73083936.60482807	13.22748381436462	5296.434049880353	-1.2790314205367397	28052213.644732	1.6359213747202297	5539.606743243352	5719.627405370497	1.057782	23.536255	0.0719977	0.0427207	-0.0507251853	0.0412457087	0.0589580547	0.0788917475	-0.0012459926	-0.0325202851	-0.0158111364	-0.0330279648	-0.0453284341	-0.1039839467	0.0419735906	-0.1065808841	0.0327986176	-0.0910409137	0.0507827814	0.0698662796	-0.0547224442	-0.1138206927	-0.0470060095	-0.0305258076	0.0179234107	-0.1163206873	0.0695219691	-0.0863574955	-0.0116116952	-0.1595925281	-0.002652351	0.0088064612	-0.1175712792	0.0569787675	0.0164714563	0.3680595003	-0.0916842665	-0.0439446843	-0.1252146153	0.0024412823	0.0045844087	0.029334996	0.0586935658	0.0510188266	0.084663932	-0.0506554736	0.0923354151	0.023735438	-0.0192618495	-0.0267556734	-0.0440675204	-0.1446669038	0.0733546142	0.0480517392	-0.0053977892	0.0255945084	0.0454083328	0.0726912804	0.0102324864	0.0124996379	0.064950286	-0.0937750744	0.0887301975	-0.1169741634	-0.0684542552	-0.0771733248	0.0109383814	0.0027894869	0.009239372	0.0275773261	0.0697259235	0.0568196208	0.0900040298	-0.0759797742	0.1560752711	-0.0076644462	-0.0102137471	0.0004658922	0.1498744984	0.1139051682	0.1055320412	0.0008252524	-0.2026756181	-0.1024135116	0.211492784	-0.0178646536	0.0887544849	-0.1329208169	0.1107798947	0.1231158839	0.0978620098	-0.0328354838	-0.0561024621	0.0037082671	0.0260320202	0.038270067	-0.0338907181	0.0175687438	0.0054598726	0.1237295976	-0.1271884949	-0.0783341294	-0.0220744539	0.0163812005	-0.008975235	0.1922661978	0.0429156938	0.1865951368	0.0997450455	0.1196278479	-0.0301723905	0.1008713211	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.021801	0.0109669999999999	0.0001202750889999	0.000475283601	-0.0291402	0.0009934999999999	9.870422499999958e-07	0.00084915125604	-0.101452	0.0142459999999999	0.0002029485159999	0.010292508304	0.000862606	-0.000546624	2.98797797376e-07	7.440891112360001e-07	-0.000401358	0.0	0.0	1.6108824416399998e-07	-0.00117856	0.0003692	1.3630864000000005e-07	1.3890036736e-06	0.0	0.0	0.0	1.882782207	0.8627091019	-1.430963699	0.5420910432	0.7069664665
5846.55081907208	-22.09502675629028	34182156.47999241	488.1902073611834	8519.353349017487	-29.56100339171644	72579381.48541547	873.8529215250709	5288.50892435077	-7.925125529583056	27968326.64293774	62.80761465964911	5535.757758730243	5654.34358525117	1.031207	22.944937	0.0364376	0.0171316	0.0074599639	0.0517116281	-0.0737637611	0.1513289662	0.0466567964	0.0930769378	0.013849621	-0.0129738067	-0.0009226154	-0.0112469153	0.0998466638	0.1169115939	0.0207151463	-0.0090119345	0.0355106228	0.1339852536	0.0441880707	0.0200336931	0.043562312	0.0491052638	-0.0526820852	-0.0806965882	-0.0878785603	-0.0483314189	-0.0192359067	-0.0037846161	0.0373243762	0.1046402797	0.0154699579	0.1041642385	0.0429954807	0.0982707952	0.0160390329	0.0167814242	-0.0826569589	-0.1076967482	-0.0562621003	-0.0400311046	0.0571045893	-0.0451832625	-0.011887558	-0.0539965258	-0.0123885889	-0.0541922011	-0.0259657356	-0.0830291124	0.0087730302	0.06384602	-0.0616678153	0.1196953682	0.1054651402	0.0108905353	-0.0753660976	-0.123497756	-0.2079605361	-0.0008409932	0.1673968734	-0.0115077516	-0.1408822831	0.0457730345	0.1128764337	-0.0025929307	-0.1748283045	-0.1436341773	-0.0161393476	-0.0834052393	0.0646698696	-0.0648669222	0.0912054127	-0.0255198163	0.0357403036	0.0586672276	0.0756712693	-0.0108961252	0.0409242523	0.0402219551	-0.0404442473	-0.0527396638	0.0307456996	-0.0518047717	0.083396268	-0.0307246757	0.149547277	-0.0074179188	-0.0292180027	0.1362868974	0.0914297336	-0.0353092492	0.0193568064	0.0783680602	-0.0288492281	-0.1076682141	0.0239197378	0.0211605105	-0.1139238338	-0.1295736078	-0.019983718	0.1617421174	0.1650529678	-0.05291327	0.0070022369	0.0468731347	0.0580685406	-0.0105097078	-0.0565453764	0.0453465558	-0.1678167377	-0.1296123218	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0124314	0.0093696	8.778940416e-05	0.00015453970596	-0.022736	0.0064042	4.101377764000003e-05	0.0005169256959999	-0.109543	-0.008091	6.546428100000001e-05	0.011999668849	0.00075213	-0.0001104759999999	1.2204946575999997e-08	5.656995369000001e-07	-0.000401358	0.0	0.0	1.6108824416399998e-07	-0.00103758	0.0001409799999999	1.987536039999999e-08	1.0765722564e-06	0.0	0.0	0.0	1.789532072	1.125487078	0.03268065462	-1.401743644	0.2450528356
5821.133419014613	-25.417400057467603	33885594.28196875	646.0442256813541	8505.342492407222	-14.010856610264456	72340850.9131479	196.30410295339115	5284.544364054087	-3.964560296682976	27926409.135655817	15.717738346035004	5532.33166085431	5446.6272413172765	1.103622	24.556211	0.03236215	0.0213802	0.1069194155	-0.0864197681	0.0724795164	0.0292971594	0.056831795	0.0983099143	-0.0312588042	0.046225103	0.1285259276	-0.0857987506	0.0502599958	0.1145255574	0.049131851	0.143990332	0.0916620343	-0.0384697128	0.0055116232	-0.1462148999	0.054631027	0.0847591553	-0.0573913824	-0.0725088787	-0.094518108	0.0543661168	0.046321373	-0.0980375952	-0.0016176037	0.0579365725	-0.021731594	0.0193855016	0.167313942	0.0109628034	-0.0717211632	-0.0121095624	-0.0412132656	-0.0401294195	-0.0657729486	-0.1004441891	0.0086274638	-0.1468874773	-0.0664256032	-0.1752036568	0.0009111555	-0.0563426046	0.0499417533	-0.0427441962	0.1215958105	0.1930782102	0.0115506322	-0.0394974191	-0.0271805998	-0.005031733	0.1139038436	0.0426640131	0.1252545199	0.1361463868	0.1642840097	-0.0436320695	-0.1509300203	0.1823536533	0.1658321955	0.1177754855	0.0580542159	0.0512991148	-0.0538016878	-0.1144044574	0.0678569907	-0.0890586968	-0.001567705	-0.0106571571	0.092625682	-0.0471582267	-0.0037220678	-0.0299835091	0.097531942	0.0459546623	-0.1082856943	0.0163671372	0.0595429565	-0.0757380907	0.0118478004	-0.0497282703	0.0705448269	0.0048457358	-0.0448601054	0.0891536705	0.0516593411	-0.0859224526	-0.1196323569	0.1155959558	0.0864185522	-0.0755358661	0.1021974557	0.0172737826	0.1766563607	-0.1797443424	0.0290721327	0.0034153859	0.1939487788	-0.1162237481	-0.1412104516	-0.1051016665	-0.0386949996	-0.0077029341	-0.2304131631	0.0056728949	0.13392518	0.0205514439	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0113316	0.0010997999999999	1.2095600399999995e-06	0.00012840515856	-0.0227436	-7.599999999999968e-06	5.7759999999999505e-11	0.00051727134096	-0.0905	0.019043	0.000362635849	0.00819025	0.000800233	4.810299999999997e-05	2.3138986089999964e-09	6.403728542890001e-07	-0.000401358	0.0	0.0	1.6108824416399998e-07	-0.0008414479999999	0.000196132	3.8467761424039216e-08	7.080347367038317e-07	0.0	0.0	0.0	1.003212568	-0.9562164338	-1.490422507	-1.070897151	-0.1004792014
5821.809682818078	0.67626380346519	33893467.98295433	0.4573327318772051	8541.972036070783	36.62954366356098	72965286.26501524	1341.7234690007203	5289.547405930778	5.003041876690986	27979311.759589024	25.030428019923665	5535.843578838943	5475.737903387194	1.050586	23.376129	0.0350133	0.0257476	0.1391154735	0.1164756517	0.0110608009	-0.0705644613	-0.0906164062	0.0491323676	-0.1903918302	0.0414369192	0.0302738193	-0.0852084235	0.0723172344	-0.0144122502	-0.0217521124	0.1489014281	-0.029245472	0.0155119819	-0.0495854942	0.0631472534	0.0124452113	0.0598238868	-0.042102134	-0.058621583	-0.0618542411	0.0317189577	-0.1642872538	-0.1466425945	0.0188956634	-0.0669103202	-0.0607642919	-0.0047090441	0.051818258	0.0935163547	0.0649620855	-0.0037019574	-0.0179735521	-0.0684517323	0.0373741613	-0.0490386691	0.0153083278	0.0401085675	0.0870011041	-0.0159368471	-0.0441535751	-0.0113604841	0.0544158423	0.0176054896	-0.0974717008	0.050817572	-0.2130385993	-0.0266345684	-0.0336670367	-0.1132875008	-0.042562646	0.0643534942	0.1274988712	0.1387020833	-0.0855128087	-0.0101887229	0.0981803704	0.1380138103	-0.1152542818	-0.0110706922	-0.0034302411	0.0713704542	-0.0532839811	-0.0553655056	0.0468824814	-0.0333191896	-0.0352529646	-0.1635882978	0.0316386967	-0.0490420324	-0.0728149411	0.0676500399	0.0330046695	0.0734180845	-0.0095381748	0.0799654637	-0.0962744099	-0.0323549376	0.0424553695	-0.0097930017	0.0265129048	0.1030512442	-0.0590469313	0.0396674698	0.0654781472	0.0024450969	0.0951629715	-0.0228187876	-0.0154817603	0.0347975098	0.0360151035	0.045897063	0.1126957114	-0.0091689374	-0.044100522	0.1995271987	-0.0061177798	0.0387992807	-0.0843099138	-0.1164836573	-0.0306889659	-0.0276006904	-0.0272782167	0.1014033438	-0.0121005525	0.0397018176	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0060017	0.0053299	2.840783401000001e-05	3.602040288999999e-05	-0.022772	-2.840000000000134e-05	8.065600000000762e-10	0.000518563984	-0.0651088	0.0253912	0.00064471303744	0.0042391558374399	0.000839922	3.968899999999998e-05	1.575216720999998e-09	7.05468966084e-07	-0.000401358	0.0	0.0	1.6108824416399998e-07	-0.000795861	4.558699999989997e-05	2.0781745689908793e-09	6.333947313210001e-07	0.0	0.0	0.0	-0.3265669231	0.06121254263	-0.3249643593	1.233192928	-0.3969813009
5825.193725324003	3.3840425059252084	33932881.937554136	11.451743681908564	8515.7286897089	-26.2433463618836	72517635.11673126	688.7132282697889	5288.560249170203	-0.9871567605750896	27968869.5091032	0.974478469949105	5536.723225480701	5471.547837916392	1.01436	22.570076	0.0302812	0.0203801	0.1058339355	0.0681711428	-0.1129822118	-0.0143724499	-0.0400411917	0.078705557	-0.0684327824	0.1126022771	0.0254049022	0.0150255564	0.1452914015	0.0499292232	0.0151121928	0.0341986801	-0.0027389633	-0.0205287858	-0.129214104	-0.1022849181	-0.1418771207	0.0539397695	-0.0433740478	-0.0290315781	-0.0440933073	-0.0608697223	-0.0366374222	-0.0135085418	0.1054329227	0.053929069	0.0318183389	-0.1025685275	0.1022581124	-0.0329184152	0.1103625515	-0.0313200216	0.0599546103	0.1735274621	-0.060451637	0.0957913066	0.0328622913	-0.0364650134	-0.1425089056	0.1423862043	-0.0293334933	-0.0161096956	-0.059968996	-0.1130172706	-0.0026332716	-0.0932241695	0.0218263593	-0.0531709059	0.111983994	0.0699203479	-0.1125298808	0.0618836448	-0.1275192776	0.0222570511	-0.1114665473	0.093816289	0.0641976477	0.0561607555	0.0733960578	0.0448366469	-0.0370347135	-0.0227913462	-0.0288149799	-0.0991347904	0.030347414	-0.0651541278	0.0001125318	-0.045545544	0.0661034226	0.0369294637	0.1130575408	0.0838407123	-0.0219933	0.0455410168	-0.0633303975	0.0204907589	-0.0481264855	-0.0332163648	0.0175394225	0.0485855023	-0.124652069	0.038272414	0.0402905645	-0.1466449462	-0.1189875118	0.0630922714	-0.0706740594	-0.0681820038	0.0086209021	-0.0935307059	-0.2008338734	-0.2070534744	-0.0829836236	0.0601440067	0.1284055524	0.0358624183	0.0264150973	0.067382176	0.036187874	-0.1934206288	0.0608734955	-0.0171687093	0.1273455395	-0.131592397	-0.0632816888	0.0172792059	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0138894	-0.0078877	6.221581129000001e-05	0.0001929154323599	-0.0227161	5.590000000000109e-05	3.1248100000001213e-09	0.00051602119921	-0.0583714	0.0067373999999999	4.539255875999997e-05	0.0034072203379599	0.000534938	-0.000304984	9.3015240256e-08	2.86158663844e-07	-0.000401358	0.0	0.0	1.6108824416399998e-07	-0.0007888409999999	7.020000000100015e-06	4.9280400001404205e-11	6.222701232808422e-07	0.0	0.0	0.0	-0.3549405379	0.03765692102	0.3856769713	-0.7936351573	-0.8423425653
5806.015696976866	-19.178028347137115	33709818.27354176	367.7967712835948	8517.246051145887	1.5173614369869028	72543480.2957602	2.302385730454959	5279.111829320274	-9.44841984992854	27869021.706469253	89.27263766052367	5530.436570983783	5369.911732678072	1.024831	22.803066	0.00788985	0.00568347	0.1723170706	-0.0256864017	0.022535042	0.000263414	0.0310949139	0.1157821501	-0.0576508808	0.0830726208	0.1310721642	-0.0360834714	0.024596518	0.0561521803	0.0633891468	-0.0156040893	-0.0324236608	-0.0247384905	0.0099803669	-0.1652981034	-0.0293796658	0.1078748094	-0.0243549701	-0.0437371756	-0.0738943469	0.0315581346	-0.0348670562	-0.0536823865	-0.0794188899	0.1128280733	-0.0619439631	-0.0527149637	-0.0981370771	-0.0624225577	0.1735044745	-0.2139323659	0.0251720633	0.0077797033	-0.0197098942	-0.0191742351	-0.0299281976	0.0640242025	0.0278020621	0.0594643461	-0.0675909371	-0.0065923177	-0.1139722237	0.0289034417	-0.0386404789	0.107888119	0.026359895	-0.0561704094	-0.0470734509	0.1827408538	0.0671658651	-0.0463248176	-0.008784738	-0.0833275652	-0.0322939921	0.1257351862	-0.0254052386	-0.1685859492	0.0690451983	0.0263120871	0.1646270237	0.0461655919	-0.0607083391	-0.1144427325	0.0464285915	-0.0872664655	-0.036550289	-0.0543406	0.1155053462	0.0304880503	0.0246367471	-0.0476909454	0.0103546244	-0.0237349623	0.0172430329	0.0686376316	-0.0262290232	-0.0725488023	-0.11874284	0.063339394	0.030396623	0.1736668104	-0.0929608884	-0.1255665803	0.0105027815	0.0306314374	-0.0254423447	0.0333272764	-0.1973123474	0.0126185096	0.088862415	-0.0106099102	0.050682669	0.0444326227	0.1353026788	-0.0960012052	-0.0818612205	-0.0051335836	0.0475263889	0.0928165738	0.1041853392	0.0201542453	0.0304554783	0.050954659	0.0517866813	-0.1242652243	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0189168	-0.0050274	2.527475076000001e-05	0.00035784532224	-0.0227051	1.1000000000000593e-05	1.2100000000001302e-10	0.00051552156601	-0.060444	-0.0020726	4.295670760000003e-06	0.003653477136	0.000534938	0.0	0.0	2.86158663844e-07	-0.000401358	0.0	0.0	1.6108824416399998e-07	-0.000804418	-1.557700000009998e-05	2.426429290031148e-10	6.47088318724e-07	0.0	0.0	0.0	-0.2413929972	-0.2585525248	-1.084834661	-0.8025750992	-0.5572952512
5817.242515093963	11.226818117097537	33840310.47941674	126.04144503438948	8492.094862716442	-25.15118842944503	72115675.15737498	632.5822794134494	5275.446193796111	-3.665635524163008	27830332.54363788	13.43688379600581	5522.555784286715	5369.267195097335	1.033719	23.000841	0.0487897	0.0213912	0.1524922625	0.08003728	-0.032731872	-0.0489211869	-0.0042598484	0.0372265952	-0.0761022791	0.0586918168	-0.0283131406	0.0511575897	0.0759260841	-0.1274265966	-0.1004191134	-0.1319677274	0.0039039168	-0.1066361958	0.0221520725	0.0032854493	-0.0206555018	0.1127175868	0.1007543442	-0.055134588	-0.064081108	0.0399867492	-0.0925110827	-0.0108265934	-0.0353271459	0.0915824797	-0.0846773498	-0.0497326148	0.0650321454	-0.219217631	0.1252023013	-0.1644684153	-0.0293769454	0.0209044819	0.0633617339	-0.1076432769	-0.0859591707	0.1035408989	-0.0638515867	0.0619427618	-0.0752582441	0.0593790845	0.0688840253	0.1946930434	-0.1211885868	-0.1541905466	0.0298656147	0.0049945721	-0.0232520558	-0.0517816798	-0.009503417	0.0016747972	0.1160025005	0.0196663781	-0.2934099197	-0.0711495744	-0.0764529621	0.1303555351	-0.1399525704	0.0518319159	-0.1237457201	0.0400953389	-0.1330877047	0.0216569207	0.0865283802	-0.0673535192	-0.0459666333	-0.1234572596	0.0625603234	0.0374696396	-0.0243744123	0.0143516568	0.0151611102	-0.0259099102	-0.0435674897	0.0086138741	0.1334948031	0.0431767682	-0.0621562179	-0.0101986222	-0.0569457258	0.0328417024	-0.1956692135	-0.200255525	-0.1120376899	0.0817277525	0.0296791082	-0.0910776773	0.0146642764	0.2165040885	-0.0436032625	0.193753542	0.0415031927	0.2099044682	0.0342793682	-0.0118716195	-0.0931237635	-0.1229440913	0.0184409951	-0.0630864004	-0.0577913156	-0.046399135	0.0272680975	-0.138362335	-0.0420130904	-0.1275042267	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0137107	0.0052061	2.7103477210000016e-05	0.0001879832944899	-0.0152979	0.0074071999999999	5.486661183999999e-05	0.00023402574441	-0.0504484	0.0099956	9.991201936e-05	0.0025450410625599	0.000350468	-0.00018447	3.40291809e-08	1.22827819024e-07	-0.000587282	-0.0001859239999999	3.456773377599998e-08	3.44900147524e-07	-0.00095764	-0.000153222	2.3476981284000022e-08	9.170743696e-07	0.0	0.0	0.0	-0.7397138888	-0.6750829047	-0.4820472626	0.2922633443	-0.7192268916
5856.971470727141	39.728955633177975	34304114.80891165	1578.389915703024	8508.613617732783	16.518755016340947	72396505.69586775	272.8692672898892	5286.925281066916	11.479087270804484	27951578.927584488	131.76944457074555	5531.820226051999	5575.756495756736	1.15743	25.753481	0.05390085	0.0250934	-0.0041113868	-0.0797228775	-0.1187704388	-0.0130600625	0.120030165	0.0067910589	0.0962878351	-0.0407392	-0.1114483173	0.0800928269	0.0928005954	-0.061803127	-0.1761528688	-0.1903498302	-0.0877573846	-0.1577609596	-0.094040207	-0.0152348661	0.0758476957	0.0381695326	0.0774712298	-0.0214032001	0.0088759329	-0.0293364066	0.1456142796	-0.0081003402	-0.0752911617	0.0868445182	-0.0990088292	-0.002232495	0.0049196061	-0.0284087123	-0.0617986904	-0.0821639258	0.0191609791	-0.0136571389	0.1074260781	-0.1094590301	0.1040784439	-0.1568840002	-0.0419347683	0.1138892607	0.000218775	-0.0843567318	-0.0368937802	-0.0396033855	-0.0510546289	0.0883932038	-0.0368648326	-0.0343075565	-0.0264878918	-0.0683485391	-0.0606295877	-0.0895752441	-0.0691016999	-0.0486726655	0.0497297197	-0.0673907308	0.0534105211	-0.0780394559	0.106046429	-0.0114577256	-0.0779815274	0.1146231528	-0.0777878471	0.0696541514	0.0257657278	-0.0035677335	0.0585081994	0.084047419	0.1468972086	0.1276725096	-0.0047116135	-0.0136238099	0.0432192706	0.0447036291	-0.0265467283	-0.0817284567	0.0375373055	0.1880285862	0.0217599153	0.056187914	-0.0493372009	-0.0858452139	-0.0411722938	-0.1725425673	0.1009071258	-0.0348725868	0.054209811	-0.0158160682	0.0320858233	-0.1350512452	0.06744831	0.0958576888	0.0448189677	-0.1125213726	0.018368825	0.0800731127	-0.060776224	0.0476749349	0.0621507556	0.0275640748	0.0337997517	-0.0210224642	-0.039915446	-0.2663240303	0.099172969	0.0612346736	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0059635	0.0077471999999999	6.001910783999999e-05	3.556333225e-05	-0.0227173	-0.0074194	5.504749636e-05	0.00051607571929	-0.065202	-0.0147535999999999	0.0002176687129599	0.004251300804	0.000534938	0.00018447	3.40291809e-08	2.86158663844e-07	-0.000729988	-0.000142706	2.036500243600001e-08	5.32882480144e-07	-0.000805203	0.000152437	2.3237038969000018e-08	6.48351871209e-07	0.0	0.0	0.0	0.1115012396	-0.4975433363	-0.32428437	-1.698649185	-0.3123470629
5865.911986062662	8.940515335521013	34408923.42823361	79.93281446468642	8537.612496743013	28.998879010230667	72890827.14454247	840.9349838499967	5302.9585530481245	16.0332719812086	28121369.415346257	257.0658104234087	5544.951308917877	5717.15355543947	1.11063	24.712137	0.04594771	0.0233219	-0.0813671262	-0.0059057698	0.1553829953	0.0918240116	0.0630040498	-0.0390088216	0.0353942024	-0.0298850215	0.0066972945	0.0292327508	-0.0196462785	-0.0901994834	-0.0178467122	-0.0917989571	0.0204415075	0.1099148769	-0.0474820762	-0.05477221	-0.0774900713	-0.0432717512	-0.1175709085	-0.0368537554	0.0230375205	0.0269793225	-0.0827292591	0.0976380416	-0.0861301368	-0.1340888528	0.0265025791	0.047713187	-0.025701129	-0.0647943964	0.1234583918	-0.1375779316	0.1099614563	0.0662905142	0.044991544	0.0290739083	-0.1377303402	0.0839256281	0.060733958	0.0685690996	-0.0163109255	0.0186237342	-0.0185775159	0.0197169373	0.049970433	-0.0370345152	-0.0233551463	0.0812075444	0.1571469422	0.0286405805	0.0993624123	-0.0294138485	-0.2158147742	-0.0698028299	0.1729011037	0.0709501444	-0.0274719852	-0.0044974135	0.0910961438	-0.0238602764	0.0272414363	-0.0884985616	0.0813919117	-0.0487396125	0.0003330304	0.0919216752	0.0175520165	0.0026858316	-0.0960176088	-0.0214917927	-0.154156627	-0.053266147	0.1015203714	-0.0057556502	0.0358713451	0.0399627329	-0.0664052331	-0.0370438709	-0.1066511085	0.0208630936	-0.0297672428	0.166754098	-0.080830617	-0.1299420389	-0.0305063155	0.0274508875	0.0700423395	0.0621334292	-0.0304619322	0.0823143423	0.0384297115	-0.1527894969	-0.292382631	-0.0075793646	-0.0471992261	-0.0216695627	0.1014959002	-0.0362105839	0.1099921293	0.1378481949	-0.074869066	-0.1284546831	-0.0642520158	-0.0148669864	-0.0854424085	-0.088626683	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.00589544	6.806e-05	4.6321636e-09	3.47562127936e-05	-0.0141478	0.0085694999999999	7.343633024999999e-05	0.00020016024484	-0.0859155	-0.0207135	0.00042904908225	0.00738147314025	0.000365349	-0.000169589	2.8760428921e-08	1.33479891801e-07	-0.000589604	0.000140384	1.9707667456000005e-08	3.47632876816e-07	-0.000827163	-2.1960000000000013e-05	4.822416000000006e-10	6.84198628569e-07	0.0	0.0	0.0	2.271852095	0.311171967	-1.906660624	-0.5678586727	-0.4099479586
