global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_15	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_22	aroma_motion_23
5443.994920712165	n/a	n/a	29637080.696739856	6959.70382168142	n/a	48437477.28552696	n/a	4933.932618025078	n/a	24343691.0792118	n/a	4940.249376223331	5456.39811365905	n/a	n/a	n/a	n/a	-0.1189463873	0.0907345288	-0.1324644604	0.099204987	-0.1074794755	0.015543691	-0.0487365671	0.0793633696	-0.201334422	0.0388182534	-0.0764466347	-0.154132849	0.0437904037	-0.0428661999	0.0418680831	-0.0357022736	0.0636435413	-0.0344175624	-0.0987520991	0.0010970165	-0.1348359699	0.022341651	-0.0181065074	0.0711081166	-0.0105192197	0.0505488564	0.0146798301	-0.0996507068	0.0560410979	-0.1055548802	0.0547883591	-0.0598049773	0.155533796	-0.0474562501	0.0183103914	-0.1103963586	0.1584142027	-0.0718279679	0.007301258	0.0671854906	-0.0082360422	-0.0809987106	0.1461509224	-0.3239577764	0.1862776819	0.0370875342	-0.0386497418	-0.0046407902	-0.0043945507	-0.0413864121	0.2337313497	0.0199242768	0.0362057826	-0.0400730285	0.0561367191	-0.0505821168	0.1048341697	-0.0181597067	0.1267184225	-0.0016050662	0.0077416031	-0.1203798772	0.0150648584	-0.0408475967	-0.1269387098	0.0519346259	-0.0780445633	0.0910499395	-0.0136452461	0.1908949202	-0.0358293196	0.0672966055	-0.0150703137	0.0641609095	-0.1393736209	0.1022904444	-0.0567148486	0.1277235047	-0.0170237015	-0.016202378	0.1167268162	0.2469603535	-0.1882014772	-0.080426687	0.004806131	0.0914246655	0.0266836625	-0.084143663	-0.210262015	0.1012867256	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0868826999999999	n/a	n/a	0.0075486035592899	-0.0725716	n/a	n/a	0.00526663712656	-0.0740394	n/a	0.00548183275236	n/a	-0.00308489	n/a	n/a	9.5165463121e-06	0.000222467	n/a	4.9491566089000006e-08	n/a	0.00278603	n/a	n/a	7.7619631609e-06	1.860003479	1.710998157	-1.442203424	0.9276066146	-1.525694321	-1.387046409	0.003587728433	-1.848862245	-0.2578920175	-0.7513791478	-1.236882578	-1.538012	-1.379209016	-2.27327258	-1.229420537	-0.639206216
5443.962854172587	-0.0320665395784089	0.0010282629605336	29636731.55761094	7034.874539966682	75.17071828526241	49489459.79307144	5650.636887522284	4922.557150772217	-11.3754672528612	24231568.902618688	129.4012552209175	4928.844927055867	5506.753341791055	1.207403	39.748417	0.09901168	0.0566195	0.1460108401	-0.0112795458	-0.1900932807	-0.1448750765	-0.0423300536	-0.004258814	-0.1645601561	-0.1338577563	-0.1362564293	-0.1302775699	-0.0202230488	0.0916516985	0.0758051594	0.0862798028	0.1593704627	0.1025923891	0.0609353141	0.020180607	-0.2212539405	0.0728962117	-0.0554339379	-0.078289509	-0.1003401188	-0.0433378745	-0.0842472693	0.0166407347	0.1191761466	0.0495335054	0.0533274441	0.0503151686	0.097370366	-0.1215926218	0.0117771198	0.1150106489	-0.103446969	0.084387913	0.0582238895	0.0144687574	-0.0431620425	0.040427972	0.0951073878	-0.0172433698	-0.0690147528	-0.0065464729	0.1897281006	0.1233312712	0.0229302625	0.0404845877	-0.0288804316	-0.0524363851	-0.0427955461	-0.0987967099	0.160272116	0.0926436038	0.0711717788	0.0082644619	0.2316635458	0.0461313416	0.0749518491	0.0727703312	0.073379451	0.0371052278	-0.1129977993	-0.0724571634	0.0672664021	0.0771815506	-0.0330757598	-0.0767028062	0.077770602	-0.0039893115	-0.1453213552	0.1514102616	0.0668610103	-0.0127034188	0.0204457908	0.0358314245	-0.0525763295	0.0488328447	-0.0472221505	-0.0429821368	0.0807640402	0.0064444104	-0.0508584402	-0.2394939127	0.0414020327	-0.0693985627	0.0668577009	0.1157410853	-0.0052477812	-0.0431751287	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0867543	-0.0001283999999998	1.648655999997168e-08	0.00752630856849	-0.0557197	0.0168519	0.00028398653361	0.0031046849680899	-0.0542808	0.0197586	0.0029464052486399	0.00039040227396	-0.00387492	-0.00079003	6.241474009000002e-07	1.50150050064e-05	7.579139999999998e-05	-0.0001466756	5.744336313959997e-09	2.151373163536001e-08	0.00309478	0.00030875	9.53265625e-08	9.5776632484e-06	1.770558575	1.688725828	-1.93702162	1.036534627	-1.571094052	0.2782397664	0.2674854552	-1.773275127	1.918880736	-2.065966263	-0.7792245342	-1.005113719	0.9019349014	-1.326426525	-1.296965177	-1.643578691
5439.89747991786	-4.065374254726521	16.527267830993218	29592484.59201669	6972.769443512531	-62.10509645415095	48619513.712382056	3857.043005579393	4931.010521705246	8.453370933028964	24314864.765167844	71.45948013137898	4936.325995982506	5497.401275482689	1.259858	41.475277	0.1224488299999999	0.0747238999999999	0.0200084211	-0.1766733984	-0.163868967	0.0463338822	0.1252350468	-0.1312081442	0.1252299861	-0.2120478594	-0.1779561827	0.0643148928	-0.0734732302	0.0803440255	-0.0522230537	-0.0265874369	-0.0637092235	0.1401502208	-0.0978497665	-0.013738667	-0.1178517851	-0.0759479204	0.0883381623	-0.0870228791	0.1153656746	0.0730977726	0.0332758472	0.0473198055	0.1549612622	0.0207364234	0.034689435	-0.162310964	0.0084973992	-0.0034047288	0.0236508893	-0.1020771162	-0.1046939003	-0.0737635263	-0.0071751655	0.0728772522	0.018418847	-0.0841948108	0.2075875338	0.0990784643	0.1539025007	0.161634318	-0.1263102545	0.1191550615	-0.1021411691	-0.1381695026	0.0343184848	0.1900726507	-0.0759788921	0.1379746674	-0.0570582481	0.1498486914	-0.0919938842	0.0075882491	0.1178600597	-0.0414917528	-0.1239716685	0.0724585353	-0.11143015	-0.0439456811	0.0598203628	-0.0378225931	0.0947112239	0.1452453476	-0.0804887738	0.1109148854	-0.0084750654	0.0196374112	-0.025181225	-0.0523242609	0.1115384931	0.0274271326	-0.1173421107	-0.1820005999	0.0880474136	-0.2189556455	-0.1449475977	-0.015203094	-0.1743142174	0.1335046758	0.2048650972	-0.0257522124	-0.1778452096	-0.0113605474	-0.0876041644	-0.1112535217	0.0711856774	0.0422010881	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.104109	0.0173546999999999	0.0003011856120899	0.0108386838809999	-0.04959	0.0061296999999999	3.7573222089999936e-05	0.0024591681	-0.1156	-0.0613192	0.01336336	0.0037600442886399	-0.00347772	0.0003971999999999	1.577678399999999e-07	1.20945363984e-05	0.000226556	0.0001507646	5.1327621136e-08	2.272996461316e-08	0.00329972	0.0002049399999999	4.200040359999992e-08	1.08881520784e-05	2.319249791	2.054938051	-1.677741097	0.5198056821	-1.551060557	1.229587109	-0.2127243617	-1.747430507	-0.03604953159	-2.076918006	-2.46040929	-0.4360456171	-1.190179242	-1.190080045	-0.003990069682	-1.798098395
5420.178814982009	-19.718664935851848	388.82574685239314	29378338.38637977	6996.08518905491	23.315745542378863	48945207.97251348	543.6239901969599	4921.030786524068	-9.979735181177602	24216544.00191769	99.59511428643395	4928.384389815821	5448.174189852259	1.213646	39.953957	0.2130791	0.11253	-0.1440652413	-0.0735872426	-0.2267231781	-0.0449864759	-0.0171725904	-0.001131183	0.0358151808	-0.015832693	-0.2816996028	-0.0383259478	-0.0323453109	0.0792261053	0.2675652933	0.1937525879	-0.1046118884	0.0070798681	-0.1005963269	0.0122165677	-0.1511595818	-0.0204673707	-0.1037747968	-0.2712664583	-0.0257670579	0.1902755992	0.054950118	-0.2901936834	-0.1407312579	0.0351906752	-0.0771969158	-0.0117218767	0.1364568613	0.3017584677	0.0717376239	0.0022135647	-0.0655974672	0.0858247631	-0.0974112262	-0.0537858602	-0.1002386541	0.171744343	-0.0559396429	0.0542377206	-0.1080477124	-0.2320332871	-0.0416413695	-0.0538209779	-0.1055851992	0.0362657071	0.0215477991	0.0417467325	-0.0446522504	0.0058848185	-0.1081129472	0.0093849712	-0.1007185037	0.0067540775	0.1741957639	-0.0003537869	0.0823893694	0.3074423229	0.0215579072	-0.1443201016	-0.0044236469	0.3055643466	-0.0170173843	-0.1371590496	0.1001513608	0.1334156542	0.1665471835	0.025415133	0.2706948875	0.0988111723	0.0905827321	-0.0213164601	0.1682739369	0.0962980429	-0.1033460338	0.1145904388	-0.1111162944	0.1186477384	0.1677447151	-0.0027168211	-0.0385001078	0.0374673014	-0.0678981154	0.1249669426	-0.0047058292	-0.0456761888	0.0628180385	0.0208456865	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0769409999999999	-0.027168	0.000738100224	0.0059199174809999	-0.0593224	-0.0097323999999999	9.471960975999992e-05	0.00351914714176	-0.0959766	0.0196234	0.0092115077475599	0.0003850778275599	-0.00190106	0.00157666	2.485856755600001e-06	3.6140291236e-06	-0.00010558	-0.000332136	1.1147136400000001e-08	1.1031432249600003e-07	0.00207741	-0.0012223099999999	1.4940417360999997e-06	4.3156323081e-06	1.153899818	1.764337845	-1.691174486	0.2147125876	-1.594217825	0.09684548388	-1.575295585	-0.6393573412	-1.922600436	-0.0407942286	-0.4738176232	-1.241394982	-0.06582974433	-2.541796622	-1.559809084	-1.440376374
5429.844988865666	9.666173883657391	93.43491754910023	29483216.603109583	7032.372224349336	36.28703529442555	49454259.101800025	1316.7489304588855	4925.97737476136	4.946588237291508	24265253.09666082	24.468735189310703	4934.201774380536	5466.682777768718	1.076453	35.437462	0.2701215	0.157833	-0.1242825284	-0.0012241549	-0.200648189	-0.0969144013	0.0545236965	0.1633316261	0.0090130107	0.0425204266	-0.1833391773	-0.1298585075	0.1283732674	0.0513685878	-0.1415469451	0.1243460055	-0.1057824738	-0.1062873686	-0.0634925721	-0.0313911106	-0.2000996157	-0.0194262901	0.0756754525	0.1038537045	-0.0686389839	0.1621644991	0.0182482929	-0.1065559566	-0.2114835023	0.0523724932	-0.1533803759	0.0773072621	-0.0493614696	-0.0586689686	-0.0978495994	0.0031077284	0.2277756621	0.179042391	0.0249264087	-0.08493185	-0.0664505973	-0.0868486106	0.0345583574	-0.2476988615	0.0405056238	0.2182598686	-0.1127027822	0.0125278229	0.0662412528	0.12781649	-0.024912715	-0.0488200267	-0.1703131159	0.0217273463	-0.1036660768	-0.1018857776	-0.0670414106	-0.0146726392	0.2080957263	-0.0169826954	-0.0706554448	-0.1151305885	0.0677177431	-0.1487204927	-0.0083312747	0.1329556082	0.0105122696	-0.2037833791	0.1625720974	-0.0533092455	0.0098382792	-0.0889806046	-0.1039674419	-0.0851302769	-0.1796808756	-0.228933552	0.0287400101	0.1125072773	-0.0489628677	-0.0741361995	0.0968546429	-0.2486958255	-0.1508083132	-0.0807267274	0.1576899255	0.0055173197	0.0652540974	-0.0940519729	0.0806336532	0.0591585121	0.1401777581	0.0595313593	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0763277	-0.0006132999999999	3.7613688999987737e-07	0.00582591778729	-0.117992	-0.0586696	0.00344212196416	0.013922112064	0.0278452	0.1238218	0.00077535516304	0.0153318381552399	-0.00265155	-0.0007504899999999	5.632352400999999e-07	7.0307174025e-06	0.000638976	0.000744556	4.08290328576e-07	5.543636371359999e-07	0.0023227	0.00024529	6.01671841e-08	5.39493529e-06	1.495865084	1.120064922	-1.638384899	0.3824337629	-1.809689047	-0.9786276312	-0.5347439911	-0.7129915208	-1.168597468	-1.365634957	0.09916191865	-2.63716182	-0.01614691791	-3.363340244	-0.3514361123	-1.622822068
5449.926739185279	20.081750319613093	403.2766958992806	29701701.462486688	6976.114459036197	-56.25776531313841	48666172.945573896	3164.936158028159	4931.877769196757	5.900394435397175	24323418.33029718	34.81465449326594	4939.239240583923	5389.4573105163945	1.065108	35.063984	0.15046757	0.0773712	-0.0954056096	0.1228888309	-0.1521446525	0.0693470389	0.0272226189	-0.010567689	-0.0017820008	0.1248958174	-0.1267340968	-0.0317370555	-0.0216013289	-0.0027844827	-0.1197510707	-0.1344946464	-0.055521611	-0.1605470909	0.064020711	-0.0346974971	-0.1067795308	-0.1164723037	-0.0552070427	0.1873394681	0.0255134994	-0.0977516674	-0.0601026141	-0.0476708375	-0.058373107	0.0480776976	0.0480707925	-0.134177793	0.0781709964	0.0756405393	0.0384816395	-0.0769901737	-0.0081675153	-0.0956097868	-0.0067882058	-0.0691470856	0.0286191698	0.0031378691	-0.000191984	0.0183643165	-0.0366599394	-0.0206436177	-0.0325497467	0.0002938	-0.0908098983	-0.0757699495	0.088432138	-0.0364930773	-0.0030092473	0.0692177399	-0.0529416814	-0.1558615836	0.054455711	-0.0287218758	0.0919003917	-0.161953835	0.0168420572	-0.2015846206	-0.0427702977	0.061999882	-0.0584317557	0.0192431104	-0.0384601902	-0.0344156521	-0.09307878	0.1613907991	0.0422741622	0.0412803758	0.082995073	-0.066971626	0.0270783674	0.0595970517	-0.0194114425	0.0381654635	0.0582624874	-0.0431126244	-0.0187507752	0.0222733607	-0.0028373125	-0.0449441609	0.0748344537	0.0442681882	-0.0776645953	0.0209300363	-0.1046554569	0.045267794	-0.0810110551	0.0700838771	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0476017	-0.028726	0.000825183076	0.0022659218428899	-0.0675703	0.0504217	0.00254234783089	0.0045657454420899	0.0008869299999999	-0.0269582700000001	7.866448248998227e-07	0.0007267483213929	-0.00265217	-6.200000000002211e-07	3.844000000002741e-13	7.0340057089e-06	0.000886108	0.000247132	7.85187387664e-07	6.107422542400004e-08	0.00168322	-0.00063948	4.089346704e-07	2.8332295684e-06	1.918912893	1.159455625	-1.669060485	0.4617272702	-2.028928418	-1.469746829	-0.5112204804	-2.412387729	0.2651469636	-0.2260597599	-1.447991384	-2.539875411	-0.08826996159	-0.3959473937	-1.581349927	-0.9374288025
5473.690219586545	23.76348040126595	564.703000781351	29961284.6199974	7032.754583709815	56.64012467361772	49459637.034691416	3208.103723042959	4936.784146258425	4.9063770616676265	24371837.706748523	24.072535871258253	4943.652765252652	5587.105408980555	1.101942	36.276585	0.10887553	0.0605629	0.0916223946	0.0994052898	-0.0886314679	-0.0534013407	0.1388292812	-0.076354806	-0.1423553273	-0.0058414744	-0.0116415275	-0.0289443729	-0.1616308328	-0.0533068284	-0.0508529463	0.0409286853	0.14293076	-0.0665310912	0.1258590628	0.0049494132	-0.0054508574	0.008207528	-0.0112906657	-0.0994869544	0.022949379	0.0885011103	-0.1408134236	-0.0301141986	0.1085768685	-0.22359961	0.1459713694	-0.0601642486	-0.0231111931	-0.0919301685	0.0147478617	-0.0077979893	-0.0125853029	0.0678060955	0.0821827644	-0.1620104662	-0.2398970805	-0.178562268	-0.0982961264	0.0586577107	-0.1591931928	-0.0516969669	0.0719862397	-0.0751252106	0.1474731736	0.0527379372	-0.005550409	0.0712461417	-0.0962269893	0.0295719674	0.1402778909	-0.0783615639	0.1237689027	-0.0096796444	0.0108477669	0.0221721094	0.0029427994	0.1164611852	-0.0324183546	-0.1195150143	-0.098927484	-0.0114270714	-0.1235125601	0.1715316336	-0.1257564709	-0.0136034945	-0.0822793023	-0.0318012131	-0.0878705284	0.0323060769	0.0683371985	-0.0284075866	-0.0002672264	0.1847969514	-0.1578724982	-0.2235596658	0.1635713061	0.0327305371	0.153588081	-0.0729088649	-0.0993225712	-0.0065211917	0.1004009458	0.0613567469	-0.0093680638	-0.0311950232	0.1530108882	-0.0203891332	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0435427	-0.004059	1.6475481e-05	0.0018959667232899	-0.0851204	-0.0175501	0.00030800601001	0.0072454824961599	-0.040376	-0.0412629299999999	0.001630221376	0.0017026293921848	-0.002607	4.517000000000019e-05	2.0403289000000176e-09	6.796449e-06	0.000103658	-0.00078245	1.0744980964e-08	6.122280025000001e-07	0.00177567	9.245e-05	8.5470025e-09	3.1530039489e-06	2.052247848	1.492368829	-1.661372458	0.7743269592	-1.087881688	-0.5108156167	-0.9219390092	-0.6153361207	1.071117527	0.004391178876	-1.499927521	-0.004583136885	0.459461093	-0.8677547534	-1.219486746	-0.2814438528
5487.572847204184	13.882627617638718	192.72734957002527	30113455.753372632	7125.7710447127065	93.01646100289145	50776612.98166601	8652.062017502425	4947.096110937308	10.311964678883667	24473759.93085104	106.33661553854436	4954.337537273389	5658.579464742037	1.051124	34.603619	0.097844785	0.0583638	0.1507834951	-0.0267206326	0.0143538036	-0.0440749582	-0.0091088379	0.1209081805	-0.0598101105	-0.0769709551	0.0586947322	0.0018304026	0.1297533302	0.0380275953	-0.005122694	0.0478070178	0.1348320944	0.0824736648	0.1058569748	-0.0524626539	0.0029630601	-0.0502547302	0.0152430351	0.0782643137	-0.0154052638	-0.0796474396	0.0238408076	0.228663252	0.0714888602	0.0566446935	-0.1275063207	-0.1491194841	0.0516068781	-0.0175240672	-0.0800197096	0.1799908756	-0.0569430614	0.0254961052	0.1508557603	0.1065029617	0.0242042993	0.106098238	0.0796799157	-0.0918666175	0.0786167207	0.0788566864	0.042051538	0.037111842	0.0255681593	0.0502324431	-0.0220816173	0.0005873559	0.1169341445	-0.0427919994	0.1349666824	0.0737087946	0.1092931652	-0.0576200758	-0.0076211134	-0.0538294625	-0.0361809948	-0.0872391519	0.0202166557	0.0802734904	0.0842854083	-0.2154065551	0.0593255234	0.0298229018	0.1141079791	0.1405475995	0.050988356	-0.1079601343	-0.1608199738	0.1504518936	-0.028608477	0.0119674694	-0.1126157413	-0.0902842826	-0.0268353442	0.0965331705	-0.100578745	-0.0733607131	-0.0720200589	-0.0209456981	-0.0236894399	-0.0405146799	0.0011707576	-0.0908689145	0.0771595309	-0.092324904	-0.0793857285	0.0073933233	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0452032	0.0016605	2.7572602500000075e-06	0.00204332929024	-0.0675271	0.0175932999999999	0.0003095242048899	0.00455990923441	-0.0961745	-0.0557984999999999	0.0092495344502499	0.0031134726022499	-0.00275955	-0.00015255	2.32715025e-08	7.6151162025e-06	4.12183e-05	-6.243970000000001e-05	1.6989482548899999e-09	3.898716136090001e-09	0.00201653	0.0002408599999999	5.801353959999993e-08	4.066393240899999e-06	2.413320858	1.74707193	-1.215595477	1.233282757	-0.5667736483	0.7354975114	0.1698134265	-0.3034959722	1.34753007	-2.230875316	-0.07280147802	-1.590493544	1.608040975	-0.7977636243	-1.393340857	-1.57179999
5481.492013358888	-6.080833845296183	36.97654025409957	30046754.69251727	7137.331126561931	11.560081849224844	50941495.61018981	133.63549236077768	4942.309573285939	-4.786537651369144	24426423.918193843	22.910942687974444	4949.15963373846	5632.029453571385	1.079478	35.537056	0.09371304	0.0566512	0.0852988272	-0.16700748	0.0297150899	0.0470714245	-0.0951295828	-0.0340793846	0.0197652979	-0.1529115644	0.0890181431	0.0297264041	0.0373283154	-0.0513457538	0.0939848988	-0.1708450392	0.0172410707	0.153858759	-0.0862358991	-0.021412165	-0.0469381639	-0.0100019528	0.1221545773	-0.0123303518	0.0604729635	0.1553023642	0.0290806457	-0.041930788	0.1766956113	0.077020384	-0.0768965738	0.1386428137	-0.0891769874	-0.209161632	-0.0606329038	-0.1906636467	0.0134846129	-0.0867758587	0.0084450454	0.2150960442	-0.0541159051	0.0990978195	-0.2382382443	0.0632526825	0.0293252128	0.0658956261	-0.1589202371	-0.1151053087	-0.05155044	0.0592495504	-0.109467199	0.0865451939	0.2024525893	0.0369975488	0.019621559	0.1530254743	-0.0807123195	-0.0176625436	0.0436429034	0.0401181239	-0.1140852183	0.0052419384	-0.0508207341	-0.1024658466	0.0495716133	0.0533836016	0.1884215429	0.0890393762	0.084944123	-0.144875464	-0.1112637079	0.0984396021	-0.0825381117	-0.2288299333	0.0835535051	0.030132321	-0.0519279741	-0.1468611644	-0.192031231	0.1111586852	0.099592606	0.2010064003	-0.1454523915	-0.0473455545	0.0124629496	0.1779022108	-0.0691401946	0.0051537883	0.1498811526	-0.1593496044	-0.069150806	0.0754311827	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0690452	0.023842	0.000568440964	0.00476723964304	-0.0674972	2.990000000001325e-05	8.940100000007922e-10	0.0045558720078399	-0.139076	-0.0429015	0.019342133776	0.00184053870225	-0.00281042	-5.087000000000017e-05	2.587756900000017e-09	7.898460576400001e-06	9.27011e-05	5.14828e-05	8.59349394121e-09	2.65047869584e-09	0.00245297	0.00043644	1.9047987360000017e-07	6.0170618209e-06	2.305185286	2.166080412	-1.204449007	0.2766596953	-0.6119700212	1.504360148	-1.086372676	-2.350150422	0.02739124481	-2.499075665	-0.05716044095	-0.7883988342	-0.7773008395	-0.8459637003	0.2242416439	-1.243789963
5498.413443993156	16.92143063426829	286.3348147103533	30232550.40108468	7078.281760588979	-59.04936597295273	50102072.68228661	3486.827621807708	4949.898367846843	7.588794560903807	24501493.85201284	57.589802887603206	4956.38193926601	5631.7404845702	1.185344	39.022236	0.0720974049999999	0.0399252	-0.1350036204	-0.0591291513	0.1519831197	0.1782042518	0.0031955138	-0.0114173961	0.2193310053	0.0398375048	0.0527533815	0.2245440971	0.0003929261	0.0647209566	0.0646392785	0.1357710723	-0.1570130316	0.0152814287	-0.1012955733	-0.0193154774	0.0690877566	-0.1402472297	0.0513091208	-0.0916148441	0.0511957183	0.0703729411	0.1525791199	0.0849152522	-0.0167214951	-0.028975882	-0.0821143125	0.0072180922	-0.0287078148	0.0349378244	-0.1042615735	-0.2152401272	0.1088553273	0.1915420892	0.1095782858	0.0391945585	0.2084412332	0.0043199062	-0.0708513681	0.263589108	0.0245187632	0.1160797257	0.1697600784	0.070512759	0.0283960818	-0.0284290154	0.1774008847	-0.1230701403	-0.0018674065	0.0608538589	-0.156907551	0.0246263317	-0.1021207608	-0.0055728537	-0.0692348581	-0.0915698	-0.1008009115	0.1019707486	-0.0359966161	-0.0450451421	0.2078433786	-0.0234729053	-0.0197859584	-0.012257154	0.0545322197	-0.002793201	0.0116315601	-0.0466904919	0.0008780311	-0.1698397225	-0.010556265	-0.2945584191	-0.1495694503	-0.0339410859	0.1702350514	0.0535127496	0.0198655061	0.246268171	-0.0152651452	0.015200712	-0.0733780716	-0.0574771724	0.0516332578	-0.2110306961	-0.1717948035	0.1250824321	-0.0554300915	0.0205841898	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0672632	-0.001782	3.1755240000000205e-06	0.00452433807424	-0.0417777	0.0257194999999999	0.0006614926802499	0.00174537621729	-0.157852	-0.0187759999999999	0.0249172539039999	0.0003525381759999	-0.00247858	0.0003318399999999	1.1011778559999995e-07	6.143358816400001e-06	2.6073e-05	-6.66281e-05	6.79801329e-10	4.439303709610001e-09	0.00233504	-0.00011793	1.3907484900000009e-08	5.4524118016000005e-06	2.40775333	2.23234346	-0.9014585567	0.5914904285	-1.352112451	0.04511082068	0.1475507392	0.3602799488	-0.6102778044	-0.01220630866	-1.321336968	-1.056188796	-0.9265280707	-0.4891313902	-1.291936501	-1.11131934
