global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_08	aroma_motion_09	aroma_motion_12	aroma_motion_14	aroma_motion_15	aroma_motion_17	aroma_motion_18	aroma_motion_20	aroma_motion_23
6813.518840514974	n/a	46424038.990052514	n/a	9246.0313994	n/a	n/a	85489096.63869074	5487.692138707953	n/a	30114765.009237062	n/a	5993.339344207473	6939.364747865807	n/a	n/a	n/a	n/a	-0.1152977215	-0.0745309966	0.0051304989	-0.0771837552	0.1020980857	-0.0528988742	-0.039075966	0.1081118002	-0.2052023594	0.027558126	-0.0697129786	-0.0282745326	0.1697960474	0.0586686036	-0.0760012581	0.172181045	-0.0371591683	0.1448797813	-0.0587179048	0.1362624941	-0.0613099599	0.0792416261	-0.0436342765	0.0390284194	-0.1384028509	0.0654688186	-0.0241002239	0.1068069805	-0.0348840569	0.0359019532	-0.0045369056	0.08140269	-0.1337170825	0.1759134695	-0.0870408133	0.0957025517	-0.1377330412	-0.0215632801	-0.1388235717	0.0697540771	-0.1203323951	-0.0867493447	0.0292371717	0.0710317122	0.1010831387	-0.0706998848	0.0147085259	-0.0108770868	0.0643872794	-0.1789652318	0.1046726179	-0.091282436	0.10544252	-0.0758182097	0.0130039697	-0.0643835623	0.1282921061	-0.0757384223	-0.1102826444	0.0250261822	-0.1345599382	0.0909839479	-0.1717373487	0.0460176033	-0.0158529863	0.0296197764	-0.0451221804	0.0589464546	-0.1027229814	0.0461419028	-0.1050360366	0.0589226974	-0.2421761615	0.100085184	-0.0195316823	-0.1669316497	-0.0853214201	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0143307	n/a	n/a	0.00020536896249	-0.0503083	n/a	n/a	0.00253092504889	0.0657665	n/a	n/a	0.00432523252225	-0.00579489	n/a	n/a	3.35807501121e-05	0.000514991	n/a	2.65215730081e-07	n/a	-0.00164956	n/a	2.7210481936e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.412535749	1.514486752	1.123679417	0.8870435253	-0.649934603	0.2004646254	0.6543377657	-1.601832911	-1.813942965	-1.993189294	-1.95263821	0.3853180537	-0.2484041749	0.5394855366
6843.572479621794	30.0536391068199	46834484.28383679	903.2212235629744	9247.283425004804	1.2520256048028386	1.5675681150819138	85512250.74236856	5481.12909963692	-6.5630390710330175	30042776.20688663	43.07348184790593	5987.084108113988	6987.943301945217	1.025826	32.94503	0.08420515	0.0554645	-0.1010249367	-0.0204759203	0.0985023821	-0.1287334184	-0.0196265071	-0.0419855513	-0.0307036794	0.0060698462	-0.0038782682	-0.1218092376	-0.0795482806	-0.0293773899	0.1766625129	0.051192531	-0.0866260489	0.1544497357	0.0238910281	0.0729543864	-0.0474531646	0.1534039045	0.0846286231	0.0120610648	-0.1799911781	-0.0341796173	0.0459318623	-0.0170520507	0.1217065363	-0.0026040441	-0.042889171	0.1422333626	-0.0442849762	-0.1628812202	0.0691120386	-0.1010496728	-0.0097052521	-0.0900565795	-0.1499943491	-0.0250792898	-0.0683888186	0.0279021548	-0.0448015197	-0.1052157876	-0.1589884726	-0.0224815974	0.1396162831	-0.0768809552	0.0451990825	-0.071122577	0.0679593084	-0.1389567533	0.1554361112	-0.0293376657	-0.0332993494	-0.0078433723	0.0451185879	-0.1202367143	0.175780016	-0.0782377452	-0.131726232	0.0767280373	0.0218595392	-0.1372458562	0.0078916776	-0.0402438795	0.0819262526	-0.0755601604	-0.0496352273	-0.0541831726	-0.2521898667	-0.0870699736	0.0299399367	-0.0165971805	-0.0573647811	-0.0624224939	0.082848683	-0.1142970386	-0.0081685337	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0142331	-9.759999999999976e-05	9.525759999999957e-09	0.00020258113561	-0.0301832	0.0201251	0.00040501965001	0.00091102556224	0.0150715	-0.050695	0.002569983025	0.00022715011225	-0.00581784	-2.2950000000000748e-05	5.267025000000344e-10	3.38472622656e-05	0.000272192	-0.000242799	7.4088484864e-08	5.8951354401000025e-08	-0.00164956	0.0	2.7210481936e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.467014387	1.630504681	1.247704278	0.8713857061	-0.7613506293	0.6960340912	0.01041854983	0.2711943274	-0.8515581159	-1.227507623	-1.663722252	0.7200805257	-0.518315561	-1.666020704
6823.536806061008	-20.035673560785654	46560654.54366926	401.4282150343653	9245.059165194074	-2.2242598107295635	4.947331705626714	85471118.96793894	5484.026432863268	2.8973332263485645	30074545.916343022	8.394539824503383	5988.44830182027	7104.13495311472	0.979616	31.460957	0.1681173	0.0835082999999999	-0.0896164921	-0.0273148127	0.1473893357	-0.0693776524	0.0686349324	-0.0778659084	0.1737395062	-0.1680325058	0.0465061039	-0.0113224126	-0.0803739079	-0.0386904348	0.1177138078	-0.0240732001	-0.0235667663	0.2131059994	0.0091268982	0.0965506502	0.012219753	0.1337090617	0.072882992	0.0083816193	-0.1175620462	0.1146909391	-0.037538893	0.0297436142	0.1790117937	0.0483541167	0.0776166419	0.1061566564	0.0474017163	-0.0241615264	0.0602991644	-0.0197675788	0.0054839042	-0.1381433658	0.0491984541	0.1306960483	-0.1231192305	-0.1003128046	0.0350495588	-0.0242377667	0.0409564859	-0.0155515693	-0.0431405308	-0.0769036039	0.0542886138	-0.0661156409	0.0185114443	-0.1639327712	0.127450027	-0.0132513077	0.011455135	-0.0126709051	-0.1261685609	-0.2409788245	0.1744871872	0.0059759034	0.0302904561	0.0125943466	0.0403150157	-0.0345943219	-0.1360989087	-0.0508661256	0.0244204391	-0.0041516799	-0.1799747953	0.0041760916	-0.1309617878	-0.0294550283	0.0446282152	0.0041068093	0.1315829007	-0.1186417205	-0.0079657929	0.1474332863	-0.1029965232	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.037388	0.0231549	0.00053614939401	0.001397862544	-0.0672017	-0.0370185	0.00137036934225	0.00451606848289	0.0812381999999999	0.0661666999999999	0.0043780321888899	0.0065996451392399	-0.00556407	0.00025377	6.43992129000002e-08	3.09588749649e-05	0.000180558	-9.1634e-05	3.2601191363999995e-08	8.396789956e-09	-0.00115942	0.00049014	1.3442547364e-06	2.402372196000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.059776663	1.385121538	1.081785929	0.8832907839	-0.3243188776	0.890142125	1.04900846	-0.8093281107	-1.657280008	-1.363580824	-1.881194772	-0.1813118328	-0.6148806141	0.2915468622
6840.107951707604	16.57114564659605	46787076.7910136	274.60286804069926	9327.35285129429	82.29368610021629	6772.250771960932	86999511.21254773	5491.885038866166	7.858606002897432	30160801.280122027	61.75768830877555	6006.437399599011	6888.184952967516	1.014645	32.585934	0.06773885	0.0306211	-0.1198831084	0.0424350543	0.1259655164	-0.2282668931	0.028661414	-0.0715960476	-0.0950227703	0.0110301965	-0.0059868022	0.008397487	-0.0684530108	-0.0397871574	0.1931246402	0.0782636531	-0.0840579189	0.2200045954	0.0198621686	0.0656096038	-0.0055477515	0.1853288299	-0.0270837051	-0.0356128445	-0.0131528235	-0.0365338912	-0.0298523568	0.1528283578	-0.0769415429	0.1323184558	-0.2145580787	0.0243514805	-0.1786399289	0.0540589074	0.0447464854	0.0652956042	-0.1518197296	-0.0524143103	0.1873081272	-0.0441887015	0.1028723581	0.035439608	-0.0042106745	0.1862312726	-0.0019359675	0.0743647629	-0.0522439608	-0.0584339259	0.0783602452	-0.1252863338	0.0197743426	-0.2051237494	0.1780638885	-0.1135408796	0.0222443278	0.0744641101	0.0900151833	-0.0819049825	0.1750218256	-0.0667154451	-0.1164497405	0.0656055732	0.0899191217	-0.0169418378	0.0142253499	0.1505291874	0.0310847586	-0.0860405789	0.1381265495	-0.1042134432	0.0191356149	0.0902558326	-0.0376623756	0.0938236482	-0.0717380044	0.012027667	-0.1042940743	0.1114614586	0.0245087358	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.043994	0.006606	4.363923600000001e-05	0.0019354720359999	-0.0502607	0.016941	0.000286997481	0.00252613796449	0.0894351	0.0081969000000001	6.718916961000171e-05	0.00799863711201	-0.00526487	0.0002992	8.95206400000002e-08	2.77188561169e-05	-0.000168411	-0.0003489689999999	2.8362264921000004e-08	1.2177936296099997e-07	-0.00108769	7.172999999999988e-05	1.1830695361000005e-06	5.1451928999999845e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.445709747	1.369122918	0.9848983907	0.7918242179	-0.8547458141	0.1451721739	0.1786664668	0.01013235317	-1.001143998	-0.5848036877	-0.9262064463	1.04387672	-1.139435942	-0.5876927132
6801.649809786523	-38.45814192108082	46262440.13496905	1479.0286800219942	9184.054495755166	-143.2983555391238	20534.41870021713	84346856.98100069	5481.930110526908	-9.954928339258004	30051557.73670156	99.10059823976212	5979.136813010514	7097.219820750172	1.551196	49.817574	0.1351701	0.0912518	-0.0946610987	-0.1260621118	0.0386181445	0.1127418476	0.1699342122	-0.0320435516	0.0066921701	-0.1296361919	0.0530895817	-0.1691031688	-0.0796741576	0.0113337853	0.1154504974	-0.0371956308	0.0532946498	0.1203166031	0.060958307	0.1035458998	-0.0498087551	0.0431491842	0.1132257064	-0.1152740607	-0.0652988014	0.2890303492	0.1565632154	-0.1387585144	-0.0244791041	-0.0933749176	-0.0281816595	-0.2232120487	0.1203781922	0.0658843765	0.0185264246	-0.0667355143	0.2453862994	0.1001439575	0.1216861792	-0.105696189	0.2345413609	0.1384558486	0.1851298262	-0.1352782598	-0.0578025466	-0.0356400802	-0.1465159505	-0.084571986	-0.0276363611	-0.0020245765	0.147263032	-0.0435379623	0.0350231315	0.0049311074	0.11736489	-0.0470989307	-0.1766277625	-0.2394934644	0.1268200244	0.0471716504	0.0797032348	-0.1138621996	0.0453533155	-0.1333531688	0.1407934389	0.0832015821	-0.0607809386	0.1989507896	0.0025364599	-0.0425945164	0.2391322363	-0.0824631695	0.2292461276	-0.0504421276	0.2862692512	0.0911382406	0.1089544746	-0.0127586221	0.1383991234	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0403242	-0.0036698	1.3467432040000006e-05	0.0016260411056399	-0.0504178	-0.0001571	2.468041000000009e-08	0.00254195455684	0.0184485	-0.0709866	0.00503909737956	0.00034034715225	-0.00440455	0.0008603199999999	7.401505023999991e-07	1.94000607025e-05	-0.000410314	-0.000241903	1.68357578596e-07	5.851706140899999e-08	-0.000982781	0.000104909	9.658584939610002e-07	1.1005898281000009e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.318344824	1.489804689	1.237859349	1.137569267	-0.6840032928	0.8408810823	1.478678498	-3.849686896	-2.445053504	-2.536158759	-1.141218653	-0.1346640382	-2.315977017	1.089959572
6773.246783780117	-28.403026006406435	45876871.993987694	806.7318863206003	9040.18837638323	-143.8661193719363	20697.460303140226	81725005.88049446	5460.952005133374	-20.97810539353395	29821996.802370217	440.0809059022183	5941.125510016474	7193.4609399985575	1.463732	47.008636	0.8895383499999998	0.528435	-0.0790496113	-0.340188182	-0.1701953311	0.4984945737	0.0856274648	0.293227119	-0.2156725189	0.0244133985	0.0217829053	-0.1495489837	-0.09995424	0.0930570193	0.0975917812	-0.0309227603	0.1325218404	-0.3739062365	-0.0777916308	0.1915751385	-0.1555909382	-0.0097772999	0.3584911977	-0.1389366903	0.133544263	-0.0018456803	-0.010648794	-0.1958915307	-0.0606632275	-0.0038887198	0.1352981934	-0.1230145482	0.0672566265	-0.0836315753	-0.0329969109	0.0869714935	0.1572734863	0.0172559608	-0.2108003076	0.1051868888	-0.1181654465	-0.1168740571	-0.0559363722	0.1197419418	-0.141065597	0.0244104405	-0.0342621884	-0.1321941565	-0.1549752252	0.1705655148	0.3949250102	0.2505191465	-0.3270119537	0.1511376283	0.1328919823	-0.3429138015	0.2094974511	-0.0696384819	0.0431821352	0.0185779819	0.1037354543	-0.1441055045	0.003588555	0.009787061	-0.1285324865	-0.0797480269	-0.0373375977	0.1034182386	0.135373751	0.0735574067	-0.0838551229	-0.007142078	0.0452147815	-0.0962798986	-0.077747247	-0.0302420094	0.0212876012	0.0243455293	0.0790879245	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0430439	-0.0833681	0.00695024009761	0.00185277732721	0.0646857	0.1151035	0.01324881571225	0.00418423978449	-0.427336	-0.4457845	0.1987238204402499	0.182616056896	-0.00118718	0.00321737	1.0351469716900002e-05	1.4093963523999998e-06	0.000702972	0.001113286	4.94169632784e-07	1.239405717796e-06	-0.000407792	0.000574989	1.6629431526399997e-07	3.306123501210002e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-1.044054486	2.251324557	1.665962435	1.32230489	-0.9311817024	0.6435160394	0.7635051584	-4.742962557	-1.857550707	-0.5194439616	-2.242087047	-3.983014718	-3.450799754	-0.4671338044
6901.764959677057	128.5181758969402	47634359.55862605	16516.92153587686	9351.815455074102	311.6270786908717	97111.43617340676	87456452.30576283	5506.061481738783	45.10947660540933	30316713.040687483	2034.8648796139717	6023.237473118993	7379.445316659284	1.90401	61.14843	0.459678465	0.238927	-0.045821076	-0.0371843289	-0.2720904361	-0.230515178	-0.2537083088	-0.0438356896	-0.1720884424	0.0333830084	0.1671740693	0.115909576	-0.0146758058	-0.014428127	0.0437037673	0.052437016	0.1640216936	-0.0395938608	-0.070888538	-0.175602986	0.0326884408	0.1268524745	0.009275545	-0.1987216685	0.0950005122	-0.173993197	0.0809339841	0.0288690516	0.1625690389	-0.1312370101	0.1987640509	-0.0940517292	-0.1187020436	-0.1636276353	0.091120468	-0.1830110294	-0.1529729949	-0.0802973049	0.0793303891	0.0439989562	0.0728723537	-0.1051863831	-0.1300043881	-0.0463605693	0.1561780353	-0.0660743482	-0.0071316819	-0.0115747614	-0.0251804136	0.2213361936	0.0538881545	-0.0151805289	-0.0070425774	-0.1527052854	-0.2672934673	0.0923513456	0.3337160186	0.1756122031	0.0636372212	-0.0825551155	0.1374757196	0.0072918602	0.056703795	-0.1002239	0.2007566426	-0.1141559283	0.2481429449	-0.0211290693	-0.096559044	-0.0044424266	0.0400295347	0.1420090662	-0.0957473075	-0.0700287039	0.0807109902	-0.0506090599	-0.0096421726	-0.1154479205	-0.0576363536	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0514759	0.0945198	0.00893399259204	0.0026497682808099	-0.00149715	-0.06618285	0.0043801696341225	2.2414581225e-06	-0.240495	0.186841	0.034909559281	0.0578378450249999	-0.00177598	-0.0005888	3.4668544e-07	3.1541049604e-06	-0.000502852	-0.0012058239999999	2.5286013390400005e-07	1.4540115189759997e-06	4.02803e-05	0.0004480723	1.62250256809e-09	2.0076878602729e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.8558638979	2.249542929	1.200495779	0.8905846985	-0.7399989468	0.930361271	-0.06427806983	1.316006628	-0.05347372034	-0.2507069295	-1.646663968	-0.03907419542	1.237946902	0.6000311077
6874.947975321827	-26.81698435523049	47264909.66338168	719.1506499086768	9259.056261690232	-92.7591933838703	8604.267957226248	85730122.85714509	5504.387860149567	-1.6736215892160544	30298285.71496193	2.8010092238900715	6013.243679847861	7454.95062091443	1.423422	45.714046	0.205278785	0.113736	-0.0339403449	-0.0479523158	0.0130708333	-0.0170033331	-0.0591224054	0.0334356791	0.0103707255	0.1148893717	-0.1363138043	0.0224846066	-0.0195092719	0.0079547476	0.0059912565	-0.0102169082	0.082541647	-0.0006645439	-0.1571734617	-0.1193283958	-0.0329897054	-0.1926597426	0.0185965018	0.1865518344	0.1076647209	-0.0205629635	-0.0156205141	0.0191915594	0.0777003075	-0.0954563343	0.1519713965	0.0489093317	0.0656152754	0.0664261465	-0.0242705626	0.1025843912	-0.1342000107	-0.1025677326	0.0276462188	0.1169096424	0.1151405725	0.0406286617	0.06734465	-0.0405671072	0.1423997129	-0.1437027238	-0.0269570432	-0.0234876266	-0.0102584009	0.0124850512	-0.0389930221	-0.0600821009	-0.0937669712	-0.0606089293	-0.0798363463	-0.0867968994	0.0043156316	0.0867345909	-0.1543432854	0.1641562418	-0.0767145234	-0.0643299323	0.0112885659	0.1341227066	0.0768624379	0.0044349132	-0.0690022301	-0.0093022892	-0.119129617	0.1330382467	-0.0464902426	0.0703894259	-0.1913995872	-0.1382324193	0.0973754408	-0.0089156003	-0.067228558	0.1380390713	-0.1437134487	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0689552	0.0174792999999999	0.0003055259284899	0.0047548196070399	-0.0589149	-0.05741775	0.0032967980150624	0.00347096544201	-0.143712	0.0967829999999999	0.0093669490889999	0.020653138944	-0.00143636	0.0003396199999999	1.1534174439999993e-07	2.0631300496000003e-06	-0.000487501	1.5351000000000036e-05	2.37657225001e-07	2.3565320100000107e-10	0.000357284	0.0003170036999999	1.2765185665599998e-07	1.0049134581368999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7233488656	1.825679577	1.136428326	0.9762725018	-0.1437450661	0.9266716953	1.796265123	-1.618417849	-0.8343918961	-1.975199667	-0.98866932	-0.7945499226	0.09121767826	0.6402465179
6872.012913527951	-2.9350617938753203	47224561.48369492	8.614587733866614	9289.2626065614	30.206344871168767	912.4232704759836	86290399.7736599	5492.864825729447	-11.523034420119984	30171563.99373579	132.7803222472699	6004.219261323809	7274.334765725018	1.105237	35.495354	0.1956988	0.10296	-0.0588665787	0.0191781932	0.1316989644	-0.0523757756	0.0743952936	-0.0524100879	0.0505443768	-0.0753964522	0.0810041776	0.081148959	-0.0494537387	0.0221531841	0.054495292	0.0104418358	0.0435299844	-0.082815094	-0.0711707796	-0.1016140194	0.0630833082	-0.0077292934	-0.1138947563	0.1323948311	0.0984257532	-0.1984619243	-0.1603564805	0.1418645466	-0.1708154047	0.0143411052	0.0586546841	0.1080156582	0.0062036923	0.1954979204	-0.1540849282	-0.0621469003	-0.0718754232	0.3106843194	0.0402126841	-0.0972528299	0.0464000617	0.0495626379	0.0443535648	0.019699462	-0.0984935831	-0.0630623032	0.0223203091	-0.0457370549	0.0041583129	-0.0928600422	-0.0132375811	-0.0644774874	-0.0382261924	-0.0420397071	-0.0572539314	0.0518383212	-0.0404229262	0.1369046057	-0.0616774302	0.0499731625	0.0283496514	0.1806497886	-0.0292791361	0.3014879326	-0.1235417344	-0.1362641132	-0.126541749	-0.1877650348	0.1358370075	-0.0524604545	0.2534738855	0.0394533682	-0.1700676169	0.010036388	-0.0087574129	0.1002275072	0.14832491	-0.0401092496	-0.0129225973	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.094143	0.0251878	0.00063442526884	0.008862904449	-0.013746	0.0451689	0.00204022952721	0.000188952516	-0.067854	0.075858	0.005754436164	0.004604165316	-0.00164727	-0.0002109099999999	4.4483028099999966e-08	2.7134984529e-06	-0.000418855	6.8646e-05	1.75439511025e-07	4.712273316000001e-09	0.00106741	0.0007101259999999	1.1393641081e-06	5.042789358759999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7381381172	1.665414878	1.128828201	1.015975484	-0.4064167637	0.3090393818	0.5338095183	-0.06392702566	-0.6378967277	-0.6055684954	-0.8251964968	-0.2058395852	-0.2553481542	0.6012400861
6879.8400164839695	7.82710295601828	47332198.65241414	61.26354068411009	9268.886593412222	-20.376013149178107	415.1819118554791	85912258.68153682	5498.237685634223	5.3728599047763055	30230617.647728384	28.86762355635285	6008.769410990618	7349.011368015591	0.963055	30.929102	0.0852622999999999	0.0392132	-0.0450798781	0.0028511611	0.0945727966	-0.0103503742	0.0865005244	0.0465589369	-0.0449795865	0.1350379206	-0.1180670929	0.0233607069	-0.0257703771	0.0139227621	0.022265254	0.0211648641	-0.04434283	-0.1154429788	-0.0815975854	0.0406964892	-0.0807004845	-0.1171595876	-0.071666218	0.1242204632	0.0060481021	-0.0562507625	-0.1723709352	0.0823870198	-0.043975277	0.121359042	-0.0308773891	-0.0266291613	0.0618873614	0.0443531805	-0.0919495772	0.1294396008	0.1214095431	0.0759833117	-0.0086211125	0.2504702056	0.0547885415	-0.0994766238	0.0082952179	0.1633111909	0.0295983581	0.0428478672	-0.1520234097	-0.0258284166	0.0177149564	-0.1168153426	-0.0163082563	-0.0311450606	-0.0922432105	-0.0044354236	0.0921383283	-0.0437310057	0.0035366743	0.1321121311	-0.1052236055	0.0105055134	-0.1229964427	-0.0212687816	0.032472532	0.115298851	-0.1673327764	-0.0037967039	-0.0993761468	-0.0224698352	0.1392210529	0.1090093982	-0.0062278459	-0.0008880487	-0.149725772	-0.0994955026	-0.0455230014	-0.1369369163	-0.1158441477	0.0513028307	0.1614598778	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0870405	-0.0071024999999999	5.0445506249999965e-05	0.00757604864025	-0.0254703	-0.0117243	0.00013745921049	0.00064873618209	-0.0490405	0.0188134999999999	0.0003539477822499	0.00240497064025	-0.00195776	-0.0003104899999999	9.640404009999992e-08	3.832824217599999e-06	-0.000167431	0.000251424	2.8033139761e-08	6.3214027776e-08	0.000676884	-0.000390526	4.58171949456e-07	1.52510556676e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8349780712	1.624420783	1.165280757	1.096508805	-0.1926927984	1.05055075	1.169126616	-1.625929327	-1.061803428	-1.473991699	-1.448817588	0.01376850726	-0.5238450043	-0.3750769992
