global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	aroma_motion_01	aroma_motion_02	aroma_motion_04	aroma_motion_05	aroma_motion_08	aroma_motion_12	aroma_motion_14	aroma_motion_15	aroma_motion_17	aroma_motion_18	aroma_motion_23	aroma_motion_24	aroma_motion_26	aroma_motion_27
6531.422844957219	n/a	42659484.37962905	n/a	9078.229595836694	n/a	n/a	82414252.59472527	5406.681584658699	n/a	29232205.757887498	n/a	5918.02249787392	6389.571277000574	n/a	n/a	n/a	n/a	-0.0240323677	0.0285209538	-0.0055799255	0.0949067157	-0.0103807961	0.0894404582	-0.0970187128	0.103882167	-0.0812074985	0.1969839831	-0.1731416218	0.0479525858	-0.0871244892	0.0677224146	-0.2044950773	0.156445037	-0.107456755	0.0341089378	-0.1214868038	0.0063159335	-0.2405396721	0.2169174811	-0.0102718081	0.0464100974	-0.0983489432	0.0417233273	-0.0080709893	0.0695169227	0.0352847684	-0.2450433545	0.337918862	-0.1406461433	0.0640531707	-0.3068052738	0.0227352276	-0.2250904517	0.1049360947	-0.0797853903	0.1476301803	-0.0366700834	0.0188873718	-0.0649398379	0.0523176356	-0.1674028219	-0.0362226555	0.0310106284	0.0323254542	0.0070013109	-0.0909483446	-0.0339244062	-0.0125450533	0.102592356	0.0591491098	-0.040813377	-0.1114936606	0.1686362807	0.1171433795	-0.1120400928	-0.0269576128	-0.0173626755	-0.0820324309	-0.0037405552	0.2328109114	0.0767656454	-0.1680781447	0.0683160653	-0.0057388819	0.0791629466	-0.0222591532	0.0859636712	-0.1139169356	0.0593273498	-0.1780996484	-0.0003353707	0.4691534063	-0.1461172969	0.2934744815	-0.1160676034	0.149770476	-0.0796822399	0.1891361598	-0.0632553581	0.1940450168	-0.0041532647	0.0061825709	-0.0339826143	0.0296896207	0.1977933658	-0.0374337745	-0.0935030707	0.0269647983	0.0501937705	-0.0619045686	-0.0701187304	-0.0210294848	0.0319876636	0.0249540718	-0.0845246226	-0.0554801111	0.0344192231	0.048462468	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.00845716	n/a	n/a	7.15235552656e-05	-0.117305	n/a	n/a	0.013760463025	-0.337348	n/a	n/a	0.1138036731039999	-0.00519133	n/a	n/a	2.69499071689e-05	0.0015622	n/a	2.44046884e-06	n/a	-0.00181583	n/a	3.2972385889e-06	n/a	0.0	0.0	0.0	1.594573989	2.273952373	-0.5631331519	0.6229228709	-1.677129552	0.3395075274	-1.822541674	-1.616400631	0.3416585239	-2.120097784	-1.457709826	-0.02244372744	-2.379114614	2.062973097
6540.982677741969	9.559832784750142	42784454.390520506	91.39040287238366	9082.59421728603	4.364621449336482	19.04992039600809	82493517.71587764	5420.047830355799	13.366245697100569	29376918.483344607	178.65652403525942	5929.852221652566	6520.712063808735	1.423533	41.06749	0.39676024	0.230517	0.0430659473	-0.0381247535	-0.1750465633	0.2352610221	0.1694924798	0.0714482144	0.3436351311	-0.0280802966	0.0512345861	0.0337413141	-0.0072086146	-0.0869199638	0.0291592467	0.190028388	-0.3017722252	-0.1214900093	0.0613823842	-0.2942506636	-0.0263674318	-0.0343271042	-0.3040165805	0.302435247	-0.3086339162	0.1136061891	-0.0290227533	0.0546478985	-0.2621488328	0.0367814952	0.0522435576	-0.1050077182	0.0941929309	-0.0397035065	-0.0079477226	0.1502308961	0.2185198303	0.0430850544	0.1015397466	-0.020974691	-0.0905941718	0.0368713309	-0.0968753613	0.0303046998	0.0053321018	0.0504727994	0.014688979	-0.0439462281	-0.0986295228	-0.0133448821	0.0943684059	0.0065740147	-0.0171518654	-0.0589541056	0.0785904051	-0.0226594251	0.0792689602	0.0686109099	-0.232277025	0.0096136397	0.1126498484	-0.0788290955	0.0867230193	0.0356681468	0.3138029055	0.3657661646	0.0563953335	0.1284904637	-0.3303881875	0.0831931268	0.0961799108	-0.1554489846	-0.0589959702	-0.1236727708	0.0197756992	-0.0129581372	0.0358502287	-0.0728523944	0.0960028038	-0.1925872308	-0.2345889894	-0.142938914	-0.0739974406	0.0002120251	-0.0751006837	-0.0771144878	-0.0401932369	-0.0022724138	0.0351025098	-0.1197279325	0.0310964061	0.0393864982	0.0065543602	0.0390347768	0.0517910071	-0.0048251267	-0.0596394337	-0.086963857	-0.0834607454	-0.0433285094	-0.1148073976	-0.1069703793	-0.0876021423	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0322699	-0.02381274	0.0005670465863076	0.0010413464460099	-0.109348	0.007957	6.331384900000009e-05	0.011956985104	-0.442509	-0.105161	0.011058835921	0.195814215081	-0.00192378	0.00326755	1.06768830025e-05	3.7009294884e-06	0.00299636	0.00143416	8.9781732496e-06	2.0568149056e-06	-0.00132095	0.00049488	1.7449089025e-06	2.4490621440000005e-07	0.0	0.0	0.0	1.576174285	2.425791918	-0.2850236955	1.055626029	-1.863029037	1.262788315	-2.451454889	-5.594053593	-1.0928507	-1.745388513	0.9777917181	-0.1606734506	0.4968881921	0.63801961
6561.692569888015	20.709892146045604	43055809.38172358	428.8996327008414	9072.593337622731	-10.000879663299202	100.01759403979156	82311949.86987637	5427.029430593846	6.981600238046667	29452648.440531764	48.74274188389328	5928.137434791677	6590.332109227902	1.190432	34.342762	0.32690518	0.161411	0.0799094348	-0.0616310241	-0.1457574116	0.1962547986	-0.0211967308	0.1699725401	0.0649212764	-0.1088151049	-0.0165739766	0.0670631109	-0.2229085227	-0.2342756683	-0.2615081155	0.0198726469	0.0114019127	-0.0485036402	-0.1733315191	-0.1458490518	0.0001994661	-0.0353129759	-0.2700166844	0.0902782259	-0.2433781132	0.1943973775	0.1129624657	-0.0678628611	-0.027572364	-0.1126646452	0.0172495634	0.1518241206	-0.2136422752	0.0199730288	-0.074803643	0.2416129656	-0.0673146209	0.1500163794	-0.0487231347	0.1313681278	-0.1461394407	0.0446459903	0.168378245	0.0877297865	-0.1235329259	-0.0159667857	0.1300029603	-0.0038447175	0.1006971055	-0.0063326655	-0.1151949635	0.0750549235	0.0541054012	0.0390454402	-0.0196878747	0.0173022337	-0.0983547543	0.074094687	0.0751614782	-0.0349662649	0.0007427378	0.1592330671	-0.1722936082	0.0154722308	0.1899012265	0.2227616183	-0.1060171731	-0.0978048	-0.2018179417	0.1089917301	-0.1482618812	0.0493108071	0.1380377773	-0.1357832815	0.0283790628	-0.1419890278	-0.2457049497	0.1684040221	-0.0626357151	0.1596372331	0.0670875615	-0.0326797843	-0.3446129457	0.0617740234	0.0340683003	-0.0891948912	-0.0947824426	-0.10167016	-0.0178340116	0.1105045787	-0.0453983223	0.1379128457	-0.0002561217	-0.0276811358	-0.1425588161	-0.0436657033	0.0608169821	0.0461480771	0.178218203	-0.0772516664	0.0957727788	0.0110933394	0.1447327551	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.057973	-0.0257031	0.0006606493496099	0.0033608687289999	0.00355208	0.11290008	0.0127464280640064	1.26172723264e-05	-0.464923	-0.0224139999999999	0.0005023873959999	0.216153395929	-0.00030429	0.00161949	2.6227478601e-06	9.25924041e-08	0.00362188	0.00062552	1.31180147344e-05	3.912752704000001e-07	-0.0002482	0.00107275	6.160324000000001e-08	1.1507925625e-06	0.0	0.0	0.0	1.491073797	2.222002325	-0.5730944918	-1.212604656	-1.056037203	1.359675699	-0.3700774447	-3.653572905	-0.6608961969	-1.370249306	2.122111778	-1.269048914	1.584036949	-0.6557225953
6535.681786531117	-26.010783356898173	42715136.41479457	676.560850839491	9121.85976753874	49.26642991600784	2427.181116668912	83208325.6186419	5409.643500475109	-17.385930118736724	29264242.802232597	302.2705660935968	5923.945852594831	6363.735863488554	1.329317	38.349472	0.30609202	0.19245	0.0041817497	-0.0079825387	0.0567458322	-0.0567720575	-0.0681933663	0.0141920498	-0.1411155142	0.0583811703	0.1067429394	-0.0089325199	-0.0052821553	0.063139887	-0.2705821758	-0.055581381	-0.0663240141	0.0212921994	-0.1607616018	0.1980700721	-0.0766347257	0.058878698	-0.0228467823	-0.1228938335	-0.0210287731	-0.0060523732	0.0171592609	-0.0084523542	0.0805265377	0.2023416629	-0.0015518242	-0.3827223698	-0.0623016426	0.1492405409	0.1103173589	-0.1347574206	-0.2242632222	0.0269901721	-0.058389978	0.1258962755	-0.1551411894	-0.1864283195	-0.0002853672	-0.0169488783	-0.139583288	0.0673968973	0.0915811806	0.0584796073	-0.0285586393	0.2050605028	-0.0092582964	-0.0895877846	-0.0898319527	0.0112569362	-0.1517527496	-0.0377897827	-0.1117648122	-0.1376705601	-0.0452690059	0.0978536411	0.031641677	0.1315005909	-0.0327870114	-0.0477670772	-0.0104406017	-0.1039387578	-0.0473944538	-0.1820958529	0.0443838942	0.0066182942	0.0172205928	0.1470686252	0.0216846575	-0.0566918105	0.0127620723	0.1579088726	0.2217666004	0.2267560679	0.2863630878	0.0257836932	0.2497685749	0.1392129931	-0.062171895	-0.0754539283	-0.1467444772	-0.0597471369	-0.0952138164	0.0811678202	-0.1007734566	-0.065002467	-0.083498358	0.1208727799	-0.0279345961	-0.1333889573	0.1864305677	0.0294039506	0.0665534892	0.0110626791	-0.0622969814	0.0986103243	0.1685805466	-0.0218321368	0.0546784556	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0359749	0.0219981	0.00048391640361	0.0012941934300099	0.0285128	0.02496072	0.0006230375429184	0.00081297976384	-0.291899	0.1730239999999999	0.0299373045759999	0.085205026201	-0.00101945	-0.00071516	5.114538256000001e-07	1.0392783025000002e-06	0.00281001	-0.00081187	7.8961562001e-06	6.591328969000002e-07	-5.3046e-05	0.000195154	2.813878116e-09	3.8085083716e-08	0.0	0.0	0.0	1.256695429	1.946994731	-0.9211056962	-1.052249982	-2.400624083	1.292632838	0.5408652813	-0.9771782481	-1.355001079	-0.12357264	0.8065605014	0.09653823386	-1.092018503	2.47621795
6477.622892374013	-58.05889415710408	41959598.33580787	3370.835190745814	9067.806692540646	-54.05307499809351	2921.7349167495213	82225118.21328492	5396.740965220257	-12.90253525485241	29124813.04568647	166.47541600270932	5907.951172794049	6165.27072263052	1.235963	35.656307	0.09716315	0.0494939	-0.1256163324	-0.0274716191	0.0499867621	0.0901730896	0.004201796	-0.0091465689	0.0345109382	0.1354644989	-0.1196070093	0.1455835466	-0.1397612094	0.0431272463	0.0735300366	0.0793077407	-0.0746287888	-0.0798756551	0.0742983333	0.0154598631	0.0193592592	0.0822015567	-0.2299284743	-0.0444883124	0.1669074395	0.0982098415	0.1585966354	0.0792248438	-0.1228074775	-0.0678662359	0.0113668706	0.123446554	-0.0969358241	0.1102142298	-0.1135241809	-0.08738051	0.1354942748	0.01889073	-0.0825249075	0.0171746639	0.1818702935	-0.0545000851	-0.0841294037	0.0918085583	0.0684099427	0.1761399638	0.0706659181	0.1115706779	0.0139041814	0.1006911182	0.0259358697	-0.0077583414	-0.0692110886	-0.0725383518	-0.0101194182	0.0072429964	0.0221266093	-0.2297090156	0.16775859	0.083868179	-0.0160491983	-0.0796037642	0.0699773373	-0.0667298897	0.2253965519	-0.0787099213	-0.0456518736	0.0383848573	0.0789101056	0.1827689811	-0.0680524155	-0.1898306139	-0.056863122	-0.0712752045	0.0969568402	-0.0072825335	-0.0818638376	-0.017680977	-0.1170164957	-0.0248553009	-0.0058919195	0.0949351361	-0.0230355644	0.1356448169	0.0326883227	0.2276699215	0.1516681179	0.0424568938	0.050850059	-0.0925335466	-0.1245292578	-0.0456887633	0.1063712083	-0.2383811109	0.1743507572	0.0352911608	0.0101243976	0.0153335824	-0.0277421061	0.087086643	0.080516692	0.1110165883	-0.1145405681	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0264267	0.0095481999999999	9.116812323999992e-05	0.00069837047289	-0.0146914	-0.0432042	0.0018666028976399	0.00021583723396	-0.272613	0.019286	0.000371949796	0.074317847769	-0.000792191	0.000227259	5.1646653081000025e-08	6.275665804810001e-07	0.00269128	-0.00011873	7.242988038399999e-06	1.4096812900000012e-08	-0.000209552	-0.000156506	4.3912040704e-08	2.4494128036e-08	0.0	0.0	0.0	1.317736302	1.914472302	-1.374429763	-1.168308083	-1.483288496	1.502388855	-0.5163199054	-1.84941681	-0.7127019387	-1.899371094	0.2153484402	-0.7355430091	-0.5608256048	-2.264583053
6535.9638652381855	58.34097286417273	42718823.64769928	3403.6691147381384	9062.030632859512	-5.77605968113312	33.36286544001164	82120399.19088417	5424.451379369499	27.71041414924184	29424672.767143656	767.8670523225024	5931.114006487411	6215.805939888378	1.097993	31.676001	0.05485791	0.0311036	-0.0684430476	-0.0286028939	0.0462469357	-0.0924362173	0.0502113582	0.0229488172	0.1326450399	0.087296858	0.0299828477	0.0204641408	0.0450592666	0.133596075	0.107625321	-0.0545952874	0.0174265798	-0.0753665549	-0.2229002945	-0.0863462269	0.0735484449	-0.0079407653	-0.0910974312	-0.0298357316	0.0246778153	0.0484885671	0.1075873342	-0.0572718049	0.0907440803	0.0083240891	-0.0068476508	0.1598126424	0.0263623809	-0.0350413785	-0.1141928355	-0.0944319481	-0.129451527	-0.0782573205	-0.1660990224	0.0093295015	0.1339099502	0.0746346154	-0.0165524791	-0.0405793745	0.1088783348	-0.0986627462	-0.2475965726	-0.0196267195	-0.0116157381	-0.0282198681	0.0580266431	0.0920361234	-0.0053016782	0.0545518144	-0.1650661299	0.0677223588	0.2140277023	-0.1949972772	-0.0258966513	0.0503551357	0.1234904285	-0.1944017673	0.0535457091	0.0079407483	0.09336852	0.0001392071	-0.0035456508	-0.009576872	-0.0189423234	0.1106921261	0.0207291042	-0.0178851519	0.0478802838	0.0710808888	0.0230780915	0.0486275441	-0.0575307732	-0.0905430619	-0.1661374847	0.1483951284	-0.0008086752	0.1331017277	0.175255856	-0.080852537	0.0807939991	0.1056723611	0.3103178788	0.1877671909	-0.0589253376	0.0418870719	0.1445006375	0.0653658403	-0.2134585545	-0.0145240046	-0.031345653	0.0367620686	-0.0226131119	0.1156660746	-0.0651314151	0.129660334	0.0306858896	-0.1489325793	-0.210330974	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0265452	-0.0001185	1.4042250000000132e-08	0.00070464764304	0.00985796	0.02454936	0.0006026710764095	9.71793753616e-05	-0.273728	-0.001115	1.2432250000000727e-06	0.074927017984	-0.000675066	0.000117125	1.3718265625000011e-08	4.55714104356e-07	0.00238341	-0.00030787	5.680643228099999e-06	9.478393690000001e-08	-5.3046e-05	0.000156506	2.813878116e-09	2.4494128036e-08	0.0	0.0	0.0	1.225390923	1.894848513	-1.436240596	-0.773329092	-1.878559616	-0.6237639992	-0.4734639894	-0.9116168926	-1.425168947	-1.014267041	0.09882296092	-0.2999042447	0.4322527207	1.21855235
6544.991651154722	9.027785916536232	42836915.71368501	81.50091855480993	9112.099529745165	50.06889688565207	2506.8944353460597	83030357.83998205	5428.547950055392	4.096570685893312	29469132.8460506	16.7818913845204	5938.422738421176	6330.880237422487	1.03421	29.835928	0.056347185	0.0274743	-0.0063010606	-0.0225037762	0.0671216495	-0.049529621	0.0093313309	-0.0266567459	-0.0635578012	-0.0686455784	0.0938171869	0.0157480156	-0.0592721312	-0.0141528792	0.1626129897	0.1467580123	0.1310309254	-0.0899048309	0.1670077447	0.0555790891	-0.133776624	0.0158242506	0.0607006042	-0.2301717583	-0.0524674825	-0.0598544987	0.0974225947	0.0367636133	-0.0410238721	0.0157094862	0.1633597756	-0.0740605478	-0.0928360256	0.0691224087	-0.1017311659	0.019017465	-0.0444736338	0.0592581908	-0.0954924928	-0.0980847464	-0.1107834594	0.0651746328	-0.1216390562	-0.1222607269	0.0318618569	-0.0227057741	-0.0381169227	-0.2104134664	0.0040353947	0.0370402307	-0.0010034375	-0.2526619181	0.1915301443	-0.0984016139	0.1751836062	0.0824490991	0.090156823	0.1709130151	0.009108718	0.1626295464	-0.1057919392	0.0205997749	-0.0290485027	0.002063695	-0.0570548186	-0.1222814654	0.0596461432	-0.1358946227	-0.0371667499	-0.0201631567	0.0109844365	-0.1387568544	-0.0951207175	-0.0163854495	0.1795628726	-0.0538844199	0.0598537407	0.1047484842	-0.0575469006	0.1095005881	-0.1098544	0.1679381072	0.0810737671	0.0639904969	-0.1903478886	-0.1079317867	-0.0790222516	0.0212801138	-0.0304505782	0.0372679467	-0.1779016559	-0.0129268053	0.0603407517	0.3361562532	-0.0133127031	0.0920986435	-0.0766738843	-0.1163564629	0.0054951763	-0.0979028567	0.0629850776	0.0421044702	-0.0576845464	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0265643	-1.909999999999759e-05	3.64809999999908e-10	0.00070566203449	0.0260993	0.01624134	0.0002637811249956	0.00068117346049	-0.256099	0.017629	0.000310781641	0.065586697801	-0.00038486	0.000290206	8.4219522436e-08	1.481172196e-07	0.00232691	-5.649999999999969e-05	5.414510148100001e-06	3.192249999999965e-09	4.94029e-05	0.0001024489	2.44064652841e-09	1.049577711121e-08	0.0	0.0	0.0	1.237307365	1.768451231	-1.064679652	-1.069066406	-1.001620014	0.8433803434	0.05949579572	-1.235149734	-1.137501416	0.7784232311	1.442488172	-0.2084580725	0.4558837316	0.9183471506
6546.5967443724285	1.6050932177067807	42857928.93342768	2.576324237528307	9115.231148090592	3.1316183454273414	9.80703346141708	83087438.88312092	5422.797663503891	-5.7502865515007215	29406734.499303263	33.06579542437006	5936.967633275702	6295.895852874766	0.972076	28.043428	0.0452303449999999	0.0258869	-0.0045900857	-0.0251196182	0.0439907953	-0.1676429257	0.0610411435	-0.0679758914	0.0135485901	0.0547652615	0.0686334105	0.1812751347	0.1740789325	0.1816267581	-0.0636081952	0.1264228912	0.1218622637	-0.1188654113	0.197693533	0.0387566721	0.13436793	0.0063525042	0.0050339497	-0.1363296345	0.0832400743	-0.0304086652	-0.0398002966	-0.2035695537	-0.0638112699	0.0185999901	-0.0435299222	-0.0169772613	-0.0107533188	0.0085301451	0.0025696863	0.0133474817	-0.1285041551	-0.083939153	-0.0548205792	-0.247990299	0.0782080633	0.1522794794	0.0498784292	0.0291099632	0.0531566741	-0.110082528	-0.044242208	0.0361797768	0.0840245447	-0.06816337	-0.0234638032	-0.1027222089	0.0841409705	0.0658487232	-0.0153947939	0.0201072679	-0.0105420904	-0.2666838882	-0.2994662746	-0.2307362712	-0.1448080333	0.0553378896	-0.0120110848	0.0079714162	0.0256660825	-0.1140203629	0.1257080696	0.0153752388	0.0047591751	0.0439518616	-0.0320609088	0.0963058113	-0.1270078091	-0.0253476155	0.0461474994	0.214116187	0.0177617806	-0.1214161483	-0.166360657	0.1566368924	-0.1321394978	0.1548062267	0.0982648751	-0.1639951027	0.088018381	-0.0334695467	-0.0450874139	-0.0996264261	0.031060478	-0.0859121797	0.037168885	-0.101791828	0.0182556115	0.0453220897	0.0354097123	0.0855589812	0.0915716017	0.0376814781	-0.173477906	-0.0690169686	0.0577690708	-0.2072250081	0.2083120732	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0345034	-0.0079390999999999	6.302930880999996e-05	0.0011904846115599	0.0230542	-0.0030450999999999	9.272634009999993e-06	0.00053149613764	-0.254188	0.0019109999999999	3.651920999999985e-06	0.064611539344	-0.00038486	0.0	0.0	1.481172196e-07	0.00201999	-0.00030692	4.080359600100001e-06	9.419988640000001e-08	-0.00029038	-0.0003397829	8.432054440000001e-08	1.1545241913241005e-07	0.0	0.0	0.0	1.286052712	1.868552236	-1.008819965	-0.4859918408	-1.935688675	-0.5341967356	0.147379085	-0.6218374994	-1.344246832	-0.5042368989	0.7858536682	-0.9314722666	-0.3770400972	-0.5612477024
6555.11268433967	8.515939967241138	42969502.304390825	72.52123352565499	9111.80191959608	-3.429228494511335	11.75960806756848	83024934.22195482	5419.335136875982	-3.4625266279090283	29369193.325778622	11.989090648979069	5931.531864003158	6429.542380985885	0.990285	28.568722	0.0935632999999999	0.0532547	0.0323214501	-0.010246614	0.0176339021	-0.0125369943	0.0187190699	-0.0202862419	0.0141266803	0.0022826111	0.0213787281	0.1047880913	0.090858902	-0.149766779	0.0015872906	-0.1466135509	0.0705129906	0.1100060752	0.2748626959	-0.1196173956	0.0193593296	0.0276214913	-0.0253104771	0.070068757	0.0011775241	-0.0254040617	-0.0928953169	-0.2179583421	0.1393832107	0.0039553598	0.0287011204	0.1644210945	-0.1698181447	0.0010516429	-0.002423493	-0.1077265457	-0.0339949102	0.1029817915	0.1123904519	-0.0052023347	0.0225670547	0.0329472266	0.0052354782	0.0557771724	0.2589297053	-0.0305637955	-0.0083641605	-0.0549067589	-0.0369102397	-0.0594986034	0.0233150127	-0.0594099438	0.047232694	-0.0753662264	-0.0108234035	0.1359847057	-0.1335142591	-0.020633201	0.1644072338	-0.14958902	-0.1523843508	0.0661367942	0.0811531616	-0.0094913204	0.0482805648	0.0023316677	0.0648157461	0.068906315	-0.0400390976	-0.0769443016	-0.0557535986	0.2179828159	0.057628954	0.0892537055	-0.0924988869	-0.0566793527	-0.1438405427	0.1283538961	-0.1591336142	-0.0240888163	-0.0919122362	0.213093291	0.1477208826	0.1053822718	-0.0924278392	0.1116704297	-0.0165858492	-0.2225340908	0.0436632587	0.0644816322	0.022754116	-0.1517361313	0.0471616448	0.0841298776	-0.0271912052	-0.0973690531	-0.0977227322	-0.072783359	-0.0520232035	0.0977960345	-0.1178299646	0.0709457206	0.1480002162	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0432169	-0.0087135	7.592508225000011e-05	0.00186770044561	-0.0248951	-0.0479493	0.00229913537049	0.00061976600401	-0.261634	-0.0074459999999999	5.5442915999999296e-05	0.0684523499559999	-0.000716081	-0.000331221	1.0970735084100002e-07	5.12771998561e-07	0.0018309	-0.00018909	3.3521948100000003e-06	3.5755028100000015e-08	-0.000359159	-6.877899999999999e-05	1.2899518728100002e-07	4.730550840999998e-09	0.0	0.0	0.0	1.295736406	1.889466836	-0.8041308265	-0.4255264981	-0.3931670474	0.8160059479	-0.4821112385	-0.5523316823	-1.854441072	-1.552139991	1.222386275	-1.05203245	0.664587635	-0.2701495968
6563.416934177527	8.304249837857242	43078441.85184833	68.96056536955203	9110.822981921974	-0.9789376741064189	0.9583189697848852	83007095.40791762	5423.973374756909	4.638237880926681	29419487.17007185	21.51325064006323	5933.681034970994	6440.256966922422	0.973083	28.072477	0.1303692999999999	0.0748163	0.0340578277	0.0128713853	0.0532224105	0.0161010437	-0.0488892733	0.0517341983	-0.1473092356	-0.0215576888	0.0182827112	-0.1754246393	-0.1775441315	0.0615596222	0.0615002973	-0.0711406724	-0.0020774881	-0.0031819746	0.0029238935	0.1230525021	0.1289531302	0.0205731746	0.1213362388	-0.1059723517	0.0496989407	-0.0125079143	0.0345387551	0.0332255233	0.1068948824	0.0006918599	0.0718430699	-0.027503348	-0.0096173809	-0.0573000537	0.1350273776	-0.0724841658	-0.1507747193	-0.0449693577	-0.0355571478	0.0411870317	0.0917832397	-0.086642351	-0.0201481903	-0.0835128844	0.0490256163	0.0233756132	0.0403650224	0.1000863876	0.0115368666	-0.0183722814	0.1822576932	0.2433742997	0.0256286698	-0.0574388978	0.070122276	0.0158093294	-0.0300220702	0.0658792098	-0.1180174793	0.0534332885	0.0288871314	-0.1522633927	-0.1340554112	-0.0101878922	-0.109247117	-0.093602106	-0.0495387292	-0.1260872108	0.1256913974	-0.0224738013	0.0047186541	-0.0229813278	0.0538289787	0.1164123783	-0.0265738387	-0.0949884532	0.0380870898	0.1101702438	-0.0053612061	0.0736553718	0.1014304941	-0.0398521803	0.0663998622	-0.152121751	-0.0532900535	-0.0196148824	0.0925236741	0.0237285305	0.0565518459	-0.0311874971	0.1442294038	-0.1289572814	0.0391467008	-0.1236288496	-0.0022876351	0.0328282678	-0.0456151356	-0.122108699	0.1148650529	-0.1253923912	-0.0656564783	-0.0411638406	0.0548614036	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0495394	-0.0063224999999999	3.9974006249999935e-05	0.00245415215236	0.0212816	0.0461767	0.00213228762289	0.00045290649856	-0.202649	0.0589849999999999	0.0034792302249999	0.041066617201	-0.000483939	0.000232142	5.3889908164000016e-08	2.3419695572100001e-07	0.00178452	-4.638000000000016e-05	3.1845116304e-06	2.151104400000015e-09	-0.000458339	-9.917999999999998e-05	2.10074638921e-07	9.836672399999996e-09	0.0	0.0	0.0	1.154848379	1.775663338	-0.9978666759	-0.4460106886	-1.22814889	1.701409693	-0.6671516401	-0.3578422785	-0.6360903488	-0.6770215991	1.61583374	-0.8442048117	0.1290273343	1.600471673
