global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_09	aroma_motion_11	aroma_motion_14	aroma_motion_18
6057.338022089856	n/a	36691343.91385545	n/a	7741.29672568043	n/a	n/a	59927674.99503055	5143.954945033518	n/a	26460272.476534784	n/a	5232.953702101365	6045.846088804519	n/a	n/a	n/a	n/a	-0.0744494812	0.1717655334	-0.0416816669	0.0895061863	-0.0346347324	0.0016318179	-0.1403404944	0.0925532349	-0.0003606692	0.0243106739	-0.1468176472	0.0586870196	-0.0529858049	0.2375022678	-0.2567003618	-0.067080231	0.1045023789	-0.1567384951	0.0228615158	-0.0247936123	0.1028511136	0.1457152061	-0.0609372349	0.0548547494	-0.0845726156	0.0347076036	-0.0660741473	0.0369124068	-0.0392889013	0.1359247466	-0.0317923993	0.1425295847	-0.0980375015	0.0339262235	0.031332646	-0.0657328788	-0.1643416224	0.1241173491	-0.0492477674	-0.0093799869	-0.0021700957	-0.074641715	0.0583994896	-0.0461780619	-0.0403626104	0.0722569592	0.0853924331	-0.0495053851	-0.0882616593	-0.2577535186	0.0997549047	0.0151702995	-0.0481658489	-0.0571343206	-0.0168067875	-0.039365986	0.0812066286	0.1409041196	-0.0928352971	0.232920944	-0.0590504717	0.1282245759	-0.089282078	0.0067110079	-0.0152900167	-0.0515421046	0.2410521149	-0.0453293576	0.0586962769	-0.1376112922	0.0242395408	-0.031061754	0.0532588094	-0.0218567099	0.0824835704	-0.0030677401	0.1141621002	-0.0507459109	-0.1077460031	0.0851179975	-0.0370979088	0.031456402	0.1801502262	-0.0323158638	-0.0008010294	-0.061544161	0.0628339595	-0.1248459057	-0.1721291534	0.0551417204	0.0388085322	0.0534109058	0.172107289	-0.1202554201	-0.0763346186	0.0669404167	0.0433134126	0.022458457	-0.1210630056	-0.0511032988	-0.1051801109	0.2535347144	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.09585	n/a	n/a	0.0091872225	-0.00569656	n/a	n/a	3.24507958336e-05	-0.340313	n/a	n/a	0.1158129379689999	-0.000527071	n/a	n/a	2.778038390410001e-07	-0.000617901	n/a	3.81801645801e-07	n/a	0.00289176	n/a	n/a	8.3622758976e-06	1.933703731	-1.343040398	2.875140508	-1.613324921	-1.546791849	0.08550898529	-1.499570735	-1.47164675	-0.50629665
6047.953224060018	-9.38479802983784	36577738.20041797	88.07443406084818	7759.567350175444	18.27062449501318	333.8157194377756	60210885.46190876	5136.541320887832	-7.413624145686299	26384056.741188116	54.961822973502905	5226.939941678163	6071.478396122938	1.128741	23.616524	0.04294731	0.0306127	-0.092470943	0.1529918662	0.000801137	0.1535451078	0.0392706794	0.0646916882	-0.1432366599	-0.0082903324	-0.0354391979	-0.1055449898	-0.1137159194	0.2709976253	0.0554803104	0.0363487181	-0.217025335	-0.1800649097	0.0185271934	-0.0840673952	0.0532466051	-0.1555438936	0.0312579001	0.059857139	-0.0812428052	0.0756744316	0.1932540235	-0.0401260673	-0.1397209625	-0.1105892826	-0.0714721767	0.1081968154	0.045777331	0.0623366199	0.1196662533	-0.0574399397	0.1383888293	-0.0973214159	-0.0724753103	-0.0148412406	-0.0775723512	0.0810066562	-0.0467824962	-0.01510303	-0.0078117722	-0.1347717002	-0.003403717	0.1288602811	0.1154702645	-0.0244191172	-0.1121106371	-0.043942821	0.0451849319	-0.0770612434	-0.1082029818	0.0240809331	-0.0123929128	0.0701671272	-0.0089562807	0.1136069253	-0.0571887999	0.2447952296	-0.0071544435	0.1589628212	-0.0544437713	0.1788878159	-0.0133472785	-0.0351770907	0.0090797908	0.2095820321	-0.0446022974	-0.0159431085	0.0815569271	-0.1134286597	-0.0312859962	-0.0407260173	-0.0869602205	0.1588450678	0.0346503465	0.0347244177	-0.1133773093	-0.0459192256	-0.0038614028	0.0534509	0.0268927412	0.0977026798	0.1293057923	-0.1607104852	0.1338628699	0.0274225468	-0.010229133	0.0587616658	-0.0209477198	0.1293359461	0.1515013079	0.0147602363	-0.1278347267	0.1106009701	-0.0202618805	0.0341280928	-0.0826834746	0.0414015458	0.0383229258	0.0474659797	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0894119	-0.0064381	4.144913161000003e-05	0.00799448786161	-0.00840927	-0.00271271	7.3587955441e-06	7.07158219329e-05	-0.34132	-0.001007	1.0140490000000718e-06	0.1164993424	-0.000657874	-0.0001308029999999	1.7109424808999994e-08	4.3279819987600003e-07	-0.000652198	-3.429699999999997e-05	4.25362231204e-07	1.176284208999998e-09	0.00240107	-0.00049069	2.407766761000002e-07	5.7651371449e-06	2.05131115	-1.371999652	2.97327913	-1.640217225	-1.869575902	0.3167987949	-0.8739442603	-1.624015093	-0.4872210984
6039.5428721812605	-8.410351878757865	36476078.10491547	70.73401872452595	7757.596328875332	-1.9710213001117156	3.884924965494077	60180300.80178003	5133.515633562441	-3.025687325391118	26352982.760029987	9.154783791032456	5222.238115130978	6051.896840003332	1.090091	22.807859	0.0586262299999999	0.0331337	0.0450606451	0.1428254884	0.0071248561	0.0341835243	0.0675577289	0.0440590508	-0.054605983	0.1617406679	-0.0775150469	0.0136162119	-0.0019444296	-0.0072751597	-0.1410948837	0.1502494549	-0.125242443	-0.0715486028	0.143910043	-0.0722927946	0.0602990638	-0.1102373805	-0.1305187362	0.1486774212	0.0426612776	-0.052509357	0.1478700949	0.0365571425	-0.0323243761	0.0309010468	0.0241553203	-0.077122489	0.0248780926	-0.0865109867	0.0778898056	-0.2355723322	0.0030119558	-0.0090145502	-0.0070878765	-0.0120493346	-0.0305145958	0.0225587433	-0.1740085586	-0.1397551716	0.0194401044	0.171200769	-0.1434577381	-0.1754424906	0.03532056	0.119652047	0.0732877797	0.1466237015	-0.056030942	0.0471335254	0.1575499491	0.0424956418	0.0909802985	-0.0844078717	-0.0638935131	-0.1312580412	-0.0050969445	0.1581459643	-0.0388141017	0.1202569119	-0.0664222456	0.152658346	0.0002297471	0.1589906455	0.0212903634	0.0617187321	-0.0729014506	0.1863566491	0.0986725072	-0.0389590466	0.073813639	-0.1053326941	0.1011809247	-0.0111277652	-0.1663788269	0.2165518563	0.0588766199	0.2644621583	-0.0262229925	-0.0913386968	0.0057058547	-0.0438044083	-0.119380831	0.0175964194	0.0079497104	0.1793476916	0.0376701494	-0.0408670941	-0.0201186189	-0.1504306933	-0.0358102109	0.047755724	0.1062333505	-0.2594137067	0.1262014625	-0.0172060388	0.0944805208	0.0721809556	-0.0999695554	-0.092601082	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0801363999999999	-0.0092755000000001	8.603490025000192e-05	0.0064218426049599	-0.0149833	-0.00657403	4.32178704409e-05	0.0002244992788899	-0.326732	0.0145879999999999	0.0002128097439999	0.106753799824	-0.000657874	0.0	0.0	4.3279819987600003e-07	-0.000512664	0.0001395339999999	2.6282437689600004e-07	1.946973715599999e-08	0.00197683	-0.0004242399999999	1.7997957759999981e-07	3.907856848900001e-06	1.978552796	-1.332088311	2.355927777	-1.704747637	-2.195589567	1.35844584	-1.630801131	-1.718106564	0.3445497218
6033.383203124894	-6.159669056366511	36401712.8757496	37.9415228839591	7683.999005376088	-73.59732349924434	5416.566026252423	59043840.7146207	5133.065755054864	-0.4498785075766136	26348364.04571696	0.2023906715793612	5219.749469102361	5968.438735811054	1.132515	23.695484	0.037057	0.0229524	-0.0282621919	0.0766410659	-0.0487168791	0.1595671529	0.0104067388	-0.0084347378	-0.0609881873	0.0444869077	-0.0067151059	-0.0860403441	-0.1880798332	0.1005093889	0.0371844563	0.194020499	-0.1061476693	-0.0211302936	0.0794690269	-0.0931901912	0.1072430617	-0.0523179376	-0.1076476947	0.0505653519	-0.1389901373	0.0903484235	-0.0105101208	0.0389990254	-0.0042951193	0.0031894224	-0.0553094589	-0.0355336427	-0.1345791522	-0.0216476171	-0.0329895952	0.0363419284	-0.1214974468	-0.0088337942	-0.0077468243	-0.0287464099	-0.1485470626	-0.1558219231	0.1491189422	-0.0856426686	-0.0506540821	0.0157619854	0.0647041137	-0.1346804058	0.009195019	0.011676211	0.1228523915	0.0986356532	-0.1851115559	0.051444988	-0.015868359	-0.1642158209	0.2080468867	0.0475828065	-0.0201299663	0.0138935146	-0.0213419141	0.1156680044	-0.0633023661	0.0902751643	-0.152079905	0.0450074137	-0.0804378469	-0.0384093983	0.0357255559	-0.0497108812	0.023407283	-0.0395167043	0.0524412761	-0.1470516979	0.0532587764	0.0675088914	0.1168027589	-0.1175807268	-0.0576100467	-0.1009751564	0.043676697	0.045435654	0.1368472068	-0.0307495464	0.0606405669	-0.1376324232	-0.0375954363	-0.0112453016	0.1285567429	-0.1147940895	-0.0108324772	-0.1191378743	-0.070158656	-0.0556439242	-0.1497493353	-0.0012294007	0.006628791	-0.0821533543	-0.1168311349	-0.0244562789	0.2370298322	-0.1791258375	-0.0198063051	0.076438109	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0772604999999999	-0.0028759	8.270800810000003e-06	0.0059691848602499	-0.0109875	0.0039957999999999	1.5966417639999992e-05	0.00012072515625	-0.316126	0.010606	0.000112487236	0.099935647876	-0.000657874	0.0	0.0	4.3279819987600003e-07	-0.000121078	0.000391586	1.4659882083999998e-08	1.5333959539600006e-07	0.00197683	0.0	0.0	3.907856848900001e-06	1.859538787	-1.435686266	2.495604633	-1.550973792	-2.149880152	0.2198797851	-2.043180311	-2.076049319	-0.4507471178
6034.049476951004	0.6662738261102277	36409753.090292685	0.4439208113595619	7680.066577513912	-3.9324278621752455	15.463988891212171	58983422.63504626	5133.953433596662	0.8876785417978681	26357477.858338952	0.7879731935683895	5223.8956631234605	5959.10197524356	1.016663	21.271536	0.0755586	0.0447017	-0.1174868252	0.0361921379	0.0053992833	0.1186489002	-0.1120122265	0.1130602188	-0.0945545086	-0.0462912342	0.0698957288	-0.0431773563	0.19712226	0.1922310067	-0.1275144665	0.1033299828	-0.1041425799	0.011607121	0.0480032935	-0.1632120152	0.0744373565	0.0833283125	-0.0744844543	-0.0047170201	-0.0681948269	0.2405230205	-0.0043960741	-0.1253940791	-0.0358349769	0.1018819948	0.16670291	-0.0067391149	0.0046410733	-0.073207658	0.0106844909	0.0728989385	-0.0497113625	0.0484748599	-0.0531103896	-0.0936608269	0.0271773702	-0.0727150792	-0.0336129739	0.1814789907	0.2057867615	0.0711758	0.0770930428	-0.0743773363	0.0430244026	0.0176436642	0.039230505	0.0558597502	-0.0766138315	-0.0935923714	-0.1918762812	0.1071025842	-0.1272274116	-0.0578535698	-0.0449210081	-0.0923064939	-0.1026008529	0.068542687	-0.0269205074	0.1233889889	-0.1496897602	-0.0395333769	-0.1581620497	-0.0177225781	0.0077214002	0.0568700909	0.0266002761	-0.2187075127	0.0730477147	0.0135858814	-0.0523479528	0.2297956189	-0.0735202213	0.0575529672	-0.0905208403	0.010857071	0.0458208725	-0.0691432222	-0.0126745465	-0.006231735	0.0428277403	-0.0770599419	-0.0831429243	0.0083684711	-0.1789923945	0.0149403306	0.0702825036	-0.1783408501	-0.0423585886	0.0084200835	-0.0053451603	0.1739403767	-0.0521170974	0.1182833049	-0.1523935178	-0.0384185254	-0.1492365909	0.0759968033	0.0965132681	-0.1767973427	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0700698	-0.0071906999999998	5.170616648999852e-05	0.00490977687204	-0.0214971	-0.0105096	0.00011045169216	0.00046212530841	-0.298909	0.017217	0.000296425089	0.0893465902809999	-0.00117875	-0.0005208759999999	2.713118073759999e-07	1.3894515624999998e-06	-0.000121078	0.0	1.4659882083999998e-08	0.0	0.00168488	-0.00029195	8.523480250000015e-08	2.8388206144e-06	1.809358853	-1.52938679	2.299874833	-1.737528465	-1.774709228	-0.91015597	-1.608032157	-1.067079557	-1.40471005
6030.913530673689	-3.13594627731527	36371918.01446298	9.8341590542075	7674.423600346051	-5.642977167861318	31.84319131700414	58896777.59754844	5133.130074412977	-0.8233591836851701	26349024.360842973	0.6779203453587097	5220.490864541255	5980.100563143297	0.938897	19.644445	0.04639775	0.0259044	-0.0682773451	0.0718979472	-0.0806700453	0.1386724886	-0.0322439864	-0.0541211082	-0.108532239	-0.0401870884	-0.0273645742	-0.0715031873	0.1523830015	0.0554299342	-0.0248928813	0.0268708138	-0.106141519	0.0062653854	0.1283554285	-0.0914625499	0.1597137555	-0.0237018826	-0.0353638458	0.0339509733	0.0604577956	-0.1020362804	-0.0778910735	0.08155853	0.1061498393	0.0518519002	0.2002716897	-0.1108729821	0.0403982849	-0.0545726251	-0.0695286941	0.018207318	0.0087633447	0.1371942787	0.1645034887	0.0445972568	-0.0067025302	0.1637861702	0.1048108098	-0.0312045118	-0.0966726978	0.0465170353	0.0748666677	0.045248185	-0.0931678569	-0.1131858608	0.0416058729	0.092928593	-0.1465838856	0.0043554848	0.123454068	0.0822654379	0.0002237047	-0.0321622413	0.0071198008	0.0150459759	-0.0981043442	0.0503456451	-0.1084910861	0.063367164	-0.2023928468	0.0060068459	-0.0136290372	0.0103701425	0.0035290457	-0.1839814231	0.0219072919	0.1137554129	0.0100845178	0.0905706549	-0.0761349414	0.0311164109	-0.0203113714	-0.0651800665	0.0204296186	0.0878592993	0.0340184589	-0.0468204888	-0.0835145693	-0.1178320699	-0.1480766742	0.143105544	0.0153036399	0.2260234363	0.077163585	-0.0599546371	0.0864697865	0.0438127395	0.0791567029	-0.011066603	-0.1586089949	-0.0260821454	0.0991023541	-0.0224045229	-0.0405084232	-0.1219419768	-0.0545690397	-0.0443821069	0.0021209717	-0.121965532	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.065583	-0.0044867999999999	2.0131374239999996e-05	0.004301129889	-0.011508	0.0099891	9.978211881000003e-05	0.0001324340639999	-0.298907	2.000000000002e-06	4.000000000008001e-12	0.0893453946489999	-0.000810381	0.0003683689999999	1.3569572016099996e-07	6.56717365161e-07	-0.000226776	-0.000105698	5.1427354176000015e-08	1.1172067204000005e-08	0.00152055	-0.0001643299999999	2.7004348899999952e-08	2.3120723025e-06	1.815498808	-1.567476172	2.267362883	-1.309339954	-1.496475279	0.05687001412	-2.410732454	-2.255815894	-0.6739593075
5999.01608046656	-31.897450207128717	35988193.933696374	1017.4473297162556	7667.17321378976	-7.250386556291232	52.56810521564864	58785545.09025519	5124.355569269367	-8.774505143609531	26259020.00030198	76.99194051523011	5212.431468176582	5925.153450713468	0.957994	20.043999	0.0554716899999999	0.0288479	0.0129725113	-0.0056028549	-0.075175515	0.0704974253	0.038199584	-0.1024093026	0.0214800093	-0.0558721662	-0.0773805161	-0.019888206	-0.0665558106	-0.061618128	0.0633223576	0.0423590881	-0.0005209416	0.0194504876	0.1092583869	0.0037665381	0.0408682847	-0.0205083315	0.0480050424	-0.1786290679	0.0055987561	-0.1213495671	-0.1329719997	-0.0159194671	0.1356280854	-0.0985354827	-0.0406177627	-0.1431379157	0.1221763083	0.0382158567	-0.0358675428	-0.0486080162	-0.0563938182	-0.1893828927	0.0345648051	-0.1722665725	0.144354874	-0.0822596034	0.1498280317	0.1196031322	0.1109840955	0.0560040159	0.0449986789	-0.1315670738	0.0463662407	-0.116711438	0.0590189663	-0.0171051229	0.1308212689	-0.1265470054	-0.065771649	0.0411301111	0.0080018498	0.0109020176	0.1226992019	-0.0483963378	-0.0074276994	-0.0053813136	-0.1002334499	0.0060087383	-0.0564912693	-0.0095365289	0.1015511984	-0.0681274458	-0.050192653	-0.1325988267	-0.0251801865	-0.0062967717	-0.1284242968	-0.0049121045	-0.0627163952	-0.1234953133	-0.0998305702	-0.108435053	0.0463872511	0.0744868441	0.1802135478	-0.1935915066	0.0270921233	0.0407872897	0.0472514444	-0.2007006167	0.1205268306	-0.0485166393	-0.1584956581	-0.0617625381	0.0795666674	-0.0933315356	-0.030500849	-0.1655986985	0.0068949927	0.0709076606	-0.0260649968	0.1188988328	0.0345320783	0.0484769387	0.0671805841	0.1743456893	-0.1243577346	0.0939707101	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0628055	-0.0027775	7.714506250000013e-06	0.00394453083025	-0.00826436	0.0032436399999999	1.0521200449599996e-05	6.82996462096e-05	-0.276007	0.0228999999999999	0.0005244099999999	0.076179864049	-0.000699138	0.000111243	1.2375005049000004e-08	4.88793943044e-07	-0.000121078	0.000105698	1.4659882083999998e-08	1.1172067204000005e-08	0.00120648	-0.00031407	9.863996490000005e-08	1.4555939904e-06	1.595033237	-1.557615469	1.937065427	-1.333102239	-1.713286266	0.3882806093	-2.48726915	-2.769920958	-0.4754309295
5967.523578416954	-31.492502049606628	35611337.65896228	991.7776853444776	7588.658388811831	-78.51482497792858	6164.577741314758	57587736.142084174	5113.81005053258	-10.545518736787017	26151053.23292803	111.20796542792604	5199.3619760651545	5838.743675060145	1.045155	21.867661	0.1022277559	0.0497062	0.1222473405	-0.120508829	-0.0693485236	-0.0275978951	0.1367841525	0.0456293311	0.1892322474	-0.108789578	-0.1165057323	-0.0849705821	-0.045907722	-0.0630702285	0.1839598228	0.1567442027	0.1481908708	-0.0656915714	0.0817222643	0.053554495	0.0627562656	-0.1073016858	-0.0588334524	-0.1519741005	-0.0120173362	0.0473608249	-0.0255502716	0.2363641538	-0.0038048039	0.0778929879	-0.0189188598	0.0105925092	-0.1453218441	-0.1163622959	0.09744396	-0.0531670504	0.1194529236	-0.0355145875	-0.0809950018	-0.0577484005	0.0899772568	0.1012017857	-0.1175762817	0.062528049	-0.0809793644	-0.012852158	-0.0102584519	0.1737650549	-0.0039901874	-0.011989724	-0.0381919912	0.0593996995	0.2578841507	0.0883371916	0.0772430249	0.0799027395	0.0612998757	-0.0089518628	0.0574363683	-0.088387837	0.1373022339	-0.0825673332	-0.0692864127	0.0159762616	-0.0232011884	0.1078513312	0.1511940466	-0.0203686794	-0.1570379422	-0.1171983376	-0.110122308	0.0108331436	-0.0008302843	-0.1761982855	0.0606880199	0.1154096907	0.0773726696	0.1334435033	-0.1070818603	-0.0511651437	0.0812993501	-0.0030418049	-0.1532877744	-0.0239481009	0.0249345454	0.1402300289	0.036302945	0.0385538226	-0.0398353883	0.1441315633	0.0333645693	0.0902743852	0.0583726773	0.1044524158	0.0509830807	-0.0933760261	0.1222946142	0.1770579643	0.2095482085	0.0469464791	0.0410098135	-0.1484067214	0.0482816954	-0.095710217	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0472564	-0.0155491	0.00024177451081	0.0022331673409599	4.38959e-05	0.0083082559	6.902711609988482e-05	1.9268500368100003e-09	-0.245812	0.030195	0.0009117380249999	0.060423539344	-0.000284415	0.000414723	1.7199516672899998e-07	8.0891892225e-08	-0.000121078	0.0	1.4659882083999998e-08	0.0	0.000657695	-0.000548785	3.01164976225e-07	4.32562713025e-07	1.383993351	-1.804542685	1.449331974	-1.620985808	-2.482428855	0.8547822097	-2.113706261	-2.462047746	0.3984374641
5942.561852801193	-24.96172561576077	35314041.374367945	623.0877457165274	7546.471540452655	-42.18684835917611	1779.73017448012	56949232.71086187	5102.957512473073	-10.852538059507424	26040175.37410537	117.77758233305715	5188.648152159513	5772.786359561339	1.102052	23.058102	0.0568843459	0.0417982	0.0935472091	-0.2144702702	0.1609108025	-0.0295443888	-0.0791511784	-0.0329140872	0.3168002946	-0.0655020572	0.0809939541	0.1546435477	-0.0970434924	0.040269579	0.1051061471	0.012992715	0.2864748117	-0.123589484	-0.0910438509	-0.052981815	0.069922314	-0.1032758896	0.1770074094	-0.0454585021	-0.0420578675	-0.0617115839	-0.0044228702	-0.0933506077	0.0082380528	0.0114898065	0.010676883	-0.1574935515	-0.1150234426	-0.0497011406	0.1733050543	0.1661052711	-0.0111458143	0.000949578	-0.0554138687	0.0350154824	-0.0160552395	-0.033219805	0.1177390822	-0.1005805809	0.0346378974	-0.1375182396	0.1114167743	0.0168538885	-0.0751348637	-0.0617476792	0.0511460596	0.0161115397	0.0784427444	0.0992916942	0.063462495	-0.0557087077	-0.2236832613	0.0282510068	0.0842516136	0.1123872274	0.226205649	-0.1981683589	0.1287107808	0.0521310823	-0.0508507206	0.0532603162	0.1198723817	-0.2243366854	-0.0019102144	0.0513470073	-0.0389085374	0.0697252972	-0.0769070249	0.0233869008	-0.0732807423	0.1063539658	-0.0632731482	-0.0932631243	-0.1164393797	-0.0280688364	-0.2020111777	-0.0692337113	0.011100201	0.110589692	-0.0233877849	-0.0776831351	-0.0058878532	0.0345600354	0.066313698	-0.1597517552	0.0447752286	0.042903815	0.1453349354	0.0110012054	-0.1758833019	-0.0302044857	0.0262106641	-0.0435724492	0.1553758739	0.0722116598	-0.105499637	0.0598762457	0.116432997	0.10542851	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0439855	-0.0032709	1.069878681e-05	0.0019347242102499	-0.00944445	-0.0094883459	9.002870791804681e-05	8.91976358025e-05	-0.208803	0.037009	0.001369666081	0.0435986928089999	-0.000426737	-0.000142322	2.0255551684e-08	1.8210446716900001e-07	-0.000121078	0.0	1.4659882083999998e-08	0.0	0.000657695	0.0	0.0	4.32562713025e-07	1.208539445	-1.882342808	1.078216554	-1.633758693	-2.275495214	0.4431960566	-2.291091307	-1.804956533	-2.103758241
5934.067801095957	-8.494051705235506	35213160.66800381	72.14891437121422	7521.980180439724	-24.49136001293118	599.8267152830044	56580185.83492802	5104.900004687972	1.9424922148991757	26060004.05786325	3.773276004943905	5189.77971916937	5710.9625315021485	1.030938	21.570208	0.0609550699999999	0.0252903	0.0689217305	-0.2937468998	0.0188318484	-0.0132612549	-0.0874295693	-0.0024871548	0.2485104194	-0.1906012134	0.0523064266	-0.0914138229	0.3131534684	-0.0880407013	0.1074586161	-0.1283410945	0.3657382579	0.131183431	-0.0013554402	0.0038656676	0.0648791357	0.0330282481	0.1691381086	-0.2132729538	0.1581464149	0.0205235803	-0.0340731534	0.1233136433	0.0030882487	0.0007991476	0.0914705076	0.0100242309	0.0815229943	-0.0341547203	-0.0506211724	-0.0674778693	0.0423033795	-0.0148792257	0.001593359	0.0537827581	0.0680296196	-0.0578498693	-0.0268232914	0.0227894706	0.0509296218	-0.0477823503	-0.0179211834	0.094470781	-0.0205080117	-0.0942951361	0.0975428455	-0.0617976555	-0.1118517369	-0.0388953531	-0.0354344338	-0.1501493486	0.0821397966	-0.0649019819	-0.0300258084	-0.0304234104	0.1058213248	-0.3752292726	0.0122830907	-0.0515371357	-0.0783359803	-0.0974210723	0.1995751724	-0.073326477	-0.150268638	-0.136416086	0.1465607351	-0.0163198329	0.0876334203	0.1097956511	-0.0524427491	-0.0757688955	0.0270588688	0.0433651676	0.019715024	0.0539823621	0.1068618023	0.0370304682	-0.0657513799	0.0571719013	-0.0678745488	-0.0329635761	0.0070583543	-0.0443675132	-0.03912885	-0.0480356382	-0.0187855084	-0.0368305717	-0.1010723023	0.0319411626	-0.0273569609	-0.149832726	-0.0305910972	-0.046324549	-0.1062155956	0.031928353	-0.0080382327	0.0340265575	-0.0575608547	0.124140149	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0346433	-0.0093421999999999	8.727670083999991e-05	0.00120015823489	-0.0179402	-0.00849575	7.217776806249999e-05	0.00032185077604	-0.192717	0.0160859999999999	0.0002587593959999	0.037139842089	-7.57946e-05	0.0003509424	1.2316056811776e-07	5.74482138916e-09	6.8602e-05	0.00018968	4.706234404000001e-09	3.5978502400000014e-08	0.000657695	0.0	0.0	4.32562713025e-07	1.006778301	-2.03746194	0.6047542851	-1.469841636	-2.493652921	-0.1192849282	-2.748704078	-2.058798425	-1.542525379
