global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_08	aroma_motion_19
5921.09297282132	n/a	n/a	35059341.992794015	8171.165547893053	n/a	n/a	66767946.41107439	4866.311431511209	n/a	n/a	23680986.94845667	5110.839179054032	5522.648870037051	n/a	n/a	n/a	n/a	-0.0238218582	-0.006746868	0.0270995249	-0.0446488932	0.0645000158	-0.040522975	-0.0399659482	0.0812586288	-0.1103542027	-0.0064241037	0.0489694206	-0.0023597435	0.0931606621	-0.1358127735	0.0499767273	-0.0368685958	0.0080571216	-0.0760579174	0.0658947759	-0.0089719951	0.0294566653	-0.1715647847	0.1678726344	-0.0202167242	0.0438909347	-0.0648597852	0.088118321	-0.0166519671	0.0405290782	-0.0944077048	0.069283191	-0.0056548603	0.0575175734	-0.0485359656	0.0432016509	-0.0124397678	0.1285826275	-0.0744160606	0.0272959661	-0.0030886257	0.031402315	-0.1017197855	0.040076752	-0.0210513989	0.0367759155	-0.1010070115	0.0463164931	0.0908128278	-0.0332847703	-0.0199996194	0.0504975388	0.0443895206	-0.0994058352	-0.1114572993	0.0583097803	0.1080820234	-0.0841400271	-0.1005047387	-0.1327247924	0.0155245785	0.060444165	0.1745944694	-0.0055126532	0.0001339392	-0.0427861336	0.1076351257	-0.0669136382	0.0115304986	-0.0124714192	0.176363236	-0.0645377075	0.0335350987	-0.0061973447	0.0069608984	-0.0927882669	0.1073285073	-0.0083923493	0.1026956988	-7.35758e-05	0.0522497568	-0.0442089264	0.0566663274	-0.1385790496	0.0471760159	-0.0437748394	0.0901280309	-0.0653517409	0.0555764607	0.0839234522	-0.0490530258	-0.0182814451	0.0220652544	0.0141918216	0.2215861127	-0.0682975806	-0.0308051005	0.0900683413	0.0493674868	-0.0536924427	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0360883	n/a	0.0013023653968899	n/a	-0.0173797	n/a	0.00030205397209	n/a	0.16342	n/a	0.0267060964	n/a	-0.00310309	n/a	9.6291675481e-06	n/a	0.00137484	n/a	1.8901850256e-06	n/a	0.00239355	n/a	5.7290816025e-06	n/a	-1.960821227	-2.632204809	-0.09910898151	-0.5936644548	-1.23148638
5921.569641138094	0.4766683167745214	0.2272126842166554	35064987.01484834	8156.433435674518	-14.732112218535804	217.03513041953192	66527406.390589215	4868.694729824399	2.383298313189698	5.68011084965286	23704188.37221987	5105.220190491538	5522.0360123292985	0.954912	25.06568	0.11228159	0.0510317	-0.0209736479	-0.002449331	0.0870428035	0.0057748302	0.0806230962	-0.0234797162	0.0089692323	0.0319955163	-0.2017085677	-0.1294533685	-0.0317867323	0.0540103361	0.036400055	0.0537065569	0.0887528451	-0.0673082151	0.0173335053	-0.0159942602	-0.0588127657	0.0530918085	0.1946023532	-0.0180755326	0.1430874835	-0.0832187308	0.0261432089	-0.165787683	0.0853439872	-0.0761122684	0.1703123131	-0.1647781086	0.0690000773	0.0597959232	-0.0022244995	-0.0267977254	0.0554465198	-0.0070618371	-0.0178968891	-0.047667014	-0.0281666299	0.0554661206	0.1760469003	0.0232559181	-0.0515362123	0.02135261	-0.0566921621	0.0756382674	0.0508830565	0.1466843638	0.0419428721	0.0116637009	-0.0400227398	-0.0277931084	-0.1020481096	-0.0756943885	-0.0712932143	0.0190013015	-0.1378398997	-0.0137401654	-0.0746917724	-0.0481534738	-0.0511011033	0.1417100449	-0.1038154542	-0.0749464329	-0.0250744914	0.1725471229	-0.182690895	-0.0428558708	0.0213142608	0.0781325733	-0.1796670264	0.0492441929	-0.0273016989	0.0585798289	-0.0363339682	0.0180458847	-0.0056598321	-0.0839812345	-0.1067339088	-0.0227006484	-0.0609924927	0.0195443923	-0.0037113109	0.110751151	0.0761040121	-0.0649102546	-0.1381877378	0.0053743948	-0.002178551	0.0275566078	-0.1284698052	-0.0316221915	-0.0733110145	0.1482255274	0.0166104636	0.0498944652	-0.1011437337	-0.112169577	0.0613644968	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0432827	0.0071944	0.00187339211929	5.1759391360000055e-05	-0.00603001	0.01134969	3.63610206001e-05	0.0001288154630961	0.205735	0.0423149999999999	0.042326890225	0.0017905592249999	-0.00260857	0.00049452	6.804637444900001e-06	2.4455003040000004e-07	0.00134384	-3.0999999999999995e-05	1.8059059456e-06	9.609999999999995e-10	0.00189062	-0.00050293	3.5744439844e-06	2.529385849e-07	-2.418472651	-2.511110699	0.4844723598	-0.9037726134	-0.5855300635
5920.464919602269	-1.104721535824865	1.2204096717152484	35051904.8642411	8181.348073552736	24.91463787821885	620.7391806027778	66934456.30062507	4872.102448402205	3.4077185778060084	11.612545905524204	23737382.26772676	5113.472965119973	5504.865715964694	0.986306	25.889723	0.041238	0.0202918	-0.0402279251	0.0240231716	0.0764204215	-0.074856427	0.1582759348	-0.1037738236	0.0424700711	0.0850017508	-0.0409531877	-0.0479648989	0.0701996331	0.1246550103	0.1979946394	0.0570833185	-0.0674198632	0.10787351	0.1374111728	-0.1185337544	-0.0628310019	0.0394607593	0.116488071	6.69097e-05	0.227193595	-0.0058688743	0.0725937862	-0.0492764337	0.0140848287	-0.027858952	0.1026557886	-0.132827687	0.2293918923	0.0786790333	-0.0305992777	-0.0357001253	-0.1168794095	-0.1213261153	-0.0062855991	-0.0721088988	0.0641662572	0.034605932	-0.0705355196	-0.0095061054	0.0378293974	0.0732421373	0.0108093374	-0.0623955652	-0.0241022758	-0.0778013296	-0.0158165962	0.0116628572	-0.0555308963	0.1686549389	-0.0072209483	-0.1843423071	-0.0517844033	-0.069097966	-0.0186931568	0.0034565113	0.115095304	0.1457134438	-0.0445022073	0.2235737076	-0.017923101	-0.0601365159	-0.068500059	0.0569199216	-0.0219882402	0.025705922	-0.1017930664	0.0196259555	-0.2758569989	0.0593355644	-0.0142009328	-0.0486777993	0.0760306865	0.0175269444	-0.0979677412	-0.0183168707	-0.1379157274	0.0547167974	0.0548198698	0.0038978426	0.0273610508	-0.0554309499	-0.0293963838	0.0146812777	-0.0149567735	-0.0886311473	-0.0271464724	0.0674548135	0.0390235638	-0.0002162515	-0.0525127901	0.0294371573	-0.0494107689	0.1104646656	0.0962051731	0.0487245659	0.0514695292	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0424374	-0.0008453	0.00180093291876	7.145320900000004e-07	-0.00263981	0.0033902	6.968596836099999e-06	1.149345604e-05	0.223087	0.017352	0.049767809569	0.000301091904	-0.00234609	0.00026248	5.504138288099999e-06	6.889575040000014e-08	0.00147437	0.00013053	2.1737668969e-06	1.7038080900000004e-08	0.00189062	0.0	3.5744439844e-06	0.0	-2.328654106	-2.782060708	0.9409399737	-1.251765323	-1.838707114
5908.885348262145	-11.579571340123948	134.08647242101992	34914926.058907054	8154.225965899696	-27.122107653040075	735.608723543095	66491401.10295284	4860.935121107824	-11.167327294380812	124.70919889982264	23628690.251619533	5104.249932553025	5530.485251673033	1.05239	27.624386	0.08277771	0.0454706	-0.0246509347	-0.0609575908	0.0931610615	-0.0195300718	0.074423643	0.0366187439	0.0109785576	0.0151437745	-0.0757501845	-0.0068513741	0.0591426488	0.0612973903	0.0833245884	0.0912252126	0.0268083977	-0.0949314899	-0.0071488543	0.1275105893	-0.0157461128	-0.0343009671	0.0530824307	-0.0134269817	0.0245671382	-0.1107543911	0.0494449926	0.0687073388	0.016384561	-0.0599224646	0.1456911151	0.025279133	0.212512437	0.0151874271	0.0912391407	-0.1119281402	0.0492722517	-0.0279632436	0.020893259	-0.0693180456	0.0469802623	-0.0310262692	-0.0488338761	0.1360272209	-0.1029163929	-0.0516620703	0.0720458964	0.0304251166	-0.0398800175	-0.0366328575	-0.0877767082	0.17200153	0.0975850871	0.0190105597	0.0906881106	0.1478913767	0.0113426719	0.0276551525	-0.1589282214	-0.0810816699	-0.1321359627	-0.0646678328	0.0147576789	0.0305700569	-0.0925193592	0.0506614188	-0.0593711543	-0.0450482985	-0.0872478753	0.0248513789	-0.2119655206	0.092975383	-0.1117488316	0.1336366509	0.0847733803	0.0790761927	0.0224064361	-0.0098937851	-0.0452888334	-0.0235217792	-0.0151932362	0.0129860815	0.014015355	0.0040282603	-0.0588818035	-0.1311865144	0.0252442555	0.0036665089	-0.0326191719	0.187463076	0.0114014446	-0.0251657446	0.0009867331	-0.0978969769	0.1560569628	-0.0944104287	-0.0980633746	-0.0925649314	0.0245352771	-0.0869222045	0.1023649082	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.04374	0.0013026	0.0019131876	1.6967667600000025e-06	0.0226898	0.02532961	0.00051482702404	0.0006415891427521	0.184361	-0.038726	0.033988978321	0.001499703076	-0.00260857	-0.00026248	6.804637444900001e-06	6.889575040000014e-08	0.00156028	8.591000000000002e-05	2.4344736784e-06	7.380528100000004e-09	0.00189062	0.0	3.5744439844e-06	0.0	-1.754452075	-2.441330826	0.8053575859	-1.931514122	-0.5297073917
5895.313518486123	-13.57182977602224	184.19456346932392	34754721.481245235	8148.037144650756	-6.188821248940258	38.30150845133445	66390509.31060845	4856.10567769448	-4.829443413344052	23.323523682692247	23581762.35293656	5099.786237282857	5457.782041866401	0.960345	25.208267	0.11291187	0.0528779	0.028322428	-0.0169332435	0.1421903095	-0.0305931967	0.0175367733	-0.015004568	-0.0132640948	-0.0680917209	-0.0397590342	0.0106032197	-0.0492070638	-0.0678599519	0.0037741204	0.0658474449	-0.1184846525	0.0478281121	-0.1034975816	-0.0333682806	0.0828181005	0.1812064463	0.0470946928	-0.1129775403	-0.1006119462	-0.1146911585	0.0443469157	0.0235676742	0.0567185506	-0.0679121581	0.12994148	-0.0519845083	0.1322664789	0.1906509162	0.022310966	-0.0105388104	-0.0113546095	0.0702884264	-0.0864640554	0.0165497584	0.0520727118	-0.005299933	-0.0122186061	0.1224839544	0.0043795681	0.0361681427	0.0169496363	0.0130963332	-0.0636123993	0.078224176	0.1053142924	-0.0625837896	-0.04357207	0.0021523471	0.0384080977	0.0785273597	0.0388089991	0.0132024376	0.1031265869	0.0263260607	-0.0458630232	-0.0534780598	0.0053559877	-0.09446128	-0.0987070077	0.0643554285	-0.0433725637	0.0175294447	-0.0884465148	-0.0343436562	-0.0546709949	-0.0421694012	-0.1644307469	0.1727214399	-0.0701928271	-0.0259643845	-0.021713783	-0.0147472569	0.0109451465	-0.1370570414	-0.0440500929	0.096224246	0.0515694967	0.0524300953	0.0990003854	-0.0611116111	-0.0467631194	-0.03583197	0.0749275813	0.0374638214	-0.0573325577	-0.0361101445	-0.0686846707	0.0528361696	0.0175449805	-0.0451533687	0.0620220832	0.0253355821	0.0278778729	0.0033518757	-0.085063871	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0359284	-0.0078116	0.00129084992656	6.102109456000003e-05	-0.00331197	-0.02600177	1.09691452809e-05	0.0006760920431329	0.200557	0.016196	0.040223110249	0.000262310416	-0.00316703	-0.0005584599999999	1.00300790209e-05	3.1187757159999975e-07	0.0012343	-0.00032598	1.52349649e-06	1.0626296040000001e-07	0.00151701	-0.0003736099999999	2.3013193401e-06	1.3958443209999996e-07	-1.78488848	-2.562549029	-0.2446121216	-1.290859366	-0.8740929325
5917.553987431005	22.2404689448822	494.6384588882694	35017445.19416059	8144.062587291781	-3.9745573589752894	15.797106199784627	66325755.4257257	4863.944476890047	7.838799195566935	61.446772828420826	23657955.87426919	5104.810220358078	5456.354005275178	1.001098	26.278019	0.14111792	0.0962031	-0.0006419014	0.0314952688	0.0219538534	-0.1008841044	0.0927133702	-0.0598936157	0.0141108966	-0.0162264772	0.047576956	-0.0989100763	-0.0780921348	0.0016401406	0.1707396301	-0.0052459007	-0.0959496173	0.0463900742	0.0241474392	-0.0468341904	-0.0068055445	-0.0329913299	0.0450503897	0.0518630987	-0.0551237168	-0.0815410597	0.0324514673	-0.0075382482	0.03502107	-0.0135088684	0.1030691971	-0.0363412463	0.1431718486	0.1691560906	-0.190810063	0.044116645	-0.0137741948	0.0231164149	-0.0489724147	0.1291310996	0.1038202418	-0.0274970529	0.0322259233	-0.0072510292	-0.0287407633	0.0716082337	-0.0310401511	-0.0869668791	0.0623523738	-0.0411809828	0.0948572239	-0.0323766589	-0.0814465982	-0.0384090612	0.0209423786	0.1666508854	-0.0046556248	-0.1285651187	0.2662538655	0.0242839847	0.0344698723	-0.1046801976	0.1049833505	-0.0512047159	-0.0717023014	0.0225091894	-0.0225709162	0.0728814562	0.0312572719	-0.0638769348	-0.0392452563	-0.1037096214	-0.2637490221	0.0097879939	-0.096933233	0.0063009868	-0.0378064342	-0.0384358363	0.0937358236	-0.0261219576	0.0121956176	0.0939325383	-0.0440786363	0.1246133342	-0.0374068535	0.0139036485	-0.0562381776	-0.0408330901	0.144135277	-0.0571244277	0.0838956281	-0.0396174847	0.0651590361	0.1241504718	-0.0068915636	-0.1942667911	0.1322833722	-0.0109184758	-0.0200345682	-0.096167609	-0.114974188	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0402089	0.0042805	0.00161675563921	1.832268025e-05	0.00519495	0.00850692	2.69875055025e-05	7.236768788640002e-05	0.141027	-0.05953	0.019888614729	0.0035438209	-0.00205168	0.0011153499999999	4.209390822400001e-06	1.2440056224999997e-06	0.00118352	-5.078000000000005e-05	1.4007195904e-06	2.578608400000005e-09	0.00172689	0.0002098799999999	2.9821490721e-06	4.4049614399999984e-08	-1.743075113	-2.362439715	-0.3528684353	-1.57783071	-1.917035969
5934.540422511093	16.986435080088086	288.5389767300471	35218770.02641815	8135.332766979154	-8.729820312626543	76.209762690747	66183639.2294847	4873.325697323059	9.38122043301246	88.00729681277046	23749303.35218928	5110.544714696424	5517.00786506118	1.03719	27.225389	0.11031195	0.073394	-0.0713770826	-0.0063908516	-0.1292936909	-0.1049399356	0.063761953	-0.1009328867	0.1113918773	-0.0314198047	0.1774758506	0.0689703269	-0.0219319937	-0.0269706558	-0.0568259812	-0.051852469	0.020287569	0.0243268815	0.0382583237	0.062523536	0.1199023356	0.0275466657	0.1060670258	0.0281919749	-0.1173475991	-0.0039977283	0.0073060679	-0.0706717267	-0.0239024788	0.0587413775	0.0287465027	-0.0014797385	0.1042808401	-0.0595360507	-0.1133614075	0.0097972757	0.0045316063	0.0758949661	-0.0650490763	-0.0416150085	0.0454724576	-0.01917427	0.036406859	-0.0555247649	-0.2214805552	0.1235482221	0.0692031139	0.0005052532	-0.1713801382	0.0583565404	-0.068811626	-0.2102371982	-0.0444775206	0.0455568842	-0.0665396597	0.1155167293	-0.0261595727	0.0715136633	-0.0608953574	0.0983857096	0.2659724197	-0.0538871066	-0.0988564486	-0.1289909384	-0.0100098249	-0.0597821513	0.0292980611	0.0551438261	0.1021274383	0.0226775786	-0.0860707693	-0.0181441547	-0.0855616068	-0.0951608194	-0.0187238969	-0.0199608334	-0.0586171221	0.0558971618	-0.0157431049	-0.0566791707	-0.0368187954	0.0330966397	-0.0604550269	0.0555583701	-0.0221412889	-0.042169522	0.1551818746	-0.0853261856	0.0272045149	0.0321227098	-0.1265475919	-0.231987039	-0.0018004546	0.0483813625	-0.0819997746	-0.0293918693	0.0110936153	-0.1285183138	-0.1202215818	0.1032272164	0.0831810113	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0408489	0.00064	0.00166863263121	4.0960000000000213e-07	0.0131225	0.00792755	0.00017220000625	6.28460490025e-05	0.0834146	-0.0576124	0.00695799549316	0.00331918863376	-0.00147844	0.00057324	2.1857848336e-06	3.286040976000003e-07	0.00132918	0.0001456599999999	1.7667194723999995e-06	2.1216835599999975e-08	0.00189063	0.0001637399999999	3.5744817968999995e-06	2.681078759999997e-08	-1.581164214	-1.6920817	0.4829718535	-1.507407639	-2.464348821
5948.28428906007	13.743866548976255	188.8938677160685	35382085.98347886	8151.325496380233	15.992729401078575	255.76739369612315	66444107.34793845	4873.825355735053	0.4996584119935505	0.2496585286759167	23754173.598205917	5114.052378269641	5611.850987916503	1.002688	26.319744	0.1648879	0.0754052	-0.0991664816	-0.0212883386	-0.1832539041	-0.0053107403	0.0040289465	0.0100357423	0.0756780158	0.0574637011	0.158255974	0.1227799665	-0.0205599424	-0.1274317688	-0.1077468861	-0.0335631031	0.0752978985	-0.0709684125	-0.0263047444	0.1149437431	0.0017942424	-0.0646636122	-0.0163026429	-0.0193727932	-0.1060448066	0.1071605089	-0.1115259769	-0.0471239709	-0.0024973975	0.1661180289	-0.0326966911	-0.0446295122	0.0514461247	-0.1711231728	0.0045668946	0.0534873917	0.0532795065	0.0612442294	0.1062495917	-0.062334412	-0.0216713894	0.012845239	0.0261427111	0.006393269	0.0643207668	-0.0925407034	0.0050448007	0.0126193208	0.0273966371	-0.0472524576	0.0625800224	-0.1527706533	0.036469659	-0.0901686353	-0.1799426431	-0.1315205673	-0.0258284144	0.0929708033	0.0347851454	-0.0034752066	-0.0609033651	0.0421244058	0.0671880114	-0.1077284813	0.0964732267	-0.0595709792	0.1339139981	0.0312725135	0.1156722651	-0.0088402232	-0.0843534084	0.1372376995	0.1094965124	-0.0261932299	-0.0681884472	0.0494911017	-0.0967700632	0.0029882203	0.020358535	0.071507978	-0.0679401027	-0.076278548	0.0036167761	-0.0958176184	0.0178788872	-0.0379390656	0.0739437291	0.0979253256	0.0168054094	-0.1062736671	0.0630281814	-0.0890294255	-0.0615189809	0.0214552599	-0.0476783502	0.1612451705	0.0389621802	-0.1098713695	-0.0135206499	0.0396889572	-0.0811166044	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0430153	0.0021663999999999	0.00185031603409	4.693288959999995e-06	-0.0138128	-0.0269353	0.00019079344384	0.00072551038609	0.0255059	-0.0579087	0.00065055093481	0.00335341753569	-0.00250571	-0.00102727	6.2785826041e-06	1.0552836529e-06	0.00127784	-5.133999999999998e-05	1.6328750655999995e-06	2.6357955999999973e-09	0.00141169	-0.0004789399999999	1.9928686561e-06	2.2938352360000002e-07	-1.038421619	-1.42513393	0.9465559693	-1.001321026	-1.775621523
5940.087662488864	-8.196626571205343	67.18468714778946	35284641.438052416	8174.50948783734	23.183991457107368	537.4974598832274	66822605.36674269	4880.200101108538	6.374745373484984	40.63737857676821	23816353.026859783	5120.251109729124	5683.186473677519	0.980454	25.736128	0.08200841	0.0409121	-0.1278521923	-0.011469404	-0.1186176945	-0.0048708613	-0.1436236819	0.0995962057	0.0321790369	0.1306876595	0.0363334235	0.0720642176	-0.0318660361	-0.0820074592	0.037199972	-0.0525019621	0.0038699556	-0.0011020674	-0.0596844261	0.1481753371	-0.0168837457	-0.0095872925	-0.1415323819	0.0544850522	-0.1156953059	0.0451088592	-0.0212175202	-0.0327057775	0.0040152717	0.0899725663	-0.0243251851	0.1128750984	-0.1489516969	-0.1394781213	0.0158817604	0.0265951546	-0.0147315507	0.1006986848	0.1143469554	-0.0435709153	0.1015526449	-0.0944692336	-0.1505940337	-0.0118695548	-0.0712035574	-0.1077191275	0.0382925153	0.0430953881	0.0182262722	0.0421131608	0.0460385289	0.2363283151	-0.0014769728	-0.0060403319	-0.0339488635	0.0083743289	0.0114709996	-0.0202457604	-0.0046081763	0.1624548868	0.046928895	-0.1353196244	-0.0186277971	-0.1184815057	0.0334256582	-0.0084925917	0.0418909102	0.0110220239	0.0520848349	-0.0078247363	-0.0630192086	0.0369368049	0.2478434111	-0.0542727131	-0.0040078116	0.0184427172	-0.0366596515	-0.0829591943	0.1092349867	0.0688894879	0.0702035716	0.0848558261	0.1357756904	-0.110002916	-0.0360928774	-0.0458474407	0.0858251758	0.0304137532	-0.0504229083	0.0007565616	-0.0900183778	0.0758800516	-0.0194931862	-0.0628153377	0.0631216502	-0.0261497549	0.0252137437	-0.0548636867	-0.0221593839	-0.1629727292	-0.0733572751	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0315424	-0.0114729	0.00099492299776	0.00013162743441	-0.00494694	0.00886586	2.4472215363600003e-05	7.86034735396e-05	0.0154457	-0.0100602	0.0002385696484899	0.00010120762404	-0.00199492	0.00051079	3.9797058064e-06	2.609064241000001e-07	0.000942621	-0.0003352189999999	8.88534349641e-07	1.1237177796099993e-07	0.00122551	-0.0001861799999999	1.5018747601e-06	3.4662992399999995e-08	-0.8861726791	-1.342485119	1.312068883	-1.121422546	-1.088610795
5921.3327094534	-18.754953035464496	351.7482633624789	35062181.05604274	8154.088230656332	-20.421257181008517	417.0277448528918	66489154.873328105	4873.34627391374	-6.853827194797304	46.974947216143086	23749503.905468937	5119.920184739171	5617.393436709893	0.93676	24.58918	0.04899312	0.0292754	-0.0499736263	-0.0211087828	-0.0449035973	0.0216715163	-0.2255184833	0.0926154288	-0.0559379652	0.0709548134	0.0419195397	0.0306824115	-0.0489618856	-0.070043436	0.0540377138	-0.023059296	-0.0765874575	0.0428098612	-0.1152049831	0.0899116298	0.1125087023	0.0298941979	-0.1663267673	0.0582822079	-0.0817944115	0.0254745713	-0.0986726108	0.0920552599	0.0281594342	0.1090540672	-0.0042028154	0.0918481373	-0.1411519182	-0.2119097885	0.0244004212	0.106596474	0.0740890613	0.1252329591	0.1215513896	0.040359114	-0.0679375395	-0.0075467912	0.0204698885	0.126255413	-0.0655086504	-0.0128127617	0.0582052745	-0.0294954265	-0.0082262802	0.0338689974	0.0189547208	0.0710102871	0.0079086977	0.0858094772	0.1468320403	-0.1582487172	0.0579023743	0.0937189012	-0.0547111898	0.075092137	-0.0023774664	0.0444240737	0.0003773755	-0.0737476318	0.0437314695	0.1029266073	0.0808889291	-0.0492411741	0.0250714585	-0.0470141824	-0.0947134107	0.0161232316	0.2786473028	-0.1171249857	-0.0763493426	0.0635700425	-0.0833863025	-0.0482280035	0.0005243813	0.0914929579	0.0501026081	0.0249860098	0.0512257291	0.147784407	0.0161583284	-0.0468638615	0.0383560673	0.0272594897	-0.1573103457	0.0233307513	-0.0812869231	0.0860884158	0.0214505922	-0.000864289	0.1076314872	0.0523578925	-0.0646312151	0.0759953014	0.0981364588	0.0246454392	0.0389135437	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.031177	-0.0003653999999999	0.000972005329	1.335171599999988e-07	-0.00774321	-0.00279627	5.99573011041e-05	7.8191259129e-06	0.0393678	0.0239221	0.00154982367684	0.00057226686841	-0.00214045	-0.00014553	4.581526202499999e-06	2.1178980900000016e-08	0.000734034	-0.000208587	5.388059131560001e-07	4.3508536569e-08	0.00130958	8.407000000000011e-05	1.7149997764000002e-06	7.067764900000018e-09	-0.9500857715	-1.015847194	0.4361529657	-0.9289277035	-0.3981088075
