global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_13	aroma_motion_16	aroma_motion_17	aroma_motion_19	aroma_motion_21	aroma_motion_23
6640.241834536654	n/a	n/a	44092811.62113071	9443.9721752737	n/a	89188610.44734387	n/a	5018.502497750168	n/a	n/a	25185367.319924675	5407.605213415252	7309.109483686217	n/a	n/a	n/a	n/a	0.0494809719	-0.0021816311	0.0438568934	-0.059453589	0.0883776805	-0.0003664514	0.0130479482	-0.1059670641	0.0037091507	-0.0783000205	0.020954708	0.1362105092	-0.0160823506	0.0214174583	-0.0125389905	0.0536827314	-0.1820269999	0.0142431563	-0.0493663894	0.0197569492	-0.133047256	0.0315806475	-0.1092272748	0.0281019125	-0.0277658478	0.0035401544	-0.0493762577	0.0467204002	-0.072656945	0.0220811042	-0.0064043153	0.0130984017	-0.0315095492	0.1230671709	-0.0892265164	0.0703576266	-0.1866728865	0.0540888597	0.0451050986	0.0235658329	-0.0711113816	0.0800826696	0.0249270555	0.0759360555	-0.1661304897	-0.0019141157	-0.0715307361	0.1139323296	0.0942853423	-0.0065493639	-0.0917658605	-0.0083917652	0.01575919	-0.001462334	0.0127644158	-0.1926428122	0.0502092388	-0.0044815148	0.0704677472	-0.113264865	0.0888094666	-0.033741643	0.0545263712	0.0523000169	-0.0071756677	0.0330421137	-0.0224089112	0.1449201458	-0.0065000738	0.0186870913	-9.89387e-05	0.0970685799	-0.1238284671	0.0204403118	-0.0059752446	-0.0107696261	0.158526944	-0.0779575491	-0.1376797512	0.0965011766	-0.128714057	-0.0293102006	0.0153774776	0.0222184145	0.0496528364	-0.0515743272	-0.0061316154	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0363981	n/a	0.00132482168361	n/a	-0.0259742	n/a	0.0006746590656399	n/a	-0.183388	n/a	0.033631158544	n/a	0.00023498	n/a	5.52156004e-08	n/a	-0.000326703	n/a	1.0673485020900001e-07	n/a	0.000995449	n/a	n/a	9.90918711601e-07	1.879290584	0.782713949	0.4109691728	0.498084519	0.7913226497	-0.814991987	-0.1698933286	0.5916778415	-1.228944162	1.32016856	-1.361874115	-0.6585498285	-3.049747218	-0.299149536
6616.605876061455	-23.635958475199004	558.6585330413317	43779473.31913097	9381.607947645356	-62.36422762834445	88014567.6833225	3889.2968876799614	5016.448696959464	-2.053800790704372	4.218097687897904	25164757.5292263	5400.84178967781	7187.387909043701	0.822816	20.970903	0.0418713499999999	0.025343	0.0586920173	0.1164426984	0.090533143	-0.0199320081	0.0476703926	-0.0933498475	-0.0276832814	-0.0824155	0.1292107959	-0.103850386	-0.0720740725	0.0611669966	-0.1047310351	0.034356517	-0.0677231118	-0.0816451331	-0.1096193945	0.0265681817	0.1698471635	0.0265383996	-0.1094096351	-0.0174055994	-0.1709004883	0.0263919924	0.0257955007	0.0873451672	0.0141722147	0.0208728844	-0.0772717408	0.1809856189	0.0575993272	0.0603218456	-0.106010971	0.1822182341	0.0730873113	-0.1243935678	-0.0959415024	0.0795460207	0.0795253969	0.0781794564	0.0486461875	0.03220809	-0.1271645789	-0.1008409733	-0.0687179475	0.1028419817	0.0031000994	-0.0258841281	-0.0264692743	-0.0340265285	-0.1210869163	-0.0176399456	0.098293521	-0.0501850622	-0.1064954988	-0.1227378535	-0.0023241478	-0.1055450217	-0.1213124157	-0.1676946431	0.115765843	-0.0072725736	-0.0502960524	0.0329816093	0.0386838895	0.1075370317	0.0841337704	0.0251424485	0.090829824	0.0020247688	-0.1325251946	0.1299127019	-0.0822181808	0.2201011797	-0.1808748008	0.0163106526	0.0535442557	0.0601313859	-0.0199702316	0.081021995	-0.0719091136	-0.0502502813	0.0785566062	-0.0278711012	-0.0906429995	-0.1474998325	-0.0716163939	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0372551	0.0008569999999999	0.00138794247601	7.344489999999943e-07	-0.032773	-0.0067987999999999	0.0010740695289999	4.622368143999996e-05	-0.165301	0.0180869999999999	0.027324420601	0.0003271395689999	0.000240743	5.762999999999992e-06	5.7957192049e-08	3.321216899999991e-11	-0.00063753	-0.0003108269999999	4.064445009e-07	9.661342392899997e-08	0.00100143	5.980999999999955e-06	3.5772360999999466e-11	1.0028620449e-06	1.679953621	0.9361941055	0.3833165356	-0.1125526481	0.3122271041	-0.7126419119	0.3809223079	-0.175029279	-1.87631012	0.8381757293	-2.319467829	-0.2870338815	-3.141400363	-0.7736837439
6621.574604536063	4.968728474607815	24.6882626543785	43845250.24343692	9442.760481392528	61.15253374717213	89165725.50894845	3739.632383699026	5008.032417456778	-8.416279502685938	70.83376066733148	25080388.694297977	5394.342287182095	7288.659669281224	0.952	24.263386	0.0410685	0.0185608	0.0029918483	0.175364026	0.091780212	-0.0113577582	-0.0177284338	-0.1612302044	0.1192661006	0.0493159562	0.1121174474	0.1213171858	-0.0781112938	-0.009399893	-0.2608850369	-0.0346773528	0.042274656	-0.0398840041	0.1670696971	0.0480485996	0.1109752705	-0.161018209	-0.0909778456	0.2016753748	-0.0486294196	-0.0367948172	0.0924685773	-0.0135366662	0.2152180155	0.0916418824	0.0554993752	-0.0608680195	0.0207444862	-0.0213407234	-0.0215327699	-0.0335289779	0.0507054309	0.0009240992	0.180444602	0.10407549	-0.0969901162	0.0012235523	-0.0023178054	-0.1989151409	-0.0645885241	0.0548887192	0.0123818589	0.0800878196	0.0631221076	-0.0470110845	-0.1893190942	-0.0892932505	-0.0190145625	0.0787502193	0.1087347985	0.0267518026	0.0011612445	0.1037767381	-0.0869777177	-0.2900164369	0.0090881473	0.152559996	0.0430806683	0.0148869366	-0.1298562462	-0.1000017638	0.1094508857	0.1062817521	-0.0631613286	-0.0491578196	-0.0900107892	-0.0224026837	0.0065177467	-0.0394230729	-0.000235049	0.0423189866	0.0064164176	-0.0029115543	-0.1219795835	0.1655143973	0.0247084136	0.0727487452	-0.0775479416	0.0829812965	-0.0139544814	-0.1293761042	-0.1902306381	0.167244346	1.3069e-06	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0400272	0.0027720999999999	0.0016021767398399	7.684538409999998e-06	-0.028735	0.0040379999999999	0.000825700225	1.630544399999997e-05	-0.157409	0.007892	0.0247775932809999	6.228366400000017e-05	0.000325855	8.511200000000001e-05	1.06181481025e-07	7.244052544000001e-09	-0.000352533	0.000284997	1.24279516089e-07	8.1223290009e-08	0.000844211	-0.000157219	2.4717813961e-08	7.12692212521e-07	1.684127508	1.362117157	0.4672745811	0.4194329078	-0.4123032973	-0.1900985765	0.8073332967	-1.785054774	-0.3262420651	0.7441680533	-2.276879472	-0.1504777772	-2.321902908	-0.8022979376
6626.349595303844	4.774990767780764	22.800536832391533	43908508.95918341	9397.515968015035	-45.24451337749269	88313306.36909758	2047.0659907661156	5018.408662124897	10.376244668119398	107.66645341267623	25184425.5000902	5403.815630250713	7247.06114081399	1.00848	25.702894	0.072595784	0.0374219	0.1083139551	0.0308590693	0.0851385786	0.0624557336	-0.0261208738	-0.0412230793	-0.0772968651	-0.0899404307	0.2228249189	0.0219414908	0.0355450046	0.0791699565	0.1808955891	0.0111464083	-0.0164845228	0.0929341115	-0.1575748601	0.0832035019	-0.1102781169	-0.040936272	-0.0715241575	0.088294431	-0.1582069284	-0.1205352835	-0.0685818759	-0.1447586731	-0.0886010304	0.139935845	0.1648601504	0.0669299992	0.0616232946	-0.1416762247	-0.0530064501	-0.1533514414	0.0006368735	0.0185652603	0.0571879597	-0.0087133622	0.0636837298	0.0810449566	0.1078132091	-0.0915690736	0.1594775257	0.0574073127	-0.0890829732	-0.0259675452	0.0414609696	-0.2483711518	0.0250268421	-0.053096973	-0.0534227431	-0.0235287431	0.082427305	-0.0547682284	0.1114489482	-0.1188665123	0.112239792	-0.0528066675	0.1142202756	0.0418434807	0.0583206286	-0.0547809038	0.1129360933	0.2264672787	0.0608702008	-0.0027556461	-0.1579873934	-0.1792873444	-0.0646151162	-0.1945837478	0.020364482	0.0570204638	-0.0940734579	-0.0509849316	0.0436908214	0.0718551717	0.0159345511	0.0381858677	-0.0421653424	0.0944085728	0.1037758494	0.0032392589	0.0823479628	-0.0143643682	0.0123451472	0.1880052133	-0.0553425231	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0316605	-0.0083666999999999	0.00100238726025	7.000166888999996e-05	-0.000289916	0.028445084	8.405128705599999e-08	0.000809122803767	-0.172686	-0.015277	0.029820454596	0.000233386729	0.00054061	0.0002147549999999	2.922591721e-07	4.6119710024999984e-08	-0.000233972	0.0001185609999999	5.4742896784e-08	1.4056710720999998e-08	0.000767387	-7.682399999999997e-05	5.901926975999995e-09	5.88882807769e-07	1.765175949	0.1604447148	0.3130291865	0.2622054615	0.7070296206	-0.3410259216	-1.037692762	-1.404497332	-1.047359782	1.069126539	-2.761385391	-0.3630719942	-1.434436973	-1.234239879
6647.923304964987	21.573709661143766	465.4249485433279	44194884.2686966	9456.428910262744	58.912942247709	89424047.73485304	3470.734764281896	5029.517550359176	11.10888823427922	123.40739780170728	25296046.78937097	5421.009553476241	7347.517489134909	0.991164	25.261559	0.102016779	0.0498635	-0.071991717	0.0338512402	-0.0253116392	0.1166472905	-0.0421715477	-0.0194403481	-0.0171959806	0.1707707567	0.0306936429	-0.0471532438	-0.0577534639	-0.0156723727	-0.0889739672	-0.0330002549	-0.052865069	-0.1364457968	0.0433975956	0.007367309	0.1125700786	0.0164889548	-0.00904908	-0.2106939986	-0.0630914876	0.0494553801	0.0617800771	-0.2009512769	-0.0568103554	-0.0118711631	-0.0439643571	0.0809571227	0.0920062124	0.0338650289	-0.0226989622	0.036927541	-0.0190109013	-0.1790247581	-0.0447773375	-0.0223920058	0.0645774352	-0.1194308813	-0.0091121195	-0.0776241163	-0.1637293826	0.0225019143	0.1401369971	0.1162982849	-0.1759255145	0.0897327538	0.0284902709	0.0862609491	-0.0079754523	0.016571337	0.015486204	-0.0261069319	-0.1405444478	0.1042892927	0.0028146107	-0.0147451317	-0.1240592326	-0.2255410107	-0.0584130629	0.0016439459	0.1401619121	-0.0657713446	0.0802267308	-0.0358654424	0.0582215502	-0.1484490016	0.0129692264	0.0152302107	-0.1143669306	-0.0863868002	-0.0477076923	0.0782664434	-0.0501551074	0.1041729473	-0.0663830557	0.1334771938	-0.044025358	-0.1154874455	-0.0424020955	0.0802883377	-0.1795000789	0.0460665636	0.0484817495	-0.1148804776	-0.146730661	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0221161	-0.0095444	0.00048912187921	9.109557136000002e-05	-0.0343871	-0.0340971839999999	0.0011824726464099	0.0011626179567298	-0.154797	0.017889	0.0239621112089999	0.000320016321	9.77641e-05	-0.0004428458999999	9.55781924881e-09	1.9611249114681e-07	-0.00046724	-0.000233268	2.183132176e-07	5.4413959824000014e-08	0.000900997	0.0001336099999999	1.7851632099999984e-08	8.117955940089999e-07	1.709410644	1.688624419	0.5747680452	1.886241544	0.3296248232	-0.02647801402	-0.6711018668	0.6023741287	-0.7444291085	0.99494465	-1.55674832	0.2938623925	-0.5807953157	-2.211283491
6636.487891588174	-11.435413376813813	130.7686790986123	44042971.535196446	9449.276172365897	-7.152737896847611	89288820.18164189	51.16165942099999	5026.979251340032	-2.538299019144688	6.442961910590885	25270520.393403184	5415.95154976032	7309.940546503332	0.972595	24.788303	0.124610989	0.0601075	0.0440869839	0.0003954364	-0.1034827881	0.0591171171	-0.0047016945	0.0741036942	-0.0171773729	0.0947886776	0.0748232864	0.1177772309	0.0695316111	-0.0779674285	-0.0769664736	-0.0098732189	-0.0118734991	0.0632969559	0.1904015978	-0.0434962195	-0.0769532674	-0.0739662607	-0.1065190499	-0.0272155992	-0.1498393155	0.2020744098	0.0703794383	0.0786979284	0.0788290875	-0.1012149577	-0.0043986382	-0.1107948368	-0.161464617	0.2054966912	0.0008994655	-0.01325055	-0.0116055129	-0.0631733925	0.0004252134	-0.0809196805	0.0811901956	0.1335362479	-0.022002077	0.0245295542	0.0220801972	-0.007448065	0.0684335117	0.0335865116	0.0037896083	0.0286323714	0.0470759205	0.1203754351	0.0016654334	0.0126487555	-0.1090132144	0.0257029046	0.0466753309	0.1411457305	-0.0572477919	-0.1087227466	0.1456830563	-0.2137407753	0.0871548342	-0.0041935043	-0.1387776738	-0.0647145311	-0.0952216498	0.1313712035	-0.0367563823	0.0611237365	-0.1298852831	0.0359310514	-0.0546570761	-0.1420770038	0.2332618312	-0.0116188815	-0.0216128121	-0.0104884551	0.0607932871	-0.0103359664	0.0942241245	-0.0146936467	0.0433434547	0.0208871526	0.0180858691	-0.0452609375	0.1697588024	-0.0884557285	0.0249979568	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0209067	-0.0012093999999999	0.00043709010489	1.4626483599999984e-06	-0.000288816	0.034098284	8.3414681856e-08	0.0011626929717446	-0.183333	-0.028536	0.033610988889	0.000814303296	0.000496971	0.0003992069	2.46980174841e-07	1.5936614900761005e-07	-4.19318e-05	0.0004253082	1.7582758512399995e-09	1.8088706498724005e-07	0.000510166	-0.0003908309999999	1.5274887056099994e-07	2.6026934755600005e-07	1.872344021	0.6914705007	0.3732207239	1.24940951	0.1721379469	-0.9731566049	-0.01617727276	0.8626673365	0.2831680848	1.283768247	-1.013849135	-0.3033515846	-1.494258589	-0.4058840726
6624.764498661995	-11.723392926178349	137.43794170156855	43887504.66273232	9441.582823856335	-7.693348509561474	89143486.21973898	59.18761128957176	5013.894170726926	-13.085080613105674	171.21933465147396	25139134.755249448	5404.232416766112	7256.92329492243	0.985961	25.128944	0.061319794	0.0305931	0.1258221231	0.0627662633	-0.0896175907	0.0768515211	0.1388063002	0.1878630907	0.0226117525	-0.107924542	0.121091721	-0.0498631413	0.0331686659	0.0361997846	-0.0280909473	0.1014607723	-0.0304750545	0.1009681501	-0.1328135093	-0.150564409	0.0604075423	-0.0091992543	-0.0974244362	0.0061900312	-0.0547563697	0.0269104485	-0.0400159329	0.0024003205	0.006844082	-0.0093656201	-0.0321366538	0.1358487426	-0.0161112822	-0.1070837311	0.2087998003	0.1426018722	-0.0578016176	0.0851230323	-0.1107169414	0.1033021943	-0.1005866263	-0.0140008937	0.0252355663	0.0049778826	-0.0271065122	0.0328308938	0.0664825	-0.0647375661	0.1770678263	-0.0322217131	0.038660177	-0.0221798228	0.0162976209	-0.0969005022	-0.1210563043	0.0693138979	-0.019260424	-0.2041047052	0.0693928168	-0.0907768201	-0.0331448087	-0.0879373306	0.0473416847	0.0102628121	-0.0196751956	0.0773357413	-0.086680418	-0.0125047374	0.1143868783	-0.065065643	0.1089226527	0.0323970796	0.2736598253	0.010797865	-0.1153102077	-0.0522153825	-0.0851764042	-0.0156162604	0.1156742663	-0.0319365391	0.0565808916	0.0069663647	0.0516348146	0.1438928089	-0.0046657149	-0.1230120034	-0.0836246938	0.0195171826	-0.0202625798	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0248909	0.0039842	0.00061955690281	1.5873849640000003e-05	-0.0164374	-0.016148584	0.00027018811876	0.000260776765205	-0.165562	0.017771	0.0274107758439999	0.000315808441	0.000442673	-5.429800000000004e-05	1.95959384929e-07	2.9482728040000046e-09	-0.000356315	-0.0003143832	1.26960379225e-07	9.883679644224e-08	0.000609805	9.9639e-05	9.927930321e-09	3.7186213802500004e-07	1.63542947	0.8246223077	0.1627864186	0.2202963063	0.7724421378	-0.6993560305	0.8355375267	-0.0796627767	-1.28778771	1.309340848	-1.683588801	-1.422570496	-0.5497522035	0.4720843134
6633.290464377821	8.525965715825805	72.69209138743703	44000542.38480573	9431.7610692409	-9.821754615435566	88958116.86724824	96.46686372582984	5015.503386186729	1.6092154598027264	2.5895743960681004	25155274.21685054	5404.181692240912	7272.865302182568	1.05167	26.803658	0.0576661	0.0418693	0.0157666175	0.1356160599	-0.0221671616	-0.1552860454	0.0390029795	0.0013694092	0.1926989397	-0.0410377624	0.0109291062	0.07670567	-0.0289650127	-0.0649482377	-0.1086261068	-0.0948089595	-0.0038459546	-0.0784078817	0.1625029082	-0.0524426251	0.0657950872	-0.0241189501	-0.154998267	0.0756615544	0.1303745422	0.0449417402	-0.0213346618	0.0274537025	0.0185142934	0.0318120421	0.1591166763	-0.0217281895	-0.0131226433	-0.019949142	0.0536050284	0.1301841044	-0.044817385	-0.0223697626	-0.0558536595	0.1004894953	-0.1831996087	-0.0416023663	-0.0330085326	0.0114429516	0.063031966	-0.0603129583	0.1075996767	-0.1424104104	-0.0048074702	-0.0289638037	0.0123894245	0.2178139039	-0.0515354639	0.0788709118	-0.0308304563	0.0373645753	-0.0633792015	0.0538346212	-0.2198398348	-0.1155552299	-0.0019217078	0.1071125284	-0.0454127538	0.0504311796	0.0645360359	0.0114281687	-0.1161842024	0.0817270962	0.0649523704	0.0001522504	0.0020248479	0.1298754605	0.178217508	0.0512244315	-0.0098587541	-0.0161659181	-0.0463587176	0.0626781009	-0.0753156283	-0.0695040135	0.037614789	-0.1927362151	-0.0961470514	-0.0086061656	0.0400754238	-0.190507382	-0.0545454648	0.0287897201	-0.0920127084	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0254446	0.0005537	0.00064742766916	3.065836900000008e-07	-0.0250466	-0.0086091999999999	0.0006273321715599	7.411832463999995e-05	-0.126541	0.039021	0.0160126246809999	0.001522638441	0.000321986	-0.0001206869999999	1.0367498419600001e-07	1.4565351968999992e-08	-0.000287358	6.895700000000002e-05	8.2574620164e-08	4.7550678490000035e-09	0.000609805	0.0	0.0	3.7186213802500004e-07	1.569206773	1.436375793	0.4309817081	-0.04658827728	0.07824758985	-0.4037998284	-0.1932705938	-0.8091694692	0.1258078458	1.253892631	-0.9085990546	-2.455083137	-1.098548865	-1.085899942
6635.217858804313	1.927394426492356	3.7148492752737967	44026116.0337957	9424.720651282476	-7.040417958423859	88825359.35471037	49.56748502929718	5022.967803557235	7.464417370506453	55.71752668111847	25230205.555572595	5406.773792334008	7255.757998429965	0.9804250000000002	24.987858	0.0722007999999999	0.0443383	0.0857214635	0.0266776499	0.1081201479	-0.0614985965	0.0480057206	-0.0523928478	-0.0367775638	-0.1447334823	0.0564607445	-0.0171868423	0.0549736239	0.152452278	0.1037912076	0.0059558085	0.02923485	0.0578176421	-0.199987789	0.0638354184	-0.0651961826	-0.1104079433	-0.0506976641	0.0208852197	-0.0467500119	-0.0593263568	-0.087408159	-0.0253797856	-0.0656122474	-0.0366587661	-0.0783781483	-0.252456501	0.0118629155	-0.0560177602	-0.0310028561	-0.0632737994	-0.0220606491	-0.0082950213	0.0033829303	0.0922021936	0.1115621937	-0.1361689701	0.1044864669	0.0067886119	0.0329198311	0.0417107046	-0.0015691961	-0.104250976	-0.1616167535	0.1503177402	0.0610455059	-0.186129852	-0.2064342309	0.0023682452	0.0977969137	-0.0091839486	0.0922967796	-0.1827021508	0.0617113123	-0.0230765336	0.0948742323	-0.0039951055	-0.0540550084	0.0789207051	-0.0253896553	0.118910783	0.0699412335	-0.115892668	-0.0912534514	0.1526479312	-0.1232553916	-0.0473489205	-0.1147121294	0.0016941265	-0.0552080955	-0.0735703284	-0.0005575938	-0.0516641101	-0.1084435497	-0.0042763187	-0.1006033208	-0.0646648808	0.0590328736	0.1071532294	-0.1144999029	0.096737854	0.0715185049	-0.0805852743	0.0669674408	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0238386	-0.0016059999999999	0.00056827884996	2.5792359999999995e-06	0.0104029	0.0354494999999999	0.0001082203284099	0.0012566670502499	-0.148945	-0.022404	0.0221846130249999	0.000501939216	0.000500914	0.0001789279999999	2.50914835396e-07	3.201522918399999e-08	-0.000363256	-7.589800000000002e-05	1.31954921536e-07	5.760506404000004e-09	0.000609805	0.0	0.0	3.7186213802500004e-07	1.698861037	0.3751384853	0.3463446399	0.72550127	0.9826993434	-0.631335413	0.5103337547	-0.5373490453	-0.3159475413	1.163355239	-1.590028541	-0.4234894292	-2.639243817	-0.2887790179
6633.040230278392	-2.1776285259211363	4.7420659969054615	43997222.69649163	9424.646338595943	-0.0743126865327212	88823958.60760991	0.0055223753797104	5025.7000228159295	2.7322192586943856	7.465022077580498	25257660.71933204	5416.135464591843	7256.048757381674	0.930987	23.727831	0.1247975	0.064669	-0.0110408583	0.1184519016	0.1088502309	0.085027897	-0.0356765002	-0.101234535	-0.0544381165	0.0131792672	0.1348290266	-0.1074774672	-0.1266509597	-0.1167274623	0.0507101808	-0.0149651068	-0.0492609545	-0.1588675161	-0.0473033474	0.0644954059	0.1470482251	0.0210180804	-0.0002661466	-0.1064534372	-0.0243293746	-0.1476903099	-0.0030748378	0.011912748	-0.0099981268	-0.1507239748	0.0946974379	0.08812498	-0.0523719828	-0.0883501439	0.0862975068	0.0061985737	0.2192645248	0.0538667797	0.1612398233	-0.0764918756	0.0822789897	-0.0443085669	0.0243788057	-0.0083135941	0.0246800285	-0.010437656	0.0047496422	0.0085273132	-0.1078799294	0.0503569301	0.2413710576	-0.0423009563	0.1924821608	0.0198063925	0.1217022197	-0.0673556565	-0.1311599743	0.0106633636	0.0153218252	-0.0328256572	-0.1674166166	-0.0153826116	-0.0406385309	-0.0731224686	0.0079340655	0.1600438174	0.0589473443	-0.0440011038	-0.0160781925	-0.1597671272	-0.01435669	0.1448647644	0.0729832219	0.1611468751	0.1705319037	-0.0328129031	0.1558208025	-0.0660771943	-0.0998795702	0.0575511795	-0.1312940164	0.0372907786	0.0928899322	-0.0756838354	-0.0155092176	0.0916980244	0.1642269118	-0.1349349278	0.0087357564	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0386896	0.0148509999999999	0.0014968851481599	0.0002205522009999	-0.0288809	-0.0392838	0.00083410638481	0.00154321694244	-0.106627	0.0423179999999999	0.011369317129	0.0017908131239999	0.000363242	-0.0001376719999999	1.31944750564e-07	1.8953579583999995e-08	-0.000715899	-0.000352643	5.12511378201e-07	1.24357085449e-07	0.000686384	7.65789999999999e-05	5.864343240999985e-09	4.7112299545599993e-07	1.44336936	1.239200647	0.4478628466	0.2087579339	0.3111533914	-0.2530881722	-0.9427171649	-0.2787122257	-0.786648441	0.39719783	-2.641399384	0.4086719639	-0.1923264466	-0.03955150531
