global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	aroma_motion_01	aroma_motion_02	aroma_motion_06	aroma_motion_07	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20
5466.225087434905	n/a	n/a	29879616.70650273	8076.197742781655	n/a	n/a	65224969.98051149	4143.55836774145	n/a	n/a	17169075.946880188	4419.23355000687	5197.577644353411	n/a	n/a	n/a	n/a	-0.1029473947	-0.118230363	0.0278839519	-0.0168619908	0.003749072	-0.0179270848	0.0692075569	-0.0763490601	-0.0110760373	0.0927773353	-0.0603831001	0.0276969784	-0.0556469726	0.0758435007	-0.1317421686	0.0031899066	-0.1051846942	0.0997583941	-0.0231606489	0.1393867425	-0.0051079211	0.0434953655	-0.1333640224	0.0879070651	-0.0733248593	0.0088460396	-0.1534346004	0.0722559132	-0.1215023432	0.060986106	-0.1040914545	0.099125611	-0.0168725754	-0.1174256137	0.0482250151	0.0795300212	-0.0365240555	-0.0743855302	-0.0790080329	-0.0745569624	0.0774535664	-0.0614864505	0.0009802571	-0.0805002341	-0.010782482	0.1176543446	-0.0729158212	0.0701025612	-0.007310413	0.1785054411	-0.0976800282	0.102454048	0.0086458521	-0.0149228528	0.0750598548	-0.0601527263	0.0897069583	-0.0628772897	0.0486567948	-0.1520791531	0.0796548897	-0.0659084519	0.1812362176	-0.0091444182	0.0989028134	-0.0351501233	0.0284444896	0.0340317796	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0270552	n/a	0.00073198384704	n/a	-0.082763	n/a	n/a	0.006849714169	0.190686	n/a	n/a	0.036361150596	-0.000942742	n/a	n/a	8.88762478564e-07	-9.26534e-05	n/a	n/a	8.58465253156e-09	-0.000424067	n/a	1.7983282048899998e-07	n/a	0.0	0.0	0.0	0.0	-1.569026783	-0.4241571376	-1.368654051	-2.552484069	-0.837767347	-0.2031727226	-0.5312325194	-0.7424283354	-0.9672619323	1.004706527	-2.440856516	-0.7947121524	-0.8906717974	0.5420392215
5495.919420018866	29.694332583961117	881.7533876068946	30205130.271340508	8115.76748012698	39.56973734532585	1565.764113578075	65865681.79148664	4176.658930441023	33.10056269957295	1095.64725102836	17444479.821232747	4457.597406997491	5377.648408496522	0.935014	35.213985	0.204883275	0.124267	-0.0718724316	-0.0241918637	0.0243798601	-0.1384336412	-0.1223078919	0.0382750811	-0.036944038	0.0431077387	0.1757557325	0.0712641233	-0.097344776	-0.0496931497	-0.0758407889	-0.1219446784	-0.0630570755	-0.120354373	0.1167559071	0.1027744789	-0.1162488013	0.0424710056	0.0669281476	-0.1601874726	-0.0262096537	0.130402795	-0.001728833	-0.0721374742	0.0749092357	0.0817560841	0.0568400461	0.1722445902	-0.0762408412	0.0149244081	-0.1058789373	-0.0549223662	0.0277922709	0.028629298	0.0910715584	0.0474103854	-0.1480853502	0.0332861037	0.1748194311	0.1253308984	0.0374770608	-0.0664011621	-0.0809708053	-0.0483650293	-0.0089880655	0.1442049896	-0.0267903353	-0.116896841	-0.1404452384	0.0099568572	-0.0294168813	0.0736601465	0.0310102208	-0.0359873647	-0.091610286	-0.1727569406	0.0007641782	-0.0577962215	-0.0244702777	-0.0226292823	0.0841343689	0.0871330047	-0.1989185644	0.0129981358	0.0807271303	0.0797920172	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0449676	0.0179124	0.00202208504976	0.00032085407376	-0.0527695	0.0299935	0.00089961004225	0.00278462013025	0.0853083	-0.1053776999999999	0.0111044596572899	0.00727750604889	-0.000413758	0.0005289839999999	2.798240722559999e-07	1.7119568256400004e-07	-0.000124965	-3.23116e-05	1.0440394945599999e-09	1.5616251225e-08	4.66309e-05	0.0004706979	2.17444083481e-09	2.2155651306441e-07	0.0	0.0	0.0	0.0	-1.440622172	0.08827963623	-0.9708700625	-1.512224066	-1.036908182	0.2127885138	0.5722508975	-0.5531135415	0.423249602	0.3954647763	0.326927923	-1.39750549	-2.076142231	-0.08965282742
5446.591812841647	-49.32760717721885	2433.2128298300127	29665362.375713658	8055.933653263793	-59.833826863187824	3580.086837093937	64898067.02578811	4142.11348274878	-34.545447692242305	1193.387956257449	17157104.10396923	4420.749966913337	5133.831193493536	1.050124	39.549191	0.39334436	0.228225	-0.1116068629	-0.1325296454	-0.1361672576	-0.0204834403	-0.0325680121	-0.0227596381	-0.193427237	-0.1232031196	-0.1140585021	0.0383274495	0.0863950003	-0.169394126	-0.0677095533	-0.0113477354	0.0460738775	-0.1113373276	0.0247654508	0.0002873149	0.036583173	0.0632946589	0.0149937664	-0.0055120417	0.0152236718	0.039194509	0.1343711525	-0.132180192	-0.0497545508	0.0778226192	0.0726963767	0.051268366	-0.0654203602	0.0736860794	0.0908270596	0.065428505	0.0510405468	-0.0706238469	0.0076867883	-0.138681625	-0.078009308	-0.131203064	-0.0002331955	-0.0939387386	0.1162257911	0.1321788405	-0.0710429408	0.0453065785	0.1073398355	0.0155017098	-0.0020856138	-0.0610680438	0.011852234	0.0242905954	0.0787472962	0.1315519173	-0.0775037831	0.1439219493	-0.0588573447	-0.0795030078	-0.1367555964	-0.0802317121	0.0115430066	-0.0296199889	-0.0288405129	0.0456620466	-0.0600566135	0.1038278075	-0.0043312459	0.047331598	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0319445	-0.0130231	0.00102045108025	0.00016960113361	0.101732	0.1545015	0.02387071350225	0.010349399824	-0.0668418	-0.1521501	0.02314965293001	0.00446782622724	0.000213437	0.000627195	3.93373568025e-07	4.5555352969e-08	-0.000832867	-0.000707902	5.011252416040001e-07	6.936674396890001e-07	-9.16653e-05	-0.0001382962	8.402527224090002e-09	1.912583893444e-08	0.0	0.0	0.0	0.0	-1.402534286	-1.474791803	-1.565857921	-1.249291434	-1.094004043	-0.6634868647	-0.9298253358	0.8330173336	-0.692277428	1.115741735	-2.091438899	1.204353454	-2.149992338	0.7690196465
5488.51506871401	41.92325587236337	1757.5593829396498	30123797.65950076	8103.680258932895	47.74660566910279	2279.7383529207987	65669633.73901872	4160.847898334305	18.734415585524403	350.97832733113967	17312655.233073	4438.168729478657	5233.891188584562	1.015542	38.246761	0.439979535	0.273703	-0.0995880197	-0.079523121	0.049696575	-0.0647024038	0.0073664741	-0.0237688647	0.1171307889	0.0027962263	0.0862128373	0.0768979449	0.0756748018	-0.0765460337	-0.0020083056	0.0452108759	-0.1771125171	0.0113092673	-0.0197433003	0.1508798902	0.0512072351	0.0551993189	0.1022791444	0.0342506223	-0.0514453069	0.0246971969	0.0797582798	-0.0686084637	0.0634451144	-0.1562306666	0.0088084537	-0.1228976348	0.0405564147	0.0278031395	0.0159063229	0.0292787956	0.0285926449	-0.0497013011	-0.0154621983	-0.091605285	0.0448942031	0.0038683851	0.1175429464	0.0347686453	-0.0066700713	0.1000127881	0.0455830891	0.0953518065	-0.1027984397	0.105539261	0.0044645071	0.10116858	-0.0986918446	-0.0636614846	0.023881614	0.0357760888	-0.0655991878	0.0162645604	0.0036512598	-0.1362481927	-0.0467402008	0.0495917665	0.0122997499	0.0187260496	-0.1066535533	0.0477890277	0.1448922711	0.0200314818	-0.1192047059	-0.0519823178	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0271964	-0.0047481	0.00073964417296	2.2544453610000012e-05	-0.0652651	-0.1669971	0.02788803140841	0.00425953327801	0.12984	0.1966818	0.03868373045124	0.0168584256	-0.000706907	-0.000920344	8.47033078336e-07	4.99717506649e-07	-0.000620067	0.0002128	4.528384000000003e-08	3.84483084489e-07	-0.000389572	-0.0002979067	1.5176634318399997e-07	8.874840190489e-08	0.0	0.0	0.0	0.0	-1.902569475	-0.03176648259	-1.464738289	-2.116211564	-0.5357470062	0.2931111058	0.09845969198	0.5107124922	0.4942754518	0.07208011771	-1.705886774	-0.964967052	-1.690102031	0.1638196957
5489.884041995192	1.368973281181752	1.8740878445895328	30138826.79455347	8056.343351767603	-47.33690716529236	2240.7827799755078	64904668.20157006	4157.750690380992	-3.097207953313045	9.592697106065584	17286890.803363614	4438.655084382165	5426.0137988453325	0.918345	34.586205	0.2237937	0.149572	-0.064895591	-0.1092809933	0.1229221104	0.0671456299	-0.1105501975	-0.0386474919	-0.0379831277	-0.0436788654	0.0158407444	-0.0003082762	-0.0179233738	-0.157587255	0.0117979943	-0.0641418597	-0.0687279228	0.1051252142	-0.0439237501	0.0322807496	-0.0517667203	0.1218907643	-0.1134476352	0.0050694929	0.0234858856	-0.0581525931	-0.1891376087	-0.0630322121	-0.0650006776	-0.0874201818	0.0109293615	-0.1072324816	-0.0184813006	-0.003187614	0.0409296974	-0.1140160051	0.1626500636	0.0807193037	0.0313059377	0.0285887571	0.0841080269	-0.0585350266	0.0603083865	0.0335919959	0.1369151281	0.0486302509	0.0094317519	-0.0571081594	-0.1166112977	-0.0308722401	0.0398926074	0.0715978049	-0.0092706969	0.0371253172	-0.1163578022	0.0012796264	0.1603856065	0.1125894244	-0.060553769	0.0050550536	0.0204769529	0.0391186719	0.0155384468	0.0584306365	-0.0114952832	-0.0910590032	0.1871640679	-0.002042636	-0.0245215693	-0.0287648015	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0310136	0.0038171999999999	0.00096184338496	1.4571015839999998e-05	-0.027637	0.0376281	0.00141587390961	0.0007638037689999	-0.0191256	-0.1489656	0.02219074998336	0.0003657885753599	-0.00115728	-0.0004503729999999	2.0283583912899994e-07	1.3392969983999998e-06	-0.000728742	-0.000108675	1.1810255625000004e-08	5.31064902564e-07	-0.00049818	-0.000108608	2.481833124e-07	1.1795697664e-08	0.0	0.0	0.0	0.0	-1.126594075	-0.804213436	-1.09550109	-0.8898859377	-1.184202356	0.5939257287	-0.2034454233	-0.3192484776	0.3158502255	0.9632301924	-0.5670546401	-0.4543201303	-2.29229796	1.354527903
5478.235317169302	-11.648724825889984	135.69279006930566	30011062.190281045	8107.984695663491	51.64134389588799	2666.828399373367	65739415.82511339	4152.413635219342	-5.337055161649914	28.484157798493992	17242538.99795551	4427.907810833801	5178.402031689719	0.976978	36.794411	0.27131967	0.141922	-0.1072329457	-0.1019840872	-0.0243000559	-0.0141341668	0.1074920483	-0.0503479092	0.0303920798	-0.0731511113	-0.0690832512	0.0864152176	-0.0787788806	0.08764833	0.0614502168	0.0225070273	-0.059163823	-0.1082018858	-0.0837702057	-0.0747610375	0.0341338865	0.0048381302	-0.042812974	-0.0054095154	-0.1005332644	-0.0186057038	-0.0931133687	-0.1655015794	-0.0404705329	0.1149033157	-0.1844938497	0.0405333241	0.0736708378	0.0096265482	-0.0173280902	-0.0353261245	0.0121549808	-0.1730388323	0.0447096794	-0.0129098547	0.0108950858	-0.0680483419	0.0273590924	-0.112972898	-0.0404734324	-0.1073347762	0.0683831961	0.0257631014	0.0106680904	0.0971347375	0.0565649602	0.0338001512	0.0758843656	0.0495600405	0.0183880573	-0.1166573983	0.0319528556	0.0887756112	0.0098081098	-0.0739590736	-0.0985695334	-0.1227606943	-0.1149740692	-0.0570944278	0.108825128	0.0278009018	0.0556289592	-0.0442858644	0.0290547999	0.1615862504	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0477002	0.0166866	0.00227530908004	0.00027844261956	-0.0088676299999999	0.01876937	0.0003522892501969	7.863486181689823e-05	0.113135	0.1322606	0.01749286631236	0.012799528225	0.000397166	0.001554446	2.416302366916e-06	1.57740831556e-07	-0.000390563	0.000338179	1.1436503604099998e-07	1.5253945696900005e-07	-0.000318743	0.0001794369999999	1.0159710004900001e-07	3.2197636968999985e-08	0.0	0.0	0.0	0.0	-1.550834819	-0.8439164991	-1.444072625	-2.214786607	-0.3348044631	-0.5676861972	-1.078989126	1.369911066	-0.2658274603	0.9622575325	-2.007941152	0.5421012529	-0.3069722779	0.3134793597
5545.466637279363	67.23132011006055	4520.050403741432	30752200.225178484	8130.426656175293	22.44196051180188	503.64159161327495	66103837.61144576	4186.065508734421	33.65187351507939	1132.4485910749015	17523144.44341597	4460.657157003468	5574.750695365432	1.074841	40.480076	0.244596265	0.157991	-0.0391154348	-0.0103384869	0.0506927721	-0.0635183611	-0.1141388453	0.0775488088	0.0088906448	0.0716064398	0.1360797231	-0.0050620623	-0.1418977489	-0.0451147698	-0.0844980131	-0.0133374551	-0.0180674542	-0.0914722791	0.0341324963	-0.0914719451	-0.02911232	-0.1030824588	0.0273435483	0.0270110783	-0.0373496307	0.0978666863	-0.0149023633	-0.0639705055	-0.0930374978	0.1253263174	0.1000861373	0.0183158406	0.0876967317	-0.1925612773	-0.0249822964	0.0876365327	0.070142571	0.068190865	-0.174996898	-0.0421847973	0.0501964829	0.0593002352	0.0909690032	0.1443512761	0.0726245686	-0.1218727434	-0.0358113336	0.0582167806	-0.020904758	0.0415511273	-0.0200187718	-0.1160313018	0.027725832	0.0483394984	0.0443472051	-0.0960825382	-0.058001658	0.0422344005	-0.0125715017	-0.020990426	0.0903935414	-0.1348526247	0.006810798	0.1293052924	0.0116310367	-0.0487803269	-0.111400792	0.0443388382	0.0553786231	0.0812643134	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0300768	-0.0176233999999999	0.00090461389824	0.0003105842275599	-0.0339178	-0.02505017	0.0006275110170289	0.00115041715684	-0.0390091	-0.1521441	0.02314782716481	0.0015217098828099	0.000491334	9.416799999999994e-05	8.867612223999991e-09	2.41409099556e-07	-0.000909032	-0.000518469	2.6881010396100005e-07	8.263391770240001e-07	6.41919e-05	0.0003829349	4.1206000256100015e-09	1.4663913763801e-07	0.0	0.0	0.0	0.0	-1.283964632	-0.09303060197	-0.4471210903	-0.9132226358	-0.1914947933	0.01296252197	-0.6745435281	-0.4023618828	1.330548076	0.1840568673	0.1068883071	-0.5367449055	-1.14319243	-1.794345789
5502.521589449112	-42.94504783025059	1844.2771331425104	30277743.842353582	8071.25459277561	-59.17206339968288	3501.3330869760907	65145150.701401375	4151.637801124268	-34.42770761015345	1185.2670512902175	17236096.431723945	4422.679236811543	5579.057199422413	1.121532	42.238518	0.352239505	0.206892	-0.0317597881	-0.0915410035	-0.1030614161	0.0900440215	-0.09783169	-0.007935334	0.0035440863	-0.0959099126	-0.1152366817	-0.071230329	-0.0249087992	-0.1623329244	-0.0654383001	0.0447623523	0.1279847487	0.1451056775	0.1239021119	-0.1756938227	0.0327393568	-0.1795884298	0.0199937959	0.0057713936	-0.0054652745	-0.0135954783	-0.0065157784	-0.0035713329	-0.1455965544	0.0844773177	0.2705902723	0.1065806118	0.0677956486	0.0045981985	0.1730071984	-0.0529641752	-0.2433167174	0.1184989904	0.0153015703	0.0825309925	0.1498127768	-0.1047403978	-0.0796203115	-0.0420516811	0.1580071755	0.0400433087	-0.0002903649	0.0822101585	-0.0071718283	-0.1836659226	-0.0061750356	-0.2193895097	0.15856763	-0.0589133102	-0.0011842982	-0.0001925868	-0.1103123952	-0.0591076474	-0.0743626353	0.0889283248	0.0032738405	-0.0342288755	0.2330335141	0.1706600652	0.1814126916	-0.1650248633	-0.1284143106	-0.0383247	-0.1111778501	-0.1192691111	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0425089	0.0124321	0.00180700657921	0.00015455711041	0.0783965999999999	0.1123143999999999	0.0126145244473599	0.0061460268915599	-0.202573	-0.1635639	0.02675314938321	0.041035820329	0.000648722	0.000157388	2.4770982544000023e-08	4.2084023328400004e-07	-0.000203069	0.000705963	4.98383757369e-07	4.1237018761e-08	0.000479423	0.0004152311	2.2984641292900003e-07	1.7241686640721e-07	0.0	0.0	0.0	0.0	-0.7802386839	-1.938304045	-0.7522815641	-0.007770599014	-1.664985035	0.3405340615	-0.2817207594	0.005502601046	-0.25290982	1.136462192	-1.757298303	1.997601069	-0.2610084083	-1.05338187
5589.5108096347885	86.98922018567646	7567.124428512101	31242631.09102415	8238.498578201265	167.2439854256545	27970.55066105653	67872858.82302426	4202.1180256256985	50.48022450143071	2548.253065714845	17657795.90128842	4472.325119639602	5812.546327247241	1.314595	49.509556	0.3856449704	0.242004	0.0030398719	0.068809669	0.0127649368	-0.0974439815	4.62367e-05	-0.0451129087	0.1208618869	0.1140094211	0.1109427542	-0.0557700695	0.1555236502	-0.0623144505	0.0303647027	0.0619658722	-0.0839987963	0.0831184259	0.108802933	-0.0761631114	0.2175696973	-0.1323102936	0.0825276962	0.0388669833	0.0555742473	-0.1004548199	-0.0209670368	0.1371300958	0.118168522	-0.0766743005	-0.0783192878	0.0338133525	-0.1350007177	-0.091022071	0.0226898801	0.070380823	0.040431558	-0.0700023417	0.0480846551	-0.1482651272	0.0978357976	0.1130611488	0.0129616156	0.1207594746	-0.0181747401	0.15411921	0.0488734534	0.0616450734	-0.0678774991	0.0266143149	-0.0809350407	0.0426312881	0.1585764139	-0.1902114219	-0.0532252052	-0.0941281055	-0.1589603889	-0.0608275994	-0.034654131	0.0841330882	-0.0181498149	0.1146759772	-0.1689609346	-0.0055362467	0.0152358038	-0.0143690955	-0.0116074214	0.101443892	0.0521768984	-0.1443771534	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0337616	-0.0087473	0.00113984563456	7.651525729e-05	-0.0784174	-0.1568139999999999	0.0245906305959999	0.00614928862276	-0.01404	0.188533	0.035544692089	0.0001971216	0.000959552	0.00031083	9.66152889e-08	9.20740040704e-07	7.06408e-07	0.000203775408	4.152441690556647e-08	4.990122624640001e-13	0.000595831	0.000116408	3.55014580561e-07	1.3550822464000006e-08	0.0	0.0	0.0	0.0	-0.7801500966	0.08696840008	-0.6251785285	-1.00418551	1.058949035	-0.2250860139	-0.6279334304	0.7072637535	1.586653759	-0.290168146	0.2501274626	-0.1698948481	-0.9401266175	-1.661710296
5564.815848871651	-24.694960763137715	609.8410870929113	30967175.43185311	8155.194455017256	-83.30412318400886	6939.576939456522	66507196.59914419	4173.107352244524	-29.010673381174456	841.6191700291841	17414824.9733573	4447.978905413877	5948.175647631533	0.970672	36.556911	0.2961574204	0.160182	0.0330133373	0.0086690139	-0.0259830553	0.0312657041	-0.040511009	0.1746293131	-0.0540876396	-0.0250216448	-0.0380269091	-0.0603286202	0.0383335429	-0.101355915	0.1299784767	-0.0421601628	0.0566495093	0.0605423572	-0.1518615636	-0.057799761	-0.0016124565	-0.0152290055	0.0786429609	-0.0373158953	0.0782728764	-0.1421688585	0.0013458463	-0.0419597347	0.1818767097	-0.0103181307	0.012212256	0.0310093641	-0.1233687879	-0.0529527781	-0.0444959715	0.0466225304	0.1026726171	-0.0825630644	0.0823410322	-0.0218974877	-0.0046451012	-0.0330640898	-0.0448597062	0.009391566	0.0738581919	0.0901448525	0.1091819454	-0.0928966451	0.0554676129	-0.0466922874	0.1449783957	0.0683392516	0.0124772803	0.0377821342	-0.0437499518	0.0203339295	-0.0778184973	-0.0144994131	-0.0827459251	0.0379929042	-0.0835735332	0.2055167756	-0.1166483299	0.0090824542	0.0242401281	-0.0331444896	-0.1177091362	0.0708476571	0.0582109598	0.0357503599	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0528073	0.0190457	0.00278861093329	0.0003627386884899	0.052291	0.1307084	0.01708468583056	0.0027343486809999	-0.10908	-0.09504	0.0090326016	0.0118984463999999	0.000217052	-0.0007425	5.5130625e-07	4.7111570704e-08	-0.000249373	-0.000250079408	6.253971030563046e-08	6.2186893129e-08	0.000630518	3.468700000000004e-05	3.975529483240001e-07	1.2031879690000027e-09	0.0	0.0	0.0	0.0	0.005560688395	-1.436891998	0.2626200886	-0.3547975996	-0.1709814589	0.1052163656	0.0133612977	0.7303654775	0.3635697765	1.071070734	0.317269405	0.6237315795	-0.4827461159	0.1043379133
