global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_03	aroma_motion_11	aroma_motion_12	aroma_motion_14	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19
6178.412326789107	n/a	n/a	38172778.8798196	8733.93074027316	n/a	n/a	76281546.17588845	4933.020940123432	n/a	n/a	24334695.595696274	5208.3029109242925	6540.376764658794	n/a	n/a	n/a	n/a	-0.0870041213	-0.1103234142	0.0171123481	-0.0243336574	0.0557478013	-0.0284582269	0.0575520113	-0.1193482442	0.0783864012	-0.0432966446	0.1947455843	-0.0206574784	0.0344251216	-0.0460162833	0.0811883153	-0.0728069692	0.0182654814	-0.0647237197	0.0292393189	-0.214341498	0.1380955737	-0.0148287917	0.0668523033	-0.0419654326	0.1007539264	-0.0515035021	0.0494919023	-0.1384944343	0.2033985887	-0.1619698081	0.0204474704	-0.0280197632	0.1688064246	-0.1853118455	0.1943809418	0.116897853	-0.0621963454	0.1132458953	-9.7458e-06	-0.189231927	0.0441779604	0.2050372518	-0.0016651615	-0.0657084635	0.0116221497	0.0567900603	-0.1596629614	0.0555702603	-0.0650636029	-0.0866298866	0.0618774201	-0.0533120471	0.0358936392	-0.0036964169	0.033091826	-0.0676486476	0.1473783724	-0.1224457556	0.1504788075	-0.0075265526	0.1300083093	-0.0135989781	0.206693137	-0.1179698831	0.0274260679	-0.1664685046	0.0592269819	-0.1673417903	0.1295730937	-0.1079078638	0.0595992985	-0.1827614687	0.0779343867	-0.0988783964	0.1253853935	0.1387045226	-0.1071464366	-0.087103512	0.0721403207	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0554419	n/a	n/a	0.00307380427561	-0.206006	n/a	0.042438472036	n/a	-0.168988	n/a	0.028556944144	n/a	-0.00529952	n/a	2.8084912230400004e-05	n/a	-0.00125337	n/a	n/a	1.5709363568999998e-06	0.00144949	n/a	2.1010212601e-06	n/a	-0.1540474923	1.581354601	-0.2753266363	1.344545303	0.3307058142	-2.441742683	-2.633528507	-2.079042007	0.2856398577
6212.585198553853	34.17287176474565	1167.7851646497504	38596214.849290416	8774.440083610805	40.50934333764599	1641.0068976472833	76990798.780876	4949.408649178067	16.387709054634797	268.5570080593593	24496645.97655866	5221.746443098934	6595.005014227755	1.096226	31.744143	0.1721994	0.112941	-0.0790518655	-0.0671726084	-0.0324990852	-0.055102295	0.0726092962	0.0519786176	0.1045516237	-0.0067899263	-0.0974359271	-0.0906084512	0.1081178993	-0.0326500368	0.0685955486	-0.028376955	-0.0453366224	-0.0867161427	-0.0342727552	-0.1396504896	-0.0351692316	0.0490133725	-0.0557213188	0.2424858693	-0.1076233321	-0.1006369372	0.072475989	-0.0130136824	0.0814640324	-0.1397178149	0.0959951629	0.0530791054	-0.0556344039	0.0681754825	0.0851133087	-0.064341259	0.0773414906	-0.0532329002	-0.1739631073	0.0677961298	-0.1079435917	0.0964466876	-0.1588693046	0.1815554649	0.0101372067	-0.0059577563	-0.0689990988	0.0302095117	-0.0920090777	0.0063550842	-0.0814244576	-0.0635656016	-0.0454465886	-0.0538034175	-0.0305535844	0.07205079	-0.0049108742	-0.0730364209	0.0913908739	0.0745731497	-0.2510749464	0.0066480036	0.1107297072	0.0659408866	0.0149231632	-0.0938901651	0.0683287131	-0.0936770914	0.1465751014	-0.0309960794	-0.0223645886	-0.2175415772	0.0231956531	-0.0636973119	-0.154402447	-0.0371362342	0.0215139877	0.2117511758	-0.0372684086	-0.0816173258	0.0981672	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0413963	-0.0140456	0.00019727887936	0.0017136536536899	-0.204594	0.0014119999999999	0.041858704836	1.9937439999999903e-06	-0.27051	-0.1015219999999999	0.0731756600999999	0.0103067164839999	-0.00500579	0.0002937299999999	2.5057933524100003e-05	8.627731289999992e-08	-0.00146175	-0.0002083799999999	4.3422224399999995e-08	2.1367130625e-06	0.0008472039999999	-0.000602286	7.177546176158305e-07	3.6274842579612033e-07	-0.4724478291	1.619967599	-0.5132235368	0.8324384257	0.6139864565	-1.540017935	-1.181447755	-0.5250615564	-1.966141398
6188.596295996192	-23.98890255766128	575.4674459209677	38298724.11481778	8725.453704529784	-48.98637908102137	2399.665335469528	76133542.34989253	4957.858458537065	8.449809358998209	71.39927820341373	24580360.494887527	5235.017262501077	6506.718553460604	1.04583	30.284786	0.2084788	0.101177	-0.0928755803	-0.1358293734	0.0188902786	0.094855365	0.0031147209	0.0150812815	-0.0770683644	0.0152173624	-0.0370567708	-0.0684558857	0.094018148	0.0688868919	-0.0086805791	0.011758553	0.0029617181	-0.0647654901	-0.1266794046	-0.082146342	0.0061573719	-0.11768542	0.0243586589	0.0041634988	-0.0172084365	0.1075907777	0.1534610445	-0.0527870931	0.1357283581	-0.0181277775	0.0187203179	0.0696728292	-0.1125926091	0.2207440677	-0.0816814112	0.1349588035	-0.0190924625	0.0463746117	0.1420155418	-0.0108533013	-0.1156933388	-0.1711404167	-0.0737515633	0.0246968652	-0.0783700146	0.1112633746	-0.0089238512	0.1359123234	-0.1133682335	-0.0227276893	0.034497386	-0.040614912	0.0181102823	-0.0660609995	-0.1002202244	0.0479423188	-0.0198956776	-0.0365581712	0.0515995494	-0.1074220151	0.0370210847	0.01057	0.0802657124	0.0961257102	0.0214748963	0.1910547984	0.2309482276	-0.1273620311	-0.0314975194	-0.025435017	-0.0849245949	-0.0631188689	-0.1152588731	0.0131862178	-0.0925207125	0.1530732397	0.1945429311	-0.1947910357	-0.0456470395	0.114894434	0.0674553733	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0553913	0.013995	0.000195860025	0.0030681961156899	-0.255934	-0.05134	0.065502212356	0.0026357955999999	-0.189118	0.0813919999999999	0.035765617924	0.0066246576639999	-0.00465996	0.00034583	2.1715227201600003e-05	1.195983889000001e-07	-0.00119485	0.0002669	7.123561000000003e-08	1.4276665224999995e-06	0.00146951	0.0006223060000001	2.1594596401e-06	3.8726475763612454e-07	-0.2385487431	1.450366173	-0.1395879499	1.442042458	0.1604671567	-1.485175196	-1.188544257	-0.2863362149	1.150536086
6181.658745834428	-6.937550161763284	48.12960224698176	38212904.84995128	8717.08657430756	-8.36713022222466	70.00886815566528	75987598.3439731	4958.702164634575	0.8437060975093118	0.7118399789743923	24588727.157551616	5236.938139423561	6293.654205223229	1.049187	30.381994	0.1475666	0.0854348	-0.1218014506	-0.1350871263	-0.0713496042	-0.0884050683	-0.0107382008	0.0043558906	-0.0707199982	-0.1677374744	-0.0116247613	-0.0047704745	0.1062885923	-0.0002165526	0.1418529136	-0.0590781111	-0.0360999466	-0.0435580166	-0.0008275971	-0.2021820409	-0.1343099496	0.0438567337	-0.0544646175	0.1220690925	0.05593629	-0.0223786647	0.0556382571	0.0613454293	-0.114407366	-0.0381878413	0.0472366084	0.1587924471	-0.02739954	0.075391337	-0.0790767573	0.0209168334	-0.1038550573	0.0407317886	-0.0170724173	0.013871414	-0.0349867682	0.0391671209	0.0325316908	-0.0761046625	0.1438592374	-0.1854480682	0.0686519088	-0.0438971605	-0.1327004901	-0.0690082692	-0.1046432678	-0.0528277942	-0.0288464832	0.0062463374	-0.030855315	0.1780904143	0.0705898759	0.0205226001	0.0799127471	0.0157552479	-0.18766519	-0.1085289564	0.063674491	-0.1233598963	0.0115203241	0.0782153286	0.0497505195	-0.0454495439	-0.047866862	0.1821618651	-0.054007793	-0.0871362098	0.0032379065	0.0852899555	-0.0128488768	-0.0190035658	-0.0715075142	0.0830197586	0.0549022861	-0.0367623101	-0.144125338	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0492772	-0.0061140999999999	3.738221880999997e-05	0.00242824243984	-0.21524	0.040694	0.0463282575999999	0.001656001636	-0.257742	-0.068624	0.066430938564	0.004709253376	-0.00440374	0.00025622	1.93929259876e-05	6.56486884000003e-08	-0.00131862	-0.00012377	1.5319012900000012e-08	1.7387587043999998e-06	0.00120681	-0.0002627	1.4563903761e-06	6.901129000000004e-08	-0.65622941	1.441699231	-0.9509322468	0.2839421084	0.4887859373	-1.318930243	-1.889920347	-0.8562050623	0.3174768979
6165.970300232817	-15.68844560161142	246.1273253947207	38019189.74335317	8723.174882239664	6.088307932104726	37.06749347612933	76093780.02613698	4948.027987919617	-10.674176714957866	113.9380485421487	24482980.96923585	5224.816783792685	6304.823510491654	1.156714	33.495739	0.1879558000000001	0.119467	-0.1220697174	-0.1227445216	-0.0834414163	0.041530808	0.0548072436	0.0897407625	-0.070812436	-0.0518737208	0.1055630664	0.1103257132	0.1307317428	0.0426066444	-0.0626092303	0.0205896461	-0.0130603849	-0.0662467977	-0.1520400223	0.0584445268	-0.0246548998	-0.1997368584	0.0375714628	0.0242823184	-0.1492387322	0.0344190991	0.0183504465	-0.0219708958	0.1424580157	-0.1028711499	-0.0474976263	0.0286965347	-0.0079108608	-0.0229060359	-0.0427836736	0.1455089432	-0.0161249114	-0.0924331154	0.2737058978	-0.0288898022	0.1054821233	-0.0263304392	-0.021168095	0.0121607113	0.0247829912	-0.0711753785	0.0412969639	0.0468139234	-0.1261474432	0.0293314381	0.0649151766	-0.0370282284	-0.0346704643	-0.0926103969	-0.0944277181	-0.095310847	-0.0539089201	0.0411285925	0.1441575586	-0.1105230167	-0.0035654282	0.1086463462	-0.0023902021	0.1750412186	-0.0335533192	0.0856894195	0.1147143898	-0.0695085049	0.1380324889	0.0264470766	-0.0842458243	0.1487668219	-0.007838401	-0.0873053212	0.0465968345	0.1429892723	0.0413268696	-0.0558982223	0.0114514303	0.0308905829	-0.0745080583	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.057974	0.0086967999999999	7.563433023999995e-05	0.003360984676	-0.249764	-0.034524	0.062382055696	0.001191906576	-0.149705	0.108037	0.022411587025	0.011671993369	-0.00469124	-0.0002875	2.20077327376e-05	8.265625000000024e-08	-0.00114389	0.0001747299999999	3.053057289999996e-08	1.3084843321e-06	0.00147854	0.00027173	2.1860805316e-06	7.383719289999999e-08	-0.7338472537	1.327697528	-0.3174472647	1.80412849	0.1951834755	-0.9039783797	-1.23176865	-1.427722045	-1.106509273
6220.505227797175	54.53492756435844	2974.058324449822	38694685.28905199	8784.450072404405	61.27519016474071	3754.648929725136	77166563.07456575	4970.702286093001	22.67429817338416	514.1237976555323	24707881.216970187	5242.953533076336	6586.663619920935	1.218505	35.285042	0.2332999	0.146495	-0.0769785001	-0.0768461524	0.0930891738	-0.0347181564	-0.0111667847	0.0171622836	0.0806634947	0.0975454147	0.0433494877	-0.2226983628	0.0505540098	0.0303170661	0.0860510452	-0.0599623054	-0.031748118	-0.0026548208	0.0587202967	-0.1802706683	-0.1313684031	0.1241968132	0.0364698297	-0.0657264925	0.0209349202	0.0268172321	-0.0376981207	0.0622167676	-0.0735555671	-0.0257204958	0.0609525895	0.010315703	-0.0021576294	-0.0314714054	-0.0829112659	-0.02630834	-0.081928811	0.1172214095	-0.1085000413	-0.1325602996	-0.0462972467	0.0387624188	-0.0604166178	-0.0574333	-0.028827033	-0.1298452041	0.0684604587	-0.1417496458	-0.0623065783	-0.0482321052	-0.0595080959	-0.05899039	0.0060430439	0.0356687051	-0.0294374532	0.1989293136	-0.0353481946	-0.0243554294	-0.0182612384	0.0671772572	-0.003664202	-0.0419555374	-0.0241734656	-0.1745878507	0.0474247691	-0.0103539222	0.0472629325	0.0079316524	0.060637907	0.0422243622	0.0478256478	0.0520264227	0.000694039	0.1777987803	-0.1368940449	-0.1391518541	0.0497640781	0.0640805282	0.014006115	-0.0246433309	-0.1033855805	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0487241	-0.0092498999999999	8.556065000999997e-05	0.00237403792081	-0.209518	0.040246	0.043897792324	0.001619740516	-0.269855	-0.12015	0.072821721025	0.0144360225	-0.00384488	0.00084636	1.4783102214400002e-05	7.163252496e-07	-0.00112908	1.4810000000000084e-05	2.1933610000000247e-10	1.2748216464e-06	0.00106663	-0.0004119099999999	1.1376995569e-06	1.6966984809999993e-07	-0.6744773511	1.586393768	-0.2018442067	0.3079110568	0.8530547502	-1.479164414	-0.5918724239	-0.7970470102	-0.4020423853
6213.529299177921	-6.975928619254773	48.66358010093781	38607946.35174246	8757.843205067795	-26.606867336609863	707.925389467957	76699817.60455215	4965.869012739193	-4.833273353808181	23.360531312632183	24659855.051683325	5241.070959202025	6648.403199149598	0.990361	28.678537	0.21358585	0.148453	-0.0684395373	-0.0857541081	0.0559885276	-0.0521345684	0.0670731868	-0.0266029296	0.0862516875	0.039157078	0.0784286417	-0.051759032	0.0608557708	0.0458624984	-0.0017208806	0.0326986798	0.0331978903	0.0273539477	-0.1113008949	-0.0186285523	-0.0458735174	-0.2299358692	-0.0031467382	-0.0387361627	0.048704272	0.0756135563	-0.0558639	-0.0961745652	-0.0043664551	0.0110320155	-0.028321045	-0.1990216489	0.1201810725	-0.103551261	-0.0966796767	-0.0335383217	-0.006933321	-0.1793279845	-0.066444654	0.0922468049	0.0604785207	0.1471809971	-0.0822907773	-0.0426806931	-0.0713287181	0.0971114747	-0.1189561432	-0.0925653413	-0.0802552428	-0.0231807457	0.0319097222	0.0141392775	0.0417133722	-0.0290417505	-0.1106387562	0.0109497398	0.0787075714	0.0923412206	0.0696919367	-0.1873262902	0.1019787649	0.0324931127	0.003407847	0.0325582679	0.00131923	-0.0201627919	-0.0548238898	0.0444356869	-0.0157224027	-0.2100429136	0.1165764741	0.0639428951	0.0586142924	0.0635195597	0.0251194781	0.0940304705	-0.1900381034	0.1031662511	0.0704178033	0.1192907337	0.0252116174	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0555551	0.006831	4.666256100000005e-05	0.00308636913601	-0.227606	-0.0180879999999999	0.051804491236	0.0003271757439999	-0.135267	0.134588	0.018297161289	0.018113929744	-0.00447398	-0.0006290999999999	2.00164970404e-05	3.9576680999999965e-07	-0.000903753	0.000225327	5.0772256929e-08	8.16769485009e-07	0.00129378	0.0002271499999999	1.6738666884e-06	5.159712249999998e-08	-0.3994980838	1.453835203	0.2322102279	1.517586483	0.1980219592	-1.187285473	-1.3081667	-1.232045974	0.1470383576
6243.379834740425	29.85053556250477	891.0544733683622	38979791.76084338	8840.78008654193	82.93688147413559	6878.526308654815	78159392.53859635	4968.865221409068	2.996208669875159	8.97726639343507	24689621.588528585	5246.127566590654	6760.553768691691	1.012844	29.329586	0.1934788	0.12356	-0.0476176741	-0.050238456	0.0198434587	-0.1426203802	0.1360976719	-0.0303316096	-0.0279610989	-0.0478151859	-0.076054709	0.0996742519	0.0375931109	-0.0142306206	0.0968931991	-0.0726789238	-0.0301355953	-0.0484909838	0.0511149368	-0.1663157976	-0.0933495259	0.1879095082	0.0622780673	0.0339856207	0.1120241156	-0.0921552151	0.0868671326	0.1247895292	-0.0251171737	0.1045920133	-0.0505344229	0.080437145	0.0657577699	-0.1699311791	-0.0185937064	-0.0010157887	-0.0900586446	-0.0115154445	-0.1120002245	-0.0172296409	0.0582834303	0.0592799298	0.0780415081	-0.0837530195	0.0566455315	0.0221881776	0.0562170358	0.0847257036	-0.0604452991	-0.0631946972	-0.0808434526	-0.0741049632	-0.0013308214	0.0065479246	0.029858478	0.1700280892	0.0650965831	0.022898354	0.0904694078	0.2657923045	-0.0639484558	-0.0410947903	0.0376299808	-0.1302663917	-0.0736925939	-0.1131074339	-0.131107675	0.0112073369	-0.0549499088	0.1063466824	0.0220692973	0.1229366719	-0.0685331348	0.0919927694	0.0904579102	-0.041596072	-0.1235871557	-0.057337798	0.0629889286	-0.0279112616	0.03146999	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0464838	-0.0090713	8.228848369000008e-05	0.0021607436624399	-0.196094	0.031512	0.038452856836	0.000993006144	-0.240322	-0.105055	0.057754663684	0.011036553025	-0.00386765	0.00060633	1.49587165225e-05	3.676360689e-07	-0.000903753	0.0	0.0	8.16769485009e-07	0.0009433	-0.00035048	8.8981489e-07	1.2283623040000002e-07	-0.3844946052	1.414674334	-0.1564374675	0.7024299719	0.6127921058	-1.190962952	-1.080588272	-0.9625034493	-1.044237653
6239.845609682918	-3.5342250575076832	12.490746757115186	38935673.23267918	8780.068734597678	-60.711351944251874	3685.868254898816	77089606.98425968	4966.940610301163	-1.9246111079046384	3.7041279166699206	24670499.026258893	5236.186133770628	6821.674189840911	1.051197	30.440212	0.1929656	0.141277	-0.0367640531	-0.0107137599	-0.0421139884	0.0513845564	0.0581911397	0.0942668446	-0.0041535296	0.0548370192	0.1596788494	0.1767978843	0.0406504037	0.0261614482	-0.1179199185	0.0216997931	-0.0439449668	-0.0938155091	-0.1748199073	0.1267098457	-0.0583869284	-0.1031643604	-0.0039368032	0.0028452243	-0.1254271935	0.0411859753	-0.1105465101	-0.0462547587	-0.0348378313	0.0749812498	-0.2191418594	0.0792798114	0.0992810999	0.0461626795	-0.1141682121	0.067206475	0.0960373026	-0.0357933921	0.0316879398	-0.2277019046	0.1157086334	-0.0102636817	0.1751190088	0.0296066287	0.087041303	-0.0377463052	0.0382653313	-0.160683375	-0.0201117653	0.0797875263	0.1194489386	-0.0481000975	-0.0563527895	-0.1169000605	-0.1190362377	-0.1088686583	-0.0826996014	0.1151483313	0.0919090366	-0.088833271	-0.0176920228	0.0975207042	-0.06550312	0.1267145649	-0.172902799	0.0574417661	-0.1421382824	0.0577217019	-0.0478492206	0.1346736097	-0.1071867962	0.1352677089	0.164637949	-0.0282525259	-0.0548063206	-0.0189867701	0.033609632	-0.0470484986	0.1206023166	-0.0688890934	-0.068491979	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0481934	0.0017095999999999	2.922732159999995e-06	0.0023226038035599	-0.22736	-0.031266	0.0516925696	0.000977562756	-0.110769	0.129553	0.012269771361	0.016783979809	-0.004314	-0.00044635	1.8610596e-05	1.9922832250000029e-07	-0.000903753	0.0	0.0	8.16769485009e-07	0.00110569	0.00016239	1.2225503761000002e-06	2.6370512100000036e-08	-0.1023302375	1.417648916	0.565247621	1.771759455	0.2247791516	-0.6826552358	-0.9207906746	-1.259614058	-1.579786182
6298.839800429798	58.99419074688012	3480.314541879276	39675382.8314785	8875.139872516414	95.071137918736	9038.52126516332	78768107.75673068	4994.323856880912	27.38324657974863	749.842193247315	24943270.787409827	5260.634415583748	7213.384504595852	1.22199	35.385975	0.249207	0.160619	0.0202304344	0.0342156131	0.1041733174	-0.0103183848	-0.0676264031	-0.0447588721	-0.0147669277	0.1618419679	0.0058522083	-0.1748827544	-0.0672938108	0.0015464725	0.047991268	-0.0058465526	0.0973855554	-0.0045910974	0.1063787654	-0.1003641233	0.0971795241	0.0662620861	0.1390787468	-0.1642322488	-0.1229009896	0.0363725745	-0.2006644079	0.229793371	0.1739146138	0.0937806741	0.0120424793	-0.0727545657	-0.2265216198	-0.1699007784	0.1317494968	0.0965742519	0.0042392321	0.1689237381	0.1341485733	-0.0609015946	0.0230199224	-0.0065940096	0.0734383839	-0.1712007547	0.0112080511	0.0926872252	0.0267809606	-0.0477719006	0.0504689113	-0.0455126028	-0.0595750763	-0.0032101677	0.1134097845	0.0293094473	0.0369779344	0.1089316935	-0.1029971146	-0.1932662658	-0.0753998056	0.007883069	0.1400559829	0.0797357931	-0.16724303	-0.0484720821	-0.0262551791	-0.1158236267	0.1262337967	0.1820553499	0.1314530326	-0.09264047	-0.1639029159	0.1937615148	-0.1869302521	0.0291225057	0.1741544569	-0.2011513293	0.0580556624	-0.1809413833	-0.0648861756	-0.0068458525	-0.0610953968	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0300662	-0.0181271999999999	0.0003285953798399	0.00090397638244	-0.20194	0.0254199999999999	0.0407797636	0.0006461763999999	-0.242342	-0.131573	0.058729644964	0.0173114543289999	-0.00320626	0.00110774	1.0280103187599998e-05	1.2270879076000006e-06	-0.001062	-0.000158247	2.5042113009000013e-08	1.127844e-06	0.000889941	-0.000215749	7.91994983481e-07	4.6547631001000054e-08	0.2193473953	1.510055473	0.920971582	1.5370593	1.399643314	-1.501876152	0.2824043412	0.6376688491	0.3879180603
