global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_09	aroma_motion_14	aroma_motion_18	aroma_motion_19	aroma_motion_20
5575.292863957289	n/a	n/a	31083890.51889307	7267.114036723629	n/a	52810946.4227456	n/a	5052.773872047739	n/a	25530523.802048303	n/a	5065.108887937819	4981.635926984828	n/a	n/a	n/a	n/a	-0.1076437192	0.0601982543	-0.1263793607	0.2966956409	0.0013207802	0.1439704977	-0.1592556373	0.0960712881	0.2163693073	-0.0874514904	0.1822527361	-0.1185746803	0.0307437833	-0.0034499648	0.0796328028	-0.10695586	-0.0238613236	0.0355239351	-0.1044959102	0.1931042111	-0.0509378612	0.0753818331	-0.1756128788	0.0646730134	-0.0681324365	0.0296355129	-0.2056814854	-0.0155157988	0.0791129749	-0.0176795863	0.0541396774	-0.2675529676	0.2078757346	-0.2711644173	0.1054129396	-0.1567338914	0.1821298118	-0.0410409848	0.0248275174	0.0386414868	-0.0810544233	0.1589139055	-0.0738278221	-0.1921814838	0.2222731145	-0.0808363753	-0.1158250894	-0.0694292936	0.0363317586	0.0970190606	-0.2584084137	-0.0513577498	-0.0255794218	-0.0846247197	0.0842565518	0.0601557995	0.1095432307	-0.0237053382	0.0574615367	-0.1622788572	0.1703445284	-0.0199426121	0.0824462823	-0.1829568635	0.0818938803	-0.0755770831	0.1035376625	-0.1486665023	0.0178503111	-0.02353433	0.0911241775	-0.0087138373	0.3042572169	-0.1798171486	0.2490155111	-0.1583769458	0.185096375	-0.1797762077	0.0750026671	-0.0668966268	-0.1402302566	0.032030497	-0.0950337681	0.0098774999	0.1396755993	-0.2190932109	-0.0901976607	0.1767424644	0.0347465662	-0.0986773336	-0.123762192	0.1105092163	0.2043276357	-0.0847456936	-0.0873387414	-0.0982656767	-0.0147804382	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.00965011	n/a	n/a	9.31246230121e-05	-0.0653555	n/a	n/a	0.00427134138025	0.225882	n/a	0.051022677924	n/a	-0.003172	n/a	n/a	1.0061584e-05	0.00101053	n/a	1.0211708809e-06	n/a	0.00177091	n/a	n/a	3.1361222281000004e-06	0.6211930852	0.7577040261	-0.09808265986	-2.32479431	0.04244557296	-5.49301834	-1.42779695	0.1405876245	-1.321381876
5593.9800100537	18.6871460964112	349.2094292286163	31292612.3528804	7317.056793362159	49.94275663852932	53539320.11728732	2494.2789406553643	5051.642738326932	-1.1311337208071564	25519094.355691224	1.279463494347042	5067.640828395455	4987.703553836879	1.269192	37.791134	0.0530064899999999	0.0313629	-0.0818100338	0.035182225	-0.076848598	0.1828774018	0.0074186897	0.1008843008	0.0240361349	0.0513710478	-0.0328779354	-0.0864224058	-0.1245513995	-0.1574170853	-0.0880014525	0.0804088024	0.0697065104	-0.0713083	0.0536744923	0.0367289479	-0.1158948502	0.2641697973	-0.0113509718	0.0032131642	-0.1951364174	0.029905102	-0.0591283178	-0.112124296	-0.0690681979	0.1810167169	-0.1044834238	0.245180961	-0.1675992661	-0.2091466564	0.1175994072	-0.0129038513	-0.0846322951	-0.0349451847	-0.0183539564	0.0214392602	0.0573309512	-0.1847312548	0.0873536829	0.0369891198	-0.03587167	0.0674825371	0.0050819019	-0.0535269061	0.0223688073	0.1082145239	0.0174520566	-0.0135375453	0.0720716319	0.1469790494	-0.0382039143	0.1787621534	-0.1074956087	-0.0773105838	-0.0620894638	0.0407823689	0.0584889283	-0.1615417536	0.2129783276	0.0046339944	0.0332589727	-0.1649240308	-0.0459281959	-0.1096159993	-0.0614889209	-0.0789460711	-0.2306545699	0.1422963658	-0.2651240639	0.0962341361	0.2341810526	-0.1113885737	-0.0360839808	-0.0239248434	0.0623008061	0.0099977544	-0.150165012	0.0776108575	0.1261572579	-0.0325247479	-0.0819045656	0.0422417274	0.0135167557	-0.0201248673	-0.0366622926	-0.132186461	0.0598649874	-0.021274393	0.0171429573	0.0288681365	-0.1553924684	0.0123969269	0.1971802683	0.0811980512	0.1116003427	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0151858	0.0055356899999999	3.0643863776099994e-05	0.0002306085216399	-0.0536237	0.0117317999999999	0.0001376351312399	0.00287550120169	0.230157	0.004275	0.052972244649	1.827562500000001e-05	-0.00261959	0.0005524099999999	3.051568080999997e-07	6.8622517681000014e-06	0.00108609	7.556000000000012e-05	1.1795914881000002e-06	5.709313600000019e-09	0.0017696	-1.3100000000000264e-06	1.7161000000000692e-12	3.13148416e-06	0.6581787088	0.8381507951	0.6736102446	-0.2412702763	-1.601128408	-0.821302988	0.2879030918	-1.429966544	0.2970946083
5619.071844833935	25.09183478023442	629.6001726385817	31573968.39740544	7392.069087083369	75.01229372120997	54642685.388213545	5626.844209317077	5073.017437898371	21.374699571439123	25735505.925220955	456.8777817692799	5088.954095641087	5116.541084921134	1.037825	30.902014	0.0921549999999999	0.0525024	-0.0718050165	0.0179359609	-0.0634918091	0.02656472	0.0487329814	0.076924506	0.2231067239	0.021180567	0.0269844779	-0.0564002518	-0.0857208103	-0.0448946372	-0.0355266648	0.0536725435	0.0915052816	0.0969770434	-0.0095743765	0.0873946221	-0.0529395036	0.1512251737	-0.0650824818	-0.0563163223	-0.1368021979	0.0043162379	-0.1605709683	0.0672672476	0.0293736711	-0.1619821188	-0.1278543809	0.2434728997	-0.0305076086	0.1443277972	-0.1176258379	0.1534426121	-0.0108435298	0.091809667	0.0432120131	0.0825975371	0.1059053705	0.1200182937	-0.0642775234	-0.2585391425	0.0413636697	0.1603950736	-0.0076747665	0.1159323644	0.0295508876	0.052236835	0.0925239818	-0.1534887873	0.0468154078	0.0563261599	-0.0696436054	0.077942174	0.127735619	0.0685176149	-0.0254742018	-0.0118735451	0.0984822438	-0.0777106991	0.1341096325	-0.0636275179	-0.0314072331	-0.0993209383	-0.0363619225	-0.1833118413	0.0135499535	0.0520091385	0.1603360343	0.1250601324	-0.2643061182	-0.0719129479	-0.1272035501	0.0150375103	-0.1108570373	0.1321699488	-0.1358600521	-0.0661799945	0.0872957381	0.1535625056	-0.0459939544	0.0225751959	0.0731625784	-0.0799267611	-0.2113975103	0.1860463184	-0.082661616	-0.0913740971	-0.0243068644	-0.1029684419	0.0025414915	-0.0873327097	-0.1274132111	0.0063548643	0.031581284	-0.1049536042	-0.1250417999	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0137864	-0.0013993999999999	1.958320359999996e-06	0.00019006482496	-0.0536907	-6.699999999999762e-05	4.48899999999968e-09	0.00288269126649	0.176821	-0.0533359999999999	0.031265666041	0.0028447288959999	-0.00316398	-0.0005443899999999	2.963604720999996e-07	1.00107694404e-05	0.000999198	-8.689200000000009e-05	9.98396643204e-07	7.550219664000015e-09	0.00165383	-0.00011577	1.3402692900000016e-08	2.7351536689e-06	1.207876481	0.8791390285	-0.07977314332	-0.02088479216	-0.1685031521	-0.187729023	1.174877124	-0.3167957503	1.094816585
5598.546836196903	-20.525008637031533	421.275979550219	31343726.677090354	7383.724536722318	-8.344550361051006	54519388.03419521	69.63152072811647	5061.674940508362	-11.342497390009155	25620553.20337033	128.65224704236454	5076.953958667215	5061.716606289523	0.985744	29.351255	0.101939696	0.0512303	-0.0764346916	0.0345744575	-0.0163015888	0.0707878879	0.0358183057	0.0858687194	0.1651585357	-0.0284828851	0.1391573632	0.0011395509	-0.0451488342	0.0175349843	0.0173250878	0.1146007959	0.0346139744	0.0299490831	-0.0837671816	0.0123987615	-0.1558763631	0.2111039465	-0.102698827	-0.1738918612	-0.1292872303	0.0082938127	-0.0565801269	0.0999109175	-0.044523989	-0.1553729165	-0.118917201	0.0370990588	0.1196282351	0.0450720288	-0.3295700707	0.0361885045	0.1096070916	-0.0106290933	0.0719348626	-0.1166153455	0.1799261993	0.0632087618	0.0176012046	0.0624871592	-0.2069813959	0.0385454054	-0.035614507	0.0549346443	0.0777629464	-0.0155079842	-0.0649369184	0.2377522506	0.0107290203	-0.1858978181	0.2069875838	-0.0290572854	-0.0259586517	-0.1474367071	-0.1443029772	-0.0789441754	0.0318219166	-0.2012856964	0.152690062	-0.0921937219	-0.1367705002	-0.1182297678	-0.0261335424	-0.0824681352	0.0703686113	0.0201721288	0.1838458496	0.1425842042	-0.0728195429	-0.0861341183	-0.0942198163	0.294231648	0.0590503952	0.0699516176	-0.0426992236	-0.1281515406	-0.122561144	0.0486721493	-0.1931754651	-0.1215545134	-0.0402078236	-0.1657019846	0.0978770666	0.022400642	-0.0223247315	0.0135739478	-0.0473563659	0.153823653	0.0582062291	-0.0738497146	0.2795585896	0.1797598367	0.0552665066	0.0631136829	0.091195779	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.000185496	-0.013971896	0.0001952138778348	3.4408766016e-08	-0.053673	1.7700000000002436e-05	3.1329000000008624e-10	0.002880790929	0.132378	-0.044443	0.017523934884	0.001975180249	-0.00342608	-0.0002621	6.86964100000002e-08	1.17380241664e-05	0.00129368	0.000294482	1.6736079423999998e-06	8.6719648324e-08	0.00134027	-0.00031356	9.831987360000005e-08	1.7963236729e-06	0.7784448195	0.9529778412	-0.1740070964	0.6116098178	0.4606556298	0.01615558067	0.6058344546	-0.02278234175	-0.3626834813
5592.262364030908	-6.284472165994885	39.49459040516444	31273398.348156564	7278.612333160929	-105.11220356138892	52978197.49644238	11048.575337530863	5057.353692358054	-4.321248150307838	25576826.36960764	18.67318557653891	5072.701380000461	5092.664955618398	1.124366	33.478828	0.09748282	0.0537105	-0.0663293488	0.0008277043	-0.0478030828	0.0213631967	0.1306155274	0.1193999161	-0.0818709452	-0.16238954	0.0025997906	-0.0462794356	0.1740898939	-0.0864942268	0.056576426	-0.0155177212	-0.1272597688	-0.0526515789	-0.1730680931	0.1093188975	0.0619335666	-0.015829399	-0.1323857911	0.2149921238	-0.0335830566	-0.01997985	0.1212482157	0.0579984529	-0.1491792873	-0.2340609924	-0.0144723599	-0.1765810625	-0.1524475752	-0.0290598789	-0.017501532	0.1649554729	0.2763437561	0.0110841063	-0.1471715469	-0.1436990043	-0.240961427	-0.0324309111	-0.0795042891	0.0694041598	-0.0323554587	-0.0563006855	-0.1420965521	-0.0569433331	-0.020048723	-0.1072713539	-0.026113061	-0.1854326748	0.2195717321	0.2723467326	0.0240985204	0.0676945714	0.0222960904	-0.0342831968	0.0290642265	-0.1762282864	0.1018781126	0.0737590531	0.0033662009	-0.1004080913	0.2073595382	-0.0533595223	0.0241223985	0.1101346773	0.0462750035	-0.1223464031	0.2295722609	0.0448490452	0.1087459662	0.2382049067	-0.0532056796	0.0206751669	0.1382112668	0.2880563676	-0.0037488503	0.1338336259	0.0593949516	-0.2856146543	0.0312973102	0.0217403895	-0.0602530424	0.0060436534	0.0675741451	-0.0294115749	0.1618213576	-0.0110877878	-0.0498699524	0.0288277768	0.1367959682	-0.0969495554	-0.2636112836	-0.1997295366	0.1722751423	0.0948897521	-0.121006625	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.000207316	-2.1820000000000005e-05	4.761124000000002e-10	4.2979923856e-08	-0.10172	-0.048047	0.002308514209	0.0103469584	0.146554	0.0141759999999999	0.0214780749159999	0.0002009589759999	-0.00321938	0.0002067	4.272489000000008e-08	1.03644075844e-05	0.00097851	-0.00031517	9.574818201e-07	9.933212890000003e-08	0.00152316	0.00018289	3.34487521e-08	2.3200163856e-06	1.321423	0.8501227903	-0.2609115662	0.3660000979	-0.09824534928	0.3457575753	-1.423423978	-1.519879753	-1.296811735
5601.931738689164	9.669374658255949	93.49680628172231	31381639.204933003	7318.091154525051	39.47882136412227	53554458.14593779	1558.5773363002768	5060.74862285456	3.3949304965062765	25611176.62372433	11.525553076108354	5076.444936077999	5157.464428331667	1.172572	34.914177	0.115530191	0.0771136999999999	-0.0643719003	-0.0033805847	-0.0404226959	-0.0858322057	0.0026021245	-0.1177578007	-0.1251677661	0.0758996202	-0.2031901207	-0.0973609589	0.1111710821	-0.0351736625	0.1976723374	-0.0971386564	0.070384107	-0.022436425	0.1758908479	0.2673148315	0.1149308986	-0.0290530408	0.0051557096	0.2408665768	0.0920372065	-0.222081747	0.0401881083	0.1004482528	0.0203354983	0.0021876447	0.1811558221	-0.1380537881	0.0530088777	-0.0289133565	-0.0967412717	-0.0924228082	0.1928977724	-0.0526714642	-0.1384318362	0.1888404795	-0.0382680768	0.1787993547	-0.1139832491	-0.1783939006	0.1016086031	0.1459399574	0.0872557926	0.0071569639	0.0133213925	0.179618342	-0.0128725594	0.1732395742	-0.0338538387	-0.0273014201	-0.1097845415	-0.0350717867	-0.0864340087	-0.0014771438	-0.0556521347	0.1710368385	0.2439721472	0.1679113726	-0.0243981211	0.0352218051	0.2478394279	0.1026939678	-0.1375118631	0.0582453804	0.1224423939	0.0096908854	0.047808605	-0.2252869595	0.1049243318	0.0365843799	-0.0215947214	0.1764060267	0.184092656	0.0701625373	0.0687649976	0.0993077634	0.2596709142	0.1357678661	-0.0402258815	0.0497492808	0.0475806288	-0.0406009568	-0.2106639087	0.0613480839	-0.1173279135	-0.1399701558	0.1625507788	0.0589776945	-0.03089351	0.1639603736	0.0456958216	0.0450677949	-0.0583515932	0.013673994	0.1179132661	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.000201825	5.490999999999992e-06	3.0151080999999914e-11	4.0733330625000006e-08	-0.0853479999999999	0.0163720000000001	0.000268042384	0.0072842811039999	0.0740843	-0.0724696999999999	0.00548848350649	0.0052518574180899	-0.00320295	1.6430000000000004e-05	2.6994490000000006e-10	1.02588887025e-05	0.00123865	0.00026014	1.5342538225e-06	6.767281960000004e-08	0.00178025	0.0002570899999999	6.60952681e-08	3.1692900625e-06	1.511193987	0.6639800264	0.3029662782	-0.2608730121	-1.182811721	-0.336019867	0.5113853551	-1.109151373	-0.4667182857
5597.032253268066	-4.899485421098689	24.004957391558595	31326770.044123	7295.28525000089	-22.805904524160724	53221186.87888055	520.1092811651346	5058.647088425021	-2.1015344295392424	25589910.365230944	4.416446958538829	5073.282199889336	5064.7797775745175	1.092045	32.51643	0.082531535	0.0367213	-0.0399826293	0.0119413757	-0.006501781	0.0131533536	-0.0309932841	0.0564947722	-0.0540411713	0.2412558157	-0.0259273358	0.1150464493	-0.0894845417	-0.0637567984	0.0911300992	-0.0029581986	-0.0761099504	-0.0856387573	0.0410975045	0.1706843478	0.0864162269	0.0540365998	0.1732220532	0.0729648389	0.1416749728	-0.0409997156	0.0498208191	0.0619858208	0.1576407816	0.0547029777	0.0917521914	0.2503733136	0.010646173	0.1633421401	0.0300446371	-0.0690551797	-0.146726262	-0.0097681728	0.2412993097	-0.1881874317	-0.0827920514	-0.2237513576	0.0480217934	0.0754811139	0.1196916356	0.1753242819	0.0903602823	-0.01216355	-0.1246010744	-0.0020328372	-0.0335707203	0.1283276471	0.1431544499	0.0939762247	-0.086692672	0.09705005	0.086020033	0.0998267907	-0.0418241763	0.0476764559	0.1701315687	0.0765739857	0.0543292446	0.1846042942	0.0514043084	0.1450760089	-0.0323013335	0.0801472825	0.0027624713	0.1331834608	-0.026291421	-0.1328747088	-0.1954524683	-0.1372857863	-0.0962515092	-0.1030285587	-0.0606254591	-0.1634371758	-0.0199010372	-0.1797293568	-0.248047212	-0.122610588	0.0355913519	-0.0338684789	-0.1840361844	0.1999229858	-0.1402725921	0.0849599178	-0.0077308947	0.0582343229	0.1426237825	0.0684539372	0.1195896258	0.127535577	-0.0662093978	-0.0902344859	0.1515235215	-0.1047762211	-0.0806118282	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.00669366	-0.006491835	4.2143921667225e-05	4.48050841956e-05	-0.0689259	0.0164220999999998	0.0002696853684099	0.00475077969081	0.0841852	0.0101008999999999	0.00708714789904	0.0001020281808099	-0.00268082	0.00052213	2.726197369e-07	7.1867958724e-06	0.000993336	-0.0002453139999999	9.867164088960002e-07	6.017895859599997e-08	0.00155736	-0.0002228899999999	4.967995209999995e-08	2.4253701696e-06	1.070116715	0.7509457953	0.02276011329	0.301639256	-0.8662518904	-0.6578004143	0.1977808162	-2.651272023	-0.4069603484
5594.310017515262	-2.722235752803499	7.410567493841633	31296304.57207161	7309.9408107496865	14.655560748796232	53435234.65666378	214.7854608616568	5051.742947942691	-6.904140482330149	25520106.81208871	47.66715579974999	5067.716606392172	5125.220427226904	1.022115	30.43421	0.09694264	0.0489522	-0.041730043	0.0144207741	-0.017504323	-0.097464635	0.0695348859	0.138172592	0.0217489586	0.0109373398	-0.0685631343	0.182182307	0.0449816691	0.0618807933	0.0899598387	-0.1145621121	0.1355796623	0.0638949084	-0.0774948706	0.0496671174	0.0546262239	0.0073610301	0.0729732859	-0.0114793971	0.1684551942	-0.0445069316	0.2037311948	-0.0856288454	0.0759630458	-0.076414262	-0.0297893734	0.0346926296	0.0949664612	0.0691344169	-0.0077884543	0.1076079009	0.1974860771	-0.0526279833	0.0320846492	0.0319661115	0.1495533393	-0.2829085672	0.1041176367	-0.0226955066	0.1779942847	0.1168776978	-0.092176686	-0.0886804915	0.1268472571	-0.1448012775	0.0403839648	-0.202809338	-0.1747468633	-0.1726842745	-0.0581664189	-0.2438365887	-0.0248891251	0.0293888736	0.1689423678	-0.0829569037	0.0525689688	0.0485922004	0.0108153256	0.0681854645	-0.0293381023	0.1549409121	-0.0495133605	0.2247818623	-0.1134651422	0.0180628792	0.0399238976	0.0237884753	0.0006078289	-0.1084045285	-0.0581296451	0.0055991338	0.1435573769	0.2106699553	0.0457135043	-0.0479725695	-0.248941179	0.1152902272	0.0628103566	0.0017513091	0.0408846199	0.2020567314	-0.0609493542	0.0952558104	0.1270109659	0.003661074	-0.2465381115	-0.134707676	-0.1169522102	-0.0372600935	0.0290609865	0.0278436159	-0.3735250962	-0.0015598794	-0.0715089966	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0189086	-0.01221494	0.0001492047592036	0.00035753515396	-0.0383783	0.0305476	0.00093315586576	0.0014728939108899	0.0556783	-0.0285069	0.00310007309089	0.00081264334761	-0.00248289	0.0001979299999999	3.9176284899999927e-08	6.164742752100001e-06	0.00124302	0.000249684	1.5450987204e-06	6.234209985600001e-08	0.00149151	-6.585000000000011e-05	4.3362225000000154e-09	2.2246020801e-06	1.387581892	0.9090936239	-0.02110617706	1.463434351	-1.028613987	-0.4120140807	-0.2324351729	0.5817141775	-0.7479597102
5580.775819570308	-13.53419794495403	183.1745140131979	31145058.74830065	7295.9136068161715	-14.027203933515011	53230355.35812536	196.762450192419	5057.487279690165	5.744331747474462	25578177.58422783	32.997347225043	5072.592200336614	5077.501810459822	0.997256	29.694038	0.05501984	0.0285128	-0.0417112389	0.0076355983	-0.0124330338	-0.0351184184	0.0987292129	0.0954184163	0.0044113658	-0.1267718341	0.1490880599	0.0671888718	-0.1232556173	0.023054308	-0.0215314031	-0.1126399492	-0.2414675376	-0.1501225471	-0.1619749369	0.0216686707	0.0316878907	-0.0886645586	-0.0082384648	-0.0692414013	0.1453955391	0.0404783763	0.1674736588	0.0219234272	-0.0021942646	-0.0637710765	0.0701639253	-0.0555173555	-0.0442999859	0.2336533672	-0.0073150633	-0.1898299352	-0.1005740481	-0.0182320571	0.0194474671	-0.1608027648	-0.1103192005	-0.0816665894	-0.0469786176	-0.0529908556	0.0268676244	-0.1190131248	-0.0207890024	-0.1894576474	0.1328982909	0.1779592922	0.0398515882	0.0836576284	0.0012523916	-0.0759977298	0.2028558706	0.0851300482	-0.1848707991	-0.0067308423	0.1173518199	-0.1642701998	0.0143982518	0.0400208388	-0.0772830084	-0.0264044961	-0.0744824935	0.1053582424	0.0849791627	0.1868841215	-0.021566142	-0.0221142302	0.0787122521	-0.0658112096	0.0151158276	0.0572147527	-0.2236743488	-0.0120159529	0.0167447841	-0.256123372	0.0319640659	0.0405789913	-0.1217140202	-0.1787275565	-0.0143888274	0.0950358869	0.0241266737	0.0393292912	-0.0860147368	-0.1468662917	0.0427087843	-0.150934779	-0.0049829419	0.0272335054	0.0309164896	-0.1196205894	0.1514471544	0.1024425703	0.0152610852	0.0850247413	0.2495502166	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.00621836	0.01269024	0.0001610421912576	3.86680010896e-05	-0.0404908	-0.0021125	4.4626562500000135e-06	0.00163950488464	0.0816099	0.0259316	0.00666017577801	0.00067244787856	-0.00233352	0.00014937	2.2311396900000072e-08	5.4453155904e-06	0.00134747	0.0001044499999999	1.8156754009e-06	1.0909802499999972e-08	0.0015234	3.189000000000013e-05	1.0169721000000084e-09	2.32074756e-06	1.175159259	0.7505524355	0.06133370729	1.10927496	-0.2019592266	-1.554001715	0.2330058599	-3.183643867	-1.772402092
5578.640136872223	-2.135682698085475	4.5611405869016535	31121225.77672173	7287.918065391716	-7.995541424455951	53113749.727862924	63.92868267019109	5060.4084989546	2.9212192644345123	25607734.176291943	8.533521990903314	5075.759640985436	5111.163556753954	1.015121	30.225983	0.065384561	0.0315489	-0.0323794765	-0.0138304321	-0.012651407	-0.0957942378	0.0561879058	-0.1178288761	-0.1260036504	-0.1980339728	-0.0540425974	-0.0140812659	0.1361306561	-0.0506104161	0.1131884772	-0.1340316914	-0.0292215094	0.0677253581	-0.0110343155	-0.0400773675	0.1818973312	-0.1072771423	-0.111245861	-0.0256554367	0.0015199414	0.0758613602	0.156162512	0.1229155947	-0.0097301772	0.019805759	0.0344364734	0.0205853282	0.0539144384	0.1369190531	0.2942133482	0.0562862602	0.0123445958	-0.0292639329	-0.2086224975	0.033729855	0.1636820858	0.101560211	-0.0395833508	0.07790074	-0.0059143894	-0.1771038517	0.1382589153	0.0398291424	-0.1616184981	-0.0508849082	-0.0357567894	-0.1613620368	-0.0011472137	-0.0140545349	0.0041664098	-0.1375042103	-0.1033802221	-0.0690185579	-0.2172745327	-0.015027565	-0.054975175	0.1972967347	-0.0338095332	-0.1060688351	-0.018690025	-0.0415805184	0.1061142668	0.1662875812	0.1132340539	0.0378957891	-0.000268743	-0.0586740771	0.0186160597	-0.0983038899	-0.0506111837	-0.2487886688	-0.0003275917	0.0505791702	0.0731064773	0.2262514593	0.0182731946	0.1280790983	-0.1148914524	0.0952610672	0.0833637634	0.0014310318	0.1420463841	-0.106869874	-0.0915876239	0.188369447	0.0284754593	0.0451289073	-0.0311020077	-0.0807527719	-0.1519038786	0.0256769202	-0.0862732603	0.0810676709	0.0293862653	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.000183499	0.006034861	3.6419547289321e-05	3.3671883001e-08	-0.0246807	0.0158101	0.00024995926201	0.00060913695249	0.0679383	-0.0136716	0.0046156126068899	0.00018691264656	-0.0020478	0.00028572	8.163591840000008e-08	4.193484839999999e-06	0.00109045	-0.0002570199999999	1.1890812025e-06	6.605928039999997e-08	0.00146878	-5.4620000000000016e-05	2.983344400000001e-09	2.1573146884000003e-06	1.533598894	0.73611265	0.03953804543	0.6316829328	-0.4821491624	-0.6718167509	-0.09984342637	-0.516888656	-0.5090720659
