global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_03	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_14	aroma_motion_16	aroma_motion_17	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23
5463.032241366834	n/a	29844721.27021353	n/a	7506.855181452432	n/a	n/a	56352874.71529922	5124.842558542599	n/a	26264011.249849457	n/a	5292.412408163438	5476.753717431064	n/a	n/a	n/a	n/a	-0.0016026844	0.0336440416	-0.0754491039	0.0024344001	0.0152626205	-0.1574990244	0.0230815733	-0.0012921337	0.0051137365	-0.0085543601	0.0469566057	-0.0537938038	0.1389194873	-0.0947899519	0.086305306	-0.0210236176	0.0671415296	-0.0259036878	0.0150649881	-0.1480567594	0.0177951985	-0.020244361	0.0351825134	-0.0332073546	0.0560985658	-0.0265273575	0.0285973485	0.0218017922	-0.0746165666	0.0405095733	-0.0948950168	0.0151040283	-0.0021157581	0.0511590702	-0.1138372907	0.0117435547	-0.0394872634	0.0695178225	-0.0695546875	0.086462635	-0.2001039051	0.0357884013	0.074987997	-0.0890923323	0.0278581679	0.0606820956	0.0167233397	-0.15139285	0.0812881205	0.1552168382	-0.0549917498	-0.0988145306	0.1632510102	0.0568713313	0.013023845	0.2037340503	-0.0890573646	0.0466629553	0.001723313	0.0621664313	0.0401110135	0.0999081509	-0.0845407812	0.1049675648	0.0650997972	-0.0108631883	0.0791359928	-0.0202082194	0.0571784871	-0.0184761437	0.018342232	-0.0216873085	0.0493701258	-0.0480081103	0.0520320888	-0.068541007	0.0777544647	-0.03632152	0.0029532442	-0.1416760096	0.0062708114	-0.1565018054	0.0101782593	-0.0568796739	0.067371247	-0.112928641	0.0587504777	-0.1534831265	-0.0035563955	-0.021733734	-0.3109400571	0.0503283683	-0.0421447053	-0.0036381878	-0.0578361036	-0.0304041498	0.075583308	0.0540723774	-0.0795080142	-0.0120429848	0.0667463366	0.0200188257	-0.0158291443	-0.1196899034	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.0161215	n/a	0.00025990276225	n/a	-0.0356895	n/a	n/a	0.00127374041025	0.0505747	n/a	0.00255780028009	n/a	-0.000636583	n/a	n/a	4.0523791588900004e-07	-8.53896e-05	n/a	7.291383788160001e-09	n/a	0.000258755	n/a	n/a	6.6954150025e-08	-1.29382606	1.348986111	-2.148070725	1.067423079	-1.919392685	-0.4179964749	-1.031736881	-1.207046445	1.567707947	-0.3821537146	-1.239700549	0.07366710435	1.178885216
5453.259088294567	-9.773153072266725	29738034.68406729	95.5145209739565	7458.192065311833	-48.6631161405985	2368.098872513379	55624628.88308039	5117.770461450128	-7.072097092471267	26191574.49609145	50.01455728534055	5282.317648408704	5391.284258394302	0.920771	25.547043	0.059915755	0.0311204	0.0434077907	-0.0997295313	0.0056823762	0.0205659421	0.0412133631	-0.0162804995	0.0432334651	0.0223540714	-0.0344621698	0.0202879121	-0.0400494978	0.0701956139	-0.056268525	0.0366080809	0.0643740034	0.0195753621	0.0400504805	0.0913005659	-0.1036222364	-0.1600320533	0.0105622809	0.0059313752	0.059893885	0.0301961208	0.0005484909	0.0460167598	0.1022446954	0.0428071165	0.0550389888	0.1188156737	0.0094821707	0.0252730778	0.0069142019	0.1749924996	0.0207890036	0.0819150255	0.0446870629	-0.0411405434	-0.0892222325	-0.0812114795	0.025648586	0.0300203875	0.1403948936	0.0186483198	0.0699839489	0.0118981616	0.0760152138	0.0347850334	0.1132051411	0.031156888	0.110321034	0.0770702116	0.0300101393	0.0788782691	-0.009564238	-0.0093267221	-0.0784261865	0.1310297172	0.1377457879	-0.1097234213	-0.0069646046	0.016241362	-0.0875207824	0.0972722522	0.0206144247	0.0087495701	0.0857762625	-0.026684802	0.0373932536	0.0516929367	-0.0826129345	0.089459222	0.1017199883	0.0096601216	0.002559228	-0.0191814015	0.062778902	0.0821920825	0.0788578798	-0.0393504433	-0.1274719188	0.1178108532	0.0761011052	-0.0217667805	-0.0031927878	0.0247287169	0.1384482558	-0.1260389724	-0.0618104934	-0.0534084466	-0.0175808986	0.0605040511	0.1406219639	-0.0803984917	-0.0439990788	0.0426548635	0.1242657447	-0.0882814956	-0.0822430439	0.0240318933	-0.036900123	-0.1121423492	0.0641464457	-0.1185783843	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0160856	3.59000000000019e-05	0.0002587465273599	1.2888100000001363e-09	-0.0202965	0.015393	0.000236944449	0.0004119479122499	0.0506165	4.180000000000156e-05	0.00256203007225	1.7472400000001303e-09	-0.000145061	0.000491522	2.41593876484e-07	2.1042693721000003e-08	5.32345e-05	0.0001386241	2.8339119902499998e-09	1.9216641100810004e-08	0.0	-0.000258755	6.6954150025e-08	0.0	-1.469120235	0.8839205577	-1.860261073	0.6815843898	-1.515460394	-0.7500830957	-1.949556238	-0.7944975966	0.3187563067	-1.577031849	-0.4998846356	1.297525974	-0.6027927178
5459.952674037809	6.693585743241783	29811083.20273262	44.804090102129656	7421.721005345269	-36.4710599665641	1330.1382150847144	55081942.68118319	5118.08087590684	0.3104144567123512	26194751.85232333	0.0963571349360241	5282.367725476227	5429.746368048684	0.939124	26.056259	0.041374995	0.0221814	0.0059077978	0.0842291415	0.0620106592	0.020796317	0.0427366363	0.0070280834	0.0163630293	-0.0767906485	0.106257911	-0.0260317523	-0.0300890412	-0.0123583583	-0.0791001386	-0.0079492895	-0.0838594835	0.0347052414	0.0317504297	0.0513207216	0.0275907491	-0.1173331977	0.0002487798	-0.0409540278	0.0944954524	-0.0217500861	-0.0445659611	-0.0485375337	-0.067322422	0.0284574088	-0.0032254696	0.073212507	-0.0752133483	0.0451802311	-0.0336446815	0.0348713949	0.114659137	0.0728631763	0.1379496208	0.0052483477	-0.1868464624	-0.1891702093	0.1674415646	-0.0394671077	-0.0480330756	0.0319309632	0.0580403831	-0.055419188	-0.0281280643	0.1531812678	0.0231986381	-0.0449199689	0.1434163399	0.0024351099	0.0723206645	-0.0328076455	0.0515791883	-0.2299045223	-0.076891263	0.0994513413	0.0290770139	0.1238839493	0.0829943639	0.0441195384	-0.0901055259	0.0458086231	0.0099640316	-0.0969453658	0.0270460055	-0.0881229676	0.0706698573	-0.0874038373	-0.0501635561	0.0287548138	0.0299759718	0.0137437121	0.0798491907	0.0505195533	0.0180735376	0.1413114646	0.0960632126	0.0433875673	0.0796895791	0.2393982319	0.0685637382	0.004537936	0.067700148	-0.0382929319	0.0347512281	0.0033814559	-0.0795391406	-0.0034382199	0.1305581068	-0.0298911689	0.1086303172	-0.1827660548	0.0230191999	0.0824889319	0.0418390659	0.0013540551	0.0154199639	-0.0335455483	0.1228922267	-0.0570602164	0.1209522822	0.1586300341	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0182732	-0.0021876	0.00033390983824	4.785593760000006e-06	-0.0386509	-0.0183544	0.00033688399936	0.00149389207081	0.0506016	-1.4900000000005189e-05	0.00256052192256	2.2201000000015454e-10	-0.000321845	-0.000176784	3.1252582656e-08	1.0358420402500001e-07	6.91794e-05	1.5944899999999997e-05	4.7857893843599995e-09	2.5423983600999987e-10	0.000223633	0.000223633	5.0011718689e-08	5.0011718689e-08	-1.260997625	0.9152436694	-1.946749724	0.8242018665	-1.072911031	-0.3560692757	-2.833021284	-0.617617778	0.04561041947	-0.07112472901	-0.4751138505	-0.2104391324	0.5002375435
5461.488877769368	1.5362037315589987	29827860.761998508	2.359921904855792	7461.712665654149	39.991660308879545	1599.3328942608116	55677155.90478354	5124.301911656163	6.221035749322255	26258470.081803005	38.7012857943455	5289.9958874662425	5457.5275724619405	0.961716	26.683069	0.01416883	0.00702355	0.0233345196	0.0107939326	-0.0892288295	-0.0501959612	-0.0686654914	0.0562349417	-6.75558e-05	0.0814676325	0.1076897843	-0.020379547	-0.0615763166	0.0038867748	0.0096015352	-0.03397346	0.00755069	0.080222836	0.0634525619	0.0395499044	0.0909354903	-0.0545523183	0.0271065628	-0.0152961536	0.0789197157	0.0105612403	-0.0344056686	0.0269677241	-0.0703359793	-0.137146572	-0.0413736064	-0.0094793805	-0.0435600851	0.0251515433	-0.0035431982	-0.114800733	0.0562515488	0.0114270436	-0.0048565874	-0.028488904	-0.0491834841	0.0835257822	0.013643266	-0.0689608316	0.0912930087	0.0340417116	0.0346501478	-0.0831627422	0.1495504158	-0.0085569543	-0.0722861989	-0.0183070063	0.0028640463	0.1089862301	0.0939936021	0.122454477	0.041778995	0.040514451	0.0416980297	-0.0495498275	0.0419758202	0.075855762	-0.0390371068	-0.0613167457	-0.0629497542	0.0165698811	-0.0197237909	0.0314200461	-0.0177796412	-0.1119244162	0.0354742762	0.0359044045	0.034310567	-0.0203671714	0.0035145648	0.0443839185	0.1666818649	0.023451044	-0.1252728704	-0.0420199315	-0.0151013322	0.0933909768	0.0253550704	-0.0329342941	0.0857483634	-0.0336615268	-0.0058931347	-0.0735032056	0.1405757076	0.0527119881	-0.0312253725	0.0612537183	0.0574412101	0.0536659719	-0.0795981977	-0.0864295943	0.0318098862	-0.0708366971	0.0001021017	0.0258519601	-0.0559836116	0.093327506	0.052935149	0.0770415918	0.0201872945	0.0611968369	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0161158	0.0021574	0.00025971900964	4.6543747600000015e-06	-0.0424255	-0.0037745999999999	1.424760515999997e-05	0.0017999230502499	0.0506192	1.76000000000065e-05	0.00256230340864	3.097600000002288e-10	-0.000277052	4.4793e-05	2.006412849e-09	7.6757810704e-08	0.000147314	7.813460000000001e-05	2.1701414596000003e-08	6.105015717160001e-09	0.00026509	4.1457000000000006e-05	1.7186828490000002e-09	7.02727081e-08	-1.308127112	1.211177762	-2.0589049	0.4522498628	-1.080683064	-0.4388623567	-1.136090364	-0.6468093312	-0.08404221912	1.146968999	-0.6681593694	1.558062026	-0.003945822782
5463.923377031891	2.434499262522877	29854458.67007558	5.926786659224431	7499.455217381814	37.74255172766516	1424.5002109154802	56241828.55751531	5124.76327565444	0.4613639982771929	26263198.631496426	0.2128567389063176	5292.235886500418	5469.109559404996	0.98348	27.28693	0.068424866215	0.0396611	0.0123717619	-0.0649628767	0.0759424486	0.0365816836	-0.0938695702	-0.0468577337	-0.0293377679	-0.006494342	-0.161637544	0.0636534276	-0.0178132825	0.0272978198	0.0372760764	0.0630613528	0.0133856135	0.0501042495	0.002778252	-0.0197139486	-0.090758726	0.0903749746	0.0618344288	-0.0291225836	0.0845855875	0.0484264723	0.0047006145	0.0270844686	0.0067662731	-0.1499722254	0.18919622	-0.0338615864	0.0016864619	-0.0956540119	-0.1002259578	0.0106543626	-0.0309556572	0.0668728769	-0.0012570163	-0.1108435975	0.1600377616	-0.1101273612	-0.0764576317	-0.0529740873	-0.02825291	-0.0233619474	0.0249860867	-0.1653655355	0.0135869368	-0.0821451241	0.065540668	0.01803676	-0.0558743152	-0.1885362238	-0.1594716919	0.127294378	-0.2335737825	0.0139796459	-0.0301757258	0.0424469673	-0.0855944982	-0.0708011311	-0.0331601373	-0.0713277958	0.0271334194	-0.0778061086	0.1089067331	-0.0507326351	0.0194190013	0.0074659762	-0.099733811	0.102009823	-0.0102442529	-0.0384758484	-0.1802347649	-0.0118341312	0.0721718587	-0.0483555588	-0.0308931752	-0.0339701187	0.0661266252	-0.0079509711	-0.0963251932	0.0739342397	-0.0053130388	-0.0772903376	-0.0897276638	0.0640802494	0.0287537647	0.2273488063	-0.1616126964	0.0702565871	-0.0549031427	-0.1217981827	-0.0334497948	0.1683429761	0.0731443219	0.0653246164	-0.03067843	-0.2192692663	-0.0072739972	-0.0145350789	-0.0710251518	-0.114317673	-0.074639957	-0.1243543313	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0160845	3.1299999999998e-05	0.00025871114025	9.796899999998744e-10	-0.0424012	2.429999999999793e-05	5.904899999998996e-10	0.00179786176144	0.0164377	-0.0341815	0.00027019798129	0.00116837494225	-0.00054832	-0.000271268	7.358632782400002e-08	3.006548224000001e-07	-8.33243e-08	-0.0001473973243	6.9429389704899995e-15	2.172597121079937e-08	0.0	-0.00026509	7.02727081e-08	0.0	-1.375875968	1.180910304	-0.958165723	0.5895585568	-0.983562829	-0.2499308664	-1.155590878	-0.6183310752	0.7162086508	-1.020541445	0.09409499162	0.1248812528	1.235569101
5462.06736595813	-1.856011073760783	29834179.910264783	3.4447771059226544	7458.317015788568	-41.13820159324587	1692.351630326537	55626492.708001286	5117.68567794798	-7.077597706459528	26190706.69827388	50.09238929448117	5284.741594326256	5409.92735771785	1.022228	28.362003	0.057677413785	0.0311329	0.0020478232	0.152041003	-0.0436124044	-0.0241289496	-0.0593178145	-0.0256846342	-0.1571079651	-0.0141143341	-0.0074823187	0.0350562689	0.0273016902	-0.1337642715	0.0683532641	0.0134211973	-0.0840059838	-0.1393657294	-0.1114137041	-0.1240437867	-0.0512876878	0.0879260368	0.0448258784	-0.0180974325	0.088008656	0.0506081282	0.0434647738	-0.0299564611	-0.1290434846	-0.1883917926	-0.0059485156	-0.0878654458	-0.0482331666	0.0438189087	-0.003286355	-0.0544423622	-0.0059942823	-0.0351449324	0.0530792986	-0.0230333243	-0.0074648988	-0.0218561299	0.0184199574	-0.0888724287	-0.1795921549	0.1551739686	0.0454031924	0.0114454328	-0.2409346233	0.0139025694	-0.0480495325	-0.1706502546	-0.2728673418	-0.0996434853	0.201492716	0.0049359411	0.0842824877	0.0648512785	-0.2062112001	0.1256194636	0.1296513652	-0.0331665186	0.1261230074	-0.0002004917	0.0223524531	-0.0740409661	0.0556990294	-0.0090753035	0.0137477485	-0.0686922604	-0.0599386311	0.0202883222	0.1607114565	-0.0927734839	-0.1238519067	0.0460895058	0.0510878533	0.0748215688	0.0052696578	0.0292415733	0.0668788557	-0.0512460254	0.0924443402	0.1581586573	-0.0538659678	0.0672984316	0.0149484624	-0.0537137277	-0.2423672225	0.1387328239	0.0586827706	-0.2486912306	0.0122046055	-0.0966239779	-0.1932237996	0.0906048511	-0.053457104	-0.0876700905	0.1436305573	0.0416428034	-0.1068149969	-0.1181514502	0.1153167067	0.1107520978	0.0238465464	-0.0900839211	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0161524	-6.789999999999921e-05	0.00026090002576	4.610409999999893e-09	-0.0424183	-1.709999999999906e-05	2.9240999999996787e-10	0.00179931217489	-0.00154273	-0.01798043	2.3800158529e-06	0.0003232958629848	-0.000364503	0.000183817	3.3788689489000004e-08	1.32862437009e-07	-0.0004373	-0.0004372166757	1.9123129e-07	1.9115842151015899e-07	0.000171206	0.000171206	2.9311494436e-08	2.9311494436e-08	-1.034873285	1.100762147	-1.702510817	0.4482574051	-0.9013857612	-0.007644770942	-1.722648204	-1.285584466	-0.07596107623	0.7330669383	-0.4617151826	-0.8533184652	-1.274954199
5469.524567601825	7.4572016436950435	29915698.99559993	55.60985635472806	7479.14781543775	20.830799649182158	433.92221402436735	55937652.04516727	5116.934844138564	-0.7508338094166902	26183022.199159347	0.5637514093631787	5282.318295956991	5485.361926088784	1.055453	29.283825	0.07005655	0.0360774	-0.0163406767	-0.1172868124	-0.1098895354	-0.0147207581	-0.0600197584	0.035145883	-0.0758518889	0.1552893966	-0.0336488267	0.0643470154	-0.0105943708	-0.0418159677	0.016935828	0.0871539621	-0.0474756754	0.1997470214	-0.0333973682	0.0063006319	0.1632561749	0.079314197	0.0526618133	-0.014123795	0.0372861964	0.0236800459	0.0076782014	0.1487300105	-0.0037455447	-0.177355503	0.0687382545	0.1052472898	-0.0495989402	-0.0389605471	0.1302440114	0.0631453646	0.0073816394	-0.0657466174	-0.0563794537	0.0380125309	-0.1089691111	0.0534902285	0.1126399724	-0.1085551324	-0.074966141	0.0335242349	0.0588997395	0.0464702468	0.0473422366	-0.03072828	-0.0837020699	-0.0505724171	-0.1218391982	-0.0063742282	-0.2630268685	-0.0131052952	-0.0469289743	-0.0993285082	0.1228648974	0.0417487582	-0.1047506204	-0.058807243	-0.2320144024	0.024138821	-0.0099652485	-0.0762707159	-0.0197722172	0.0956202758	-0.0763579852	-0.079221638	-0.0246254284	0.1520763042	0.0349346157	0.061061892	-0.1003609627	0.1243409565	0.1199607899	0.0925124684	-0.0639152807	0.045737427	-0.02959271	0.0554285779	-0.1206464804	0.0625611561	-0.0269291603	0.0553748332	0.1275358218	0.0277858184	0.1184393724	-0.0255228515	0.0144254779	0.0032895877	-0.0431469537	-0.0786735423	-0.0181746894	0.0748234922	-0.0097693108	0.0017220152	-0.1698720423	-0.0343381967	0.0879601208	0.0582215047	-0.1092899061	0.0523474345	0.030041178	-0.1253318616	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.00934503	0.00680737	8.732958570090001e-05	4.63402863169e-05	-0.0378586	0.0045597	2.079086409e-05	0.00143327359396	0.0283502	0.0298929299999999	0.00080373384004	0.0008935872639848	-0.000260398	0.000104105	1.0837851025000002e-08	6.780711840400001e-08	-0.000135232	0.000302068	1.8287693824e-08	9.1245076624e-08	0.000340964	0.000169758	2.8817778564000007e-08	1.1625644929600001e-07	-0.8363844459	1.57700046	-1.692116378	0.7383210599	-0.9369645166	-0.4100680399	-0.3255233667	-0.7816223818	-0.2955299291	-0.2003957797	-1.26063211	2.015335264	-0.2182972539
5474.615298530162	5.090730928337507	29971412.666900497	25.91554138473205	7461.608093366753	-17.539722070997414	307.6418503278338	55675595.338996224	5115.4940535072365	-1.440790631327218	26168279.4114679	2.075877643320283	5282.35701934455	5509.696410138305	1.066442	29.588717	0.05157963	0.0240755	-0.0480202183	0.0072131247	0.1649141094	0.0661957102	0.0662307355	-0.0916727848	-0.0283781124	-0.1399574057	-0.1079337337	-0.0324269032	0.0321703208	-0.0458523467	-0.0362335264	0.033986056	0.1239039365	-0.0509702165	-0.0291102427	-0.1170004638	0.0347656877	0.0576645515	0.0105174145	0.0267573005	0.0191987887	-0.0338717686	-0.0145793758	0.1650464987	-0.0564015056	-0.0195200446	-0.0141765301	0.1412755886	-0.0273953829	-0.0510534594	-0.1471325798	0.1760882299	-0.0500661414	-0.1017033911	-0.0392493995	-0.0684551754	0.0813808978	-0.0388944231	0.0420913927	0.0379726172	-0.058151804	-0.0134488171	-0.0068014874	0.0428061727	0.1124920784	-0.0450101058	0.0523489367	-0.0152657562	0.0481881443	-0.0996071325	0.0016544989	0.033509241	-0.2036660804	0.0432932313	0.1995605006	-0.1258349267	-0.0432880311	0.0455519949	0.1218750864	0.0574379714	0.0190971957	-0.0632930354	0.0145927664	-0.0968854907	0.0225050624	0.0795646554	-0.03066824	0.0108595859	0.0635136184	0.1109261182	-0.0195542965	0.0292538006	0.1323013821	-0.2032004229	0.0422546868	0.0710326654	-0.0091967259	-0.0455441064	-0.0930886782	0.0037101508	-0.0742671113	0.0478611889	-0.093521182	0.0444058077	0.053582609	-0.001038998	-0.0034175368	0.0508871133	-0.0704323496	-0.1914871557	0.0522777061	0.0258172311	-0.1325310574	0.0473558005	-0.0580748424	-0.1180104043	0.0999451392	0.1449032276	0.0204203022	0.0580904966	-0.1757597094	0.0954451079	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.003162	0.00618303	9.998244e-06	3.822985998090001e-05	-0.0266395	0.0112191	0.00012586820481	0.00070966296025	0.0155764	-0.0127737999999999	0.00024262423696	0.0001631699664399	-0.000281449	-2.105100000000001e-05	4.4314460100000046e-10	7.921353960100003e-08	6.1974e-05	0.000197206	3.840776676e-09	3.8890206436e-08	0.000550781	0.0002098169999999	4.4023173488999984e-08	3.03359709961e-07	-0.5401384902	1.357652211	-1.011422453	0.7852360368	-1.348977473	0.05721594228	-2.417574339	-0.1983513533	-0.3392803677	-0.2105611166	0.4470160908	0.8477308318	0.897122801
5473.89051188844	-0.7247866417219484	29963477.33614229	0.52531567601858	7496.289090280363	34.680996913610215	1202.7715469218413	56194350.12505639	5121.362097931959	5.868044424722939	26228349.73813404	34.43394537052197	5288.451873330868	5511.3106487246105	1.008134	27.970951	0.03512343	0.0194374	-0.057167566	0.0158041659	-0.1030005984	0.0336366793	0.0319408894	-0.1122365	0.0458535011	0.0139069958	0.03130205	0.0303840249	0.0176723752	-0.0801471122	0.133561715	-0.1067199988	-0.0870762783	-0.1340189929	-0.0021746886	-0.0163803646	0.0227815124	-0.0633778734	-0.0175581116	-0.0027859722	0.0963145669	-0.0075904861	-0.0160153654	0.14363883	-0.053140135	-0.0723782875	-0.0141280993	0.0510307801	-0.0341897216	-0.1386488225	-0.0854570102	-0.1389939596	-0.064698075	-0.0918547035	0.0548656804	-0.0766201586	-0.0794528578	0.2278237687	-0.2122019325	0.0777746441	0.0447762939	-0.2070533833	-0.1718996972	0.0193800871	-0.0543553075	0.0664122782	-0.1036659799	-0.0417745499	-0.0064679845	-0.0932181862	0.0487849306	-0.0890842192	0.031209452	-0.0079880087	-0.0104699206	-0.069355205	-0.0684778082	-0.0676440856	-0.1104100532	0.0085434466	-0.0736432953	0.0509354151	0.009179717	-0.0413862338	0.0165441244	-0.0486717083	0.0032407005	0.0933169268	0.0999146191	0.0412911024	-0.0368515776	0.0108295957	0.12686967	-0.1421982726	-0.102349399	-0.0190956487	-0.0237441559	-0.0516184584	0.1419018887	-0.27436159	0.1897679275	0.1453509056	-0.0161629283	-0.1190204278	-0.0980026362	-0.0857840941	-0.0418329326	0.0686501763	0.0402626246	0.0357193808	-0.1299705604	0.0837572432	0.0489778945	0.1234266465	-0.0267167979	0.0476502427	-0.0177224207	-0.0991705849	-0.0296930874	-0.0171977528	-0.0992557743	-0.0519121855	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0038841	-0.0007221	1.5086232810000002e-05	5.214284100000004e-07	-0.0118777	0.0147618	0.00021791073924	0.00014107975729	0.00615207	-0.00942433	3.78479652849e-05	8.881799594890003e-05	-0.000352381	-7.0932e-05	5.031348624e-09	1.2417236916100002e-07	0.000186703	0.000124729	3.4858010209e-08	1.5557323441000003e-08	0.000542138	-8.643000000000019e-06	7.470144900000031e-11	2.93913611044e-07	-0.4720202842	1.663256132	-1.996920646	0.9595294444	-1.220747375	-0.02294696984	-0.2807507201	-0.4801201837	-0.3223404795	-0.283810397	-0.1779378004	0.1631074402	0.4476550421
5464.2986954329135	-9.591816455526896	29858560.23290984	92.00294291651656	7454.426926697455	-41.86216358290767	1752.440739842121	55568480.80547207	5124.373208075936	3.011110143977021	26259200.775646463	9.066784299161316	5289.542862684701	5438.13915668367	0.971158	26.945055	0.04508618	0.0247036	0.0136594723	-0.1246946349	0.0559232091	0.0393798896	0.0235942904	-0.0173448669	0.0783636444	-0.0043297674	-0.0672693397	-0.0303112866	-0.0125709226	0.0670345359	-0.0324538254	0.097811988	-0.0157333856	-0.072407796	-0.0291293375	0.0063863253	-0.1154940767	-0.1006534173	-0.0318610638	0.0481270094	0.0805419634	-0.0622361795	0.0555936501	0.1173428527	0.0117846163	0.0662026273	0.1127768523	0.0373185287	-0.040628309	0.1047660207	-0.0450234105	0.0069950123	0.0022909979	-0.0145233034	-0.093295014	0.0150681801	0.0828232743	0.0469105125	-0.0257559539	0.110096191	0.0818154785	-0.0048167571	0.0686237164	0.0960415587	-0.0527161349	0.0403236968	0.2127223439	0.1078436999	0.088210825	0.0818396404	-0.1632618408	-0.1301333646	0.0574809069	-0.0961128487	-0.0606224604	-0.0910054312	-0.1045985333	-0.0083359545	0.0586882022	-0.0046950145	-0.0447455406	0.0739131108	-0.0240478492	-0.0202313651	0.09899694	0.0408226557	0.0521345637	0.0600293212	-0.0240249653	0.1722222962	-0.0365884853	-0.0193520077	0.066503341	-0.0074470701	0.0383867299	-0.0682741775	0.0418739602	-0.0036625735	-0.0429119995	-0.0204982276	-0.0594842846	-0.0216618593	-0.0692100401	0.1765474375	-0.0686669957	-0.1483225181	0.0514485776	-0.0675641666	-0.004422597	0.1569664213	0.1449116016	0.0514210505	0.0045567054	-0.0010607682	0.0642307042	0.0635517505	-0.0274477968	-0.0955340415	-0.152618085	-0.1729822703	0.1488341919	0.0286799354	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.00387825	5.8499999999999525e-06	1.50408230625e-05	3.4222499999999445e-11	-0.0238715	-0.0119938	0.00014385123844	0.00056984851225	0.0255677	0.01941563	0.00065370728329	0.0003769666882969	-0.000281449	7.0932e-05	5.031348624e-09	7.921353960100003e-08	0.000113012	-7.369100000000001e-05	1.2771712144e-08	5.430363481000002e-09	0.000413343	-0.0001287949999999	1.658815202499999e-08	1.70852435649e-07	-1.021694743	1.14485515	-1.172538807	0.664932797	-1.490369224	-0.522734346	-1.002306568	-0.6423187842	-0.2827326479	-0.9160777117	0.08649559855	1.589661694	-1.453799944
