global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_02	aroma_motion_03	aroma_motion_05	aroma_motion_06	aroma_motion_10	aroma_motion_11	aroma_motion_16
5998.508491588488	n/a	35982104.1236592	n/a	7731.491222990136	n/a	59775956.53117351	n/a	5299.196135415469	n/a	n/a	28081479.681602243	5324.27950944675	4727.450740535967	n/a	n/a	n/a	n/a	-0.0778536024	-0.0506219509	-0.0159319454	0.02289007	-0.0523841891	0.0480677411	0.0248813577	-0.0620523407	-0.0589759184	0.0200029896	-0.1090810231	0.0425910993	-0.0904001384	0.0214822035	-0.0076070797	-0.0192154981	0.0878441653	-0.1801866795	0.0116038713	-0.0367952773	0.0440243815	-0.0424778762	0.1011423714	-0.0427971844	0.01282116	-0.0100810963	0.1351808449	-0.0391815974	0.0394226936	-0.1196038589	-0.0357360638	0.048252671	0.1306263389	-0.0732538371	0.057015407	0.0010783335	-0.1224030746	0.0912304272	0.0835421795	0.0160074886	-0.0012842012	-0.0838605497	0.0060526854	0.0068727834	0.0497384473	-0.0324594953	-0.0252614315	-0.0586742455	0.0368783143	-0.0419002364	0.1130942696	0.0619557711	-0.0477701585	0.044177453	-0.0068692146	0.1089661297	-0.0177367508	0.0043378331	-0.1211992869	-0.1255764478	0.0193228077	-0.0080842757	0.1546685776	-0.0500310888	0.0242435651	-0.0381183123	0.0023219877	-0.0297560486	0.0436719574	-0.1301994303	0.0225887022	-0.0858908918	-0.1539890866	0.0344409179	0.0040836116	-0.0705789624	-0.0115422567	-0.0005780976	0.1103890595	-0.0704803773	-0.0522671693	0.0265645034	0.0073655225	0.0013375384	0.0045497329	0.025128047	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.016479	n/a	n/a	0.000271557441	0.0514791	n/a	n/a	0.00265009773681	0.225373	n/a	n/a	0.0507929891289999	0.00155687	n/a	2.4238441969e-06	n/a	0.000183335	n/a	3.3611722225e-08	n/a	0.000245684	n/a	n/a	6.0360627856e-08	-0.3165876751	-1.56099436	1.106282798	-1.096768096	-1.54198792	-1.934503859	-0.1001404178
6019.833932527872	21.325440939383952	36238400.57521398	454.7744312591531	7718.407454275636	-13.083768714499456	59573813.63021771	171.18500377451474	5306.325461844438	7.129326428968852	50.82729533079377	28157089.907018587	5328.62340301226	4893.185151488579	0.958726	24.966276	0.0770885	0.0369667	-0.0433906247	-0.0382645093	0.0578818968	0.0412849528	0.0397192417	-0.0540400628	0.0474418494	-0.0779370463	0.0417272462	0.0293385705	0.0454959057	0.0828056798	-0.0225057476	-0.046519989	0.0120011028	-0.0475836219	0.0043291726	0.0456827736	-0.0601636562	0.0924515278	0.0219723106	-0.0017846769	-0.0586248413	-0.2148336571	-0.0463943641	-0.0097579307	-0.0358294262	-0.0298576496	-0.0334208826	-0.0049379411	0.043983945	-0.024611005	0.0836305449	0.0067749962	-0.0207266013	-0.0918745721	-0.057822433	0.0148512972	0.1021618967	-0.0886583487	-0.0260181135	0.0301575844	0.0438555941	0.0030980812	0.0576036716	0.0799754154	-0.0276220402	-0.0730860048	0.0198134792	0.0552999464	-0.0447364599	0.0932442197	0.0284152465	0.0433580219	-0.0270179832	-0.0666733132	-0.0505184461	0.0466352871	0.0129017148	0.0742630273	-0.0253082922	0.0058566852	-0.0035572881	-0.1682391891	-0.0337046172	-0.0235341125	-0.0220977925	0.0394597271	0.1330582871	-0.0483139269	-0.0630721912	0.0125218044	-0.0404554369	-0.0766032667	-0.0454732928	-0.0204710679	-0.063143708	-0.0495347091	-0.003735713	0.0054033491	0.0739309926	0.0200178137	0.0356738695	-0.0865453779	0.0044460484	0.0261762879	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0164895	-1.0500000000000093e-05	1.1025000000000196e-10	0.00027190361025	0.0739568	0.0224777	0.00050524699729	0.00546960826624	0.207005	-0.0183679999999999	0.0003373834239999	0.042851070025	0.00171714	0.00016027	2.9485697796e-06	2.5686472900000042e-08	0.000502027	0.000318692	2.520311087290001e-07	1.0156459086400005e-07	0.0	-0.000245684	6.0360627856e-08	0.0	-0.2089603373	-0.84783266	1.099197101	-1.815315677	-1.845145024	-1.691829435	-1.04125669
5981.084044880747	-38.74988764712543	35773366.351927035	1501.5537926648442	7640.962487029773	-77.44496724586315	58384307.72819621	5997.722951712817	5297.534952367348	-8.790509477090382	77.2730568668158	28063876.571553715	5318.828987251825	4708.076674984327	1.017969	26.509022	0.113292215	0.0732325999999999	-0.0734192155	-0.0972660466	0.1702011402	-0.0599499406	-0.002767429	-0.049856645	-0.0287208207	-0.1254288189	0.0255459184	-0.0316236716	0.1620297763	-0.1065768814	-0.1198306248	-0.072151253	0.0481805574	-0.0743090885	-0.0028347546	0.1438372834	-0.1109431534	-0.1309007909	0.0231086253	-0.1084731709	0.1058335695	0.0815556641	-0.0471086451	-0.0022270341	-0.0117312635	-0.1307867247	-0.0413727342	0.0795364329	0.0531187604	-0.078548565	0.1073909853	-0.1573834736	-0.0243535236	-0.0486936832	0.1922431401	-0.1537739472	0.0078505864	0.0084677577	-0.0458501554	-0.0159359987	0.1060695532	0.0816732577	-0.0178391965	0.0944177728	-0.1863509977	-0.1194849286	-0.0091228805	0.0176731244	-0.1573107216	-0.0507249893	-0.0789659139	0.0106325837	-0.1227246809	-0.1168785505	-0.0687563886	0.0865472933	0.1656306953	-0.0497385351	-0.0146636787	0.0953712513	0.1658279357	0.0691569281	0.0854970644	0.0386211765	0.1022508026	-0.0224516386	0.0299339239	0.0214498254	0.0806894747	0.0856771757	-0.0509305168	0.0009031397	0.0799737947	0.1260945344	-0.0846158788	0.1097486185	-0.152691229	0.0133800205	-0.0493487494	0.1058699758	-0.0715788605	-0.1541021772	-0.0401307848	-0.06594243	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0020874	0.0185769	0.00034510121361	4.35723876e-06	0.0723936	-0.0015632	2.443594240000002e-06	0.00524083332096	0.272345	0.06534	0.0042693156	0.074171799025	0.0017527	3.556000000000002e-05	3.0719572900000003e-06	1.2645136000000014e-09	-1.86553e-05	-0.0005206823	3.4802021809e-10	2.711100575332901e-07	0.0	0.0	0.0	0.0	-0.6954407977	-0.7590141414	0.8493146145	-2.068090689	-1.958125905	-0.9306324971	-2.296556163
6007.897706690188	26.813661809441328	36094834.85405322	718.9724596310924	7690.982794548235	50.02030751846178	59151216.34603698	2502.031164241484	5314.936991519585	17.402039152237194	302.8309666559962	28248555.223823257	5336.9740815160685	4751.710621935925	1.035552	26.966898	0.146912502	0.083334	-0.0654878524	-0.0605928519	0.1571284992	0.0282116026	-0.0568577848	0.0806398218	0.0077465634	-0.0487916959	-0.0149421716	-0.0223115988	-0.1424449288	0.0202423152	0.0674461782	0.0373867302	-0.0001923848	-0.0778609054	0.0559548465	-0.1239949199	-0.1645576646	0.0398021862	0.0598070027	-0.0520364107	0.0654991034	-0.0411352501	-0.0721278143	0.02872569	-0.000725236	-0.1551532544	0.0123655624	-0.0583514728	-0.0633611939	0.0028890784	-0.0025473214	0.0847584597	0.0452865976	-0.0682636797	-0.0710790976	-0.0943243939	-0.0638646195	0.1232332201	0.1008230053	0.0538598669	0.0006469834	-0.067582779	0.1123669009	-0.0258722863	0.0173074435	-0.0541336725	-0.0147424301	-0.0248688772	0.1272652144	-0.0694332447	0.1466084672	0.0181641381	-0.028679528	0.0690172995	-0.0860210084	0.125392732	-0.048001355	-0.0537753445	0.0045741054	-0.0465797394	0.141039796	-0.0210782959	0.1110272088	-0.0952958878	0.0221712092	0.0962659467	0.0577815344	-0.0742533228	-0.0570598255	-0.0575636291	0.0005112095	0.0268047045	0.0504828439	-0.0858619121	0.0527463119	0.0355901657	-0.0308466824	-0.0438155782	0.0051305516	-0.0667932895	-0.1003393385	-0.0696950088	-0.1130594049	0.1629816749	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.00918683	-0.01127423	0.0001271082620929	8.43978454489e-05	0.00910793	-0.06328567	0.0040050760273489	8.295438888490001e-05	0.222857	-0.049488	0.002449062144	0.049665242449	0.00173887	-1.3830000000000047e-05	3.0236688769e-06	1.9126890000000136e-10	-1.56026e-06	1.709504e-05	2.4344112676e-12	2.922403926016e-10	0.000426367	0.000426367	1.81788818689e-07	1.81788818689e-07	-0.3789729869	-1.574507801	1.263676232	-1.123892017	-1.319772543	-1.464752307	-1.966031411
6008.283955064474	0.3862483742859695	36099476.0846852	0.1491878066385543	7758.852853445276	67.87005889704142	60199797.6014159	4606.344894687871	5298.1775455199	-16.75944599968443	280.8790302163385	28070685.30385128	5319.405866992747	4851.19895281207	1.052708	27.413673	0.1057866629999999	0.0658782	-0.0522089149	-0.0548498529	0.0381374593	0.0892788609	0.039950529	-0.0377724556	-0.0808832755	-0.1098350945	-0.0015550861	0.0314733559	0.1059958913	0.0363452886	-0.1193611168	0.0470559615	-0.0190961186	-0.1560598809	0.0730965598	0.0375365115	-0.0706272162	-0.1235889473	-0.0530412019	-0.0689797651	-0.1016463157	-0.1783535163	-0.0058522888	-0.0168215138	-0.0924302271	0.0764282776	0.0360890889	-0.0871592419	-0.0229789963	-0.0360229447	-0.1663170064	0.0364636047	-0.0021318025	-0.0286152366	0.0298780669	0.065739046	-0.126226088	-0.1763903932	-0.0499099472	0.0160129226	-0.112557747	-0.0271069926	0.0059755536	0.0761225826	0.1269125662	-0.1018703849	0.0436973675	0.0210060546	-0.1098526492	-0.0006774276	-0.003267357	0.1757827351	-0.049741714	-0.0678882566	-0.14479839	0.0539807195	-0.0473344427	0.0010052479	-0.0326228019	0.2003985434	-0.0250831519	-0.0445496698	-0.1095156401	0.0370974971	-0.1318705426	0.00072317	-0.0564489495	-0.0520185687	-0.0735855924	-0.0090987113	0.0831329931	0.0375778465	0.0222641305	-0.0466070227	0.0673675527	-0.0644502504	-0.0286826589	0.1057085327	0.1541006574	0.0152082728	0.1514060278	0.1080812969	0.0209126278	-0.0059610161	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0161035	-0.00691667	4.78403238889e-05	0.00025932271225	0.0696426	0.06053467	0.0036644462720089	0.00485009173476	0.223875	0.0010179999999999	1.036323999999982e-06	0.0501200156249999	0.00147707	-0.0002617999999999	2.1817357849e-06	6.853924e-08	5.66192e-05	5.8179460000000005e-05	3.20573380864e-09	3.3848495658916006e-09	0.0	-0.000426367	1.81788818689e-07	0.0	-0.5519415319	-0.7952306545	0.9676618748	-2.291654338	-1.814106378	-1.240293984	0.4122800459
5974.70788570134	-33.57606936313368	35697134.31946178	1127.3524338779644	7721.668353328461	-37.18450011681489	59624162.15879427	1382.6870489374064	5296.182488068511	-1.9950574513895845	3.980254234345104	28049548.94692356	5320.46881913944	4638.791633176479	0.999173	26.019558	0.0917013349999999	0.0643401	-0.0947850988	-0.0856368797	-0.0922002854	0.0305675202	0.0206443787	0.0253916161	-0.0325969012	-0.1060995098	-0.0066958465	0.047071781	0.068073598	0.0189885449	-0.0758384733	-0.1044279247	0.0202054242	-0.049047185	-0.0101837843	0.0849919539	0.0812640777	-0.0122560305	0.041914265	-0.0462017966	0.0219536175	0.0829760637	-0.0513327397	-0.0390877315	-0.0272338897	0.1195692979	0.1371064616	-0.013729019	-0.0512078487	0.0072155229	-0.1320738321	-0.1067179346	0.1540095405	0.0523375894	0.0203922641	0.0404976827	-0.0511685871	0.0450030244	0.0582220029	-0.0322070137	0.04307709	0.1713783462	0.0194938205	0.0159592438	0.0978038496	-0.0954083247	0.0609238657	0.0133049016	-0.0529471221	0.0839869637	-0.1117226098	-0.0122764805	0.0329271492	-0.0923456629	-0.0519619288	-0.0266912648	-0.0090950257	0.0593592351	-0.0619693337	0.0212982042	0.0180116447	0.042098193	0.0130256064	0.0476718213	0.042845649	-0.1252782105	-0.1705527287	-0.0022699935	0.0442492731	0.0099357651	0.0360338544	0.1241646836	0.0752467886	-0.0853576052	0.0510096313	0.130792692	0.0578375123	-0.0213311712	-0.0155830779	0.091198593	-0.0522346481	0.0414949092	0.0633545375	-0.0097609173	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.00261406	0.01348944	0.0001819649915136	6.833309683600001e-06	0.0526558	-0.0169867999999999	0.0002885513742399	0.00277263327364	0.2845	0.0606249999999999	0.0036753906249999	0.0809402499999999	0.00148556	8.489999999999887e-06	2.2068885136e-06	7.208009999999808e-11	6.01311e-05	3.511899999999996e-06	3.6157491872099996e-09	1.2333441609999971e-11	0.0	0.0	0.0	0.0	-0.8572616505	-1.210473903	0.7897230227	-1.938431225	-1.957696627	-1.401485967	0.1831545672
6014.120529111276	39.4126434099353	36169645.73867769	1553.3564605587164	7744.413609062472	22.745255734010243	59975942.14823201	517.3466584055259	5317.766146229791	21.58365816128025	465.85429962299975	28278636.78598764	5342.805483461193	4760.641178884558	1.013781	26.39996	0.164627435	0.0783366999999999	-0.0725104351	-0.0470009803	-0.0488778416	-0.0361340662	-0.0317676667	0.1264876833	-0.0037565944	-0.0240984157	-0.0371458929	0.0144461213	-0.1279525876	-0.0227249095	0.0296441112	0.0639356837	0.0595115583	-0.0631564201	0.0213891598	-0.1304307655	0.0614341615	0.0627517907	0.0817072935	0.0557851513	0.0488616115	0.0613846674	0.1887567693	0.1275013937	-0.2036191532	0.0076702992	0.0357659911	0.0711215405	-0.0700591715	0.2201143502	0.1313993205	-0.0395177728	-0.1219429587	0.1265324926	-0.0104599832	-0.2056177328	-0.0245083247	-0.0709665577	0.1086159074	-0.0499934347	0.0004815059	0.0135290608	0.0828261733	-0.0464290031	0.1485047169	-0.0313320359	0.0161294856	-0.0256664272	0.1339927508	-0.0398329107	-0.0228686321	0.0021275427	0.0801350344	0.0528514825	-0.0093983715	0.0098045395	-0.116443867	-0.0715333694	0.0081496113	-0.1174489789	0.0372611857	0.0630361431	-0.1052383908	-0.1135824967	0.0377639012	0.1873343539	-0.1224141482	0.1562951184	-0.1025813732	-0.0918997372	-0.0985499229	-0.0381222732	-0.1191605775	0.1382879828	-0.1302608755	0.1536735528	-0.0539077733	-0.167081761	0.0412746588	0.0591697018	-0.0392833605	0.2010539425	0.0068305049	0.1126357987	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0137256	-0.01111154	0.0001234663211716	0.00018839209536	0.0103732	-0.0422826	0.00178781826276	0.00010760327824	0.230399	-0.0541009999999999	0.0029269182009999	0.053083699201	0.00184268	0.00035712	3.3954695824e-06	1.2753469440000005e-07	0.000380508	0.0003203769	1.44786338064e-07	1.0264135805361001e-07	0.000465149	0.000465149	2.16363592201e-07	2.16363592201e-07	-0.367600884	-1.731962864	0.8983626397	-0.9118639028	-1.559888316	-1.870572702	0.01766746563
6038.070226528133	23.949697416857816	36458292.06048551	573.588006359046	7801.286098893932	56.87248983146037	60860064.7967957	3234.4800996295635	5311.195810545887	-6.570335683903977	43.16931099918194	28208800.93796018	5337.016338394803	4983.693921227936	0.986956	25.701414	0.1200645265	0.0524391	-0.0313803587	-0.0137721149	-0.0567488538	0.0851092714	0.0411124163	-0.0288867268	0.0140210167	-0.0634930626	0.0201312988	-0.0136648266	0.1094406563	-0.0068218878	-0.082192646	-0.0370950968	0.0507351492	0.0685793132	0.0156499541	0.1249110843	0.1627602161	0.0331082733	0.0984761286	0.0085041218	-0.0590997909	0.0923413267	-0.1073532548	0.0131241699	-0.0766596966	0.0584440008	-0.0486710802	0.0302608191	0.0296814916	-0.018492801	-0.0512384375	-0.0005894926	0.0133811428	0.1057411678	-0.0344049461	0.0008764064	0.0096831621	-0.0749787354	-0.0341908183	0.0241615988	-0.2011546093	0.0874870604	-0.1071399235	-0.0915415293	0.0621663325	-0.0603230707	-0.0107043294	0.0159955857	-0.1040806436	0.066579319	-0.1313491072	0.036320533	0.0341016264	-0.0577447856	-0.0014885569	-0.0991224418	0.0877024749	0.0411079999	-0.0829767414	0.0080120376	-0.0398740687	-0.0447483734	0.1063934866	-0.0738493432	-0.0135346686	-0.012288557	-0.0968003534	0.069315585	0.0030612824	0.1180654161	0.0352643177	-0.0046421147	-0.0412500671	0.0155605494	0.057856445	0.0164544497	-0.0042716354	-0.099660304	0.0778124287	-0.1004419624	0.153832279	0.1225287562	0.2024094816	-0.1144669985	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.00202546	0.01575106	0.0002480958911236	4.102488211600001e-06	0.0454545	0.0350813	0.00123069760969	0.00206611157025	0.239894	0.009495	9.015502500000008e-05	0.057549131236	0.00141118	-0.0004315	1.9914289924e-06	1.8619225e-07	3.50957e-06	-0.00037699843	1.2317081584899998e-11	1.421278162224649e-07	7.890409999999998e-05	-0.0003862449	1.4918512277601e-07	6.225856996809997e-09	-0.3333494202	-0.7190490496	0.7039833317	-1.913945412	-1.610811984	-1.273145613	0.2662516754
6016.892921871782	-21.177304656351225	36203000.43327075	448.47823250791527	7739.00902212339	-62.2770767705415	59892260.64450724	3878.43429108392	5318.25384478102	7.058034235133164	49.815847264311785	28283823.957528103	5345.775105725263	4881.141354254026	0.863303	22.481344	0.0809505434999999	0.0465677	-0.0520187448	-0.0395519476	-0.0463514927	-0.0240614443	0.0037028585	0.0014019692	-0.0114641632	-0.0509006512	-0.0054470675	-0.024664068	0.0787169968	-0.1261752711	-0.1257937782	-0.1052457401	0.1204386388	0.1153204293	0.0468694711	0.0173400522	-0.0128877063	0.0126346707	0.015707781	-0.0558992514	0.0659884637	0.0843136084	-0.0315374648	0.0270028108	0.0444008623	-0.0176306379	0.015218276	0.0254198635	0.0951860765	-0.0847990596	-0.2052599687	-0.0570441582	0.0392366947	0.0193349234	-0.1476918469	-0.030906765	-0.0290556249	0.0103934811	0.0615787313	-0.0159772983	-0.0031717315	0.1500551167	-0.183993622	0.0088951105	-0.0186272282	-0.0518997206	-0.0192491418	-0.0144436829	-0.0679105306	-0.0250294537	-0.2089100649	-0.0770917148	-0.0187564092	0.0612087729	-0.0245902591	0.0402602552	0.1401145422	0.0020383578	-0.0091262925	-0.0130255883	0.0524397002	0.045474435	0.0680714303	-0.050986784	0.0172072167	-0.0103672163	-0.0335883095	0.0020630181	0.1034454057	0.0575973067	0.1005266344	-0.0681958495	0.1054926696	-0.1016423873	0.013635323	0.1921874164	0.1269765859	-0.0371547841	0.0440325175	0.0066849437	0.0055919589	-0.002710388	0.0202988488	-0.1723409637	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.00212672	0.0001012599999999	1.0253587599999943e-08	4.5229379584e-06	0.0278066	-0.0176479	0.00031144837441	0.00077320700356	0.24688	0.0069859999999999	4.880419599999989e-05	0.0609497344	0.00223137	0.0008201899999999	4.979012076899999e-06	6.727116360999999e-07	-0.000221704	-0.00022521357	4.9152663616e-08	5.07211521121449e-08	0.0	-7.890409999999998e-05	6.225856996809997e-09	0.0	-0.5052509547	-0.7569804973	1.050984065	-1.587733008	-1.560068452	-0.7337911714	-0.02059396535
6053.520689694797	36.62776782301444	36645112.74056297	1341.5933756966515	7823.024271530489	84.01524940709896	61199708.752955146	7058.562132937042	5329.484827352972	11.230982571952154	126.13496953149304	28403408.52498554	5355.058700650388	5003.906253264646	1.030761	26.842142	0.0815839599999999	0.0584156	-0.0260731826	0.0121950458	-0.1055203251	0.0153152638	-0.0435996437	0.1420253574	-0.0330214404	-0.0013152442	-0.0765755815	0.0337498246	-0.1663527849	-0.1474804599	0.0970051167	0.0587171455	0.103022748	-0.0557579436	0.0645198854	-0.0362472553	-0.0617205589	-0.0199281831	0.1547679808	0.0518729328	-0.0824304637	0.0798760052	0.1253967554	0.0266437354	-0.0195825896	0.0330102639	-0.1245103963	-0.0218218196	0.1960157604	-0.0306587825	0.0935918194	0.0866449984	-0.1351964919	-0.0540508547	0.0518818727	0.0552224196	-0.0436888321	0.1373313736	0.0756788329	0.0388693338	-0.1178349586	-0.0366020631	-0.0233448449	-0.2325955031	-0.1123431829	-0.0042509474	0.0382031457	-0.0539427158	0.1622387727	-0.1703613801	-0.0052048496	-0.0171695158	0.1312596175	0.0140236455	-0.0784748011	0.0350960336	0.0021160063	-0.0647417779	-0.1613085554	-0.1035276138	-0.0268809756	0.097440455	-0.0132101892	-0.0472274657	-0.1202417818	0.0764644965	0.0047608823	0.0560819566	0.0870451845	0.1181483635	-0.0324051256	-0.210222443	-0.1116643432	0.0780199595	0.0894361878	-0.1415412984	-0.0291470612	-0.0688933372	-0.1196914354	-0.0410193207	-0.1206341479	0.0822647034	0.01278093	0.0373304328	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.00211856	-8.160000000000112e-06	6.658560000000182e-11	4.488296473599999e-06	-0.0280541	-0.0558607	0.00312041780449	0.0007870325268099	0.233611	-0.0132689999999999	0.0001760663609999	0.054574099321	0.00200643	-0.0002249399999999	4.0257613449000005e-06	5.0598003599999936e-08	-0.000197722	2.3982e-05	3.9093989284e-08	5.751363240000001e-10	0.0	0.0	0.0	0.0	0.1062943287	-1.11132512	1.058043842	-0.6304001467	-1.482055277	-1.618588948	0.6031313143
