global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_01	aroma_motion_02	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_10	aroma_motion_14	aroma_motion_23
5769.17005073974	n/a	33283323.07435237	n/a	8031.203257877128	n/a	64500225.769336194	n/a	4728.736991963992	n/a	22360953.539168667	n/a	5007.602497379824	5944.423474767629	n/a	n/a	n/a	n/a	-0.1288731611	0.1106682929	-0.0023476909	0.0240785492	-0.0637484718	0.0967597427	-0.0580050029	0.0723823911	-0.0835504817	0.0858365868	-0.1254675328	0.0380327917	-0.1028166803	0.0810046249	-0.0067710748	0.1108508183	-0.0260668927	0.012573116	-0.1384671718	0.0450557261	-0.0333282425	0.0699424081	-0.1248817655	0.0331723378	0.097494234	-0.0605338849	0.214155001	-0.0074276678	0.0676637347	-0.0066990283	0.019334295	-0.113565322	0.0200058649	-0.0289149563	0.2030285383	-0.0608412803	0.04629963	0.0910277207	-0.0634193719	0.0882162851	0.0975839687	-0.0587265756	-0.0971635913	0.0215125954	0.035423918	-0.0038720261	-0.0111552683	-0.106415381	0.0765231494	-0.1092873667	-0.116273426	-0.0355105978	0.1097029007	0.0098788703	0.0037243259	0.1042144732	-0.1747621175	0.0555310131	0.0935669697	0.0089460251	0.0019170902	-0.1071977345	0.0961565769	-0.0325203518	-0.0618395655	0.0082483021	-0.1427177313	0.0923433706	-0.0549388399	0.007534134	-0.14268857	0.0492438223	-0.1322821522	0.0816116456	-0.0182357866	0.1240794969	-0.0457668704	0.027286524	-0.0014968619	0.0505830517	0.0215490577	-0.011013234	-0.0380294383	0.1976808058	-0.0837446657	0.0547444808	0.0176148889	-0.1080132516	0.1198103165	0.0912711912	-0.0441214558	-0.0379132133	-0.0454309748	0.1366473006	-0.0397145429	-0.1076570541	-0.0711897995	0.0686287282	0.0497693408	0.0717070216	-0.0864372393	-0.1193883715	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.0172671	n/a	0.00029815274241	n/a	0.0563922	n/a	n/a	0.00318008022084	-0.158921	n/a	0.025255884241	n/a	0.00104109	n/a	1.0838683881e-06	n/a	0.000306832	n/a	n/a	9.4145876224e-08	0.000307326	n/a	n/a	9.444927027600001e-08	1.006787956	0.9321488165	-0.3863507616	-1.740879139	0.646976159	0.09570455267	-1.380755912	1.200264914	-0.3324794084
5757.397031339303	-11.77301940043708	33147620.57647462	138.60398580306784	7953.129461840579	-78.07379603654863	63252268.23679662	6095.517627556596	4724.974414152335	-3.762577811657138	22325383.214394204	14.15699178877462	5001.91386710267	5874.343311367521	0.979123	22.861111	0.0357457499999999	0.0212949	-0.1091367835	-0.0219206914	-0.0598846233	-0.019732865	-0.0690832315	0.1138519013	0.10293836	0.0551489972	0.0136225953	0.1598201156	-0.1294954792	0.1148227381	-0.2148377274	0.0366210349	0.0132851011	0.0908983736	-0.0158044334	0.0460565966	-0.1007618295	0.0102673278	0.0164026333	-0.0094759611	-0.0050701594	-0.0721842709	-0.0754526807	-0.0337478885	0.2882627734	-0.1476799725	0.2117639122	-0.0243945186	0.042983027	-0.1354923909	-0.0537942434	0.0594884092	0.0996169732	0.156671838	-0.0242724307	-0.1929762976	-0.0602210287	0.0238034644	0.0397144583	-0.0862435711	-0.1653750253	-0.0180390879	-0.0047559636	-0.0905130773	-0.0599590716	0.1059459143	0.0245116803	0.07767999	-0.1449021784	0.1703599579	-0.0272774226	0.0370826739	-0.021167995	0.0173551413	0.0856612351	-0.0226197521	-0.0514137063	-0.1189585648	0.0736317385	-0.0505682145	0.1017316521	0.0088178273	-0.0609750246	0.0329407921	-0.0279890383	-0.0667399991	0.0587317667	0.037137448	-0.2283593422	0.2086345539	-0.2689143456	0.0866450791	0.0955066347	0.0181194631	-0.0191570014	0.0671090965	0.0912719231	0.0824422023	-0.1427565059	-0.1130144757	-0.0933023975	-0.0156663902	0.0192301851	-0.119131544	0.0337384958	-0.113261081	-0.0582374522	0.0460077036	0.1036907357	0.0334042946	0.0372520538	-0.0123878812	0.0149794124	-0.061133277	-0.0375504051	0.1309077808	-0.0416606378	-0.215110447	-0.0231135548	0.1394522278	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0128445	0.0044226	0.00016498118025	1.9559390760000004e-05	0.0429005	-0.0134917	0.00018202596889	0.00184045290025	-0.145267	0.013654	0.021102501289	0.000186431716	0.000959339	-8.175099999999992e-05	9.20331316921e-07	6.683226000999986e-09	0.000306828	-4.000000000008771e-09	1.600000000007017e-17	9.414342158399998e-08	0.000305532	-1.7940000000000037e-06	3.2184360000000124e-12	9.334980302400003e-08	0.9249504839	0.9326846854	-0.05285189686	-1.459840214	0.7564679849	-1.729367533	-1.129941037	1.437082826	0.1262644618
5763.847714744748	6.4506834054454885	33221940.47876826	41.611316397289805	7936.82303357214	-16.30642826843905	62993159.86624127	265.8996028737481	4731.853652344224	6.879238191889272	22390438.98720337	47.32391810074797	5010.577441566392	5883.96674858829	0.963197	22.489252	0.03464225	0.0197005	-0.0253100505	0.0065766812	-0.1027259288	-0.1129700622	-0.0426803908	0.0935605284	0.1226790777	-0.0955939711	-0.0389959999	0.0826566414	-0.0668482908	-0.010336677	-0.0213085784	0.0715269585	0.1105361642	0.0042695451	0.0457651037	0.0159466283	-0.0444911086	-0.128822094	0.0025464176	0.1950612346	0.1218482345	-0.0483984582	-0.0906505886	0.003455196	0.0969772557	0.1227392697	0.0711898623	-0.006959522	0.0832540044	-0.0266253058	-0.0367900593	0.0619422474	-0.1192924998	-0.0856335593	-0.0921998372	-0.1897046623	-0.0585457156	-0.0038916949	-0.0529776628	-0.0875288045	-0.0431447912	0.0232418664	-0.0344405838	0.1211291482	-0.0226821621	0.2142388525	0.177478435	-0.1288332522	0.1514195429	0.0977280735	-0.0667586238	0.0094479182	0.1169290395	-0.0281698176	-0.0317027652	0.0751053212	-0.0008106444	0.045209126	0.0293028745	0.0817742548	0.0779743947	-0.0567946794	-0.0760582093	0.008043833	-0.1492502627	-0.1453894243	0.0086404543	0.0651849645	-0.1047014971	0.0680782315	-0.1265306779	0.0724968059	0.0137779095	-0.1993006007	0.1124250919	-0.0071639948	-0.0399526031	0.060056012	-0.029979125	0.0339944435	-0.0013244104	-0.172714804	0.203309988	-0.0869811928	0.1090888161	-0.1729888893	-0.0069701598	0.0852700349	-0.1136542209	0.0387060972	0.2167183151	0.0594638781	-0.0191370484	0.0324814706	0.0428217451	-0.0198213669	0.006702829	0.1680936866	0.0728014554	0.0450083589	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0107788	0.0020657	0.00011618252944	4.2671164900000005e-06	0.032729	-0.0101715	0.00010345941225	0.001071187441	-0.136797	0.00847	0.018713419209	7.174090000000009e-05	0.000754378	-0.000204961	5.69086166884e-07	4.2009011521000016e-08	0.000328422	2.1594e-05	4.663008359999999e-10	1.07861010084e-07	0.000357678	5.214599999999999e-05	2.719205315999998e-09	1.27933551684e-07	1.043275632	0.9678870098	-0.6374746879	-0.5145599278	0.8220323046	-1.451094149	-1.379156023	0.9263212601	-0.8562022627
5761.267209349514	-2.580505395234468	33192199.857525937	6.659008094834197	7972.601225251542	35.77819167940197	63562370.29688239	1280.0789998480284	4732.736399574833	0.8827472306084019	22398793.827860557	0.7792426731468031	5014.403665049085	5888.611404435157	0.907731	21.194214	0.02461145	0.0131699	0.007155166	0.0709051883	-0.0863535405	-0.1194454461	-0.0346284715	0.1011221265	0.0589222579	-0.1330902348	-0.0662241191	0.1761824046	-0.1375066852	-0.1126456041	0.0248687384	-0.0033884838	-0.0214660322	0.0892089379	0.0818610215	0.011228215	-0.0015156698	-0.1327645977	-0.0423309639	0.2066398686	0.0103455229	0.0074908581	0.0261532733	-0.1657474769	0.1447219532	0.003216363	-0.0713064508	0.1279353981	-0.0066606542	0.060184967	-0.0752099156	0.1512097358	-0.0516918886	-0.2208062678	-0.0518148577	0.0681609421	0.1493313055	0.0909799532	0.0065102466	0.1193500748	0.045018673	-0.0341379665	-0.0468859161	-0.0411509775	-0.058026977	-0.0512543722	0.0756533553	0.2151213333	0.0465316421	-0.0513660665	0.0599938885	-0.10469623	0.0480994338	0.0696062725	-0.0077415395	-0.0549210057	-0.1236322257	-0.0554674665	-0.0318621627	0.1499101286	0.0526165443	-0.0769955723	-0.1169668448	-0.0437899174	-0.1678025358	-0.0055044244	-0.057098349	-0.0442933302	-0.1131514494	0.0177321391	-0.1154694444	-0.0081595701	-0.1268257048	-0.1972207795	-0.0196209596	-0.0558537492	0.0561279036	0.058148006	0.135847505	0.0721146712	0.0901904537	-0.0439317252	-0.0407485543	0.0210956906	-0.1370738747	0.1696099279	-0.0783734841	-0.0606159269	-0.0191039158	0.0479647189	-0.0409453473	0.02707713	-0.0703454556	0.1848098261	-0.1001400129	0.1139771508	-0.0581930336	0.0186666933	-0.0266318046	-0.077326255	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.011052	-0.0002731999999999	0.0001221467039999	7.463823999999973e-08	0.039692	0.0069629999999999	4.848336899999996e-05	0.0015754548639999	-0.12593	0.010867	0.0158583648999999	0.000118091689	0.000778792	2.441400000000005e-05	6.065169792640001e-07	5.960433960000026e-10	0.000369667	4.124500000000003e-05	1.7011500250000023e-09	1.36653690889e-07	0.000422184	6.450599999999998e-05	4.161024035999997e-09	1.78239329856e-07	1.112937778	0.9589236601	-0.5214458286	-0.7399012998	0.967531157	-0.6453756501	-1.510214469	0.4786962208	-0.7404209714
5748.206313145485	-13.060896204028722	33041875.81848561	170.5870096524119	7977.041773639227	4.44054838768534	63633195.45838528	19.71846998337487	4727.706213748257	-5.030185826575689	22351206.043513883	25.30276944988295	5010.246392739607	5793.305430217813	0.888981	20.75642	0.0359285999999999	0.0213509	0.086665959	-0.0021442397	-0.0284696803	-0.0434460729	-0.0125230111	0.1168950835	0.0199532169	-0.1746007929	-0.0418984758	0.2045556727	-0.1241460046	-0.0528026032	0.0382096617	-0.0837319013	0.0876107375	0.0675086109	0.0908667417	-0.0039104758	0.045262148	-0.0816080848	-0.0773021681	0.1736012055	-0.0579875462	0.0550095924	-0.0601413737	-0.0226193928	0.1036068421	-0.0735543091	0.1507291768	-0.0117457277	-0.1814253829	-0.0316961835	-0.0558828286	0.0349564736	-0.0325478116	-0.1784717048	-0.0351770468	0.0545559158	-0.046806313	-0.0546960619	-0.0955866304	0.2245817199	-0.0440350339	-0.0173570339	0.1113997971	0.0619320548	-0.1042855496	-0.105715166	-0.3134746696	0.0507577755	0.1287474765	-0.0421797106	-0.0330197468	0.0715638437	-0.0736428896	-0.1036800754	0.1259585163	0.102663759	-0.0590364611	-0.0755033632	-0.0587467458	0.1514882675	0.0209415844	-0.0320637647	-0.1496545766	-0.0188945986	-0.1550851963	0.0629571441	-0.0178621591	-0.0509240672	-0.0288805689	0.2524087924	-0.0187064114	0.1073237506	-0.0547642863	-0.0168297116	-0.1548325013	-0.0638141974	0.0132070846	0.011153936	0.1651828394	0.0667521353	0.0299758466	0.0183097295	-0.0284741762	0.0656995912	-0.0195523723	0.0302859472	-0.0855288604	-0.1789502992	0.0365604744	-0.1052322659	-0.0758759442	-0.1381013076	0.1802598346	0.0921286308	0.1895684897	-0.1220247594	-0.0310802887	-0.0532210925	-0.1135974634	-0.0973451579	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0129131	-0.0018611	0.00016674815161	3.4636932100000035e-06	0.0363226	-0.0033694	1.1352856360000011e-05	0.0013193312707599	-0.11175	0.0141799999999999	0.0124880625	0.0002010723999999	0.000656734	-0.000122058	4.3129954675599993e-07	1.4898155364000021e-08	0.00034948	-2.0187000000000012e-05	4.0751496900000056e-10	1.221362704e-07	0.000234067	-0.000188117	3.5388005689e-08	5.4787360489e-08	1.067046996	0.8583968888	-0.5556111512	-0.477471678	0.6978199318	-0.6419671449	-1.64168409	0.2768644921	-1.398750307
5754.970565666266	6.764252520781156	33119686.211685102	45.75511216489422	8004.442350795394	27.400577156166943	64071097.3472069	750.7916284910578	4728.172259194416	0.4660454461591143	22355612.91261563	0.2171983578856479	5009.259722473355	5816.057290324248	0.938051	21.90213	0.0328764799999999	0.0245382	0.0595548354	0.0516243216	0.0748585267	-0.0917827552	0.0178781714	0.1775567262	-0.1282326301	-0.0146882973	0.1105761209	0.1021696223	0.1481856842	0.1652479901	0.068196871	0.0324990868	-0.0140506719	0.1250252725	0.0290165934	-0.0835813384	0.0270321343	0.0905202248	-0.1588895345	0.0284894846	-0.0332127831	-0.063584365	0.0935003341	0.0992872946	0.0616860235	0.1373697116	0.0534742246	-0.1230973352	-0.0842714216	-0.0945002426	0.0465661482	-0.1780124327	-0.1008665867	-0.03248351	-0.0085262014	0.1255553145	-0.0650356892	0.0404301742	-0.0693287943	-0.1907649465	0.063031192	-0.0830432273	-0.1333708218	-0.0189063257	0.0426885141	-0.0291975382	-0.0521926139	-0.1807424214	0.0109466755	-0.090959187	-0.0096705041	-0.1044540506	0.012523842	0.0279492539	-0.0861734568	-0.0798644564	-0.1088654128	0.084972553	-0.1408884433	-0.0898296259	-0.0568884629	0.0272919181	-0.1358717375	0.0495464299	-0.077481309	-0.0127004873	-0.0743300653	0.0655978	0.0439300352	-0.0731989993	0.0491763221	0.1352657417	0.0440293382	0.1037542615	0.0285568813	0.0629677582	-0.0894856946	-0.0833136435	0.0267490324	0.023920225	0.1394202466	0.0248382614	-0.1630423811	0.0260133726	0.1076799323	-0.027000334	0.1357290884	0.16726905	0.0046416301	0.1825970004	0.0048450574	-0.1413379102	0.0125276253	-0.0469188223	0.0574385847	0.032507892	0.1590027532	0.103662318	0.0303505171	-0.0591546247	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.00722182	0.00569128	5.2154684112400005e-05	3.23906680384e-05	0.0321302	-0.0041923999999999	1.757621775999999e-05	0.0010323497520399	-0.1137	-0.0019499999999999	0.0129276899999999	3.802499999999974e-06	0.000656734	0.0	4.3129954675599993e-07	0.0	0.000379748	3.0268000000000016e-05	9.161518240000007e-10	1.44208543504e-07	0.000624655	0.000390588	1.5255898574399997e-07	3.90193869025e-07	1.096562145	0.9090845373	-0.6448238875	-0.1320197829	0.6647179793	-0.2884780245	-1.208936553	-0.02559609665	-1.780521986
5763.346221079999	8.375655413732602	33216159.664037105	70.15160360958825	8042.9246961281715	38.48234533277719	64688637.66758844	1480.890902311118	4730.610666717614	2.438407523197384	22378677.280062467	5.9458312491856	5011.94072273041	5892.377425668051	0.962761	22.47909	0.05787108	0.0346931	0.0176600494	0.1094723223	0.0994449478	0.0296591308	0.0279494454	0.0679938118	-0.1126393417	0.0903207202	0.0303733047	0.0612971011	0.0175129496	0.0925476106	0.1114942389	0.106616722	-0.1887471349	-0.0312437414	-0.0496267457	-0.0816627265	-0.1358617341	0.0972295489	-0.0144680251	-0.0070438579	0.1018524625	-0.1102716266	-0.1053565777	0.1224252383	-0.0107217043	-0.0301526955	-0.166687467	-0.0037181776	-0.0431626624	0.059893814	0.108052992	0.0341018786	-0.1272994962	0.0761376565	0.176932188	-0.0257395785	0.0959717517	-0.0837903711	0.1160055206	-0.1191329515	-0.0422047793	0.0123244408	-0.0572383924	-0.0104148796	0.1036129847	0.0686732374	-0.1800799282	0.0415839548	0.0606161384	0.0221637167	0.0672935751	0.0373121746	-0.0143856443	0.1067932575	0.0159378612	-0.1606028615	0.0427533642	-0.0860622495	-0.0334871168	-0.1656296785	0.0040371139	-0.0965350731	-0.023538034	-0.0770682939	-0.0035112985	-0.1444367383	0.1107059901	0.100984656	0.0696145488	-0.1187041121	0.0135594442	-0.0911021057	-0.0108210821	0.0220627427	0.0041661331	-0.0539889828	0.069536172	-0.0853508714	-0.179517868	0.0554885842	0.2355741201	-0.0385131972	-0.0429042276	-0.0953788371	-0.0524197517	0.1046716408	0.082659803	-0.1542752399	0.0636078001	-0.0305025964	-0.0781948074	-0.1014832113	0.1016241538	-0.0874994451	-0.1100248127	-0.0063851954	0.1185569389	-0.0117194206	-0.0018809672	0.0565371629	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0175005	-0.0102786799999999	0.0003062675002499	0.0001056512625423	0.0322483	0.0001181	1.3947610000000692e-08	0.00103995285289	-0.122305	-0.008605	0.014958513025	7.404602500000002e-05	0.000406734	-0.0002499999999999	1.65432546756e-07	6.249999999999997e-08	0.000340635	-3.911300000000002e-05	1.529826769000001e-09	1.16032203225e-07	0.000136382	-0.000488273	2.3841052252900002e-07	1.8600049924e-08	1.002549245	0.8824244641	-0.4822382351	0.01925564842	0.6446423545	0.4782313867	0.1062955212	0.8532098384	-0.5669660953
5754.668331499033	-8.677889580965712	33116207.605557863	75.30576757943325	8038.279866007037	-4.6448301211348735	64613943.204254106	21.574446854201803	4728.244939738216	-2.36572697939755	22356300.210160047	5.596664141049457	5010.2947738684925	5855.849774467321	0.95177	22.222464	0.0424727	0.02208	-0.0272517328	0.058164813	0.0690480941	0.127892723	-0.0259738842	-0.0483401722	-0.0435242522	0.1096950859	-0.098016927	-0.0828652891	0.0681791336	-0.0209095377	0.0482804654	0.0914992301	-0.0391101724	-0.0325012692	-0.0750693738	-0.0037160866	-0.1718116951	0.0562499881	0.0327627804	0.0976979643	0.0344851823	0.0367227768	0.1322606247	0.0523528623	-0.0964579556	0.0823299883	-0.1131332103	0.0084524472	-0.0936588253	0.1299610092	0.1738716261	-0.0297081588	-0.0181600056	0.0416834396	0.0603884907	-0.0291167778	-0.0228956579	-0.1662277941	0.0564515743	0.0607503896	-0.0333293714	0.245419308	-0.0381448752	0.0063004675	0.0316815363	0.0404627843	-0.0511070631	0.0597359225	0.0001964127	-0.0178269637	-0.0186807602	0.1304629769	0.0534991482	-0.0129179852	-0.0126052914	-0.001461589	0.0620514528	-0.0347274212	0.0632117534	-0.1057744407	0.0219172296	-0.1080393595	0.0303212835	-0.1402144854	-0.072303367	0.0170326566	-0.0605999955	-0.0029335071	0.1180485343	-0.1032187918	0.078475801	-0.0644193841	0.0323363617	0.1094412042	-0.1050895136	-0.1105743331	-0.1218950121	-0.0771616876	-0.131207313	-0.0093727634	-0.0544327854	-0.0100744814	0.0859371716	-0.1245585219	0.0024205149	0.0145594833	-0.0458646989	-0.1730008164	-0.0779886189	-0.0354985992	-0.0815186533	0.0359603867	-0.016871444	-0.1024849101	-0.0009269342	0.0359658175	0.0378160867	0.0756012587	0.0158888065	0.1038449666	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0251135	-0.007613	0.00063068788225	5.7957769000000025e-05	0.0232834	-0.0089649	8.036943201000003e-05	0.00054211671556	-0.103896	0.0184089999999999	0.010794378816	0.0003388912809999	0.000406317	-4.1700000000000645e-07	1.6509350448900004e-07	1.7388900000000528e-13	0.000263549	-7.708599999999997e-05	5.9422513959999955e-09	6.945807540100001e-08	0.000208595	7.221300000000001e-05	5.214717369000001e-09	4.3511874025e-08	0.9020897247	0.7672948636	-0.7831152919	-1.283608604	0.4768047717	0.7665294089	0.05863162333	1.528629291	0.1584706715
5746.693866572023	-7.974464927010558	33024490.396096505	63.59209087212151	8053.458617837806	15.178751830769215	64858195.70922602	230.3945071400798	4722.643395840792	-5.601543897423653	22303360.644278653	31.37729403476417	5004.813915777908	5809.293914296984	0.884298	20.647091	0.02603065	0.0134594	-0.0353787811	-0.0353438846	0.0673636694	0.194301967	-0.0169346283	-0.0068670591	-0.0680196546	0.1216384928	-0.0394920445	-0.0370539474	0.0254226758	-0.0003321392	0.0771494167	0.0727895057	-0.1215856626	-0.0596382605	-0.105607802	0.0478784227	-0.0698434286	0.0481525175	-0.0766408779	-0.0440990762	0.0068222605	0.124555056	0.0919298117	-0.0388352277	-0.0735472165	0.0034566011	-0.0747928261	-0.1247464336	-0.0636508603	0.0800743125	0.0381285095	0.1385976404	-0.036068424	0.1233381614	-0.0916180681	-0.0467856224	-0.0536982775	0.0984032689	-0.0442918073	0.0655890163	0.1553758867	0.0003945823	0.0514214244	-0.0384376239	0.121495169	0.0586757986	0.0154865286	-0.0739881141	0.0550128383	-0.0564533588	-0.0967899144	0.0358696963	-0.2067578748	-0.0232417416	-0.0431991576	-0.0490883319	-0.0718032132	0.1093529271	0.0686679985	-0.1077331558	-0.0057640739	-0.005103348	-0.0533794284	-0.1314081255	0.0935368159	0.0924150378	-0.0544638954	-0.0210700194	0.035462787	-0.0627967628	0.105467556	-0.0688220211	-0.0573088975	0.0459124878	-0.0237588691	-0.0852398477	-0.007094623	-0.0622604377	-0.1105993922	-0.091266885	-0.0521885632	-0.1417505266	-0.0166907951	0.1062685024	-0.1289843705	-0.0058412869	0.0677254351	0.0966020304	-0.1907432526	0.1105309193	-0.0456676178	-0.1346211838	0.0256314236	0.0409567483	0.0933507914	-0.1148425467	-0.0581823416	0.0055063722	-0.0188225702	-0.0295392822	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0175449	0.0075686	0.0003078235160099	5.7283705960000026e-05	0.0175215	-0.0057619	3.319949161e-05	0.0003070029622499	-0.10389	6.0000000000060005e-06	0.0107931321	3.600000000007201e-11	0.000328207	-7.811e-05	1.07719834849e-07	6.101172099999999e-09	0.000183823	-7.972600000000002e-05	6.3562350760000035e-09	3.3790895329e-08	0.000304642	9.604699999999998e-05	9.225026208999996e-09	9.2806748164e-08	0.9888549108	0.7333680415	-0.8852151728	-2.011226615	0.2034833421	0.4239758903	-0.002040269254	1.173275806	-0.1425558266
5755.013962959733	8.320096387710691	33120185.71386149	69.2240039007965	8018.996908440626	-34.46170939718013	64304311.41758032	1187.609414575693	4725.039480543927	2.396084703134875	22325998.092698827	5.741221904596942	5006.122034835921	5822.278378843876	0.9001489999999999	21.017174	0.05424588	0.0383173	-0.0786365565	-0.02369312	0.1106697975	0.0990405105	0.0107783617	-0.0267495204	-0.0042701624	0.1511891012	-0.0026531868	-0.0191578932	0.0231205919	-0.0087016864	0.1462453915	0.0574652171	-0.0753822379	0.0618591559	-0.092475174	0.0342371438	-0.0575369103	0.0496587187	-0.0218028626	-0.0818100781	-0.0236545454	0.0873089852	0.0768740288	0.0106774006	-0.1321880426	0.0192589224	-0.0596226972	-0.0061389064	0.0217658305	-0.0165115162	-0.1666410238	-0.0117119349	-0.0811656641	0.0418466887	0.0606210068	0.0834997046	-0.1662988008	-0.0547010045	-0.0557039949	0.0178668658	-0.0087618541	0.0703609818	0.1183139595	-0.0184538349	0.1194918005	0.1252398194	0.0786968243	0.0304873105	-0.034410837	-0.1267486817	-0.0033784139	0.006625471	-0.0711384778	-0.0240541089	0.013816209	0.0166396517	0.013917454	-0.0067393406	0.0871276068	-0.0778487109	-0.0108545213	-0.0082742068	0.0111950806	-0.0727545058	0.0558311653	0.0952771322	-0.045411896	-0.0597448267	0.0789846169	-0.116297806	0.1209585292	0.0125983261	-0.0815694699	0.0769831207	0.0951691788	-0.0698948258	0.0539145764	-0.046726834	0.0567660773	-0.0083967534	0.0218131687	0.0769397733	0.1188092527	0.045439813	0.1273167454	-0.0330287375	0.082226021	-0.035381068	-0.0295406225	-0.0070371131	-0.0332408621	-0.017018912	-0.0119077652	-0.0930757271	0.0292179317	-0.0278167335	-0.1283203577	-0.0312274256	0.0872228071	0.0006081028	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0202155	-0.0026706	0.00040866644025	7.1321043600000114e-06	0.00141277	-0.0161087299999999	0.0002594911822128	1.9959190729e-06	-0.10378	0.0001099999999999	0.0107702884	1.2099999999999776e-08	-0.000303718	-0.000631925	9.224462352400003e-08	3.99329205625e-07	0.000230341	4.6518e-05	2.163924324e-09	5.3056976281000006e-08	0.000275954	-2.8687999999999967e-05	8.23001343999998e-10	7.615061011600003e-08	0.9141229681	0.9763319509	-0.5704644846	-2.138861029	0.04442076152	0.1558773626	-1.135431939	0.6412077614	-0.1618135872
