global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	aroma_motion_01	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_15	aroma_motion_16	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_22
6100.461197709786	n/a	n/a	37215626.82476271	8156.513367787761	n/a	66528710.31890044	n/a	5577.183634367719	n/a	n/a	31104977.29145912	5752.992658192057	4726.733159279751	n/a	n/a	n/a	n/a	-0.100555755	-0.0768797331	-0.0426758106	0.1173551728	-0.0191978022	0.0747068346	-0.0496302528	0.0573527208	-0.0502296394	0.0498938732	0.0620568682	-0.0970515622	0.0179211107	-0.1599904725	0.0289488393	-0.0851300729	0.0754083087	-0.0568970815	-0.006172706	0.0454300367	-0.0504921694	0.1615555162	-0.021149087	0.1988179697	-0.097997566	0.0706510916	-0.047154966	0.0062163407	-0.0552340864	0.0983375948	-0.1405709744	0.0542579738	-0.0205540233	0.1293281108	-0.0538650695	-0.0294687774	-0.0957151459	0.0159001123	0.0392975417	-0.0298106806	-0.0215945384	-0.0505642107	-0.0785122696	-0.0278183194	0.1048047436	-0.0360788324	-0.0132825577	0.0710981714	-0.1659200369	0.0620906766	-0.0881744182	0.0027517671	-0.0798464364	0.0252384114	-0.036309197	0.0572912477	-0.1654355596	0.0698123489	-0.0249948553	0.1673905951	-0.1530231119	0.0953998415	-0.0418323582	0.087319258	-0.0142303435	0.0611236251	-0.2004944758	0.072978922	-0.0125473407	0.0317664058	0.0110505336	-0.0777328119	-0.0125988839	0.0691870951	0.0284538513	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.00361411	n/a	1.30617910921e-05	n/a	-0.0788202999999999	n/a	0.0062126396920899	n/a	-0.167883	n/a	n/a	0.028184701689	-0.0007573439999999	n/a	5.735699343358486e-07	n/a	-0.00173683	n/a	3.0165784489e-06	n/a	-0.00172571	n/a	2.9780750041e-06	n/a	0.0	-1.413885236	1.364027317	0.9582269585	0.2324499215	-2.037433634	-1.062915893	-0.8774955703	-0.06829379466	-1.971879982	0.2741313057	-2.161444745	-1.116940003	0.8462010374
6096.743864703881	-3.717333005904948	13.818564676790311	37170285.75180441	8102.6799807743	-53.83338701346111	65653422.87084061	2898.033557341083	5560.5589309110655	-16.62470345665315	276.38076502165524	30919815.624134813	5731.237287778276	4746.93431148431	0.9997680000000002	26.809715	0.18416391	0.107027	-0.0847954681	-0.0726459396	-0.019059215	-0.1198813626	0.02315553	-0.0099800659	0.0549237714	0.1219561272	0.0261080153	-0.0886839058	-0.0695489374	0.0552532142	0.0019432541	0.1659255533	0.0311559517	0.0752557137	0.1002257822	-0.0802441879	-0.0791528416	0.0661818869	0.058975065	0.0078148391	0.046264227	-0.0839237918	0.0819401209	0.2050321001	-0.0195295807	-0.0187545683	-0.0571728004	0.0100577103	-0.0174128829	0.0696990386	0.0089004911	0.0273048599	0.171365624	0.1665036707	0.0355215236	-0.1246824659	-0.1144810864	0.2479662563	0.0203421587	0.026316169	-0.1064785136	0.0092708073	-0.1191495126	0.0061193814	-0.0474899834	-0.0387949802	0.1218618993	0.0057618495	0.1666028225	0.0346111065	-0.0627090262	-0.0984780996	-0.1356852503	-0.0263557851	-0.0496793742	0.0889649183	0.0163482715	0.0594058682	0.10575288	-0.1237017267	0.0693820643	0.0715790577	-0.055469956	-0.0452673205	-0.043655738	-0.0675607851	0.1114167781	0.0882811877	-0.2407200955	0.0991833712	0.0365454504	-0.0952948113	-0.149108185	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0181047	-0.02171881	0.00032778016209	0.0004717067078161	-0.0121067	0.0667135999999999	0.00014657218489	0.0044507044249599	-0.249983	-0.0821	0.00674041	0.062491500289	-0.0008459039999999	-8.856e-05	7.155535772158308e-07	7.8428736e-09	-0.00162089	0.0001159399999999	2.6272843921e-06	1.3442083599999984e-08	-0.00179384	-6.813000000000001e-05	3.2178619456000005e-06	4.641696900000002e-09	0.0	-1.309812125	1.502699607	0.8295452402	0.6577822121	-2.290150666	-2.311500653	-2.020656961	-1.248081855	-1.665141505	-1.050884827	-1.716738079	-1.194458974	-0.004060086553
6099.211676619782	2.4678119159016205	6.090095652266027	37200383.076215096	8128.573760716845	25.893779942544825	66073711.38341439	670.4878397129366	5570.669256813106	10.110325902040133	102.2186898454636	31032355.96880268	5736.797975234847	4809.554345807596	0.923891	24.775002	0.18495768	0.108677	-0.081741683	-0.0758789789	-0.0432586415	0.065322261	0.0439813793	0.0534699829	-0.1242600465	0.0772280406	-0.0691767722	0.0145354998	0.0049445428	-0.0199534891	0.0145785548	-0.1867825147	-0.0194290514	-0.0578029322	0.009646802	-0.010455009	-0.0304407224	0.1293751079	-0.0058419282	0.0202190477	-0.1150951646	0.0934107402	0.0242124265	0.0304156422	-0.0574342962	-0.0716094944	0.0324914681	0.0070758897	-0.0836521638	0.0075410322	-0.063578623	0.0651244185	0.0869038177	0.0743149032	-0.1551627984	0.0541265387	0.0191288436	0.0416734156	0.0071070535	-0.1605994137	-0.0702230837	0.0271075716	0.0107827861	-0.0298359412	-0.0028916795	0.0049472325	-0.160672666	0.0161529289	-0.1275135166	-0.091220786	-0.0133889798	-0.0893512011	-0.0513475568	-0.0288017642	-0.0990074892	-0.0094620855	0.0350867416	0.0757887955	-0.0685680558	0.0465653128	0.0913071483	-0.0280749554	-0.0035543098	-0.0642426022	-0.1640623026	-0.0748550087	-0.024015181	-0.0484742666	-0.0543641632	-0.1065279847	0.0102869133	-0.0585343575	-0.0985843842	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.00671537	0.01138933	4.50961942369e-05	0.0001297168378489	-0.0794273999999999	-0.0673206999999999	0.0063087118707599	0.0045320766484899	-0.162079	0.087904	0.007727113216	0.026269602241	-0.000687041	0.0001588629999999	4.72025335681e-07	2.523745276896823e-08	-0.00169716	-7.627000000000003e-05	2.8803520656e-06	5.817112900000004e-09	-0.0016621	0.00013174	2.76257641e-06	1.7355427600000052e-08	0.0	-1.226155495	1.243115044	0.8197028487	0.2491051806	-2.148749934	-0.8517969586	-1.125103527	-0.6663988838	-1.704299799	-0.7025621122	-2.005686288	-1.324905507	0.5509992933
6097.211308444889	-2.000368174893083	4.001472835125084	37175985.73982824	8104.07937387457	-24.49438684227516	65676102.49805924	599.9749867790226	5573.133598194993	2.464341381887607	6.07297844648372	31059818.103329875	5745.703235638056	4770.375627093835	0.946702	25.386709	0.128683524	0.0732900999999999	-0.0890614876	-0.0879416786	-0.0310741227	-0.1243856433	-0.0613198849	-0.0391451324	0.0517347735	0.0838410086	0.0266488415	0.0036007361	-0.0230436092	0.0560350444	-0.039185836	0.2177127491	0.0125706848	0.1968149869	0.0051273206	-0.132101987	-0.081848431	-0.0331965754	0.0502740761	-0.0236859438	0.0801367028	-0.0050711269	-0.0300734836	0.2225390496	-0.0846018807	-0.0036519672	0.1162683265	0.0015314295	-0.0507167546	-0.1280076228	0.0025026931	0.0878694727	-0.0337627964	0.0212070439	-0.0369335103	-0.1435355062	0.036001589	-0.0390823168	-0.1819481006	0.1606388228	-0.0917590791	-0.0113104327	-0.010769879	-0.014076337	0.0069061658	-0.0217358707	0.1610315973	-0.0680600851	0.2693743001	0.108325644	-0.0288250487	-0.0117139034	-0.114565959	-0.0144946104	-0.0358816132	0.1067811138	0.1136293694	0.1066635073	0.1017758433	-0.1087608853	0.0073704264	0.0443622	0.1601382129	-0.0314607889	-0.0964524219	-0.046317025	-0.0459675555	0.0116786196	0.0022419707	0.1478337688	0.0761744757	0.0195338828	-0.0578109851	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.000409904	0.007125274	1.68021289216e-07	5.0769529575076e-05	-0.0504099	0.0290174999999998	0.00254115801801	0.0008420153062499	-0.224203	-0.062124	0.003859391376	0.050266985209	-0.000699116	-1.2074999999999956e-05	4.887631814559999e-07	1.4580562499999888e-10	-0.0012939	0.00040326	1.67417721e-06	1.626186276000001e-07	-0.0018551	-0.000193	3.44139601e-06	3.724900000000001e-08	0.0	-1.338924114	1.477020604	0.8512359834	-0.1241859606	-1.774562407	-1.691783165	-1.915785231	-1.030788579	-1.69952336	0.05485652448	-1.679549686	-0.9450759595	-0.1335882574
6086.421144168921	-10.790164275967982	116.42764510237564	37044522.34418652	8136.719739941385	32.64036606681566	66206208.1263518	1065.393496975731	5578.083171197705	4.949573002711986	24.49827290917535	31115011.86479905	5749.321537826258	4723.148285095848	0.982451	26.345364	0.193702824	0.0975256	-0.0957988364	-0.097110239	0.0400988024	0.1023104179	0.0484484769	0.0097513677	-0.1530849754	0.0886896636	-0.0504338197	-0.0091166903	0.0705513138	-0.0128840708	0.0869174218	-0.1353696664	0.0859864233	-0.0466873558	0.027637597	-0.0155275903	-0.0921097042	0.0091072889	-0.1182850326	0.0802794769	-0.0377965359	0.0237504723	0.1004271884	0.0441132323	0.0611236991	-0.0802957116	0.0218814846	-0.0233802522	0.0362103974	0.1013832977	-0.102370618	0.0284165774	-0.0170148641	-0.1777071747	-0.1158934083	-0.0208072275	-0.0026228968	0.1086808162	0.0233219349	0.0028919007	-0.0987842075	0.0224871123	0.0611695161	0.0332743657	-0.0870832652	0.0120445953	-0.1326819531	0.0831622545	-0.0809700103	-0.025693474	0.0416871368	-0.1306799553	0.1116374695	0.0491477694	-0.1329588458	0.0586104635	-0.0276953817	0.0134516767	0.0052423999	-0.0103589647	0.0823092991	0.0072780774	-0.0737624326	-0.0774896927	-0.0899187527	-0.0420556455	0.0552854683	-0.0868849015	0.2078862393	-0.016776198	-0.0162068947	-0.0614030096	0.012019535	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.00011458	-0.000295324	1.31285764e-08	8.721626497600002e-08	-0.126156	-0.0757460999999999	0.0159153363359999	0.0057374716652099	-0.15615	0.068053	0.004631210809	0.0243828225	-0.000139698	0.0005594179999999	1.9515531204e-08	3.129484987239999e-07	-0.00153365	-0.0002397499999999	2.3520823225e-06	5.748006249999998e-08	-0.0016621	0.000193	2.76257641e-06	3.724900000000001e-08	0.0	-1.352885019	1.160524027	0.835145886	-0.1463249189	-1.996100718	-0.2293278957	-1.577377405	-0.8584469881	-1.131813942	-2.031492756	-1.952210787	-1.584222195	0.4778131484
6100.418548450653	13.997404281732088	195.92732662625176	37215106.46628077	8113.148570147696	-23.57116979368948	65823179.721289605	555.6000454429393	5574.316488341078	-3.766682856627085	14.187899742408378	31073004.31219121	5746.431252611513	4763.892941943338	1.030433	27.632046	0.1658002699999999	0.0805035	-0.0958384349	-0.0865788902	-0.1492714138	-0.1163114804	-0.0524996349	-0.0747711641	0.0305583764	0.0811349263	0.0853564491	0.0003172669	-0.0063648445	-0.0387112039	-0.0352456926	0.1552892436	-0.0234680387	0.145931755	0.1250315	-0.0234575706	0.0036411201	0.0936005831	0.0051203054	0.0240600395	0.0144583307	0.0464845671	-0.162282114	0.1218722007	-0.0551524857	0.0177194765	-0.0420676416	-0.0981798867	0.075840458	-0.1276588935	0.0587178068	0.0657323744	0.1255941052	-0.0810483184	0.0341149978	0.0338057839	-0.0590616786	-0.0275105403	0.0186072708	0.0896205091	-0.08726029	-0.0619052459	-0.0212979727	-0.0387115559	0.0010647825	0.0445997573	0.1354900676	-0.0792558922	0.1893088007	-0.0307668506	-0.1277942514	-0.005149163	-0.114495461	-0.0241390074	-0.0319825007	0.1225205438	0.0785905	0.1111648961	-0.1142681846	-0.0104456128	-0.0715473001	-0.0122841572	0.0420588474	-0.0075446144	0.0717067477	-0.0333143194	-0.0645620696	-0.0800481716	-0.0025522731	0.1651110484	-0.0463405779	0.002674752	0.052116045	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.00520214	-0.00531672	2.70622605796e-05	2.826751155840001e-05	-0.0683908	0.0577651999999999	0.00467730152464	0.0033368183310399	-0.213629	-0.057479	0.003303835441	0.045637349641	-0.000517895	-0.000378197	2.68215231025e-07	1.4303297080899998e-07	-0.00142779	0.0001058599999999	2.0385842841e-06	1.1206339599999989e-08	-0.00208283	-0.00042073	4.3381808089e-06	1.7701373290000004e-07	0.0	-1.352275715	1.57307174	0.5297075837	-0.5073249959	-1.761810874	-1.68252515	-1.180994175	-1.078599429	-2.072626271	0.377030127	-1.450511534	-0.6020072882	0.1858160435
6114.96230349913	14.543755048476667	211.5208109100906	37392763.973215386	8137.981652001877	24.83308185418082	66226745.36831919	616.6819543764447	5576.353679311032	2.037190969953372	4.15014704805956	31095720.35676568	5743.898807337208	4879.500958146118	1.062959	28.504259	0.15634826	0.0867413999999999	-0.0653348096	-0.0668179082	0.0851961059	-0.032184031	0.0933256456	-0.0661848116	0.1085371098	0.0702011619	-0.039340518	-0.0542629813	0.0489101976	0.0300812797	0.0070426582	-0.1176292881	0.0198423598	-0.0746657771	0.0523684457	-0.076632851	-0.1616698398	-0.0756123271	-0.090876365	-0.0435606818	0.0393944779	-0.0732269107	0.066299633	0.02648791	0.157356767	-0.1236271816	-0.010248569	0.1106912885	0.0063148247	0.0631518607	-0.024786681	0.1040898928	-0.0053106147	0.0704056046	-0.0727304026	0.0074371849	-0.1012147035	-0.1681782274	0.0268579447	-0.0527787491	-0.0707511974	0.06345657	-0.0214242167	0.0719130541	-0.0156163663	0.0035718234	-0.0648983108	0.0696358482	-0.1130424924	0.1374817464	0.0501621404	-0.1829852293	0.0506738104	0.0191486651	0.015830271	0.095022129	-0.0295689867	-0.0621040434	0.0465317913	-0.0878526399	0.1696628165	0.0051572876	-0.0493959004	0.0732892022	-0.0408977662	0.0103760095	-0.0232769751	0.0391428893	-0.017372443	-0.1414708284	-0.0828038126	0.0267751186	-0.0272651879	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0086493	-0.00344716	7.481039049e-05	1.1882912065600002e-05	-0.132458	-0.0640671999999999	0.017545121764	0.0041046061158399	-0.159156	0.054473	0.002967307729	0.0253306323359999	-0.000535663	-1.7768000000000037e-05	2.8693484956900005e-07	3.1570182400000127e-10	-0.00124446	0.00018333	1.5486806916e-06	3.36098889e-08	-0.00159671	0.0004861199999999	2.5494828241e-06	2.3631265439999987e-07	0.0	-1.213712252	1.393341152	1.000725755	-0.2945365489	-2.049187014	-0.8432307599	-2.284685995	-0.8586472682	-0.4363662797	-1.791989351	-1.228584731	-0.8052703236	0.6780437816
6130.856019625246	15.893716126115578	252.6102122975464	37587395.53337511	8192.036283337633	54.05463133575631	67109458.46752027	2921.9031688445284	5574.126905495995	-2.2267738150367222	4.958521623333199	31070890.758574355	5742.776581702484	5003.118881542217	0.999738	26.808933	0.1613348399999999	0.0894652999999999	-0.0528419345	-0.0283301096	-0.0601849863	-0.0214800335	0.0725491539	0.0403935863	-0.0166391136	0.0565485645	0.0268144935	-0.0282876271	-0.0758728921	-0.0515893993	0.0349372898	0.0811436381	0.0326388174	0.0925511109	0.0142907058	0.0816262828	0.1035749407	0.0001692032	0.2036088016	0.0404038358	0.0979412358	0.2377938339	-0.0607039956	0.0014381451	0.1074771086	0.0432305997	-0.0294851399	0.0985383428	0.2017317742	0.0053289192	0.0324172907	-0.0417238831	0.0764897991	0.0139643194	0.090120026	0.0170754497	0.0847070527	-0.0560761808	0.0204898873	-0.0662933753	-0.0578382381	-0.0407154722	-0.0678084894	-0.0719389419	-0.0379711858	0.0031019489	0.0173260492	0.0147077364	0.1182848208	-0.0452868614	-0.0981261199	0.1069128239	0.0254804828	-0.0450242564	0.0113158487	-0.1134985955	-0.1321431142	0.2497584331	-0.0612742094	-0.0397653371	-0.0284014221	0.0576317722	0.0316889726	0.094971414	0.1961437709	0.0180713255	-0.0518105077	-0.0926108132	-0.0087167403	-0.0567105878	0.0578827608	0.1460490718	0.0445724616	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.00678516	0.00186414	4.60383962256e-05	3.475017939600001e-06	-0.0536414	0.0788165999999999	0.00287739979396	0.0062120564355599	-0.207205	-0.048049	0.002308706401	0.042933912025	-0.000813625	-0.000277962	6.61985640625e-07	7.726287344399999e-08	-0.00137906	-0.0001346	1.9018064836000003e-06	1.8117160000000037e-08	-0.00183625	-0.0002395399999999	3.3718140625e-06	5.7379411599999946e-08	0.0	-0.9557997443	1.899635431	0.822995215	0.06695668133	-1.386851928	-1.281939451	-0.6353548627	-1.344378074	-1.747436604	-0.8979565554	-1.140363876	-1.248707854	0.7589291561
6147.434266186568	16.578246561321976	274.8382590479839	37790948.057084784	8185.600167640942	-6.436115696690649	67004050.10448343	41.42358526118776	5582.585724501074	8.458819005079022	71.55161896068606	31165263.37140318	5751.133676809967	5123.17374540462	1.054495	28.277269	0.11565157796	0.0701994	-0.0287185088	-0.0365729813	0.089964342	-0.0362412897	-0.0412146996	-0.0325118839	0.1279076528	0.0216675307	-0.0064192725	-0.0772138316	-0.0220998203	0.0339430328	-0.0640524053	-0.0565528142	-0.0156082964	-0.0195413643	0.0393797375	0.0144775232	-0.1283607494	-0.051652844	0.0112197411	0.0100557573	-0.0668082202	-0.2426993125	-0.1083552948	-0.0059323582	0.1785595656	0.0472645826	-0.1834068158	0.0246428125	-0.0277501084	-0.1176509093	-0.033828799	-0.0998542162	-0.2393644927	0.1099592242	-0.1589919565	0.1074276625	-0.0680943953	0.0070047614	0.0970006633	0.0363205207	-0.0208722459	0.0655300958	-0.0577158882	0.0674497882	0.0513711255	0.0244846417	-0.0189831381	0.0118057832	-0.0185588575	0.0987896715	-0.0203335709	0.0165522146	-0.0484001159	-0.1096080861	-0.0046044706	0.0706911335	0.0345481861	-0.2277387263	-0.0719272866	-0.0999305099	0.046293519	-0.0898220282	-0.0895128426	0.1852837333	0.0738007909	-0.0579885851	-0.00963286	0.0677958702	0.0775044592	-0.2200456954	-0.0357223579	-0.2870069035	0.0226147638	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-6.03204e-06	0.00677912796	3.63855065616e-11	4.595657589805376e-05	-0.11966	-0.0660186	0.0143185156	0.00435845554596	-0.18769	0.019515	0.000380835225	0.0352275361	-0.000719748	9.387700000000002e-05	5.18037183504e-07	8.812891129000004e-09	-0.00129728	8.178000000000005e-05	1.6829353984000002e-06	6.687968400000007e-09	-0.00154513	0.0002911199999999	2.3874267169e-06	8.475085439999998e-08	0.0	-0.7711503848	1.62803569	1.301836542	0.9317468746	-2.058138885	-0.9106333755	-1.645524568	-0.7142186306	-0.5166627632	0.08522093554	-1.458521698	-0.5573711968	0.5631333305
6165.534238311594	18.0999721250264	327.6089909267326	38013812.44379253	8201.96314278607	16.362975145127166	67272199.39562114	267.7469556000494	5590.274196311693	7.688471810619376	59.11259878268879	31251165.58994835	5755.1588460304665	5250.370647133214	1.020889	27.376114	0.12682438204	0.0666457	-0.0007248223	0.0075234289	-0.0270133389	-0.0057333732	0.1289038561	0.0576289019	-0.0115547213	0.0018290796	0.0202401616	0.0058697154	-0.1010237171	-0.0513158058	0.0695716036	0.0092054214	0.0747489227	-0.0658156135	-0.0996156541	-0.0225114715	0.1935575391	-0.0684129414	0.0595049437	0.0776916206	0.0284622857	0.1016669751	-0.0095134506	-0.1556191607	0.011335933	-0.0339393626	-0.0170113977	0.0909677046	-0.0160821591	-0.0612534963	0.0591827894	-0.0194810544	-0.1455265459	0.0787221731	0.176823739	0.2060934866	-0.0677729428	-0.1448892002	0.0117674038	0.2051642456	0.0074925336	-0.0605593919	-0.0564510852	-0.073464782	-0.0409239092	-0.0347681164	-0.0094672884	0.0852953028	-0.0144634318	-0.0178454527	0.0778614116	0.1281206858	0.0615068	0.1530255829	0.0271514154	-0.1812492834	-0.1453776753	0.0030208842	-0.0674663572	0.0654811625	0.0358478412	-0.0182549679	0.0572084248	0.1072732195	0.0593039826	0.095181799	-0.1166933536	0.145424187	-0.0152106995	0.0429947021	-0.0122989617	-0.0329848964	0.2441177535	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.005994	0.00600003204	3.5928036000000004e-05	3.6000384481026566e-05	-0.0594977	0.0601623	0.00353997630529	0.00361950234129	-0.155599	0.032091	0.001029832281	0.0242110488009999	-0.000285737	0.000434011	8.1645633169e-08	1.88365548121e-07	-0.00125076	4.651999999999998e-05	1.5644005776e-06	2.1641103999999984e-09	-0.00163602	-9.088999999999994e-05	2.6765614404e-06	8.260992099999988e-09	0.0	-0.4278239461	1.728819462	1.225000817	0.9918437213	-0.6213615855	-0.9100046475	-1.621008421	-1.220792968	-1.263412815	-1.378296434	-1.261536055	-1.265510825	0.6402836598
