global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_05	aroma_motion_09	aroma_motion_10	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_18	aroma_motion_19
6154.360919223289	n/a	n/a	37876158.32406293	8232.953153697901	n/a	n/a	67781517.63098422	5625.562016561093	n/a	31646948.002174903	n/a	5798.381911006658	5087.332238652742	n/a	n/a	n/a	n/a	-0.0720154891	-0.1053044539	0.0677336276	-0.1064537452	0.0748905923	-0.0384258792	0.021477044	-0.0945111829	0.0406110853	0.0909946687	-0.1090933966	0.0919894645	-0.119471988	-0.1699797822	0.1123152867	-0.0047592761	0.1063614127	-0.0221861	0.1624689569	-0.1353948274	0.06834101	-0.0318213108	0.0185929878	-0.0775731002	0.0151386651	-0.2793883775	0.0283477764	-0.017522846	0.0513696704	-0.1248717001	0.0786660133	-0.091361451	0.0313152594	-0.0059114916	0.1729199564	-0.0954676255	-0.033197523	0.1621134792	-0.0993220624	-0.0052487982	0.0302537757	0.069488838	0.026993298	0.1159233622	-0.1016550875	0.0756047836	-0.1167610869	0.0493524141	-0.1716774827	0.0912367931	-0.0144101037	0.0941034974	-0.0824740507	0.1321968216	-0.0131157631	0.1960737951	-0.0696339558	0.0844245676	-0.0041196013	0.0073069331	-0.1148941428	0.2336691885	-0.0790750131	0.0021199595	-0.0096610337	0.1366987803	-0.1947999903	0.0681935875	-0.0079501653	0.1052282132	0.0767886695	-0.1364262848	0.1709770124	-0.124789133	-0.074200785	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.0363768	n/a	n/a	0.00132327157824	-0.0860829	n/a	0.00741026567241	n/a	-0.396634	n/a	n/a	0.157318529956	0.00176037	n/a	n/a	3.0989025369e-06	-0.000294716	n/a	n/a	8.6857520656e-08	0.0	n/a	0.0	n/a	-1.283116451	-0.2850876741	-1.031062013	0.961496009	-1.196388801	-0.8428162545	-2.910915607	-1.954999521	-0.1580174162	-0.8133632206	-0.8316851547	-3.511043722	-1.591985893
6114.341009714572	-40.01990950871732	1601.593157085923	37385165.98307741	8240.769806779566	7.816653081665208	61.1000653991062	67910287.00832973	5627.243956466737	1.681939905643958	31665874.54559141	2.828921846197606	5801.684899471271	4854.077826832321	1.237844	33.601685	0.22392065	0.118657	-0.1293527558	-0.1116057631	-0.1030948687	0.0874625545	0.1011588076	0.0618624603	-0.0055264179	-0.0588459274	-0.1842765302	0.1146047769	-0.038217289	0.0019851395	0.0605827151	-0.1223500511	-0.0920271828	0.1799334973	-0.0479310692	0.0029977935	0.1122678128	0.0520487706	-0.0509399327	0.0910613039	0.1213178634	0.0663721094	0.1481261055	0.16745761	0.1360934356	0.0552052473	0.0690014594	0.014745189	-0.2083197674	0.0764055352	0.0472370999	-0.0323438482	-0.188272252	-0.0346532544	0.0408145091	0.0135797496	0.0692312242	-0.1063328714	0.0046156806	0.0862218598	-0.0853916128	0.1132191177	-0.0237400792	-0.0365103956	0.0425790715	0.1308358192	-0.0953504018	-0.1670667761	-0.0119180752	-0.1299049806	-0.0196587271	0.0387721751	-0.0359898114	0.1545191924	-0.0021743979	-0.0305776112	0.150861131	0.1251029779	0.0662384959	-0.2297579021	-0.1477277558	-0.0657895145	-0.0226117523	-0.0473343129	0.0874354292	0.0307812905	-0.0039238918	-0.0277023722	-0.0777145939	0.1549333895	-0.0316826101	-0.0272805663	0.008290455	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.057384	-0.0210071999999999	0.0004413024518399	0.0032929234559999	-0.132808	-0.0467251	0.017637964864	0.00218323497001	-0.32176	0.074874	0.0056061158759999	0.1035294975999999	0.000629515	-0.001130855	1.2788330310250002e-06	3.9628913522500006e-07	-0.000291409	3.3069999999999736e-06	1.0936248999999823e-11	8.491920528100001e-08	-0.000492125	-0.000492125	2.4218701562500004e-07	2.4218701562500004e-07	-1.917221262	-0.3665412736	-1.311781842	0.3715040448	-1.408149352	-2.555507838	-1.341761968	-1.190679633	-0.5678094223	-1.655853284	1.693518956	-1.721057284	-1.679300379
6140.599679506865	26.258669792293404	689.5177392607021	37706964.42395981	8216.83547089032	-23.93433588924563	572.8524344592314	67516385.15568136	5619.528966848616	-7.714989618120853	31579105.80925067	59.52106480771255	5794.964539444296	4948.220593806747	1.092635	29.659935	0.180322195	0.0906947	-0.1074548603	-0.1328164125	0.1301446386	0.0042313333	0.0116630269	-0.055109249	0.0534008145	0.0443466194	-0.0389534823	0.1198516035	-0.0762265953	0.0541026271	-0.0694011586	-0.1213318368	0.163794846	0.0527865003	0.1269214673	0.0284577165	0.1378605057	0.030738545	0.170403234	0.1463733481	0.0679703418	-0.0371985645	-0.0391183249	-0.1813931873	-0.0828014008	-0.0123254102	0.1065929516	0.0895700742	-0.0727542308	0.0164879133	0.0265554041	-0.1300482589	0.0373220188	-0.0086654932	0.0604267357	0.0986219805	0.0646864273	0.1007765765	0.1089336487	-0.0667495458	-0.081924447	0.1458721943	-0.0675862691	0.0791150766	-0.1301459327	-0.0388329107	-0.2061274685	0.0241173923	-0.0190016736	0.0119795529	-0.1136563473	0.1133204509	0.0247697153	0.0479204597	-0.1393942559	0.1275097708	-0.0412296945	0.1027493324	0.0323449043	0.1852655451	-0.1057621294	-0.149989014	-0.1024222962	0.026955037	-0.0021768931	0.1145219889	-0.0426561694	0.0392551186	-0.0305547698	-0.0556190615	-0.0130806085	0.0014472335	-0.0586325943	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.032064	0.0253199999999999	0.0006411023999999	0.001028100096	-0.103449	0.029359	0.010701695601	0.000861950881	-0.379168	-0.057408	0.003295678464	0.143768372224	0.00138432	0.000754805	5.697305880250002e-07	1.9163418624e-06	-0.000224872	6.6537e-05	4.427172369e-09	5.0567416384000003e-08	5.12369e-05	0.0005433619	2.6252199216099997e-09	2.9524215437161e-07	-1.912060039	-0.1626489135	-1.335331954	0.7938447443	-1.21426097	-0.9716143332	-2.203629918	-1.854388131	-0.3909292897	-1.783197135	-1.313954383	-2.012282258	-0.9320085574
6108.293181005856	-32.30649850100872	1043.7098453956785	37311245.585122645	8219.41259449413	2.5771236038090137	6.641566069309558	67558743.39852872	5616.801252461798	-2.727714386817752	31548456.309656423	7.440425776052543	5786.472001783686	4790.05044116058	1.101304	29.895262	0.177876095	0.128752	-0.1419079235	-0.1361213192	-0.1067885857	0.01630647	0.0049601531	0.0134313291	-0.0593638517	-0.0209979205	-0.1542033799	0.13725665	-0.0809249706	0.0408245761	0.033348282	-0.1108177196	-0.0507602017	0.0230074354	-0.0524765676	-0.0589549855	0.0158605511	-0.018329929	-0.0908660463	-0.0073634449	0.0570566291	-0.0572570026	0.1563784382	0.0862212206	0.0280292782	0.0557026566	-0.0397165313	-0.1530563773	0.0272624331	0.0130354229	0.0134733365	-0.0054006	-0.1165821056	-0.02911134	-0.0034118272	-0.0843990303	0.1077439724	0.0578495084	-0.044453925	0.0468398172	-0.0031720913	0.131134304	-0.0523084298	-0.018287079	0.1132790252	0.1293503794	-0.0263186079	0.0285222314	0.043890915	0.0006486329	0.0474895842	-0.0074373841	-0.0303614748	0.0901987476	-0.0013327401	-0.0753962864	0.1147269305	0.0518727319	-0.0087373534	-0.1389207206	-0.0969971498	0.0462057411	0.1399506332	0.0330190658	0.0113299056	-0.1035189586	0.0039848208	-0.0539259272	-0.1299891894	0.0628204893	0.0683548497	-0.0002397962	0.0090001679	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0375657	-0.0055016999999999	3.026870288999998e-05	0.00141118181649	-0.103352	9.699999999999986e-05	0.010681635904	9.408999999999974e-09	-0.259584	0.119584	0.014300333056	0.0673838530559999	0.000919228	-0.000465092	2.163105684640001e-07	8.44980115984e-07	-0.000587724	-0.000362852	1.3166157390399998e-07	3.45419500176e-07	-0.000174687	-0.0002259239	3.0515547969e-08	5.104160859121e-08	-1.934930644	-0.6169752449	-1.378458063	0.03886668502	-1.067209431	-2.142214442	-1.960905324	-1.809749211	-1.006441645	-1.818620267	0.4448983261	-2.674702938	-2.322108563
6132.589777888282	24.296596882425547	590.3246200670908	37608657.38385984	8197.608982825406	-21.803611668723534	475.397481800497	67200793.0352998	5614.476874508223	-2.3243779535750946	31522350.57438762	5.402732871065944	5785.330343324677	4870.261240640561	1.030675	27.978014	0.12865975	0.071503	-0.1247447941	-0.1406319592	0.1718327579	0.0306231003	-0.0497749621	0.0105645168	-0.0406604675	0.1217090308	-0.0150975418	0.132990226	-0.0467781443	0.0384038829	0.0127866877	0.0500288679	0.1489974438	0.0174101236	0.035313755	0.0748959208	-0.0622900035	0.1078904096	0.1151437903	0.1226224899	0.080138016	0.0461004121	-0.0004644595	0.0097364193	-0.1394206383	0.0389923452	0.0672624355	0.0729502577	-0.082619267	-0.0229136907	0.0314536737	0.0934896782	-0.0076636352	0.0400390131	0.1311537881	-0.0436466572	-0.0483297576	0.1108312999	-0.0017123796	-0.0546628119	0.1203117254	0.1432259968	-0.0349594899	0.0846966771	-0.0421902715	-0.1495243305	-0.0829032338	-0.0094828995	0.0096212475	-0.037463902	-0.075234147	0.0297421007	0.0601281366	-0.1400751531	-0.0016247554	0.0627016373	0.0213870734	0.1372279451	0.1180082526	0.0649964532	-0.0769528961	-0.0339415829	-0.0610877159	-0.1252800195	0.1648045378	-0.050563921	0.0829313148	0.0063003513	-0.0586766128	-0.0306938367	-0.0899475018	0.059169641	-0.0540038483	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.020177	0.0173887	0.00030236688769	0.000407111329	-0.100617	0.002735	0.010123780689	7.480225000000007e-06	-0.314435	-0.054851	0.003008632201	0.098869369225	0.00134219	0.000422962	1.7889685344400005e-07	1.8014739961e-06	-0.000414364	0.0001733599999999	3.0053689599999986e-08	1.7169752449600002e-07	0.000302692	0.000477379	9.162244686400001e-08	2.27890709641e-07	-2.123380776	-0.3209470789	-1.27226206	0.7915290094	-1.566213116	-1.525719006	-2.053945712	-1.863717871	-0.9479518139	-1.684827274	-0.9327793866	-1.29385826	-0.7737770215
6115.9505474627085	-16.63923042557326	276.8639891553229	37404851.0990094	8226.632937951852	29.0239551264458	842.3899711819394	67677489.49579433	5613.861213143235	-0.6156613649882274	31515437.72043403	0.3790389163391674	5782.583573902819	4782.076839287534	1.011564	27.459234	0.11314445	0.0697943	-0.1408817531	-0.1464330668	-0.0505403193	-0.0812158236	-0.0839121439	0.0024856612	-0.135432137	0.0616461779	-0.0607619336	0.1270846704	-0.0810253676	0.0440011691	0.0371992047	-0.0491370053	0.0319552775	-0.0699419109	-0.1095570618	-0.0845089838	0.0505065639	-0.0519234757	-0.1034716181	0.0309892523	0.0495229354	-0.027701181	0.0898127083	-0.0054993208	0.0981916293	0.0674293889	-0.0458820657	-0.0775536985	0.0789613329	0.0733558725	0.0593548482	-0.0250856434	-0.0043809752	-0.1394770298	0.0408442276	-0.1023267145	-0.0726234379	0.0808699759	-0.0695725826	-0.0690947045	-0.0432968435	0.1300532743	-0.0528258689	0.0104614013	0.1015747931	0.0144644144	0.025358392	0.1345686101	0.0974522066	-0.0247130294	0.0287919001	-0.0047929788	-0.0519552115	0.1458271585	0.0077634437	-0.0301638235	0.1006527624	-0.0197280318	0.0136640822	-0.0486947986	0.0421050312	0.0680003794	0.0818258913	0.0137763266	0.036022703	-0.1517197607	-0.0637657134	-0.0355368844	-0.0473859257	0.0352795931	0.1943211482	0.0278072783	-0.0802283654	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0294367	-0.0092597	8.574204408999998e-05	0.00086651930689	-0.1036	-0.0029829999999999	0.01073296	8.898288999999997e-06	-0.254751	0.059684	0.003562179856	0.064898072001	0.00121023	-0.0001319599999999	1.7413441599999994e-08	1.4646566529000005e-06	-0.000540509	-0.0001261449999999	1.5912561024999996e-08	2.92149979081e-07	-0.000263558	-0.00056625	6.9462819364e-08	3.206390625000001e-07	-1.974922209	-0.7417309905	-1.441648009	0.03536930323	-0.9827393842	-1.911114224	-2.268621108	-1.896219159	-0.8753204996	-1.607505478	-0.5110530541	-2.623915099	-2.73817661
6176.376863605124	60.42631614241509	3651.339682543095	38147631.16127666	8250.919063205836	24.28612525398421	589.8158798522096	68077665.38757348	5635.406258329885	21.545045186649983	31757803.69642363	464.1889720947897	5800.674895631893	5027.716123841821	1.090413	29.599625	0.12503728	0.0657649	-0.0866237172	-0.0754400814	-0.035620374	0.0603442399	-0.0477128649	-0.062709114	0.0770892129	0.0077622543	0.1847415113	0.0461156595	0.0202949812	0.0074095741	0.0733280599	0.0560129695	0.0977703799	0.0411560609	0.0173435528	0.0394891515	-0.088224453	0.1210115305	0.153351827	0.0338853211	0.0591525387	0.1343793559	0.0829644783	0.0851027485	-0.1026740568	0.1515941362	0.0461565039	0.232240962	0.0809856763	-0.149495536	-0.0819113051	0.1235556802	0.0220504619	-0.1455019911	-0.0074200715	0.0974926396	0.0012937546	-0.054351026	0.0210688646	-0.0207825177	0.1373095718	0.0648233102	0.0224503063	0.0400375227	0.0423721734	-0.0918896233	-0.043920842	-0.0631256552	0.0624159227	-0.072595491	-0.1136999812	-0.0377211573	0.0035696398	-0.2236666949	0.0023723641	0.1535744556	-0.0617416683	0.1324556823	-0.0247070043	-0.0494662959	0.0138558213	0.113679339	-0.2408891945	-0.0002950338	0.0707896976	0.0423715216	0.146226862	0.0367603576	0.0408883582	0.020872821	0.045406056	0.115824057	0.0675256119	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.00392697	0.02550973	0.0006507463246729	1.54210933809e-05	-0.0924777	0.0111223	0.00855212499729	0.00012370555729	-0.291428	-0.036677	0.001345202329	0.084930279184	0.00119175	-1.847999999999997e-05	3.41510399999999e-10	1.4202680625000003e-06	-0.000312034	0.000228475	5.2200825625000015e-08	9.7365217156e-08	0.000524052	0.00078761	2.74630498704e-07	6.203295121e-07	-1.894411198	-0.3332743195	-0.9933884657	1.015653685	-1.3455816	-1.028649065	-1.699260729	-1.30107915	-0.8141761713	-2.275230811	-0.8319911896	-1.0915741	-1.253637197
6156.07468814658	-20.30217545854339	412.17832834948143	37897255.56603902	8244.620834295081	-6.298228910754915	39.66768741226904	67973772.70129253	5619.638704035386	-15.76755429449895	31580339.163892508	248.6157684299723	5783.101285055592	4986.847651996002	1.044832	28.362322	0.12180367	0.0725175	-0.0818566581	-0.0715325677	-0.0483547128	-0.0207869983	-0.1501147283	-0.0299037324	-0.1349985172	-0.0500071115	0.0814029746	0.0961336994	-0.130857394	0.1122264581	-0.0260234561	-0.0838893686	0.0015523091	-0.1899289197	-0.0464093281	-0.0202977186	-0.1853427765	-0.144713517	0.0003471674	-0.0756651227	-0.0450155571	-0.1026338089	0.0174992194	-0.008769496	0.0493442851	-0.0031737728	-0.0300200397	-0.0838642701	0.0017850659	0.157812379	0.0151705199	0.1635010784	0.1442740674	0.0390458487	-0.0282804878	-0.3006016103	0.1901753116	-0.0540954143	-0.0117647661	-0.0324774999	-0.0340068016	0.0924744848	-0.0974048302	0.0624178943	0.1023102522	0.0802036174	0.0174597896	0.2223836394	0.0188454891	0.1474879101	0.1607092207	-0.0143598539	0.0605016548	-0.0035059465	0.1406439231	-0.0482675206	0.0468197229	-0.0511163112	-0.0858733971	0.0405385511	0.0345576372	0.0385872729	0.0837717552	-0.0756710345	-0.0096652232	-0.1520856236	-0.1012988392	0.1768766816	-0.0059978325	0.1041771139	-0.0768265065	0.1794279128	0.0615988959	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.00237165	0.00629862	3.96726139044e-05	5.624723722499999e-06	-0.0647212	0.0277564999999999	0.00418883372944	0.0007704232922499	-0.229036	0.062392	0.003892761664	0.052457489296	0.000941904	-0.000249846	6.242302371600004e-08	8.871831452160001e-07	-0.000387463	-7.542900000000001e-05	5.6895340410000015e-09	1.50127576369e-07	0.000342196	-0.000181856	1.1709810241600003e-07	3.3071604736e-08	-1.075669903	-0.6216979875	-1.371462468	0.5605438949	-0.8299957092	-1.418380839	-2.125256332	-2.023417109	-2.04794457	-1.56691518	-0.8306538465	-3.30887367	-2.491552366
6211.837324850456	55.762636703875614	3109.471652168416	38586922.95040527	8299.205484854954	54.5846505598729	2979.4840767434325	68876811.67984655	5654.825221401376	35.18651736599077	31977048.284597125	1238.0910043471697	5817.961733769394	5194.3533965733295	1.128376	30.630146	0.11138203205	0.0539175	-0.0407777817	-0.0219654199	0.0689911149	0.101296454	-0.0120328762	-0.0725643533	0.0155901554	0.0457800474	0.0332626625	-0.0159089254	0.1018827488	0.0031827323	0.1038273191	0.0926332415	-0.0176580991	0.0953640446	-0.1233911741	0.021395129	0.0398089404	0.129918182	0.0154817004	-0.0300279691	-0.0743205244	0.0558350599	-0.0758015656	0.06771943	-0.1129315133	0.1141205924	-0.0348775667	-0.0626856501	0.0508260778	0.1398249231	-0.1237392755	0.0042885064	0.064887364	0.0685706829	-0.0695880209	-0.0264534767	-0.1539991512	-0.1042618821	0.0182441291	0.1523279836	-0.14613277	-0.0243543081	0.0974345093	0.0412162466	0.049849935	-0.1111580573	0.0119858862	-0.1021119833	-0.0276453141	-0.163617478	0.000689613	-0.071605881	-0.0704062167	-0.0896221709	0.0246955526	-0.1232919001	-0.0147873335	0.0470662015	0.0621985717	0.0387265008	0.0362283535	0.1495525693	0.0690344712	-0.0732217439	0.1172794322	-0.0206329313	-0.0395939683	0.0406663174	0.1016972873	-0.115048779	0.0355437086	-0.0573055199	0.0833509539	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0106128	-0.01298445	0.0001685959418024	0.00011263152384	-0.105375	-0.0406537999999999	0.011103890625	0.0016527314544399	-0.243901	-0.014865	0.000220968225	0.059487697801	0.00113376	0.0001918559999999	3.680872473599997e-08	1.2854117376e-06	-6.45765e-05	0.0003228865	1.0425569188225e-07	4.170124352249999e-09	-6.371410000000001e-07	-0.000342833141	4.059486538810001e-13	1.1753456256792589e-07	-1.342727662	-0.4024742275	-0.8429249911	1.385894797	-1.191734298	-1.773591193	-1.387640734	-0.583092247	-0.6626102432	-1.726946848	-0.3286419878	-0.2061672902	-0.7572942726
6237.494104622359	25.65677977190353	658.2703482639581	38906332.70519869	8341.879933361653	42.674448506699264	1821.108555350927	69586960.82262182	5654.616133952706	-0.2090874486702887	31974683.622358248	0.0437175611914506	5817.105815802909	5437.85720052828	1.139479	30.931541	0.0679624529499999	0.0461333	0.0367127117	0.0397192794	0.0318536412	-0.021426186	-0.1420823275	-0.0114335909	-0.2366297565	0.1173823774	-0.0393376586	-0.0198586507	-0.1202740024	-0.0336814814	-0.010286305	-0.0508931475	-0.031571957	-0.1991691602	-0.0462153058	0.0092863246	0.0205261453	-0.0875499182	0.0303046774	-0.1300876041	-0.0531879511	-0.0675866854	-0.1338873614	0.0370270491	-0.0069982458	-0.0875540285	-0.2290250958	-0.0137173652	-0.0816351064	0.0585440975	0.0621339491	0.0789557679	-7.46128e-05	0.1505991946	-0.0944327042	-0.1595593566	-0.1954938708	0.004069544	0.0789134672	-0.150370484	0.1013992288	-0.0177088703	-0.1144342395	-0.0425880683	0.0340218595	-0.0022273743	0.0123428749	0.1876771426	-0.0563399455	0.1099457093	0.1568192187	-0.0066424102	0.0224403344	0.0540570221	0.0309426813	-0.066452012	0.1206106653	-0.0449692004	0.0651996096	0.0296402075	0.2227399364	-0.0252007496	0.0404139486	-0.1936680248	-0.0779314196	-0.1653745633	0.0630137501	-0.0773069847	0.1802095808	-0.1858881437	-0.1116133874	-0.0511024715	0.0810916062	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0107207	-0.0001078999999999	1.1642409999999852e-08	0.00011493340849	-0.0617407	0.0436342999999999	0.00381191403649	0.0019039521364899	-0.243897	4.000000000004e-06	1.6000000000032004e-11	0.059485746609	0.00125647	0.00012271	1.505774410000001e-08	1.5787168609e-06	-0.000326928	-0.0002623515	6.882830955224999e-08	1.06881917184e-07	-9.99007e-05	-9.9263559e-05	9.98014986049e-09	9.853254145346478e-09	-0.008711296513	-0.3748021514	-0.5410862428	1.421199165	-0.3855013163	-1.081898375	-1.123676496	-2.142838408	-1.849338536	-1.005143528	-1.207036423	-2.350913328	-2.03016184
