global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_09	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_23
6218.081598483929	n/a	n/a	38664538.765404455	8319.016976781642	n/a	n/a	69206043.45998117	5727.075804408032	n/a	32799397.26943591	n/a	5869.7669451160455	6136.291231425424	n/a	n/a	n/a	n/a	-0.110070074	-0.0162360148	0.035551204	0.0639816876	-0.0891670644	0.0769669788	-0.0392376536	-0.0141527765	0.1669984107	-0.1829247047	0.0862893912	-0.0291814412	0.1648212879	-0.1109252923	0.1057876374	-0.0263941486	0.070864786	0.038444549	-0.1593525501	-0.1865808771	0.1314251475	-0.0051976238	0.0474333865	-0.0196101776	0.1107792059	-0.0429830888	0.1077544978	-0.0230477189	0.0268552155	-0.0861503628	0.0099132478	-0.0471858916	0.04879344	-0.0286733631	0.0303014087	-0.0728967293	0.0149058392	-0.0124981762	0.0960817036	0.0002823534	-0.0896506068	-0.0502038212	0.0716523573	0.0845323125	-0.0998857229	0.077179918	0.1696724029	-0.0007441591	-0.0343715471	-0.07823061	0.0143955066	0.0625809063	0.004832834	-0.2098772698	-0.0208782848	0.0143562448	0.0321037896	0.1352435134	-0.0455309566	-0.0459667107	0.010897205	-0.1566291136	-0.035617214	0.2545636073	-0.0341455753	0.0920852878	-0.0384017178	0.114173153	-0.0679731334	0.0805077103	0.017792999	-0.0494344195	0.0490515146	-0.0485649172	0.0739874337	-0.0174690113	0.0347049486	-0.0627790471	0.0687271578	-0.0088346037	-0.1343403685	0.0145701162	-0.0393223017	0.0352777143	0.0032494288	-0.0894769352	0.0122000441	0.1440634742	-0.0081227823	-0.07707963	-0.0382368519	0.0860757737	0.2008488587	-0.0288493055	-0.0138803585	-0.0454745583	-0.0095909315	0.0287896745	0.106599446	-0.1359314165	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.0833934	n/a	n/a	0.00695445916356	-0.0529463	n/a	0.00280331068369	n/a	-0.17634	n/a	n/a	0.0310957956	-0.000513755	n/a	n/a	2.63944200025e-07	-0.00126959	n/a	n/a	1.6118587680999998e-06	-0.00267328	n/a	7.1464259584000005e-06	n/a	1.251234194	1.598772878	0.915417582	1.237799594	2.572962914	-0.05573361948	-0.3173131925	-1.171157442	0.8677079436	0.3631298589	-1.29752445	-1.994811987	0.5982797186
6216.978719226459	-1.1028792574697943	1.2163426565571254	38650824.39531466	8299.649825840323	-19.367150941319775	375.0865355838636	68884187.2315713	5728.50072625757	1.4249218495378957	32815720.570733503	2.030402277290497	5871.583680713376	6111.565974069395	0.8868249999999999	19.113585	0.0399737999999999	0.0246903	-0.1515022482	-0.0231451687	0.015742553	0.1299626229	-0.0968605531	0.027726304	-0.0268502357	-0.0268342968	0.1530754558	-0.0196747735	0.1452029197	0.0039944298	0.1163636699	-0.0668193637	0.0283936062	-0.0036027446	0.0086578084	0.0385782984	-0.122686245	-0.1335497661	0.1068381631	0.1406643724	-0.1079242875	0.0810306043	0.0950145093	-0.033141442	0.1619503508	0.0979887473	-0.2036885007	0.0131169135	0.0319828791	0.1124077378	-0.0458011778	-0.131071756	-0.0349392784	-0.1367815209	-0.1754913878	-0.2299179845	-0.0275482422	-0.0421304114	0.0034636514	-0.0530063993	0.0022653193	0.0520328038	-0.1490581142	-0.1013977553	-0.0036234438	0.0649786526	0.0093011598	-0.0114052609	0.1141958656	0.0262849488	0.0455454132	0.014318495	-0.0677790964	0.1564722688	0.1953029281	-0.0383893632	-0.0607172127	-0.0532570146	-0.0045164241	-0.1243700424	-0.082942493	0.2206046374	-0.1980232155	0.0082984285	0.0615871143	0.037496363	-0.1286794141	0.0836429618	0.0414724889	0.1356438681	0.0670730596	0.0663348349	-0.054780957	-0.1077425223	0.0658103537	0.2772617833	0.0596785253	0.0173521647	0.0469497515	-0.0943371717	0.0402481557	0.0969569535	0.0996783606	-0.0701243436	0.0399255712	0.124414787	0.1993213498	0.0872262437	-0.0483007594	-0.0712116855	0.0685424876	-0.0105205647	0.0930641325	-0.0882980194	0.0913086217	0.0648449265	-0.1728861406	0.0159356813	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0870409	-0.0036474999999999	1.3304256249999986e-05	0.00757611827281	-0.0529708	-2.4499999999996747e-05	0.00280590565264	6.002499999998405e-10	-0.186232	-0.009892	9.785166400000024e-05	0.034682357824	-0.000565231	-5.147600000000006e-05	2.6497785760000062e-09	3.194860833610001e-07	-0.0012084	6.118999999999981e-05	3.744216099999977e-09	1.4602305600000003e-06	-0.00308881	-0.0004155299999999	9.5407472161e-06	1.726651808999999e-07	1.239232414	1.598168196	1.099340762	1.24510708	2.71876052	0.2269496788	-0.120648785	-1.873183633	1.183890714	0.07661526978	-1.738484157	-1.957934096	0.7894942135
6216.795408766553	-0.1833104599063517	0.0336027247110782	38648545.15446089	8292.674890339375	-6.97493550094805	48.64972524238542	68768456.83686516	5723.807850551934	-4.692875705635743	32761976.310039952	22.023082388546168	5867.525123343199	6128.521336526904	0.8989209999999999	19.374281	0.0415575	0.0209436	-0.0870186537	0.0084298464	0.0493782399	0.1019025363	-0.0361506332	-0.0519364728	0.070010192	-0.0969562491	0.1362646199	0.0190741422	0.022478038	-0.0501490073	-0.0047815593	0.0314454059	0.0304283203	-0.019672717	0.1389227115	0.0369874822	-0.1176829111	-0.1161423985	0.2154816926	0.0882609846	0.0049204377	-0.0452307245	0.0330768903	-0.2204115496	0.0341763756	-0.0852889617	0.0718600465	-0.0261179504	0.0689093932	0.1418952238	0.0360568325	-0.0837950928	-0.1325060511	0.0183536274	-0.0291272864	-0.0105892898	-0.1049054441	0.2059250793	0.0104566883	0.0995854394	-0.0060791861	0.0748566989	0.1193922209	0.0700377017	0.0339134251	0.1498514003	-0.0780778732	0.059092239	-0.0499928636	-0.0340623358	0.0608374692	-0.0833006388	0.0808849032	-0.0384652745	0.0250970771	0.0705858067	-0.0247147708	-0.0479270981	-0.0064350262	-0.0926410523	-0.1168291941	0.2762496891	-0.088203014	0.0413502139	-0.0860558718	-0.0643988623	0.0374197267	-0.0318446834	-0.0538517501	-0.0720593194	-0.0007501372	0.0463418591	0.0535126721	0.1413632953	-0.1376485149	0.1375845529	0.0449912896	0.0275151544	0.1159597856	-0.1109860556	0.1613443114	0.023289184	0.0209220813	-0.078853099	-0.1238124081	-0.0183766893	-0.1248414563	0.0159677693	0.0409079092	0.0609183573	0.0407441353	0.0269779115	-0.0052693506	0.1153677769	0.0570501644	0.0814068445	0.1522246108	-0.1499509885	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0932192	-0.0061782999999999	3.817139088999997e-05	0.00868981924864	-0.0529355	3.529999999999506e-05	0.00280216716025	1.2460899999996511e-09	-0.176397	0.009835	9.67272250000002e-05	0.031115901609	-0.000565231	0.0	0.0	3.194860833610001e-07	-0.000971462	0.000236938	5.6139615844000065e-08	9.43738417444e-07	-0.00281557	0.00027324	7.9274344249e-06	7.466009760000008e-08	1.270900572	1.583755453	0.98195085	1.267224657	2.55300366	0.2276624431	-0.4414555785	-0.7508030793	0.7963995542	0.5246839404	-1.519537674	-1.931238302	0.3620552874
6218.844696589367	2.0492878228142217	4.199580580734653	38674029.3602977	8279.41230859295	-13.262581746424985	175.89607458060522	68548668.17568043	5721.142656957138	-2.6651935947966194	32731473.301254574	7.103256897744927	5864.626216722188	6136.5272255745085	0.8788209999999999	18.941063	0.0310078999999999	0.0182097	-0.0405544276	0.0046452915	0.0793228406	0.0627218143	0.0330751355	-0.0193878705	-0.0451526783	-0.1133861985	0.1775468872	-0.0245048061	-0.0678387091	0.0103076705	0.1106667388	-0.0567963628	-0.0969145826	-0.0168123977	0.0731213936	-0.0187569191	-0.1291603894	-0.0786889538	0.1196577832	-0.0896012332	0.1356724185	-0.104607764	0.0179626953	-0.1440017656	0.0972136316	-0.0848047504	-0.0583627378	0.0420131037	-0.084913886	0.0312369589	-0.1238893134	0.0770967508	0.0814867007	-0.0187341125	0.1925787286	-0.0366216379	0.0005399345	0.1250325817	0.0590277851	0.1867231721	-0.080044583	-0.0649684684	0.1172647623	0.0430297246	-0.0449502924	0.0119838281	0.0546880765	-0.0620878186	0.0794685344	0.098878004	-0.1212337539	-0.0183288977	-0.0243269503	-0.0537263127	-0.1935569258	-0.1842053032	-0.0576478039	0.0093883103	0.0342571664	-0.0617498338	-0.0440264359	0.2060923906	0.0816961662	0.1411078035	-0.1606201341	0.0006597546	0.085939707	0.0871521005	0.0197495644	-0.0284193954	-0.1014856404	-0.1024183232	-0.0680639014	-0.0733341588	-0.0926964077	-0.096103825	-0.029186902	0.1420179712	-0.0121486481	0.0019732237	-0.0276430423	0.0171533275	0.1310402249	0.137263136	-0.0486583257	-0.0752375228	-0.1785410073	-0.0996173416	-0.0440932256	-0.0503052101	-0.0385600458	0.1218324298	-0.1600395841	0.0433524482	0.0425911036	-0.1719830643	0.0182119593	0.0420704534	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0985496	-0.0053303999999999	2.841316415999999e-05	0.00971202366016	-0.0506121	0.0023234	0.00256158466641	5.398187560000015e-06	-0.176428	-3.100000000000325e-05	9.61000000000201e-10	0.031126839184	-0.000454523	0.000110708	1.2256261264e-08	2.0659115752900001e-07	-0.000649698	0.000321764	1.03532071696e-07	4.22107491204e-07	-0.00278158	3.39899999999998e-05	7.7371872964e-06	1.1553200999999863e-09	1.272731239	1.578228482	0.9657822662	1.357152088	2.338817063	0.1118706595	-0.4860030578	0.4673162073	0.2623433207	0.5833559072	-2.185482429	-2.118168544	0.2835370598
6220.755005745129	1.910309155761752	3.6492810705871768	38697792.84150308	8276.019080504579	-3.393228088370961	11.513996859709646	68492491.82087585	5723.931457790495	2.788800833357527	32763391.333483625	7.777410088135638	5863.682902288022	6116.178515668051	0.8718439999999998	18.790703	0.05418745	0.0260806	0.0171767629	0.0012597699	0.1008962685	0.0054284881	0.0263284059	-0.0479020823	-0.1367152583	0.0003218893	-0.0149373483	0.0032675194	-0.091659484	-0.1240029316	0.0956315215	0.0293014238	0.1139317218	0.0998437286	0.1002607639	0.0289800189	-0.077665571	-0.1030591109	0.1532500752	0.068309069	0.1116907626	-0.0136043086	0.0502394493	0.0544697388	0.1056219981	-0.1445455855	0.0689538281	-0.0128278354	-0.0707935627	-0.015881975	0.048367828	0.027102108	0.0263503029	0.0683029407	0.1694706956	0.0480462857	0.0130826021	-0.1071152528	-0.0522088835	-0.0213195684	-0.0225691864	-0.1308609702	0.0588068245	-0.1454226057	-0.0532064559	-0.1312092796	-0.1070934106	0.1463164427	-0.0330004352	0.1784555321	-0.0271891148	0.036725966	0.0281544152	-0.126953727	0.0949980532	0.0200858039	-0.070792285	-0.0336161598	0.0148990656	-0.0328193905	-0.0071767911	0.2175530216	0.0804996188	-0.0480049485	0.0065401942	0.0742351577	0.0722927478	0.1571478979	0.0126838254	-0.0668929745	-0.0163193155	-0.0167367376	0.0084376764	0.0305024081	-0.04591366	-0.1656494649	0.032309597	-0.0440733453	0.0353485106	0.0041287105	-0.0874492972	-0.001825407	-0.0106149784	-0.0343423981	0.0308515096	-0.1784125897	0.0338226246	0.0372559621	0.1310862705	-0.1872926026	0.0364874226	-0.0315338639	-0.097345074	-0.0221028718	-0.199320563	-0.0764552946	0.035796886	0.096388634	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0990986	-0.0005489999999999	3.0140099999999334e-07	0.00982053252196	-0.0320273	0.0185848	0.00102574794529	0.0003453947910399	-0.163815	0.012613	0.000159087769	0.0268353542249999	-0.000268943	0.00018558	3.4439936400000015e-08	7.2330337249e-08	-0.000420685	0.0002290129999999	5.244695416899999e-08	1.7697586922500005e-07	-0.0028158	-3.421999999999974e-05	7.928729639999999e-06	1.171008399999982e-09	1.280994296	1.544013292	0.8649216386	1.377048208	2.354057301	0.0112598584	-1.044937974	0.6225019326	0.5932177556	0.3202158329	-2.324318346	-1.85264554	0.5338162132
6234.553055914232	13.79805016910268	190.3861884690745	38869651.80700949	8258.675381161685	-17.34369934289316	300.80390689667263	68205719.05140612	5734.405086793723	10.47362900322787	32883401.69944573	109.69690449725604	5871.13030440436	6094.214062994616	0.867909	18.705894	0.0258983499999999	0.0108206	0.0701329646	-0.0091571375	0.0586488235	-0.0407909644	0.0500918557	-0.038591526	-0.0383230051	-0.0146687039	-0.081923395	-0.0727249672	-0.0544448785	-0.0084541676	0.067855989	-0.0595075257	0.1086782444	0.0737727452	0.1318888303	-0.0020574095	-0.0444798809	-0.0385524197	0.0199111283	0.0223861695	0.0633302949	-0.039582188	0.0191836544	0.0849924749	0.1714964632	-0.0386970603	-0.0274656559	-0.090627061	-0.0594312056	0.0012589096	0.1161092184	0.0127512419	0.0469561185	0.1003626124	-0.0585989376	0.1901539683	-0.0739372305	-0.0494688884	-0.0714479281	0.1095672397	0.0639713267	0.0895445296	0.0043275276	-0.0553701453	0.0165172997	-0.0057358776	0.0963092294	0.0014892262	-0.0597524332	-0.0337670642	-0.0791461167	0.0063988622	0.1390841817	-0.0037909935	-0.0313240587	0.0883539955	0.0523909929	-0.0012441887	0.0441430601	0.0281686622	0.0344539173	0.0927107929	0.0601753159	-0.0168034263	0.0070577404	0.0415033709	-0.0667079316	0.1786300063	-0.0051446355	-0.0281506826	-0.0298485192	0.019348097	0.053931786	0.005040309	0.0154517267	-0.1211549484	0.0454162838	-0.1070738297	-0.0113495798	0.1182590425	0.1570348245	-0.0563174304	-0.0455048807	-0.0444517923	-0.1248097683	-0.0081450683	0.0278651153	-0.1289587093	0.0542675352	0.0010092235	-0.1503089395	-0.1569355871	0.0475867036	0.022725916	-0.019412956	-0.0147507359	0.0118915064	0.0121453423	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.103762	-0.0046633999999999	2.174729955999998e-05	0.0107665526439999	-0.0357919	-0.0037646	0.00128106010561	1.417221316e-05	-0.162309	0.0015059999999999	2.2680359999999385e-06	0.026344211481	-0.000196577	7.2366e-05	5.2368379560000005e-09	3.8642516929e-08	-0.000293764	0.000126921	1.6108940241e-08	8.629728769600003e-08	-0.0026958	0.0001199999999999	7.26733764e-06	1.4399999999999972e-08	1.304107022	1.558509631	1.012310182	1.586225272	2.042101679	-0.1102826287	-1.372395163	0.511488262	-0.2027522729	0.4193556547	-2.371732002	-1.791440483	0.7375080275
6237.010614827672	2.4575589134401525	6.039595813029143	38900301.409473054	8264.095062111604	5.419680949918984	29.37294159891474	68295267.19561741	5734.9984137108695	0.5933269171464417	32890206.80526619	0.3520368306105005	5871.245569567669	6094.785025016253	0.87846	18.933294	0.0303246999999999	0.0185441	0.1064927717	-0.0320731116	0.0083750299	-0.1080937407	0.0441846587	-0.0936251027	0.0510064517	0.1420295103	-0.0992300858	0.0083579161	-0.0075219084	-0.0871496946	-0.0386069829	-0.0511184864	0.1747707263	-0.0435283086	0.2086112868	0.1122437045	0.0144048606	0.0827905249	-0.0460923604	0.219063651	-0.1250534576	0.0424628927	0.0462317496	0.2458498839	0.2030421484	0.0972523922	-0.1071533674	0.0856821803	-0.1285337023	-0.0046046372	-0.0455234537	0.1013937081	0.0005115579	0.0528485994	-0.0362713391	-0.0422089021	0.0020514986	-0.0943994424	0.0270691377	-0.0067164038	-0.0711746143	-0.0538077677	0.0136481303	0.0858284851	-0.0837084401	9.55509e-05	0.0048295478	-0.0553463647	-0.0542305307	-0.1121469122	-0.1257020458	0.1387453256	-0.1129641179	-0.0610807439	0.0480120958	-0.1180637321	-0.0306496954	-0.100787777	0.0404289668	0.1139301954	0.0151392606	-0.0142149973	-0.0611463187	-0.163183993	0.2492845167	0.0465413959	-0.1298728608	0.2153674793	0.0486488625	0.0607795728	-0.1109135096	0.0346000391	-0.0803051203	-0.0521730927	0.0119494518	0.100842684	-0.1402469978	-0.1236213072	0.0023276343	0.0520701819	-0.0478228273	0.009972265	0.0036066761	0.1123164483	0.0216496941	-0.0683816311	0.0555675999	0.026036951	-0.0758634121	0.0482143271	-0.047400846	0.0983443731	0.0894632846	-0.1036042723	-0.0360151643	0.0319598331	-0.0548137838	0.138983356	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0890732	0.0146887999999999	0.0002157608454399	0.00793403495824	-0.0433682	-0.0075763	0.00188080077124	5.7400321690000016e-05	-0.162258	5.099999999999549e-05	2.60099999999954e-09	0.026327658564	-0.000146945	4.9632e-05	2.4633354240000004e-09	2.1592833025e-08	-0.000293764	0.0	0.0	8.629728769600003e-08	-0.00258526	0.00011054	6.6835692676e-06	1.2219091600000026e-08	1.279047983	1.57470588	1.093018016	1.47795142	2.16053336	-0.27183969	-1.6739822	0.5362555422	0.1410850734	0.03159619199	-1.646227402	-0.9781898434	-0.1616700075
6249.14133958899	12.13072476131856	147.15448323486726	39051767.48216008	8289.153208189282	25.05814607767752	627.9106848502253	68710060.90883467	5734.931832559228	-0.0665811516419125	32889443.12410114	0.0044330497539633	5874.288423044431	6135.109560999146	0.9466770000000002	20.403551	0.0762512	0.0425541	0.0828205594	0.0078044062	-0.0270873558	-0.0944843056	0.078138295	0.0458091789	0.0675810142	-0.0390396498	-0.1596927471	-0.0026930045	-0.0848227591	-0.108742975	-0.1362220357	-0.0907497449	0.0874990362	-0.0603131669	-0.0627878796	-0.0706506117	-0.0037800868	0.1508100337	0.0048369159	-0.1216340637	-0.0249703667	-0.128452007	-0.1330885893	-0.0417708741	-0.0186627822	-0.0729025127	0.1877899307	0.041480939	-0.0271644468	-0.1012178455	-0.0335758074	0.1330242292	0.0197688993	-0.0361980051	-0.0698316262	0.0662599061	-0.352884146	-0.1043886976	-0.0014502718	0.1438460096	-0.0276186441	0.1192753306	0.0773574644	0.0157371973	-0.1052368089	-0.1078393878	0.0474908596	-0.0176583199	0.0668739656	-0.099807087	-0.0148635114	0.1101290242	0.0446043965	0.0999694738	0.1475518367	0.1095777758	0.0593932976	0.0697902049	0.0526269054	0.0893705304	-0.057002189	-0.080397176	0.1177630896	0.1304717317	-0.0168340565	-0.1209401962	0.1287605695	0.0254893599	-0.1707494882	-0.1244778283	-0.1258674493	-0.1140974753	-0.0849223148	0.0206475565	0.0637581148	0.0069462064	0.0026480494	0.0082038012	0.2440786892	0.1544826742	0.0913103691	-0.0057921526	-0.0722112077	0.2018327292	-0.1123917439	-0.1770628974	0.0971190735	-0.0029205459	0.1206812376	0.0543580665	-0.0380090347	-0.0997942817	0.1313698517	-0.0146000133	0.1033065543	0.1454794349	0.0188724254	-0.0107456806	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0635244	0.0255488	0.00065274118144	0.00403534939536	-0.0623354	-0.0189671999999999	0.00388570209316	0.0003597546758399	-0.154894	0.007364	5.4228496000000136e-05	0.023992151236	-0.000105071	4.1874e-05	1.753431876e-09	1.1039915041e-08	-0.000293764	0.0	0.0	8.629728769600003e-08	-0.00213971	0.0004455499999999	4.5783588841e-06	1.985148024999999e-07	1.24449482	1.565704677	1.161821359	1.515518586	2.094528718	0.04458589269	-1.227077904	0.6060609478	-0.4199144831	0.3419994952	-1.299254572	-1.154935927	-0.03463311015
6246.203888034756	-2.9374515542340305	8.628621633471921	39015063.010900505	8277.894869957287	-11.258338231995369	126.75017974600856	68523543.47806516	5733.395779829526	-1.536052729701623	32871827.168167017	2.3594579884238085	5868.333888336202	6117.037115987741	0.975857	21.032475	0.0871914999999999	0.0418458	0.1389678651	-0.0286114359	-0.0726932078	-0.144190373	0.0485995978	0.0396630973	-0.0074328437	0.134717829	-0.1351682518	-0.0637439642	0.0609858021	0.0357064611	-0.0524490654	-0.0453029518	0.0801977552	-0.062065946	0.1109063624	0.0229968453	0.0318547003	0.0003538325	-0.0068072281	0.0605669289	-0.0497673876	-0.0192227823	0.0336566852	0.2516360092	0.0387760951	0.165182014	-0.088930061	0.0546052322	0.0564684379	-0.0651062167	-0.0458034988	0.1118724216	0.0067813352	0.209588477	-0.0001309164	2.27178e-05	0.126869862	0.0529132697	0.1063273606	0.0005912862	0.1713338663	-0.1000794263	-0.0429560413	-0.1598417227	0.0328168483	-0.0759571175	-0.099148392	0.0372234619	0.0472622518	-0.105217972	-0.0579448567	0.1409817285	-0.0417109767	-0.0856929752	-0.0471485503	-0.0579569261	0.194527502	-0.0175727078	0.0098774899	0.0482033509	0.0724437442	-0.0499224935	0.1241952092	-0.0840937059	0.1823542002	0.1199906166	-0.1781559272	0.0685497728	0.0754977361	0.0410596312	0.0228733804	0.0360541412	0.0052828919	-0.0420922205	-0.0383252335	-0.0319946426	-0.230004319	0.0630935676	-0.0192143324	-0.0186010252	0.003561182	-0.1617796237	0.0302072432	-0.0297805411	0.0773286768	0.0388920091	0.1339654676	0.1224806871	-0.0417686988	0.0908867672	-0.2550411165	0.0174344095	-0.2012712603	-0.0631619948	0.0026267066	0.0435779848	0.0381541633	0.0001262816	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0617826	0.0017417999999999	3.033867239999982e-06	0.00381708966276	-0.0316336	0.0307018	0.0010006846489599	0.00094260052324	-0.139192	0.0157019999999999	0.0002465528039999	0.019374412864	0.000152945	0.000258016	6.657225625600001e-08	2.3392173025000003e-08	-0.000444786	-0.000151022	2.2807644484e-08	1.97834585796e-07	-0.00176783	0.00037188	3.1252229089e-06	1.382947344e-07	1.244442854	1.504384833	1.008166954	1.74086075	2.117775324	-0.7023579438	-1.707814173	0.5978666429	0.6086216259	0.512591136	-1.537585483	-0.6169862382	0.7939493631
6257.405588991189	11.201700956432433	125.47810431733927	39155124.70513817	8292.736716359736	14.841846402448937	220.28040463388643	68769482.24686085	5739.982018997303	6.586239167777421	32947393.57841236	43.37854637516542	5878.375564217315	6128.177347271367	1.065381	22.96196	0.10011581	0.0475053	0.0491223352	0.0093423724	-0.0718451154	-0.0518557992	0.0317137344	-0.007761488	0.1497724576	-0.0603308219	-0.0937530602	-0.0318141874	-0.10233803	-0.1186099358	-0.1530501993	0.0042042013	-0.0744907686	-0.0257519239	-0.0162441287	-0.0301874267	0.0199025197	0.2147112284	-0.1726910473	-0.1370994472	-0.1388081309	-0.1556718708	-0.1803295917	-0.0041548593	0.113248628	0.0147702129	-0.0581872475	0.0182160796	-0.0893148376	0.0142556522	-0.116657309	-0.0754098214	0.0906354983	-0.1265963323	0.1287854753	0.0824424387	0.1202713977	-0.0654452526	-0.1421371247	-0.0038105868	0.031557665	0.0338388446	0.005385885	0.0501858013	-0.04329429	-0.016795308	0.0438914872	0.1004518911	-0.0159736454	-0.0310194794	-0.038043921	-0.0441065603	-0.0469255601	0.109859175	-0.061547339	-0.2165624461	0.1945429156	0.0466088232	0.0544504822	0.1426873413	-0.022294901	-0.2255562317	0.0228118498	0.2024961351	0.0342473726	-0.1959257356	-0.0720008394	0.1348021376	-0.0319621492	-0.0129405318	-0.0065789514	-0.0261973994	-0.1329249759	-0.1442995072	-0.0040463514	-0.0250656666	0.0944765906	0.1102012347	-0.1432531567	0.0410581852	-0.1331416766	0.0143492208	0.0311485402	0.0338372718	-0.0694542327	0.0030436112	0.0408350514	0.0243494865	-0.0112655816	0.1078197055	0.0923957356	-0.1382401386	0.0132424101	0.014577369	0.0352138242	0.0477785455	0.0003950804	0.0211691722	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0394893	0.0222933	0.00049699122489	0.0015594048144899	-0.058831	-0.0271974	0.003461086561	0.00073969856676	-0.125134	0.014058	0.000197627364	0.0156585179559999	-7.27662e-05	-0.0002257112	5.094554580544001e-08	5.29491986244e-09	-0.000547797	-0.000103011	1.0611266121000003e-08	3.00081553209e-07	-0.00136521	0.00040262	1.8637983441e-06	1.6210286440000002e-07	1.14941382	1.59239697	1.252662208	1.726571721	1.353813012	-0.2297459421	-0.6025019879	0.5837827231	-0.2743828827	0.9665880485	-1.244160288	-0.7568052962	0.4634501962
