global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_06	aroma_motion_12	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_20	aroma_motion_21
5618.805756553785	n/a	n/a	31570978.12988195	7530.1151561663955	n/a	n/a	56702634.26512686	4945.912090183659	n/a	n/a	24462046.40382489	4966.6926827452735	5027.90653018834	n/a	n/a	n/a	n/a	-0.1106881098	-0.046612449	0.076132176	-0.105734354	0.0684444706	-0.1131401601	0.0049261459	-0.0030790824	0.0166129506	-0.1454942535	0.0134163898	-0.235540861	0.2026992697	-0.1322093293	0.1740625381	-0.151211341	0.3075671452	0.0315372231	-0.2789273606	0.1567489664	-0.0049524856	0.1555793729	-0.1620128406	-0.0055789401	0.0726446009	-0.0111554067	0.0639404869	-0.0041642056	0.230085125	-0.0808501374	0.0391921673	-0.1200073084	0.0662317788	-0.0437111496	0.0603070616	-0.0560534783	0.0900874249	0.0152628003	0.1165714437	-0.0481755326	-0.1089563313	0.1331900824	-0.0498372784	0.2479822779	0.0158102346	0.0082755381	0.0202513903	-0.0642219457	-0.0152244764	0.1176435289	0.0357342342	0.10298009	-0.0598926824	-0.1575853983	0.0675353642	0.0487398576	-0.0168548569	0.2269367545	-0.0276088863	0.3232290315	0.0350041376	-0.3039074311	0.1566326046	-0.0160563163	0.196073122	-0.0940853511	-0.0060986927	0.110308536	-0.0565963528	0.0004435671	-0.202511172	0.1271393764	-0.0299171686	0.0172862273	-0.1288391231	0.0714210781	-0.1115842924	0.0386362755	-0.1190518576	0.0091209154	0.0619487991	-0.0419790444	-0.0269468023	0.0170519261	0.205078837	-0.1302913579	0.0355112213	0.0938830067	-0.0468596328	-0.0159213472	-0.2216316694	0.1046557026	0.0512919244	-0.1003493867	-0.0883308618	0.0583444527	0.0187096623	0.0038071316	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.160843	n/a	n/a	0.025870470649	0.0281813	n/a	0.00079418566969	n/a	-0.0303056	n/a	n/a	0.0009184293913599	-0.00516821	n/a	n/a	2.6710394604100003e-05	1.11181e-05	n/a	1.2361214760999998e-10	n/a	-0.00265854	n/a	7.0678349316e-06	n/a	1.295609831	-2.291124026	-1.376546818	1.729253065	-1.945339801	-1.364920307	-2.369981926	3.069669528	-1.717022614	-0.2151138429	-0.2995241887
5612.186927322213	-6.618829231571908	43.808900396710776	31496642.10720634	7540.657823611001	10.542667444605286	111.14783684754016	56861520.4127858	4939.988225563199	-5.923864620459426	35.0921720415309	24403483.66870305	4961.656972242401	5077.59716999505	1.152424	28.850693	0.11726283	0.0589277	-0.1077867405	0.044172871	0.017427986	-0.1124086753	0.0238751536	-0.0592732209	0.1789866256	0.0460340879	-0.0017610795	-0.1656563404	-0.2337355488	0.0309571586	-0.0245749903	-0.1590159212	0.0105961526	-0.1721420102	0.1856734502	0.0703934334	-0.0425610078	0.0158625016	-0.0681858053	0.1563527036	-0.0657911215	0.1055858962	0.0802332534	0.1219164839	0.0528581405	0.0663334475	-0.091920407	-0.0462385269	0.1090773648	0.0973888346	-0.0511923549	0.1399736466	0.0137515185	0.0121043669	-0.0790722088	0.1863213527	-0.1517060143	0.0490117831	-0.0150200632	0.0617967294	0.0719788979	-0.0926134569	0.0082339258	-0.0503020717	0.0389804272	0.0084464426	0.087648354	-0.0562635365	-0.0366763943	0.0820354575	0.1069132134	0.055562321	-0.0389533524	-0.0633846147	-0.1262429033	0.134786385	-0.1156479175	0.2046262765	0.0579244547	-0.0508392914	0.0006489316	-0.0518984488	0.101228042	-0.1407656583	-0.04892254	0.0738744528	-0.0546703266	0.1325907941	0.1332525073	-0.0410910963	-0.0639691999	0.0584007765	0.1883627643	-0.0588523942	0.0226343627	-0.0820440813	-0.047264047	0.0015173998	-0.1739642725	0.1130141998	0.0217727993	-0.1146998267	0.0426285348	0.063257392	-0.0788658501	0.0021004228	-0.0220888056	-0.0389508493	0.0548254336	0.0909541169	-0.0073047323	0.1342433037	-0.0909326723	-0.0711882373	0.0517313479	-0.0455660056	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.154927	0.005916	3.4999056000000056e-05	0.024002375329	0.0573977	0.0292164	0.00329449596529	0.00085359802896	-0.05109	-0.0207844	0.00043199128336	0.0026101881	-0.00467138	0.00049683	2.4684004890000016e-07	2.1821791104400003e-05	-8.34925e-05	-9.46106e-05	6.97099755625e-09	8.95116563236e-09	-0.00202306	0.0006354799999999	4.0927717636e-06	4.0383483039999996e-07	1.4330443	-2.325725079	-1.718279032	1.459045325	-0.3768114152	0.2209219986	-1.160968034	0.6636416725	0.2895317321	0.4803218419	-0.2827749929
5602.043388364648	-10.143538957564488	102.89138258362846	31382890.12512007	7499.928429888297	-40.72939372270412	1658.8835130190496	56248926.45344673	4937.943508956727	-2.044716606472321	4.180866000783682	24383286.09764787	4959.325169081956	4997.804306373388	1.002898	25.107328	0.04309671	0.0276755	-0.1353923287	-0.0311974362	-0.0362844662	-0.1436088643	0.0328055405	0.0739806641	0.0067329874	-0.0753936555	-0.0079023462	-0.0613649207	-0.0702528445	0.0352226359	0.05538579	-0.1543244964	-0.0693082869	-0.1035936404	0.1779306472	0.0174642032	-0.0688886495	-0.0662867554	0.0855111982	-0.0099087846	-0.0850561227	0.0058717926	0.0459582344	0.0307443899	-0.0604461143	-0.173529045	-0.031889298	0.1246342374	0.0057456484	0.025237309	-0.03342361	0.1284482256	-0.0834390375	0.0290399815	-0.0369425796	0.0056670814	-0.0867085883	0.0372335913	-0.0432917679	-0.0426880539	0.1342053315	-0.1182534844	0.1494605922	-0.0197832282	-0.1175257909	0.1809382276	0.0170591543	-0.0381441086	-0.0719607113	-0.0644997454	0.1182780501	0.0721501497	0.005820471	-0.1626517683	-0.1685011149	0.0431055016	-0.0611493532	0.1870701362	0.0200305574	-0.0736382427	-0.072851763	0.0880291004	0.07542225	0.0346249945	-0.0243854075	0.017654475	0.0906420803	-0.0212899909	-0.0806002124	-0.1375209396	-0.0241293813	-0.0984919487	0.1363572901	-0.0705356941	0.0457509995	-0.133756543	-0.0040453977	0.0125031759	0.0303378969	0.0653849441	0.0262129808	-0.0481957004	0.0195481213	0.1673332231	-0.0054827439	0.0496263095	-0.0629658804	0.0072947999	0.2749613655	-0.0481814659	-0.0589140966	0.0359058966	0.0005376358	0.0417504269	0.007548329	0.0491452148	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.154877	5.000000000002225e-05	2.5000000000022248e-09	0.0239868851289999	0.0544308	-0.0029669	0.00296271198864	8.802495610000008e-06	-0.0338378	0.0172522	0.00029763840484	0.00114499670884	-0.0047098	-3.841999999999995e-05	1.4760963999999959e-09	2.218221604e-05	-9.84347e-05	-1.4942199999999994e-05	9.68939016409e-09	2.2326934083999982e-10	-0.00242625	-0.0004031899999999	5.8866890625e-06	1.6256217609999994e-07	1.316503144	-2.501720647	-2.021905685	1.102374959	0.01705797947	-1.749921328	-1.427179658	1.578535715	-0.7777983078	0.2754267698	-1.419264165
5607.208434182041	5.165045817392638	26.677698295765182	31440786.424362216	7488.651779267167	-11.276650621130102	127.16284923103392	56079905.4711213	4940.950272387111	3.006763430384126	9.040626326295316	24412989.594202265	4961.003350188834	4969.599162733787	1.005567	25.174156	0.0265006	0.0150014	-0.1424113477	0.0974058558	-0.0082140643	-0.148930527	-0.0677828453	0.0311220136	0.1034223705	-0.0345739237	-0.0597837966	0.0561942508	0.1373810387	0.0655431016	0.1122706997	-0.1584842136	-0.0486655899	0.0319161092	0.0960287839	0.0069143463	-0.0971028895	-0.1042003741	0.0999109207	0.0885111315	0.1022488627	0.0112359462	0.0906772942	-0.0447892976	-0.0485402666	-0.0196995679	0.074869604	0.1226026921	-0.0383612028	-0.004511142	-0.0710069472	0.0451098288	-0.0103746473	-0.0297238243	-0.0991346636	-0.1498384868	0.1119596227	0.0077057021	-0.0314395815	-0.0572948622	0.061273542	-0.0076002215	-0.0267307466	0.0745018633	0.042753138	0.0250775688	-0.0157533644	-0.0096330098	-0.0211161564	-0.1398446273	0.0534493242	0.0129097998	-0.1938973071	0.0679111085	-0.1489636238	0.0360526821	0.0693826236	0.0911151238	0.0026184541	-0.0805736478	-0.1238799806	0.0937767654	-0.0676640076	-0.1203058541	-0.0028225114	0.071249275	0.0113774026	-0.1114462497	-0.0875171626	0.0261385429	0.0489631116	-0.1007832983	0.0888521743	0.0183950935	0.0228568309	-0.0181941716	0.1018120125	0.1363870075	0.0613711001	-0.0861111332	0.0282571222	0.0542915927	-0.0018108271	-0.0144117418	0.0821395775	-0.0291902181	0.0900444291	-0.0169559818	0.099821542	-0.0357033754	0.0150821383	0.0241861554	0.1436912811	0.0078412985	0.0748284975	-0.1045128397	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.154892	-1.5000000000015e-05	2.2500000000045004e-10	0.023991531664	0.0540868	-0.000344	0.00292538193424	1.1833600000000277e-07	-0.0396408	-0.0058029999999999	3.367480899999995e-05	0.0015713930246399	-0.00481762	-0.0001078199999999	1.1625152399999954e-08	2.32094624644e-05	-4.94827e-05	4.8952e-05	2.44853759929e-09	2.3962983039999993e-09	-0.00217625	0.00025	4.736064062499999e-06	6.250000000000013e-08	1.406924889	-2.697360274	-1.665698	1.126710468	0.4786889794	-0.4421766563	-2.190742769	0.08431919475	-0.5068500723	-0.8108575024	-1.180340195
5630.777393143327	23.56895896128572	555.4958265187703	31705654.05113396	7554.421755749802	65.76997648263568	4325.689806526451	57069288.06374592	4948.7804326653095	7.830160278198491	61.31140998227748	24490427.770731047	4970.328812057255	5110.010345073554	1.067226	26.717783	0.04450401	0.0231261	-0.0885123072	-0.0759383085	-0.0233843574	-0.0924426068	0.0246776072	0.0144681435	0.0153964146	0.210672237	0.0350801044	-0.0429955434	0.0860359841	0.0181946565	0.0134457429	-0.1518546568	0.0482038847	0.0561151648	-0.0753824507	0.0318140447	-0.0714449956	0.0886828846	0.0046159901	0.0754130704	0.0720128993	-0.1753484794	-0.0459622454	-0.0294815747	0.007483001	0.0880736593	0.0290827833	0.0806909972	-0.0336830577	0.1767216061	-0.1249516203	-0.0759608509	0.0300453096	0.0838138086	-0.0361315472	-0.0510688009	-0.0042435342	-0.1127717372	0.0364695677	0.0456321563	0.0539199788	-0.0314783676	-0.0109890259	-0.0178282793	-0.0139910141	0.0127174911	-0.0199669561	-0.0962871868	-0.0236392036	-0.0166827597	-0.0482245882	-0.1225732848	-0.0671612185	-0.0259215872	-0.0799807443	0.1114407327	0.0830426748	-0.0763819832	0.0338587527	-0.0725290302	0.0743932038	-0.0174456863	-0.0390710864	-0.0656310912	0.2010645526	-0.0119065254	-0.0158953789	-0.0653909315	0.0021179763	0.043828546	0.0479355236	-0.0256978445	0.0991045303	0.0480546137	0.0934438704	0.1231203194	0.1540761834	-0.0643102647	-0.0618106063	0.0094591854	0.0419571967	0.1009572773	0.0502848904	-0.009533429	-0.009084099	-0.0764807721	0.034881987	0.0407054624	-0.0055541387	0.0576342237	-0.1194965467	0.0303345769	0.1291456983	0.0870799432	-0.0393826098	-0.0544057125	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.152348	0.0025439999999999	6.4719359999999525e-06	0.023209913104	0.044097	-0.0099898	0.0019445454089999	9.979610404e-05	-0.0439846	-0.0043438	1.886859844000001e-05	0.00193464503716	-0.00452586	0.00029176	8.512389760000018e-08	2.04834087396e-05	-3.87145e-05	1.0768200000000005e-05	1.4988125102499998e-09	1.1595413124000008e-10	-0.00242625	-0.00025	5.8866890625e-06	6.250000000000013e-08	1.534509039	-2.320649866	-1.174239457	1.780323806	-0.1495414971	-1.527700391	-0.2809059483	0.483104391	-0.975330156	0.183816126	-0.8734663352
5637.459366088458	6.681972945131747	44.64876243947264	31780948.104298484	7515.772298768882	-38.64945698092015	1493.780524919997	56486833.246941686	4954.558764217736	5.778331552426607	33.38911552976889	24547652.54808678	4973.56255529251	5106.064431990509	1.022105	25.588181	0.0421455249999999	0.0247487	-0.0672290076	-0.162905732	-4.34969e-05	-0.0617366574	0.1819217621	-0.0657856193	-0.0487445951	-0.0595325517	-0.0359701153	-0.0026423149	0.0301375171	-0.0911465262	0.0148493155	-0.0930749805	0.0602524559	-0.0787672553	-0.0235430197	0.028235276	-0.0295721025	0.1295783211	-0.0620986248	-0.1830491078	-0.0656461732	-0.0009986018	-0.1302018264	-0.1356569374	0.0258253124	-0.0087429393	-0.0884465805	-0.1346790931	0.0203391013	0.0274095578	0.0389784337	-0.116370314	0.0579057873	0.0955763652	0.0550667359	-0.0899443698	-0.0218788156	0.1471698549	0.1431797568	-0.0675893815	0.0170063855	0.0059444184	0.0487178283	-0.0389183318	-0.0942125087	0.0850803933	0.1374046211	0.0496633019	-0.1901578943	0.006195057	-0.1636577937	-0.0414948457	0.0454650409	0.2427950103	-0.0378891061	0.1273327945	-0.0555056152	-0.0083009031	0.0294600727	-0.0324295774	0.1336365239	-0.0770764616	0.025747683	0.1527594881	-0.0500288936	-0.1409622321	-0.085478562	-0.0597720543	0.0629340394	-0.0564665926	-0.0534493418	0.1038627354	-0.1296805722	0.060437475	-0.0434438735	0.0971973452	0.1506615753	-0.0217499885	0.1024127748	-0.0780128063	0.0733149839	-0.0592039268	-0.147890474	0.0926319909	-0.0352875921	0.0245426557	-0.0801139693	-0.027870047	0.0211231906	0.027115213	0.0610296285	0.051519576	-0.0780663266	0.2270510806	-0.1810509754	-0.0390561557	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.154865	-0.0025169999999999	6.335288999999957e-06	0.023983168225	0.0213989	-0.0226981	0.0004579129212099	0.00051520374361	-0.0398712	0.0041133999999999	1.692005955999997e-05	0.00158971258944	-0.00442071	0.00010515	1.1056522500000008e-08	1.95426769041e-05	0.000112476	0.0001511905	1.2650850576e-08	2.285856729025e-08	-0.00242625	0.0	5.8866890625e-06	0.0	1.583154987	-2.046473952	-0.760544425	2.046115923	-0.7568997555	-2.023890558	-2.401583434	0.5043194442	0.7930492768	-0.1574825468	-0.2687420491
5665.044608721217	27.58524263275831	760.9456111081465	32092730.418801323	7602.815077705294	87.0427789364121	7576.445364973107	57802797.10578296	4964.569372891606	10.010608673869683	100.21228602135494	24646949.05825335	4986.208261568752	5260.0090849002845	1.095044	27.414185	0.0965418049999999	0.048971	-0.0047463324	-0.0877089948	-0.0208208424	0.0284067448	0.0306679929	0.029172056	-0.0510864837	-0.1303213586	-0.159740856	0.1715677248	-0.0345939561	-0.0206465329	-0.20477042	0.0809356383	-0.1220768878	-0.0707412321	0.0819794552	0.055985227	0.0867480871	0.0314181503	0.1147203185	-0.0555107733	-0.0684419343	-0.0365319769	-0.0332157079	0.0203372577	-0.0359186874	0.1279841197	-0.1415204768	-0.0011689229	0.0163053347	0.180482589	0.0988122898	0.0040918161	0.0323478053	-0.0724661821	0.0012919236	-0.2542323709	-0.0596628747	0.1066898708	0.1063905787	-0.2971844405	-0.0748063611	0.0348350292	-0.0134374787	0.093768682	0.1781073305	-0.0954115314	-0.1688217951	-0.1303125868	0.2491377151	0.1156179506	0.0726214374	0.009029135	-0.1017039156	0.0970627031	-0.0233508863	-0.1296345708	-0.0968206996	0.096632694	0.0692667183	0.0831397077	0.0494608323	0.1379924926	0.0463841577	0.0764345756	0.0277464244	-0.0064591566	-0.0330691171	0.0385172549	0.2415502313	0.0320336148	-0.0484461935	0.0395555816	0.0402280478	-0.0796359906	-0.0210835915	0.0755104324	0.1331123431	0.0704617196	0.2002287934	0.015543696	-0.0486185396	-0.0249167666	-0.2706046433	-0.0279797384	0.1947713373	-0.0286065869	0.1712016236	-0.1547829775	-0.1609152591	-0.0359576988	-0.1924335413	-0.0665537284	0.0070184761	-0.2316327966	0.1278400341	-0.0306656372	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.131078	0.023787	0.000565821369	0.017181442084	0.00688897	-0.0145099299999999	4.74579076609e-05	0.0002105380686048	-0.0570542	-0.0171829999999999	0.0002952554889999	0.00325518173764	-0.00382643	0.0005942799999999	3.531687183999995e-07	1.46415665449e-05	1.91285e-05	-9.33475e-05	3.6589951225000006e-10	8.713755756249998e-09	-0.00229264	0.00013361	5.256198169599999e-06	1.785163210000004e-08	1.736072565	-1.559977856	-0.4073044397	1.438448314	-0.3502248277	-1.614152346	-1.925623561	2.072644903	2.478771183	1.141804884	-0.9500325113
5666.618747009308	1.5741382880914898	2.477911350035606	32110568.023957346	7615.0176274504	12.202549745105898	148.90222028178405	57988493.46638032	4963.192310907237	-1.3770619843689929	1.8962997087942683	24633277.91504872	4984.841815384743	5340.580778660647	1.054819	26.407154	0.138814705	0.0720853	0.0243756307	0.0473539536	-0.0679445556	0.0225771547	-0.1188244596	0.0308321505	0.0494354474	-0.1259079304	-0.0005216466	0.090656221	0.043699687	0.2667641719	-0.0203920835	0.0272643873	-0.1161162949	0.0396555756	0.0413355149	-0.0694925733	0.0204178415	-0.091328909	0.1648149851	0.1351782958	0.1520969002	-0.0712616899	0.0201391911	-0.0474269159	-0.1288107003	0.094679122	-0.0780564956	-0.2370621654	-0.1217364429	0.1006075073	0.0004741666	-0.0178095843	0.07580165	-0.1860187209	0.0691514224	0.015425992	-0.0756689797	-0.0085558132	-0.0482233108	0.0673744478	-0.1096288657	0.0504621543	0.1377313695	-0.0763923867	-0.1120844034	-0.1656271526	-0.0602176497	-0.0822826387	0.1161562175	-0.0447978841	0.0025510271	0.0481037005	0.062409216	0.0301300551	-0.0523946793	-0.1176004676	0.0098594882	0.0334337517	-0.0681313377	0.0490894152	-0.0706632992	0.1998746623	-0.1066953478	-0.1647770684	0.0898083608	0.0176642574	0.0658935932	-0.1118428337	0.1604242984	0.0246893985	0.0556451557	0.1942388823	-0.0089052277	-0.1087445355	-0.0202620209	0.1906597988	-0.1274611579	0.0863941991	0.0453974725	0.0495010952	-0.0057224421	-0.0250029319	0.0583068491	-0.0103961503	-0.0404672693	0.0646026912	-0.2078312474	0.0463968789	-0.0674512384	-0.1211919641	-0.0540628195	-0.0686897143	0.0074950592	-0.1687609826	0.0494434828	0.0481582885	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.115199	0.015879	0.000252142641	0.013270809601	0.041083	0.03419403	0.001687812889	0.0011692316876409	-0.109558	-0.0525038	0.00275664901444	0.012002955364	-0.0035228	0.00030363	9.219117690000005e-08	1.241011984e-05	-0.000124219	-0.0001433475	1.5430359961e-08	2.054850575625e-08	-0.00201486	0.00027778	4.059660819599999e-06	7.716172840000004e-08	1.983467831	-1.052109723	-0.8533840036	1.475402587	0.7778488503	0.3353341864	-1.996960018	0.6688243699	1.840151487	-0.1400664116	-1.083487582
5638.564864618048	-28.05388239126023	787.0203172226609	31793413.732505143	7572.247696948635	-42.769930501764975	1829.266955125806	57338935.18394391	4953.117374706578	-10.074936200659067	101.50433944735056	24533371.72762018	4975.099604613715	5199.909644232426	1.114689	27.905991	0.09612075	0.0535634	-0.0451334016	-0.029976357	-0.0205059681	-0.0633302641	-0.0464497908	0.0221977381	0.0127963874	0.0880720459	0.1187050908	-0.0723283524	0.1241121571	0.1301825216	-0.0511120624	-0.0975893474	-0.0107187238	0.1621501607	-0.1892774914	0.0252993407	-0.0436303409	-0.0589265507	0.0530457659	0.0065659354	0.1213107749	-0.1056771073	-0.0621493699	-0.1959325055	0.0293177874	0.0532155152	0.075766392	0.1260990743	-0.0091228658	0.0615794754	-0.1021198865	-0.0898035927	0.1219261471	0.0601991172	0.0912430992	0.2220368068	0.1098428921	-0.0981819582	0.0676777602	0.1225393376	-0.0843628896	-0.1030142477	0.007444427	-0.0709925834	0.1121229314	-0.0283304769	-0.0179335238	0.0314596938	0.0053677102	-0.0140004991	0.0676578397	0.1460279918	0.0798650968	-0.0656470974	-0.0771142754	0.0276595349	0.1313085658	-0.2129068314	0.001179021	-0.0371127529	-0.0564851259	0.0428466622	-0.1153446107	-0.011067895	0.1548903757	-0.0819614765	-0.0678671581	-0.1557683911	-0.0453923742	0.0435540586	-0.039758762	-0.1274630001	0.0154950037	0.0591160512	0.0465759649	0.1835560928	-0.0115157746	-0.169415513	-0.2541668641	-0.0647678404	-0.0029610585	0.0556271251	0.0387446298	0.0530174666	-0.140359049	-0.0628363175	-0.0445110837	0.0031933176	-0.0549538954	-0.0656108123	0.0807553878	-0.018595842	-0.0377252233	-0.0246961376	0.0177113344	0.1029387654	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.126759	-0.01156	0.0001336336	0.016067844081	0.038591	-0.002492	0.001489265281	6.210064000000006e-06	-0.0568633	0.0526947	0.00277673140809	0.0032334348868899	-0.00316328	0.0003595199999999	1.292546303999999e-07	1.00063403584e-05	-0.00015667	-3.245099999999999e-05	2.45454889e-08	1.0530674009999995e-09	-0.00181935	0.0001955099999999	3.3100344225e-06	3.8224160099999946e-08	1.679494659	-1.364479808	-1.25808748	1.339848182	-0.005292174277	-0.5191685019	0.2111307739	0.04290674065	-0.725299699	-0.3093400433	-1.151197713
5631.818828767408	-6.7460358506396005	45.50899969811476	31717383.320059106	7552.501960791987	-19.74573615664849	389.8940963679755	57040285.867766805	4957.266747870229	4.149373163651035	17.217297651227398	24574493.609539878	4978.725196863821	5094.14996126965	1.033672	25.877758	0.066407895	0.0376259	-0.0875066937	0.006049658	0.1312030361	-0.0787865455	0.0745454371	-0.1842520523	-0.0887704932	0.0156044076	0.0298802779	0.0925732445	-0.001898213	0.0207169703	0.1037336303	-0.0481389341	0.0303933474	0.0255129712	-0.1041342043	0.0646199891	0.0256771089	0.1081289553	-0.0303095814	-0.1301413319	-0.030470226	-0.1159491568	-0.0108473992	-0.0109350378	0.1843546854	-0.0022914164	-0.0959208244	-0.0787817696	0.0381654033	-0.0947745646	0.0204062289	-0.1603148537	-0.2063710586	0.1915667935	-0.0116148391	0.0332161012	0.2719173535	-0.1395659631	0.1335052307	0.0246781027	0.0418867948	0.0316388729	-0.0308533432	-0.0232817911	-0.0366220906	-0.1232301121	-0.056552128	-0.0062625696	-0.0382626312	0.0419980956	-0.0587248662	0.083125613	0.0540520043	0.1390051261	-0.0300520359	0.057342693	0.0180091433	-0.1056653934	0.0572306352	0.0304978087	0.1107070705	-0.0369211422	0.0060564032	0.1284537864	0.0714955518	-0.0037177489	-0.1083310715	0.0701387845	-0.0091837765	-0.0173166507	0.0559208934	0.0492563377	-0.2583671252	0.0784901839	0.076673215	-0.1365948244	0.1348915037	-0.1652432127	-0.1176475393	-0.1428418243	0.1148298947	0.2180929701	0.014422933	0.014759942	0.063793722	0.0295929822	-0.0156158171	0.0335889859	-0.0547482084	-0.0619090401	0.0553724993	-0.0368311995	-0.0750823687	-0.0012647102	-0.0625134099	0.0142288932	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.130222	-0.0034629999999999	1.1992368999999957e-05	0.016957769284	0.0316071	-0.0069839	0.00099900877041	4.8774859210000014e-05	-0.0281647	0.0286985999999999	0.0008236096419599	0.00079325032609	-0.0034261	-0.00026282	6.90743524e-08	1.173816121e-05	9.88879e-05	0.0002555579	9.77881676641e-09	6.530984025240999e-08	-0.00179248	2.687000000000002e-05	3.2129845504e-06	7.21996900000001e-10	1.300755897	-2.134902524	-1.25473763	0.8877067892	-1.172648862	-0.6598921215	-1.826331252	0.328465176	-0.3808348905	-0.5316714682	-0.830618563
