global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_10	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_16	aroma_motion_20
6113.354595069203	n/a	37373104.40505374	n/a	7954.843179863052	n/a	n/a	63279530.01621371	4903.8039970232085	n/a	n/a	24047293.6412208	5159.8026486432855	6977.591138548183	n/a	n/a	n/a	n/a	0.0267847763	-0.1048042529	0.075068322	-0.065475162	0.2431014228	0.1044472902	-0.1659570242	0.0080482832	-0.1889224291	0.1172804065	-0.1099334903	-0.1864129324	0.1507370555	-0.0836885631	-0.0202461746	0.0625464282	-0.0616183829	0.057075088	-0.0322077308	0.0692980646	-0.0757952818	0.2044895885	-0.0552523566	0.2220022446	-0.0815077932	0.0659143951	-0.032210671	0.0459161318	-0.2246294522	0.0412238275	-0.235387059	0.0764650633	-0.0432254533	0.084019751	0.074990484	-0.1092210549	-0.0285827088	0.0146347291	0.2014500425	-0.1400995045	0.0127261615	0.0108471578	0.0331211305	0.03000524	-0.1504506367	-0.1224523547	0.1672324014	0.0189244884	0.0929037348	-0.0656435757	-0.0048899256	-0.1740050115	0.0262338792	-0.1517657934	0.1718226284	-0.0583587918	0.0005513965	-0.0582374205	0.0008299487	-0.0081689284	0.0570994387	-0.0580763535	0.056520175	-0.2258026949	0.2477048439	-0.1179812807	0.1183930269	-0.0922491132	0.0494530212	-0.0293695438	0.0436491089	-0.0396415118	0.154894515	-0.0909640973	0.0104596299	0.1090197083	-0.0777264478	0.07097776	0.1397511552	-0.1739818089	0.0143906711	0.1664376268	-0.0208808681	-0.0149895168	-0.0404423097	0.1964312486	0.0358134153	0.1307583765	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.0180234	n/a	n/a	0.0003248429475599	0.026935	n/a	n/a	0.000725494225	-0.259663	n/a	0.0674248735689999	n/a	9.76276e-06	n/a	n/a	9.53114828176e-11	-0.00205029	n/a	n/a	4.203689084100001e-06	-0.00327697	n/a	1.07385323809e-05	n/a	0.0	0.0	0.0	1.553065478	2.215714158	1.760605536	-0.8316305214	1.362985326	1.786513698	-0.7718826034	-0.6740734925	-0.8614688498	0.697477557	-1.946250208	0.4609810637
6116.400434588523	3.0458395193199976	37410354.27623468	9.277138377451474	7953.792526023761	-1.0506538392910445	1.1038734900170115	63262815.54703144	4902.791237097439	-1.0127599257693871	1.025682667244415	24037361.91455944	5152.818999037803	7021.480036352154	1.300093	33.857792	0.171189308	0.0957992	-0.0653965698	0.1260986854	-0.0074879216	-0.0739066127	0.0469016611	0.0954877239	-0.1271757109	0.0884557796	0.0287665292	-0.1328784412	0.1592614465	0.0417218937	0.0559500265	-0.018665688	-0.0180086102	0.0413861441	0.0883264342	-0.0262927651	-0.1350731846	0.2049170236	-0.0602091589	0.1862299149	0.1467707513	-0.1884568518	-0.1590519942	0.0335431098	0.0811968501	0.0217315331	-0.0130486496	0.1120809734	-0.0735729925	0.0508401891	-0.0330821164	0.0133283036	-0.0676999286	0.0537294752	0.0690796615	-0.072042329	-0.2045121614	-0.0743512974	-0.0087273266	0.0313345914	0.049306133	0.1660255552	-0.0277933309	-0.2276560835	-0.1536538943	-0.0371610428	-0.0455783407	0.0263451853	-0.0329973775	-0.083248522	0.1274788694	-0.0260106124	-0.117160545	0.0858417574	-0.1106552784	-0.1789585194	-0.1930545686	0.1081561197	0.1207813835	0.1660736769	0.0193825544	-0.2422807712	-0.1038457799	0.0818668295	0.065824463	0.1751226606	-0.0585318935	-0.1252776411	-0.0525098989	0.0056436995	0.1872384659	-0.0444603197	0.0067321384	-0.021733781	-0.065616102	0.0511847753	-0.0583533512	0.0294902794	-0.0369392417	-0.057637686	0.2906463276	0.0429178555	0.1130616456	0.0280893087	-0.0480309272	-0.0202140178	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0290868	-0.0110634	0.00012239881956	0.00084604193424	0.0562989	0.0293639	0.0008622386232099	0.00316956614121	-0.346166	-0.086503	0.1198308995559999	0.007482769009	-7.49874e-05	-8.475016000000001e-05	7.182589620025602e-09	5.623110158760001e-09	-0.00151567	0.00053462	2.858185444000002e-07	2.2972555489e-06	-0.00301116	0.00026581	9.0670845456e-06	7.06549561e-08	0.0	0.0	0.0	1.616100004	1.497480067	1.632108179	-1.502350779	0.994951921	2.739611269	1.299101861	0.6936530867	-1.114352347	-1.912972094	-1.892515791	2.157023183
6099.191798283788	-17.20863630473559	37200140.59225223	296.13716346866386	7895.673602895773	-58.11892312798773	3377.809225556947	62341661.64346512	4895.23160196854	-7.5596351288986625	57.14808328207869	23963292.43691148	5147.454828012323	6901.289656190187	1.362708	35.488468	0.12773817	0.081055	0.1246453395	-0.0004029389	0.0480913278	0.1229819615	-0.0851209017	-0.0685877764	-0.0019228648	-0.0767816909	0.0220377747	-0.0189900399	-0.1493354394	-0.0282127663	-0.0561333848	-0.0543570329	0.0162642669	-0.0327653153	0.0351906587	-0.0433722361	-0.1169815114	0.0506736754	-0.212762459	0.2477432705	0.1180213774	0.0507362423	-0.0205240018	-0.0858577045	-0.3200381087	-0.0506252197	-0.0049565775	-0.1308646165	0.0041575955	-0.1103195589	0.1401382323	0.1182593514	0.1446928253	0.1755529165	0.0361814227	-0.0950755038	-0.1363778905	0.1507603414	-0.0416268925	0.0070072782	0.0052828079	-0.0482178104	0.061690584	0.0146080247	0.0435244275	-0.0988472474	0.0901899847	0.1159512953	0.0547997729	0.0537213356	-0.0908305398	-0.0335413531	0.0655295505	-0.0033833669	0.1131306682	0.1039538303	0.1220352673	0.0107675052	0.0969649581	0.065458939	-0.0637511048	-0.3516995758	-0.1403653666	-0.0590433015	0.0779585932	0.0497924088	-0.0164464383	0.1776471771	0.1225715292	0.1481756732	-0.1489857875	0.2807411537	-0.0878090487	0.0187927504	-0.0440601413	-0.0052918327	-0.0087968339	-0.0095580026	-0.1450307134	-0.0755273346	0.0023266093	0.0752242306	-0.0436172253	-0.029083605	0.0169184823	0.1561082188	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0203159	0.0087708999999999	7.692868680999996e-05	0.00041273579281	0.0517292	-0.0045696999999999	2.0882158089999964e-05	0.00267591013264	-0.26546	0.080706	0.0704690115999999	0.006513458436	0.000264754	0.0003397414	1.1542421887396004e-07	7.009468051600001e-08	-0.0017033	-0.00018763	3.5205016900000024e-08	2.9012308900000003e-06	-0.0028647	0.00014646	8.20650609e-06	2.1450531600000047e-08	0.0	0.0	0.0	1.395890478	0.03261891149	1.547169359	-1.168705561	0.9847980511	2.170472266	0.6674581169	0.4221002924	0.3441153713	0.8056828804	-1.936583045	0.8591276013
6120.382640081588	21.190841797800203	37459083.66101207	449.05177609939614	7986.151017112247	90.47741421647424	8186.162483299456	63778608.06812298	4902.385282379202	7.153680410661764	51.17514341788586	24033381.45688821	5156.572578323854	6943.032111366362	1.432163	37.297249	0.1681495999999999	0.0992916	-0.0423185401	-0.127270085	-0.0756503718	-0.1540577386	0.2406585204	0.136255737	-0.0950523649	0.0070697656	-0.2161631415	0.2500235912	0.037421004	-0.2044657693	0.1587918628	-0.0735106064	-0.0034422353	0.0693675686	-0.0829219449	-0.0423395637	0.0655199952	-0.0421513517	0.0459241401	0.1725260407	-0.1473104568	0.1272854267	0.0058628428	0.1687529945	0.0112083364	0.0163006093	-0.030007419	0.0255282488	0.1625060316	0.0480505495	-0.0349114033	0.0205240345	-0.1722473518	-0.0840742481	-0.0011522769	-0.1082523459	0.0485256005	0.0450143772	0.2904753619	0.1467766675	-0.1173033341	-0.0888029928	0.1752501052	0.1085774979	-0.0188788157	-0.1100606587	-0.0165229528	-0.0233673902	-0.0487593678	-0.1832080387	0.0430403087	-0.1293032056	0.1504071962	-0.1180554213	-0.0450968257	0.0740093742	-0.0410530434	-0.0109153774	-0.0840104071	-0.0306276647	0.0270243291	-0.079309293	0.2417556654	-0.1329258892	0.0894498323	-0.0222833546	0.0581685402	0.0212285617	-0.0046617631	-0.0152756324	-0.0662700858	-0.098484065	0.0740807079	-0.288306665	0.133610954	-0.0078916652	-0.027758733	-0.1501590237	0.0874771012	0.0245403064	0.0291746603	-0.1046783153	-0.1923381165	-0.2164641436	-0.013949516	-0.0103480888	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0180592	0.0022567	5.092694890000002e-06	0.00032613470464	0.00562787	-0.04610133	0.0021253326277689	3.16729207369e-05	-0.18336	0.0820999999999999	0.0336208895999999	0.0067404099999999	3.06926e-05	-0.0002340614	5.4784738969960006e-08	9.420356947599999e-10	-0.00154859	0.0001547099999999	2.3935184099999983e-08	2.3981309881000004e-06	-0.00249964	0.0003650599999999	6.2482001296e-06	1.3326880359999997e-07	0.0	0.0	0.0	1.42725286	2.459773703	1.440246101	-0.5759302503	0.9631885877	2.062849417	-1.373802798	-0.3896556254	-0.4032967476	-0.759229722	-1.634097394	0.6995964693
6123.580206427217	3.1975663456287293	37498234.54454719	10.224430534697468	7928.253872538242	-57.89714457400533	3352.0793498232742	62857209.46741763	4902.970818888513	0.5855365093111686	0.3428530037363083	24039122.8508723	5153.980879385418	7054.574766877664	1.447482	37.69619	0.19514826	0.107899	-0.0852247631	0.1302467518	0.0721095241	0.0433060282	0.0460218645	0.0621274186	-0.0660167072	0.1916179764	0.0893543277	-0.16192635	0.0130758409	0.0590250178	0.0329817601	-0.0330253688	0.005915561	-0.0015780576	0.0568843387	-0.1060337582	-0.1336141236	-0.0572402205	0.0184691119	-0.0276446884	0.0817863345	-0.1374667393	-0.0057777096	0.294028657	-0.1526001234	0.0753157317	0.0592017884	-0.0559294457	0.0384244852	0.0921958406	-0.0350757434	-0.0473820219	-0.0896529371	0.0816809062	-0.1656236502	0.1534283214	-0.1380457799	0.0674292044	-0.0172052866	0.1920902043	-0.1264466144	0.1153285655	0.0432879578	0.0346662137	-0.0195647865	0.074538908	0.0248187806	-0.0478135552	0.0224835827	-0.0303243592	0.1212600103	-0.0280964431	-0.1267107911	0.1115344811	0.0530598368	-0.0601804118	-0.1592649235	0.0996840059	0.1082507862	0.0406329118	-0.0657306542	0.015531098	-0.0533971168	0.0345824532	0.1893240618	0.1127856406	-0.1008322537	0.1070328979	0.0377763777	-0.2447012464	-0.0672447293	0.0131333398	0.0292274127	-0.1361495551	-0.1841713592	-0.1195433826	-0.1094576451	0.0988284307	0.1670982233	-0.0207127115	0.0251361032	0.1014354766	0.0175665534	-0.1159081001	-0.0772791517	-0.0348942092	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0263304	-0.0082712	6.841274943999999e-05	0.00069328996416	0.0469135	0.04128563	0.0017045032444968	0.0022008764822499	-0.280962	-0.097602	0.0789396454439999	0.0095261504039999	-0.000379626	-0.0004103186	1.6836135350596e-07	1.44115899876e-07	-0.00101841	0.00053018	2.810908324000001e-07	1.0371589281e-06	-0.00251893	-1.928999999999993e-05	6.3450083449e-06	3.7210409999999736e-10	0.0	0.0	0.0	1.519364868	1.413119587	1.71054768	-1.443677229	1.191781948	2.465414389	1.987395234	0.1810637379	-1.323525813	-0.3556612345	-0.866447098	0.5976221438
6109.191652276191	-14.388554151025346	37322222.6442411	207.03049055698872	7933.847162966001	5.593290427758802	31.284897809258243	62945930.805303656	4909.590562501202	6.6197436126885805	43.82100549773126	24104079.491400868	5161.303561958672	6907.147493252588	1.23156	32.073017	0.0893300999999999	0.0424295	0.023760433	-0.0751000008	0.0500604776	-0.0371188426	-0.0707737885	-0.0126553592	0.0343050097	-0.0110937479	-0.0913904141	0.0239772729	-0.0427806529	-0.0633737579	0.0196409341	0.0320145672	-0.0104324252	0.1697866616	0.0089098744	0.1986605058	0.029190274	0.0403491295	-0.1384527252	-0.0647447829	0.001006157	0.0811902112	0.340309369	0.002926905	0.1138404047	0.0147130753	-0.0029675377	-0.1137428027	-0.0162069631	0.1053888671	-0.0163277725	0.0234181123	0.021125001	0.1183406314	-0.0959457015	-0.1000073548	0.0519461682	0.1562250543	-0.1725563044	0.1294458643	0.0202538141	-0.0246803089	-0.0029544072	0.0180682875	0.0058666445	0.0541073104	0.069006703	-0.1503646967	0.0780694918	-0.0098673661	-0.0202435739	0.0175743171	0.1253318991	-0.0763175274	-0.0632683118	-0.0282315619	0.1400866395	0.0641712226	0.083118942	-0.006030247	-0.0592017797	-0.02116492	0.0367919107	0.0640840456	-0.2437753947	-0.2390470015	0.102594555	0.1653176708	0.0648073891	-0.0088717724	0.0788444354	-0.0595095438	-0.0289534134	-0.1770672592	-0.1264923742	-0.1639687695	0.0750323761	-0.0169071925	-0.0223884646	-0.0954333187	-0.1642806338	0.0489657635	0.0980015694	-0.0855534953	-0.0841726163	-0.017793964	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0296839	-0.0033534999999999	1.1245962249999992e-05	0.00088113391921	0.0270685	-0.0198449999999999	0.0003938240249999	0.00073270369225	-0.252273	0.0286889999999999	0.063641666529	0.0008230587209999	-0.000231444	0.0001481819999999	2.1957905123999995e-08	5.3566325136e-08	-0.00115	-0.00013159	1.7315928100000003e-08	1.3225e-06	-0.00204985	0.0004690799999999	4.201885022500001e-06	2.2003604639999978e-07	0.0	0.0	0.0	1.729602653	0.882600631	1.36646677	-1.39499647	0.9312439271	1.838524117	-0.2593938964	0.5134653236	0.3008821546	-0.04720918548	-1.255767145	0.1822300412
6094.72182065961	-14.46983161658136	37145634.07122439	209.37602701221752	7968.700515718783	34.853352752782484	1214.7561981098904	63500187.9092168	4907.453520692899	-2.137041808303365	4.566947690436519	24083100.057761125	5161.2769754939645	6922.124947125189	1.140136	29.692112	0.0575268999999999	0.0395884	-0.0725722828	0.0587660162	-0.1171213085	-0.0765522613	0.0709478298	0.0667253056	-0.031851649	0.0123467304	0.0441864916	0.0290661569	0.1317722691	-0.0421901113	0.0955853817	0.0100656322	-0.027686723	0.1351967081	-0.0830634171	0.067557029	-0.0736915166	-0.0233214449	-0.0735411153	-0.0869712278	0.0930300488	-0.1470963223	0.2827874452	0.031601074	0.1113087079	0.014740476	0.2227521169	-0.2331347223	-0.0905417015	0.0245685834	0.1532342987	-0.1121582251	-0.2334719545	-0.08056566	0.1669801758	-0.0615526384	0.0483022764	-0.02201243	0.0842655109	-0.2001181397	0.0322067809	0.02635949	0.0047249933	-0.0319752873	-0.0619380372	0.2693642651	-0.0038707915	0.0232025615	-0.0866475259	-0.0653357608	0.0444925903	-0.0043661736	0.05888494	-0.0121276356	-0.0363683239	-0.0454911131	-0.1127964423	0.1302736081	-0.0474396174	-0.0262561345	-0.0455529172	0.0269019781	-0.084166633	0.0489381324	-0.3095056964	-0.1451422133	-0.0492271856	0.1931212588	0.0946692951	-0.0017826787	-0.0003495299	-0.2617771188	-0.1270323471	-0.0465508951	0.0350758266	-0.0333972817	-0.0630913771	0.2028544941	-0.0823877816	0.0547246413	0.1406908992	0.0423569599	0.0523601894	0.1377916658	0.1646254099	-0.1860287917	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0301526	-0.0004687	2.196796900000023e-07	0.00090917928676	0.0299327	0.0028642	8.203641640000005e-06	0.00089596652929	-0.253725	-0.0014519999999999	0.064376375625	2.1083039999998644e-06	0.000483496	0.00071494	5.111392035999999e-07	2.33768382016e-07	-0.0010524	9.76e-05	9.525759999999997e-09	1.10754576e-06	-0.00180755	0.0002423	3.2672370025e-06	5.87092900000001e-08	0.0	0.0	0.0	1.584462759	1.958196689	1.109514394	-1.126787387	1.079461767	1.584530603	0.6770042189	-0.2131224688	-0.3327749503	-2.160706593	-2.273691489	0.6585351047
6087.279741316022	-7.442079343587466	37054974.64903646	55.38454495625125	7931.677027460321	-37.02348825846184	1370.7386828244616	62911500.4679418	4899.121554400739	-8.33196629215945	69.4216622936813	24001392.00479392	5153.746266794352	6943.754909660343	1.078728	28.092878	0.1107065	0.0575586	-0.0083504226	0.0764796657	0.001787684	0.1217861955	-0.0554529201	0.0307043538	0.0275580799	0.0524118148	0.1072660465	-0.0815698034	-0.0211418069	0.0117103133	0.0151824442	-0.0387696165	0.0425180789	0.0024227474	0.0109907973	0.0561014782	-0.1887360244	0.1260770459	0.0711554101	0.0716966821	0.1161329966	-0.2594879709	-0.036555415	-0.0832391429	0.0350980747	0.0940150734	0.0940006364	0.0622551783	0.0701394047	0.0097829331	-0.1167397669	0.0372962024	0.0360075641	-0.0960733285	-0.0336280868	0.0903482696	0.0100330507	-0.0045564724	-0.0866934277	-0.222540408	-0.1245860543	-0.1134762158	0.0519348214	0.1177490691	0.0881621086	-0.1274446962	-0.1156983572	0.0321506052	-0.1051732923	-0.002066123	0.0336888357	0.0106294092	-0.0192372965	0.1267192078	0.0569897733	-0.0050434581	-0.0338707208	0.1240654234	0.0612565393	0.0971198573	0.0940561107	-0.0577798811	-0.1184973575	0.1866880075	-0.1181692461	0.1627760159	-0.0400554506	0.0280494213	-0.0056526292	0.019050733	-0.1084997582	-0.0869903726	0.145678079	0.1366974336	0.0961619642	0.0134196551	-0.0085234804	-0.0215829424	-0.0377738096	-0.1184764681	-0.195496445	-0.0274094603	-0.1284351726	0.1120154477	-0.031589171	-0.0200957081	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0071011	0.0230515	0.00053137165225	5.042562121e-05	0.0356209	0.0056881999999999	3.235561923999997e-05	0.0012688485168099	-0.256283	-0.002558	0.0656809760889999	6.543364000000024e-06	0.00118902	0.000705524	4.977641145760002e-07	1.4137685604e-06	-0.000767478	0.0002849219999999	8.118054608399999e-08	5.89022480484e-07	-0.00120982	0.00059773	1.4636644324e-06	3.572811529000001e-07	0.0	0.0	0.0	1.401319089	0.7413731655	1.149850702	-1.704172485	0.6796604055	1.395740934	1.495911202	-0.4389028355	-0.3487892474	-0.1776862835	-2.438972162	0.7755416388
6082.097499479822	-5.182241836200774	36991909.993178695	26.85563044886957	7906.638405197309	-25.038622263012257	626.932604829813	62514930.87054105	4902.613227340581	3.4916729398419197	12.191779918824311	24035616.456894822	5155.889476511986	6790.527200052231	1.044543	27.20262	0.0957351	0.0623497	0.1065860805	-0.0997764674	0.0498816802	0.0814074706	-0.0296878779	0.003928276	-0.0030380099	-0.0984128495	-0.0421178314	-0.0555804903	-0.103650639	-0.0893281744	-0.0601555712	-0.0298045969	-0.0609244675	0.0455054164	-0.0638634702	0.0526285635	-0.006141376	0.1031661602	-0.0044433167	-0.0068319407	0.1493186672	0.0969422943	0.0623101035	-0.0620302812	-0.0404196119	-0.1297953066	-0.0572718278	-0.0290208067	0.2543034993	-0.1119042617	-0.0542161168	-0.0235095819	0.0668434719	0.1555599703	0.0963661764	-0.0110595044	0.1892930135	-0.1237066126	-0.1310701542	-0.1104398289	0.0666655865	-0.0277364607	-0.133521593	0.1037575693	-0.0445803611	-0.0109656836	-0.1849382419	-0.0050374188	0.0193925621	-0.0283544781	-0.1097599153	-0.0254058753	0.0726472737	-0.01167304	0.0170775876	-0.0631134652	0.0556413876	0.0247805391	-0.0370758045	0.0722721209	0.1025766198	-0.0691451464	-0.1341609019	0.0621361623	0.0144493609	-0.214534229	0.0224898442	-0.0231769982	-0.1004892722	0.0548746563	-0.2326154088	0.1549578103	0.0062194175	0.0549038996	0.0899158682	-0.0755991973	0.2040242449	0.0581134869	-0.1253063007	-0.0009605027	-0.1008223785	-0.1980887769	0.1487250618	0.0113474515	0.0333014973	-0.1144417338	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0179877	-0.0108866	0.0001185180595599	0.0003235573512899	0.0260106	-0.0096102999999999	9.235786608999998e-05	0.0006765513123599	-0.200957	0.0553259999999999	0.0403837158489999	0.0030609662759999	0.000876439	-0.000312581	9.770688156100005e-08	7.68145320721e-07	-0.000681815	8.566300000000004e-05	7.338149569000006e-09	4.64871694225e-07	-0.00120982	0.0	1.4636644324e-06	0.0	0.0	0.0	0.0	1.312577781	0.5820036508	1.187220492	-1.925085407	1.015183648	1.261269884	-0.4582965117	-0.2525558536	0.5063691836	0.6706410114	-2.885680497	-0.04459276742
6093.30324135052	11.205741870698148	37128344.39105275	125.56865087271764	7939.373390382741	32.73498518543147	1071.5792550904175	63033649.83191753	4902.132647233365	-0.4805801072161557	0.2309572394518917	24030904.4910712	5155.288503918392	6808.908228973496	1.306336	34.02039	0.0687536499999999	0.036279	-0.159051611	-0.1240551176	-0.0914903311	-0.0621839952	0.0754762451	0.0410804219	-0.0089870671	-0.036055324	-0.0470143563	0.0181360311	0.2246696078	-0.0815532468	0.1365259448	0.0274231765	0.1506247223	0.120026547	9.04883e-05	-0.1633325769	0.0813895065	0.0555163406	0.2112302321	-0.1662487258	-0.1284202288	-0.048161504	0.0345946005	0.1078391383	-0.0059543977	-0.0469575499	0.0691559885	0.0445279041	0.066527492	-0.1256048125	0.1087450941	-0.0150960078	0.2133387445	-0.0134198446	-0.2086419808	0.0694360104	0.0726519047	-0.1210889105	-0.0078045996	-0.1692217041	0.1550378935	-0.0013094552	0.1177471641	0.054082111	0.008709723	0.1038969836	0.0454223344	0.024008919	0.0915505901	-0.0791038278	0.0442487311	-0.0017856478	0.1066457964	0.0041604634	-0.174745704	0.0965221613	-0.192465979	-0.1097456779	-0.0036248606	0.0423627531	0.1270559292	0.2769365621	-0.0499595151	-0.1460860065	-0.1267200291	0.0349929739	-0.2051784104	-0.0608391657	0.1836698156	0.0637832818	-0.0953459114	0.0556045895	0.0685456164	0.1170181471	0.0342662629	0.0082701046	0.1851579123	-0.0781231229	0.1433880394	0.0271182667	-0.1100433445	0.1800199155	-0.0860678843	0.0605184032	0.1166331378	0.009949386	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0118159	0.0061717999999999	3.8091115239999975e-05	0.00013961549281	0.0259544	-5.6199999999999306e-05	3.158439999999922e-09	0.0006736308793599	-0.168905	0.032052	0.028528899025	0.001027330704	0.00117724	0.0003008009999999	9.048124160099996e-08	1.3858940176e-06	-0.000752753	-7.093799999999999e-05	5.032199843999998e-09	5.66637079009e-07	-0.000972086	0.0002377339999999	9.44951191396e-07	5.6517454755999936e-08	0.0	0.0	0.0	1.206044624	2.091909584	0.5405429776	-1.931077399	-0.01237169129	0.8440005332	-0.9274660104	-0.2302355174	0.3755177198	-0.9569738148	-3.296515835	1.15000125
