global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_11	aroma_motion_12	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_18	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_22	aroma_motion_23
6804.757133240324	n/a	46304719.64238507	n/a	12080.31264748367	n/a	n/a	145933953.6609539	5460.979312791077	n/a	n/a	29822295.054732103	8828.082162884672	6355.289039358797	n/a	n/a	n/a	n/a	-0.0845988967	0.1341295096	-0.0328255918	-0.0167687757	0.0005438221	-0.075007732	0.0299205333	-0.0369121616	-0.0343365155	0.0200265954	-0.0155189438	0.0230073294	-0.0685530637	0.0129312159	0.0534812799	-0.0353980459	0.0626334276	0.0515426302	-0.0112702989	0.0435980748	-0.0622135006	0.0589756952	-0.0429032048	0.0764594008	-0.0308200482	0.0306895728	-0.1662740847	0.1138586061	-0.0479298959	0.0106743371	-0.0560652454	0.0517319175	-0.0569481533	0.1932156719	-0.108376111	0.0185090422	-0.0664356054	0.0031950913	0.0304468163	-0.0894169543	-0.0395311396	-0.0109164906	0.0943077525	-0.0889720708	-0.0189115133	0.0447400659	0.0158838635	-0.0286379036	-0.0072469408	-0.0125397817	-0.0801909691	-0.026938102	-0.0686546396	0.0825882807	-0.0304285811	0.0394320078	-0.0148009233	0.0216282567	-0.0398688984	0.0283092355	-0.02548734	0.0054644824	-0.0029835899	0.1201520225	-0.0087594162	0.0606400314	0.1589784447	0.0951890026	-0.1273030787	0.1405937165	-0.0432975967	0.0866623987	-0.0737740052	0.0571875062	-0.0025680285	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.0612843	n/a	0.00375576542649	n/a	0.086853	n/a	0.007543443609	n/a	-0.0831927999999999	n/a	0.0069210419718399	n/a	0.00164146	n/a	2.6943909316e-06	n/a	-0.000645639	n/a	4.1684971832100004e-07	n/a	-0.000913433	n/a	8.343598454889999e-07	n/a	1.325061078	-1.050436018	-0.4971749489	0.5681272005	-1.398977347	-1.662469979	-0.1210238292	1.052036091	-0.784413356	-0.4019509806	0.8352857144	0.3109795672	-2.278414767	-1.500553597	0.09916486532
6778.380462201281	-26.376671039042776	45946441.69035205	695.7287751018779	12061.50761479146	-18.805032692209352	353.6292545550625	145479965.94167238	5446.375362817019	-14.603949974058196	213.2753548447944	29663004.592700213	8816.16888761501	6282.522431852204	0.981001	25.14465	0.0387461999999999	0.0193927	-0.1045387793	0.0449351577	0.1084394822	0.0593903764	-0.0374175982	-0.1164100406	0.0214756613	-0.0821832192	-0.1360255408	-0.1236839366	-0.0163945187	0.0871819225	0.0331443838	-0.0013878051	0.1423633091	-0.034412108	-0.0012780979	0.1138977841	0.0907826382	0.2007313635	-0.010422328	-0.0520810856	-0.0757104394	-0.0106771951	-0.0613631762	0.0677213076	-0.0035588836	-0.0946892283	0.033660007	0.014835215	-0.1027230815	-0.0338066705	-0.1364042191	0.0556720682	0.0043868134	-0.0215112768	0.0424648057	0.0707173236	0.0875600518	-0.1472467989	-0.0739930899	0.075874848	-0.0227797962	-0.0039110046	-0.0167852944	0.1461079501	0.0532054315	0.0045308188	-0.0157167514	0.0028034866	0.0418432834	0.0610587893	-0.1044905178	0.1272227416	-0.0705863024	0.0665035751	-0.0118616148	0.028567731	-0.1312997257	0.0503931253	0.1069002566	0.0266270641	-0.0187853418	0.095702196	-0.1501884414	-0.0508069114	0.0438001975	0.0618047639	-0.1072766264	-0.0984223095	-0.0955728469	0.0895064893	-0.0212275896	0.063708693	0.0143788288	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0627431	0.0014587999999999	0.00393669659761	2.128097439999989e-06	0.0819006	-0.0049523999999999	0.00670770828036	2.452626575999996e-05	-0.0888575999999999	-0.0056647999999999	0.0078956730777599	3.208995903999997e-05	0.00156248	-7.897999999999998e-05	2.4413437504e-06	6.2378403999999964e-09	-0.00077669	-0.0001310509999999	6.032473561e-07	1.7174364600999994e-08	-0.00059006	0.0003233729999999	3.481708036e-07	1.0457009712899997e-07	1.079576513	-1.275775383	-0.5034883345	0.2966337269	0.01914022953	-1.843363271	-2.196813716	0.7351342062	-1.291701579	0.4155180045	0.6683829179	0.1518605866	-1.630597373	-1.5784943	-0.1120173048
6766.133248580447	-12.247213620834373	45780559.137545794	149.994241474351	12059.708946001072	-1.7986687903885468	3.235209417517798	145436579.8622583	5444.741968220184	-1.633394596834478	2.667977908968066	29645215.100498207	8811.157475565082	6111.12095144545	1.061268	27.202019	0.09965505	0.0499348	-0.1289686115	-0.1127304454	-0.0890853412	0.0702031933	-0.0441261978	-0.1002866682	-0.1439922136	-0.0271701431	-0.0836164528	-0.0403347935	-0.0676460117	0.105917314	-0.0218333739	-0.0090289398	0.1100175111	-0.0202733022	0.0995904217	0.0724447956	0.1186298448	0.0230628441	0.0457086961	-0.1013072346	0.0463681899	-0.0506085859	0.0084293811	0.1024188098	-0.094142595	-0.0604662889	0.0827362418	-0.0227331642	0.0145378671	-0.121939986	-0.1397329058	0.1123758225	-0.0173119887	0.0158697991	-0.1173124483	-0.1178859473	0.0780684317	0.0715360724	-0.0399638762	0.0677991479	-0.0840060014	-0.1852256621	0.0133228643	0.0353649393	-0.1703929433	0.0738677371	-0.0015617367	0.0063978606	0.0528759629	0.0761090429	-0.0928360998	-0.0089829322	-0.0832412637	0.0701279651	0.1412942788	0.0285376471	-0.0787330613	-0.0652505705	0.0771702193	-0.0402330632	0.0910830684	0.1154398679	-0.1357116247	-0.1125094792	-0.0371139716	-0.0191256414	-0.1328789981	-0.0305358691	-0.0957815209	0.1261304836	0.0409588295	0.0155091589	0.0535891245	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.072024	0.0092809	0.005187456576	8.613510481000016e-05	0.0655478	-0.0163528	0.00429651408484	0.00026741406784	-0.0485802	0.0402773999999999	0.0023600358320399	0.0016222689507599	0.00134218	-0.0002203	1.8014471524e-06	4.853209000000004e-08	-0.00111812	-0.00034143	1.2501923344e-06	1.1657444490000001e-07	-0.000703209	-0.000113149	4.94502897681e-07	1.2802696201e-08	1.221732323	-1.500157244	-1.000249803	0.6687824876	-0.812086436	-1.805176317	-0.7400285326	0.4240973253	-1.805218442	0.5941910694	-1.126341307	-2.436643401	-1.155951551	-1.06083121	-0.9337357261
6775.633802720935	9.50055414048802	45909213.42857456	90.26052897634408	12077.126117533082	17.41717153200989	303.3578641754557	145856975.2587997	5448.607997695517	3.866029475332653	14.946183904140865	29687329.11255155	8816.390144394123	6236.926494628607	1.033017	26.477909	0.07769825	0.0383814	-0.1264787317	0.1126713268	-0.0324937548	0.0006275666	-0.0074559884	-0.0387242558	0.0426469754	0.020673792	-0.032656175	-0.0390774332	-0.0225436313	0.0535910406	-0.0599185086	-0.027106331	0.0963165493	0.0271097306	0.0770340597	-0.0252792492	0.0516425811	0.0424229217	-0.0305608738	0.0309440397	0.0543792423	0.0755884282	0.1636514655	-0.0404156136	-0.0672434277	-0.016896131	-0.0570746759	0.0018367744	0.0054735986	0.0726037574	-0.0329801633	0.1353274288	0.0770156009	-0.0784130289	-0.096513112	0.0329202801	0.0437563752	-0.0532843213	-0.0379866845	-0.1138081064	-0.0413880994	0.0043938781	-0.0193334981	-0.0830488888	-0.054462533	0.0051552369	-0.1683344055	-0.1392525571	-0.014859741	-0.0017781332	-0.0842587175	0.0135564699	0.0285550985	-0.0200825983	-0.0135211478	0.0155972731	-0.0523379764	-0.0721557386	0.0809564095	0.0153991682	-0.018684225	0.072143185	-0.0192284497	0.0509045739	0.0004446451	-0.0149312611	-0.1138587074	0.0994577374	-0.0251721968	-0.0041174175	0.0828780934	-0.0571774663	0.0207365691	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.071198	-0.000826	0.005069155204	6.822760000000121e-07	0.0421429	-0.0234049	0.0017760240204099	0.00054778934401	-0.0238244	0.0247557999999999	0.0005676020353599	0.0006128496336399	0.00156248	0.0002203	2.4413437504e-06	4.853209000000004e-08	-0.000869724	0.000248396	7.56419836176e-07	6.1700572816e-08	-0.000808744	-0.000105535	6.540668575360001e-07	1.1137636225000004e-08	1.169688377	-1.373492275	-0.6420943638	0.5530941288	-1.371192462	-1.811167915	-0.3846492007	0.0775584634	-1.16061195	-0.07020283522	0.5179433029	0.07527676098	-2.692622937	-1.451087726	0.1787971141
6784.606099927857	8.972297206922121	46030879.93117829	80.5021171693425	12054.944049892383	-22.182067640698733	492.0441248165338	145321676.04603577	5454.377697935633	5.769700240115526	33.28944086078916	29750236.07173761	8817.694548174435	6222.194764284416	0.988463	25.335897	0.04235385	0.0254528	-0.1021538646	-0.0853429017	-0.0454265258	-0.0380368597	-0.0210861649	-0.0230505312	-0.0110169771	-0.044144781	-0.0413664998	0.0507398539	0.0537748012	-0.0353306402	0.0621357101	-0.0544120329	0.0579593685	0.0379566896	0.1039948797	0.0353354489	-0.0333761409	0.0310884223	-0.0777832313	0.0475953535	0.1060355138	-0.0761277229	-0.0514720676	0.0150423452	0.1027153551	-0.0246013712	-0.0047030518	-0.091764671	-0.0247290107	-0.0116330428	0.056667442	0.0186241648	-0.1416122946	-0.0415036764	-0.079213878	0.0354359651	-0.0301725937	0.0445902568	0.0532347624	-0.0659493362	-0.0465393403	-0.1282043064	0.0523710788	-0.0778964646	0.1684577471	-0.0420056198	0.1076967688	0.1489686696	-0.2326028793	-0.0423950658	-0.0601356808	0.0519025474	0.0475113822	0.0578216009	0.0068159015	0.0608618484	0.0104930413	0.0532790071	-0.0181060508	-0.0580769545	0.0618765715	0.1132346388	0.0024627355	0.0471201107	0.0155436956	-0.0027564461	-0.1036437451	-0.0056987704	-0.038776397	0.1145045398	-0.1232094473	0.0709090134	0.1189216914	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0718975	0.0006995	0.00516925050625	4.893002500000079e-07	0.0486879	0.006545	0.00237051160641	4.283702500000003e-05	-0.0246255	-0.0008011	0.00060641525025	6.41761210000004e-07	0.00115827	-0.0004042099999999	1.3415893929000003e-06	1.6338572409999993e-07	-0.00060058	0.000269144	3.606963364e-07	7.243849273600003e-08	-0.0007959329999999	1.2811000000100014e-05	6.335093404888409e-07	1.6412172100256256e-10	1.017695441	-1.006144904	-0.6952034341	0.7318742496	-0.5497506956	-1.58021615	-1.117838279	0.5127004444	-1.936771643	-0.6426047808	-1.321668335	-1.089546739	-1.14030358	0.07260326643	0.6678632704
6789.292383974741	4.686284046883884	46094491.07509742	21.961258168078395	12077.655843161485	22.71179326910169	515.8255534984129	145869770.66585276	5453.007931668639	-1.369766266993793	1.87625962619411	29735295.502841085	8815.896022798526	6230.057129558236	1.140271	29.227003	0.11382425	0.0552964	-0.0903543363	-0.0106214817	0.0380808574	0.0128849732	0.1212859435	-0.0390228482	0.1073492273	0.0957968345	-0.0066110191	-0.0627099323	0.0417943308	-0.0085039981	-0.1337316712	0.077771192	0.1335702847	0.0048191751	-0.1948060399	-0.0591880351	0.0598334744	0.0310190277	-0.1130957613	-0.0344713849	0.0016414843	0.0883858782	-0.189940103	0.1131774627	-0.0085520834	0.2207757702	-0.0822283348	0.1560750377	-0.0357893349	-0.1335167622	0.0178629819	-0.112387943	0.047000276	0.0884302941	0.1659646891	-0.1247283136	0.0703267594	-0.1423800336	-0.0114745547	-0.1276913626	0.0543310022	0.0919252558	-0.155255299	0.1144037334	0.1383456145	0.1265053714	0.0524970739	-0.0744412516	0.0451666987	0.0174140496	-0.0602819678	0.1209576032	0.0394255705	-0.1756730556	-0.0315280773	-0.1099176488	-0.0844499266	0.0027804905	-0.0901125706	0.0424208135	-0.1135844984	0.0231169095	0.0275189958	-0.1076620884	0.0372175228	-0.0261530814	0.1555396192	0.1099984846	-0.1171591872	-0.0717464148	0.0763061436	0.0741760051	0.170651794	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0581415	-0.013756	0.00338043402225	0.000189227536	0.0570648	0.0083769	0.00325639139904	7.017245360999999e-05	-0.0616662	-0.0370406999999999	0.0038027202224399	0.0013720134564899	0.00066887	-0.0004894	4.473870769e-07	2.395123600000001e-07	-0.00020284	0.0003977399999999	4.11440656e-08	1.5819710759999999e-07	-0.00059006	0.0002058729999999	3.481708036e-07	4.2383692128958826e-08	1.305607807	-1.050193705	-0.1911460142	-1.063115165	-1.342614273	-1.675164907	-0.5385795338	0.4546255012	-1.647325819	-0.1746209462	-0.03104525391	-0.2756992953	-1.875957662	-1.4145966	-2.379838994
6815.728690224879	26.43630625013793	46454157.578754544	698.8782881510818	12055.119020147966	-22.536823013519097	507.908391542684	145325894.58993325	5458.418337033686	5.410405365047154	29.27248621413103	29794330.74206559	8813.59300185882	6349.111259128773	1.094563	28.055431	0.18738318	0.096085	-0.0335509547	-0.0427462633	0.0141218936	0.0162331162	0.0120446501	0.1113687078	0.0426817006	0.2340419535	-0.0211036894	-0.123040971	-0.1160334299	0.0635822533	-0.18587469	-0.1241571064	0.0839148867	-0.0850130824	-0.1195849168	-0.0334894308	0.1654691973	-0.0516917501	0.0598720267	-0.0940619443	0.002489895	-0.0069417584	0.1494831423	0.0022163705	-0.0532344656	-2.27914e-05	0.1399194931	0.0832834034	0.002503111	-0.05196289	-0.0325011626	-0.1530585893	0.0040514155	0.0295204743	0.1029148556	0.029243782	-0.0109779607	-0.0356636968	0.0457096734	0.0742868448	0.1160897159	-0.0014490181	-0.0949977277	0.0079901761	-0.0651528278	0.0350911864	-0.0859497257	0.1006275363	-0.141303797	0.0210101849	-0.1388665071	-0.0352865499	-0.081249206	-0.0584665368	0.0622435715	-0.2438804655	0.070532162	-0.1832880768	0.0407390569	0.0813345241	-0.2105007043	0.0001402465	-0.001741982	-0.0726381728	-0.1116778904	0.0577451062	0.0953457174	-0.124010291	0.0670554174	0.002929597	0.1566125801	-0.0354500375	-0.0800075629	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0323369	-0.0258045999999999	0.00104567510161	0.0006658773811599	0.0734273	0.0163625	0.00539156838529	0.00026773140625	-0.143458	-0.0817918	0.020580197764	0.0066898985472399	0.001524	0.00085513	2.322576e-06	7.312473168999999e-07	-2.40774e-05	0.0001787626	5.797211907600001e-10	3.195606715876e-08	-0.0008246529999999	-0.0002345929999999	6.80052570408835e-07	5.5033875648953086e-08	1.094353927	-0.7033266272	0.0943475691	-0.5419704375	-0.3225648666	-1.886804801	-0.5267915272	1.228928169	-2.302231688	2.531244457	-0.553139606	0.4721097507	-1.401326255	-2.395906936	-1.142178842
6818.145442964072	2.416752739192816	46487107.28141174	5.84069380239598	12011.624467050598	-43.49455309736732	1891.7761491397048	144279122.33744857	5463.596171937536	5.177834903850453	26.80997429153203	29850883.1300105	8790.042588681152	6447.822974788974	1.055804	27.061968	0.102479575	0.0579404	-0.0298702007	0.0653133227	-0.0879776865	-0.0809166678	-0.0854212711	0.2158197573	0.0943314823	0.075158163	0.0240099911	0.0435741305	-0.0813154369	-0.066642039	-0.1045460289	-0.0437426919	-0.0073210949	-0.0596215938	0.1180341244	-0.0121582608	0.0921903794	0.0256377236	-0.0363554713	0.0255800677	0.0362398483	0.0505057829	0.1020183714	-0.0095771952	-0.0462494149	0.0029074607	0.14536607	0.0440272954	-0.0161429372	0.066992768	-0.1347404379	-0.1387853939	-0.0122428363	-0.1802010908	-0.038275708	0.0445464608	0.0175841502	0.0518267918	-0.0403622903	-0.1170484313	-0.0635615497	0.1190673672	0.0793139908	-0.0959897969	-0.083403575	0.0458533971	0.1262533434	0.0387530166	-0.0704987275	-0.082044505	-0.0395170042	-0.0909385807	0.0129803927	0.0874978405	-0.0728566579	-0.0800514112	0.1242573932	-0.1738709061	-0.0649358799	0.0405677339	-0.1404775087	-0.0544096527	0.0485179336	0.0365072963	-0.0286588558	-0.0768316142	-0.1054392788	-0.0245914784	0.069185313	-0.0237164854	0.0913564903	-0.1026189351	0.0271951029	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0141255	-0.0182114	0.0001995297502499	0.00033165508996	0.0569063	-0.016521	0.00323832697969	0.000272943441	-0.0926238	0.0508341999999999	0.00857916832644	0.00258411588964	0.00156089	3.689000000000014e-05	2.4363775921000004e-06	1.3608721000000103e-09	4.26991e-05	6.677650000000001e-05	1.82321314081e-09	4.459100952250001e-09	-0.00059006	0.0002345929999999	3.481708036e-07	5.5033875648953086e-08	0.9821534592	-0.5788194217	-0.08325205565	0.936954521	-0.6251194146	-1.864870954	0.6965894391	0.8538137451	-1.305372444	-0.3924396473	0.3927653885	0.4230208194	-1.413045516	-0.764993284	0.1227763983
6829.08045533301	10.93501236893826	46636339.86541131	119.57449550883274	12067.859780009989	56.235312959390285	3162.4104236405688	145633239.66998273	5466.376837969796	2.7806660322594325	7.732103582961415	29881275.734692663	8815.888005062852	6419.534670865643	0.906781	23.242266	0.06902615	0.0397295	-0.0079808701	-0.0149842579	0.0069652753	-0.0804683566	0.0664646193	0.11016669	0.1483439159	0.1319831128	0.0642392579	0.0873730269	0.0649035217	-0.1020496984	0.0224251609	-0.077114906	0.0245017651	-0.0580993629	0.0127741561	-0.0382193985	-0.0254478856	-0.0187965217	-0.0656181464	0.060586787	0.031785854	0.0672444739	0.0872969397	-0.2032445434	0.0712989638	0.0692982157	0.0592619726	-0.0783302744	0.0367935243	-0.0025665614	-0.0565027924	0.0100672048	0.0639539754	0.0848946386	-0.0073846087	0.0660305617	-0.1689264775	0.0658898594	0.0240283006	0.010221757	0.0632996914	0.0481038754	0.0213989539	-0.029346183	-0.0824583884	-0.0273799499	-0.0642424831	-0.2369179672	0.0548236848	-0.0840901144	-0.0208231948	0.0115457582	0.0823183714	-0.0888402204	-0.0802359468	-0.0829960701	0.1394439401	-0.0765826618	-0.0305153813	0.0012758116	-0.0670836655	0.0219395871	0.1055843521	0.1762051229	-0.0400156731	0.0468813568	-0.0918940167	-0.097380778	0.0627238903	-0.1906688164	0.0209527265	-0.0058934042	-0.029997854	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0214343	0.0073088	0.00045942921649	5.341855744000001e-05	0.0505538	-0.0063524999999999	0.00255568669444	4.0354256249999966e-05	-0.0687433	0.0238805	0.0047256412948899	0.00057027828025	0.000931203	-0.000629687	8.67139027209e-07	3.965057179690001e-07	4.26991e-05	0.0	1.82321314081e-09	0.0	-0.00059006	0.0	3.481708036e-07	0.0	1.025693268	-0.2339625482	0.4625834318	-0.434194761	-0.5896066406	-2.301667268	-0.3399148947	1.065845547	-1.779544256	-0.04984166495	-0.4442053632	0.1974169224	-0.6005611371	-1.123138828	0.4102738815
6841.481955852265	12.401500519255023	46805875.35225213	153.79721512908262	12079.718784264174	11.859004254185493	140.6359819007896	145919605.90690473	5469.823534282176	3.4466963123804817	11.879715469777212	29918969.49618716	8822.772621969527	6544.201662908567	0.915728	23.471592	0.0462972	0.0225815	0.0166284649	0.040397066	-0.0783422731	-0.0657445865	0.0962318861	0.0266985582	0.0861718368	0.0288210821	-0.0007073019	0.1091258989	0.0070984979	-0.1127870975	0.1278281246	-0.106710239	-0.0315391227	-0.0005223323	0.1073135207	-0.0084770158	-0.0146462087	-0.0135321184	-0.0928624565	0.1579938545	0.0702782296	-0.0305753301	-0.0649339704	-0.0348078335	0.03638015	0.0890501033	0.0006854774	-0.0113620047	-0.0289348913	0.0012472661	0.0096862826	-0.009378364	-0.0014067131	0.0412717665	-0.1047690003	-0.0348769196	0.0323955789	0.0925599199	-0.0259669399	0.1715506978	-0.117458567	0.0004956416	0.0945302704	0.1215649751	0.0654059755	-0.0219074483	-0.1420865227	-0.1143173422	0.1174142687	-0.0739815512	0.0322883019	0.0651954232	0.0721587348	-0.0174309104	-0.0256319249	0.0163264898	0.1099395319	-0.0059316784	-0.0278975154	-0.0566715065	0.0025300264	-0.0018420512	0.1508135741	0.1514142971	0.017411683	-0.0032973615	-0.0517051905	-0.1829175596	0.0132388895	0.091833019	-0.1485417037	-0.1266216073	0.0473129974	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0172763	-0.0041579999999999	0.00029847054169	1.7288963999999988e-05	0.0359775	-0.0145763	0.00129438050625	0.00021246852169	-0.0617381	0.0070051999999999	0.0038115929916099	4.907282703999995e-05	0.000723209	-0.0002079939999999	5.230312576810001e-07	4.3261504035999993e-08	4.26991e-05	0.0	1.82321314081e-09	0.0	-0.0007932199999999	-0.0002031599999999	6.291979683998414e-07	4.1273985599959374e-08	0.9921567898	0.08645346016	0.6658067105	0.5672438849	-0.6694903597	-1.427769406	0.1569422317	0.7914468204	-0.800663401	-0.5640183769	-0.2459475329	-0.4064533248	-1.131962072	-0.0789895439	1.881735761
