global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_02	aroma_motion_07	aroma_motion_08	aroma_motion_10	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17
6115.174111040298	n/a	37395354.4083375	n/a	7335.816234461963	n/a	53814199.825795695	n/a	5481.35171718863	n/a	n/a	30045216.647526737	5593.918408532975	5010.524211984181	n/a	n/a	n/a	n/a	-0.0970606553	-0.0701924846	-0.0769870647	0.0372935504	-0.0883033452	0.0037996266	-0.1215334702	0.0787620988	-0.0164708461	0.0470284675	-0.0551116037	0.0466509795	-0.1306057457	0.1091662208	-0.0664385722	0.070963136	-0.0107839745	0.1296371314	-0.1286449328	0.1273826422	-0.1105058214	0.0810757885	-0.0842917146	0.0193164781	-0.0643248146	0.018991068	-0.0950484028	0.0261772191	-0.0965853196	0.0427407995	-0.0631576147	0.0530394963	0.0617684063	-0.0064464934	-0.0993112747	0.0482634108	0.0130906167	-0.0393054894	-0.0199540989	-0.0453939888	0.0248383512	0.0171422638	0.0723781406	-0.1209802562	-0.1318337534	0.0719853812	-0.0006901354	0.0703908526	-0.0258494771	0.0849305629	-0.1119818092	0.0422932302	-0.110493185	0.0532461504	-0.0990552937	0.1350904602	-0.0433099166	0.0050466455	-0.171787796	0.0785862218	-0.1059672784	0.0658736495	-0.0259513716	0.1068199333	-0.0777173192	0.0063349264	-0.045401532	0.0958232852	-0.0342872622	0.0229734797	-0.1506378936	-0.0247506623	-0.0099744688	0.0503563661	0.0099509712	0.0343974201	-0.0687785243	0.0651832732	0.0156862968	-0.1356962707	-0.0650991363	-0.0122085482	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.0355918	n/a	n/a	0.00126677622724	-0.121504	n/a	0.014763222016	n/a	-0.0716328	n/a	n/a	0.00513125803584	-0.000924508	n/a	8.54715042064e-07	n/a	0.000451257	n/a	n/a	2.03632880049e-07	-0.00279865	n/a	7.8324418225e-06	n/a	1.16228565	-1.450203414	-2.329188865	0.4536454382	-0.891241029	-1.717417448	-1.283473181	0.7816808175	1.748121478
6117.947596518013	2.77348547771453	37429282.793740526	7.692221695093395	7350.171536318958	14.355301856994627	54025021.61331339	206.07469140543344	5487.430818624281	6.079101435650955	36.9554742649335	30111896.989187542	5600.550533199116	4992.736528237218	0.917057	25.597523	0.1702968899999999	0.0846393	-0.0881427718	-0.0840013589	-0.0464444264	-0.0149906815	0.0562056444	0.1606113943	-0.0522734624	0.0935865116	-0.0265731291	0.0792287475	0.0949570733	-0.0075655943	-0.0875520608	0.104796479	0.1244818383	-0.1120659975	-0.1313595687	0.2846213306	0.1081338172	0.0567349271	0.0020317757	0.0956230694	-0.023851433	-0.0253137487	0.131838368	-0.0643259223	-0.1077636942	-0.1127636775	-0.0681418124	-0.0467497005	0.0721798783	0.0626307617	0.0826764068	-0.1113430755	0.0468417742	5.26361e-05	7.39791e-05	0.0361573364	0.0067867741	-0.0580648875	-0.0166460943	-0.0508920353	0.0252538705	-0.073846658	0.0027581761	0.089287335	0.0159506384	0.0045339056	0.1246325041	0.0443571054	-0.0149441189	0.1757259217	0.0657456546	-0.0603601446	-0.1626123229	-0.0530609592	-0.2972077762	-0.1013671427	-0.0689014784	0.0683735931	-0.0411306217	-0.0237202139	-0.1200133137	-0.1176860235	0.0878600454	0.1237402561	-0.0322414336	0.029947759	-0.1164469958	0.0369358138	-0.0700305532	0.026710539	-0.0170878213	-0.0635379886	0.0049765458	0.0637212649	-0.0271651768	0.0683479061	0.0349940417	-0.0713801464	-0.0863570246	0.0854829378	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0357444	-0.0001526	2.3286760000000835e-08	0.00127766213136	-0.0979843	0.0235197	0.00960092304649	0.00055317628809	-0.111992	-0.0403592	0.0016288650246399	0.0125422080639999	-7.35442e-05	0.0008509638	5.40874935364e-09	7.2413938891044e-07	-0.000434187	-0.000885444	7.84011077136e-07	1.88518350969e-07	-0.00318755	-0.0003888999999999	1.01604750025e-05	1.512432099999998e-07	1.20064197	-1.259024367	-2.35232063	0.04356830758	-0.9160094555	-2.760824383	-0.6152361797	-0.6576464288	2.964388198
6122.109745733421	4.162149215408135	37480227.73880413	17.323486091322554	7364.34098828584	14.169451966881752	54233518.19174685	200.77336904176917	5483.35764782168	-4.073170802600544	16.590720387157557	30067211.093924507	5598.864157107783	5004.277079539298	0.953565	26.616545	0.11077874	0.0559441	-0.0784949652	-0.0860387338	0.0874526247	-0.0132839422	0.092617187	-0.0403231713	0.0298627915	0.0797082451	-0.114450891	-0.0804488165	-0.0566987133	-0.0035225131	0.1983546392	0.0076827499	-0.0080705978	-0.0736741331	0.0943986076	0.1623718085	0.0519675882	0.0263062368	0.0207552025	-0.1507216374	-0.0468572848	-0.1425170521	0.0430037848	-0.1749900901	-0.0340080881	-0.0095056972	0.0897795887	-0.1522989574	0.0360573359	-0.0570200748	-0.0253699767	-0.041186019	-0.053390009	-0.1800830382	0.1592478131	0.0374945035	-0.1068416441	0.0952596995	0.0814845982	0.1284171396	-0.0578870073	-0.1197701507	0.0122166151	0.1005889148	0.0649790006	-0.0406754275	-0.0845742453	-0.0118290792	0.1492283163	-0.0429422063	0.1311109418	-0.1151409442	0.0969308396	0.0466229632	-0.1194507363	-0.05230052	-0.1262481115	-0.1131389451	-0.0233633277	-0.2486574196	-0.0063184021	-0.0574760809	-0.0120020784	0.0577791318	-0.0858119544	0.0559524719	0.0095250947	0.1317486162	0.1370250191	0.0168311074	0.1076316504	0.1286156687	0.0612041309	-0.0834224946	0.1183066817	-0.0136139683	0.0080149096	-0.1281530422	-0.0675506801	0.1239907225	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0357319	1.2500000000005562e-05	1.5625000000013902e-10	0.0012767686776099	-0.108317	-0.0103327	0.0117325724889999	0.00010676468929	-0.0731244	0.0388675999999999	0.0015106903297599	0.00534717787536	-0.000280536	-0.0002069918	7.870044729600002e-08	4.2845605267240015e-08	0.00012346	0.000557647	3.10970176609e-07	1.5242371599999998e-08	-0.00272087	0.00046668	7.403133556899999e-06	2.177902224000001e-07	1.133415308	-1.212407806	-1.842255561	0.6345945905	-1.416150018	-1.199701621	-1.00610904	-1.951654535	1.695637769
6136.018112480766	13.9083667473451	37650718.27669202	193.44266557865487	7372.079393193126	7.738404907286167	54347554.57954273	59.88291050911063	5488.060676277455	4.703028455774984	22.118476655829227	30118809.98650296	5603.273142036006	5140.018283165131	0.965174	26.940586	0.0452852	0.0229861	-0.0609025102	-0.0628332765	0.0165408464	-0.042900403	-0.0664345639	-0.1728747448	-0.0541008995	0.0545040603	-0.0546815768	-0.0452926155	-0.075402717	-0.015067407	0.0796658024	-0.1163842398	-0.1472487133	-0.0139853551	0.2113720491	0.0535240681	-0.0421006166	-0.0654753458	-0.012231801	0.2781147639	-0.1921847472	0.0398858665	-0.2398826848	-0.0974987144	0.051426079	0.1030902477	0.0867463926	0.0978292405	0.0665527527	-0.0362334112	-0.1609241061	0.0008525081	-0.1377714515	-0.023697774	-0.0835739957	0.0732681371	0.1625000983	0.0368979437	-0.0401824468	-0.0213735919	-0.0205608389	0.2388509642	-0.069678144	0.0778972078	0.0199075822	0.0139304508	-0.100785525	0.0070775087	-0.0265839068	-0.1186351178	-0.0611891336	-0.0201152599	0.2254803975	0.1428340149	-0.1099629659	0.0680981593	0.0442561465	0.1688452308	-0.2342614769	-0.037714286	0.1349927509	0.1934262136	-0.179637834	-0.1217436282	0.1974191911	0.0315618577	0.0141047101	0.1025346128	-0.0388268727	0.123338676	0.0268189748	-0.0326784067	-0.0625112149	-0.1408857513	-0.0930273774	-0.0491142906	-0.0646880523	0.1040258075	0.1037276776	-0.0530843204	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0357678	-3.590000000000537e-05	1.2888100000003855e-09	0.00127933551684	-0.0922383	0.0160787	0.00850790398689	0.00025852459369	-0.0611644	0.01196	0.0001430416	0.00374108382736	-0.000104745	0.000175791	1.0971515025e-08	3.0902475681e-08	0.000139751	1.629100000000001e-05	2.6539668100000034e-10	1.9530342001e-08	-0.00256874	0.0001521299999999	6.598425187599999e-06	2.3143536899999965e-08	1.089847551	-1.052796003	-2.03710825	1.136016237	-1.137833981	-0.9488220619	-1.107443867	0.1706830831	1.362485556
6125.968665846741	-10.049446634025117	37527492.094936095	100.99137765011876	7375.116436742246	3.037043549120426	54392342.45550565	9.223633519253994	5491.2798835041	3.219207226645267	10.363295168085113	30154154.75897681	5608.261421355656	5102.759790087346	0.921918	25.733213	0.0748814849999999	0.0392484	-0.0793119861	-0.0686554147	-0.1211223404	0.0541782082	-0.1308291267	0.0006580646	-0.1134263174	0.0423828875	0.0072741044	0.0443309758	0.0569534233	0.0449011427	-0.1892613387	0.0218445211	0.012369936	0.0909933278	0.1019538284	0.0886278819	-0.048623662	-0.033538003	-0.0614311745	0.0345579637	-0.1423016417	0.0338760693	-0.1054923489	0.1277530529	0.1332967332	-0.2717229679	0.1289193983	-0.1286144671	0.0051467474	0.0577051769	0.0894620055	0.0127535228	-0.1711649174	0.139241772	-0.2173090075	-0.0280560878	-0.0426160064	-0.0563721182	-0.100333596	-0.0707650113	0.0466800099	-0.0538370873	-0.0465791494	0.0445279301	-0.0186647249	0.0313423572	0.0494111978	0.0687593378	-0.1591059523	0.0633334308	-0.0680534687	0.1471245464	0.0135959432	0.0476684384	-0.0923519822	-0.0186232082	-0.0602090411	-0.0189216151	-0.2004929055	0.1529983745	0.1538351676	-0.1572239171	0.0803860763	0.0892745211	0.0192567546	0.1746169482	0.0384318085	-0.0505530643	0.0468684335	-0.0084869749	-0.006317359	-0.1145151682	-0.164044904	-0.1742505955	-0.1147921967	0.1322871962	0.0777518471	0.0184880177	0.0019448161	-0.1169757188	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0484782	-0.0127103999999999	0.0001615542681599	0.00235013587524	-0.0824036999999999	0.0098346	0.0067903697736899	9.671935716000188e-05	-0.0847339	-0.0235695	0.00055552133025	0.00717983380921	4.57197e-05	0.0001504647	2.09029096809e-09	2.263962594609e-08	0.000154996	1.5244999999999994e-05	2.3241002499999978e-10	2.4023760016e-08	-0.00297837	-0.00040963	8.870687856900001e-06	1.677967369000002e-07	1.18484613	-1.11593041	-2.219173945	0.4173120965	-0.9316179539	-1.898281109	-0.7777748524	1.345723144	1.068595246
6118.713883794626	-7.254782052114933	37438659.59174112	52.63186262368896	7376.929434463382	1.8129977211356163	54419087.88105223	3.286960736842938	5491.249033067116	-0.0308504369841102	0.0009517494621105	30153815.943160538	5606.267391961812	4959.82896784634	0.942917	26.319332	0.049790045	0.0268057	-0.0932869956	-0.0763392246	0.0015944069	-0.0009034808	0.0969368339	0.1527590595	0.0204647366	0.070287099	-0.0662421842	0.088287801	0.1016324785	0.0155812733	0.0423139605	0.0441116047	0.1210773066	-0.0696367482	-0.0641076091	0.1411875321	0.0432467876	-0.1283911412	-0.1337615047	-0.1261680242	-0.0502605382	0.1209897463	-0.0422062991	-0.0896811816	-0.0244303412	0.0473493896	-0.1709251152	-0.0890011106	-0.1355765623	-0.0680963103	0.0376787762	-0.0137276665	0.0091338332	0.0266564832	0.2196966361	0.0338933604	0.0680620181	-0.0207260473	0.0700252661	-8.52957e-05	-0.0992316266	-0.1330045865	0.0645503729	0.0829382207	0.0567738018	0.001290931	0.1384343791	0.0262224425	0.0275533299	0.0910984103	0.1342612082	-0.0334953156	-0.0909792651	-0.0542796408	-0.1128944781	0.0087328457	0.0160285418	-0.1938789813	-0.0573021186	0.0487113602	-0.0350622104	-0.0158462585	-0.1651725905	-0.071619858	-0.0929069526	-0.0686653977	0.0718008728	0.0815978025	-0.076545864	-0.1117478451	0.1093883177	0.1016903892	0.0912169795	0.0567740624	0.0924766302	0.0177250048	-0.1050274195	0.0374115784	0.0053743792	0.1341532522	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0511571	-0.0026788999999999	7.176505209999989e-06	0.0026170488804099	-0.0738536999999999	0.00855	0.0054543690036899	7.310250000000004e-05	-0.0631422	0.0215917	0.00046620150889	0.0039869374208399	1.92679e-05	-2.6451800000000003e-05	3.7125197041e-10	6.9969772324e-10	-2.18911e-05	-0.0001768870999999	3.1289046146409994e-08	4.792202592100001e-10	-0.00284232	0.0001360499999999	8.0787829824e-06	1.8509602499999992e-08	1.055918924	-1.233307338	-2.191386233	0.05013312474	-1.318559305	-2.60202468	-0.9978596412	-1.210773004	1.54476662
6124.701793678431	5.987909883805514	37511972.061487794	35.855064776575766	7367.112074233592	-9.81736022979021	54274340.31431837	96.3805618814665	5489.934530515385	-1.3145025517314934	1.7279169585086076	30139381.14934518	5606.881629955156	4982.34228391356	0.998349	27.866592	0.03367463	0.0159197	-0.0852734884	-0.0786699285	0.085252361	-0.0654093856	0.072621503	-0.18214265	0.0378881654	0.0525226206	-0.0751595663	-0.1462969634	-0.1042385098	0.0130177734	0.1583496921	-0.0056701527	-0.1255031328	-0.0640977093	0.2086838856	0.0062090479	0.0647949823	-0.0887334784	0.1135848486	-0.0472944258	-0.0253060796	0.0159756902	0.1255681236	0.0443296335	0.0539995151	-0.0481389785	0.0281115898	0.1292059641	0.0866949027	0.0453422443	-0.0619632124	0.2316297607	0.0208844199	0.1587261622	0.1003067008	0.0276596195	-0.058297062	0.0408150309	0.0218069444	0.0743715662	0.0964530248	0.0337798078	0.1049312414	0.087465202	0.0322075429	-0.0650106955	-0.1856253221	-0.0149224871	0.1332504108	-0.072550557	-0.0122074129	-0.019230679	0.2231322968	0.1008189608	-0.0679223569	-0.0778694788	0.0594533691	-0.0603795946	-0.0318355608	-0.1277228883	0.0330194856	-0.0402248395	0.0800708028	-0.0037163945	0.1160227181	-0.1031665296	0.0031835289	-0.198257204	0.0380914975	-0.1250735445	0.1961460701	-0.0268173072	0.0883597212	0.0840480575	0.0421210141	-0.0151897653	0.0198993072	-0.0511590298	0.072923144	-0.0167740046	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0499895	0.0011675999999999	1.363289759999995e-06	0.00249895011025	-0.0791122999999999	-0.0052586	0.0062587560112899	2.7652873960000024e-05	-0.0570704	0.0060717999999999	3.686675523999994e-05	0.00325703055616	-3.44316e-05	-5.36995e-05	1.1855350785599998e-09	2.8836363002499995e-09	0.000194712	0.0002166030999999	4.6916902929609995e-08	3.7912762944e-08	-0.00268909	0.00015323	7.231205028099999e-06	2.347943290000009e-08	0.9900318905	-1.377542011	-1.820773579	0.7796078163	-1.554454394	-0.8683621241	-1.05487889	-1.652066344	0.6391471171
6148.680926815226	23.97913313679419	37806277.13978134	574.9988259921012	7390.390093401074	23.278019167482853	54617865.73264074	541.8661763616991	5495.849074546153	5.914544030768411	34.98183109189824	30204357.050189808	5608.779537728436	5144.516406060331	0.982754	27.431293	0.06940915	0.0453885	-0.0521057335	-0.0485058178	0.0486395397	0.0432876094	-0.1246374377	-0.0933032121	-0.0915831534	0.0400491989	0.0320148628	0.051700499	0.0400185212	0.0224017587	-0.201576695	0.0437109268	-0.122773034	0.1827859988	-0.0923139035	0.0644759496	0.0112885975	0.1110369554	-0.0716933715	0.0577915985	-0.0755670287	-0.0435961606	0.0164437379	0.0561620422	0.0634743984	-0.0012395815	0.0804440899	0.0371886617	-0.0058721744	-0.1053029729	0.0058585459	0.1184185122	0.1984805916	-0.084838989	0.1252667995	-0.0960896716	0.1449824804	0.0690465228	0.0520406144	-0.0824151272	0.0509529377	0.0265692973	0.1105942888	0.0288069305	-0.0136349561	0.057702512	0.0491915411	0.0763823643	-0.0845847506	-0.0010915102	-0.2459660306	0.059216898	-0.1173855231	-0.0397966083	-0.0657067583	0.1196474803	-0.1213995615	0.0952433756	-0.0093006232	0.0380965475	0.0741515971	-0.0099222733	0.0225663712	0.0920812457	-0.0148371932	-0.101084823	0.0661833461	-0.0549355493	0.1074520654	-0.1268238207	-0.0816274132	0.177393915	0.003767256	0.0779571054	-0.0731298281	-0.1787669036	-0.1712695552	-0.01493092	-0.0467320366	0.035610253	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0517366	-0.0017471	3.052358410000005e-06	0.00267667577956	-0.0434962	0.0356160999999999	0.0018919194144399	0.0012685065792099	-0.0842336	-0.0271632	0.00073783943424	0.00709529936896	-1.32096e-05	2.1222e-05	1.7449353216e-10	4.5037328399999987e-10	0.000271145	7.643299999999999e-05	5.842003488999999e-09	7.351961102499998e-08	-0.00268909	0.0	7.231205028099999e-06	0.0	1.260304018	-1.303344609	-2.016560644	0.4508903271	-0.8533599088	-0.4884510656	-0.8281221891	-0.1493000789	0.6415359841
6167.400821794748	18.719894979522	38036832.89667453	350.43446804433285	7452.995231039822	62.60513763874769	55547137.913902335	3919.403258766543	5509.513665773852	13.66459122769902	186.72105342010903	30354740.83334883	5627.704169696153	5306.766282429978	0.945621	26.394804	0.079010365	0.0397418	-0.0175182942	0.0013580534	-0.1434788399	0.0873904453	0.0382648203	0.0377937086	-0.014187502	-0.0343501596	-0.0406106683	0.0354653762	0.1106287241	-0.0208455145	-0.0094687372	-0.0386657353	0.1837899	0.0545362786	-0.0368264762	0.0208293542	-0.0521985339	-0.0214747537	0.1483614033	-0.0068998597	0.0985729285	-0.0838058609	0.02586622	0.0099038138	0.1226822135	0.0303745202	-0.1540683253	-0.2353896843	0.0312895352	-0.0641947686	-0.0465422326	-0.1396095616	-0.087229148	0.0395703114	-0.093749671	0.2043296601	-0.0190180095	0.0525325331	0.0796032389	0.0042061096	-0.0196387035	0.2533654408	-0.0351422126	-0.0144046038	0.0469936791	-0.038383891	0.113297165	-0.0121842429	-0.0627603678	-0.0138931803	0.141385901	0.0879650656	-0.0455568055	-0.1455270813	0.0391816654	-0.1508324389	0.0133043464	0.026538703	0.0036720791	-0.0678646853	0.0617976407	-0.0390766289	0.1151778567	-0.2159410567	-0.1832270162	0.0553584685	-0.0451155721	0.0481521757	-0.0350896601	0.1040685209	0.0561587323	-0.1039351308	-0.136650251	-0.1268426796	0.086339966	-0.1593280026	0.039833717	0.0635338341	0.0429842053	-0.0098184808	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0415045	0.0102321	0.00010469587041	0.00172262352025	-0.07342	-0.0299238	0.0053904964	0.00089543380644	-0.0707497	0.0134839	0.00018181555921	0.00500552005009	-1.32096e-05	0.0	1.7449353216e-10	0.0	1.14437e-05	-0.0002597013	6.744476522168999e-08	1.3095826969e-10	-0.00244138	0.0002477099999999	5.960336304399999e-06	6.136024409999998e-08	1.476175247	-0.6087601637	-1.529030314	0.6886779239	-0.9202257454	-1.548678168	-0.4161190324	1.13901176	1.290324329
6166.909593906745	-0.491227888002868	38030773.93941905	0.2413048379517582	7440.451004318893	-12.544226720929146	55360311.14767002	157.35762402607278	5501.800469521733	-7.713196252118905	59.49339642370113	30269808.406429563	5623.608074267672	5251.815847098639	1.06703	29.783663	0.097908045	0.0428459	-0.010790696	0.0017978963	0.0037589292	-0.1430819032	0.0924596639	-0.0030212801	0.0981028835	-0.0250002479	-0.0013096472	-0.1330223328	-0.1679341457	0.0099007456	0.0772491427	-0.0371232804	-0.0643429163	-0.0273969116	0.1173527286	-0.1481847644	0.0397479037	-0.0988628722	0.2127119898	0.0126414917	0.076374634	0.0310348548	-0.0109402568	0.0213291032	-0.0322697811	0.0127765106	-0.0563342856	0.0037054263	0.031186894	0.0874510453	0.0705160068	-0.0916464073	-0.0430486363	-0.0154739349	-0.1196991303	-0.2430675974	0.0539799798	0.1730123319	-0.1318048516	0.0594834187	-0.006491094	-0.0970032389	-0.0115195524	0.0011955157	-0.0265925677	-0.033695721	-0.1994022452	-0.0723625514	0.0815147405	-0.0105783718	0.0299065275	0.0301731325	0.2071175447	0.0186478644	0.0965891547	-0.1334609718	0.162511538	-0.0297451106	0.0661294712	0.0375639291	-0.0540592602	0.0019450008	-0.0192022106	-0.0507683061	0.0235695797	-0.0199949017	-0.0892480566	-0.0132364948	0.021172947	-0.0235698847	-0.1286571384	0.0713131409	-0.0711629017	0.0687989752	-0.069891989	0.1268292163	0.1542157214	-0.1930646245	0.1484797502	0.0454753427	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0358187	0.0056857999999999	3.232832163999997e-05	0.00128297926969	-0.0946316	-0.0212115999999999	0.0089551397185599	0.0004499319745599	-0.0450207	0.025729	0.000661981441	0.00202686342849	0.000128201	0.0001414105999999	1.6435496400999996e-08	1.9996957792359998e-08	0.000314576	0.0003031323	9.188919130329001e-08	9.8958059776e-08	-0.00198029	0.0004610899999999	3.9215484841e-06	2.1260398809999997e-07	1.182845167	-0.2912469163	-1.502153041	1.559027208	-1.164610805	-1.673080656	-0.1789022184	-1.358095604	0.9975364042
