global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_01	aroma_motion_02	aroma_motion_09	aroma_motion_10	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_20
6370.55652576614	n/a	40583990.44798155	n/a	8783.329001699567	n/a	77146868.3520967	n/a	5409.993731942217	n/a	29268032.17965408	n/a	5716.78724227941	5736.872029356875	n/a	n/a	n/a	n/a	-0.1002293544	0.10051371	-0.0460316497	0.1285735019	-0.1300039231	0.0035869247	-0.0850677842	-0.0608230626	0.0493135511	-0.0035287837	-0.0891459548	0.0629108876	-0.0309349709	-0.0129774131	0.0544803202	-0.0090588828	0.0152371501	-0.1004712864	0.0835679203	-0.0199918989	0.0191559496	-0.103058098	0.0986253504	-0.0841137385	0.0142250063	-0.0521946028	0.1080763857	-0.0557779609	0.077542087	-0.14906162	-0.0015289886	0.1276799556	-0.1355243718	0.0333587641	0.0674282664	-0.0458627246	-0.1039785914	0.110253168	-0.066003715	-0.0571072373	-0.0438294052	-0.0026032839	0.0818498189	0.0219831147	0.0622195045	-0.0136208398	-0.195264287	0.0398003671	0.1723924001	-0.1432136465	-0.0002172546	-0.0199802176	-0.089195163	0.0718925973	-0.0085069722	0.0077042493	0.0380987914	-0.1525367189	0.0366093926	-0.0210530455	0.1062915249	-0.0549407579	-0.0840673151	0.1215582446	-0.0051121318	0.0535027395	-0.0969089612	0.0960930145	-0.0568188123	0.0718556494	-0.0181019653	0.0449938988	-0.1451338539	0.0249283072	1.8988e-05	-0.016826898	0.0730568074	-0.1320093338	-0.0189271984	-0.021830828	0.0923480022	0.023089387	-0.0189658989	-0.0811389633	-0.0245593476	0.1073470855	0.0947942846	-0.129687115	-0.1000165687	-0.0350311963	0.0469276131	0.0112317142	0.1290883846	0.1290552057	0.1289999139	0.1289225186	7.382949999999998e-05	n/a	5.450795070249997e-09	n/a	-0.000180784	n/a	n/a	3.2682854656e-08	0.104079	n/a	0.010832438241	n/a	-0.00135774	n/a	1.8434579076e-06	n/a	-0.00034503	n/a	n/a	1.1904570090000001e-07	-0.000557086	n/a	n/a	3.10344811396e-07	-1.900477105	-0.8842003222	-0.3167664069	-0.4282844596	1.817589428	-1.632727089	2.423331708	0.3070559597	1.09303587	-0.9604023118	-1.29951264	0.1790247281	-0.1512257928
6385.666666999015	15.11014123287532	40776738.78202231	228.3163680774389	8762.028177749775	-21.30082394979217	76773137.78768104	453.7251009400399	5408.069868238878	-1.9238637033386112	29247219.69975328	3.701251549023756	5711.523406670912	5801.999846800236	1.034031	28.740047	0.0950881664999999	0.0526162	-0.0902301847	0.1301842416	-0.1274819303	-0.0272552475	0.1091047022	0.0380773045	0.0686341377	-0.0140314588	-0.2039910321	0.0279254745	-0.1056777041	-0.0518268478	-0.0433597164	0.0979656747	-0.1029093953	0.0148226073	-0.0598284719	0.0815971728	-0.0531337062	-0.0246531313	-0.0695650631	-0.0863884616	0.0950478155	0.062830661	0.0210724373	-0.0460265153	-0.0339045406	-0.0912964836	0.0158940271	0.0077057983	0.1149219569	0.0087189197	-0.1676991171	-0.04940124	-0.0309203374	-0.1032191467	0.0498314598	0.0232745536	0.0286505678	-0.0377863357	-0.0058785057	0.0511371113	0.2425492787	0.0369481367	0.1148883808	0.1092371827	-0.0562491099	0.1586010724	0.058716802	0.0734035457	-0.1059839054	0.1404846955	-0.1007309373	-0.0676635296	0.0239230834	-0.1565850533	-0.0231908002	0.0837411792	-0.0265081472	0.1331083683	-0.0952168831	0.0018191557	0.0355803834	-0.1041979525	0.0602547355	0.0311718999	-0.0098040472	0.0851126354	0.004144132	-0.0257248786	0.0650757222	0.0066958529	-0.1115605214	-0.0168272699	-0.0635339995	0.0415597145	-0.0039256411	-0.1518938365	-0.0784414034	-0.0572816332	0.1151574922	0.0922892964	0.1056272817	-0.0279149877	-0.0592500175	0.0282636134	0.0672002101	-0.0356997649	-0.0015670611	0.0088402868	0.1617927104	-0.1939880259	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.00856963	0.0084958005	7.34385583369e-05	7.217862613580024e-05	-0.0232089	-0.023028116	0.0005302941265094	0.00053865303921	0.142557	0.0384779999999999	0.0203224982489999	0.0014805564839999	-0.00172354	-0.0003657999999999	2.9705901316e-06	1.3380963999999994e-07	-0.000367489	-2.245899999999996e-05	5.04406680999998e-10	1.35048165121e-07	-0.000670552	-0.000113466	1.2874533156e-08	4.4963998470400004e-07	-1.818208293	-0.8646054616	1.454560395	-0.4451060669	0.6438420811	-1.010934227	2.757601692	-0.2582504716	1.198031398	-2.152693761	0.1502282474	-2.337958231	-1.030147169
6394.463776673056	8.797109674040257	40889166.99118384	77.38913861709268	8803.048889713824	41.02071196404904	77493669.7546918	1682.6988100374765	5412.71956622266	4.649697983782062	29297533.102569625	21.61969134038697	5712.508440357016	5929.039453740677	1.103411	30.668404	0.1407788937	0.069943	-0.0732546487	0.1058180905	0.190070676	-0.0415270022	0.0180476875	-0.0198585671	-0.0147377462	0.0532035515	0.0269429371	0.0179564555	-0.0842762711	-0.0420770411	0.0007858695	0.0632383259	0.1607358371	0.0453277448	0.0074073572	0.0249245187	0.0027961519	-0.1503458702	0.0698631325	-0.0588343036	0.1987608258	-0.0862341928	-0.128851589	-0.0236663302	0.0157476693	-0.0093128274	0.0038170601	0.0771075923	-0.0048217405	-0.1735340065	0.0433352277	0.0210446005	0.0357424744	0.0904972493	0.0505973165	-0.0091377257	-0.1519986103	-0.1425463475	0.104201481	-0.1367562292	-0.0364187559	0.0814249089	0.1318985956	-0.0760116892	-0.0885387173	0.0132693308	-0.1329893906	0.0825915286	0.0948865811	0.0083699022	-0.0632117261	-0.0380502797	-0.155803156	0.1065531055	0.0476066997	-0.0072634155	-0.0514795288	-0.0312325127	-0.0174874286	-0.0142229583	-0.0806985825	0.0684840988	0.0628697852	0.0941596494	-0.0892878079	0.2067911606	-0.1056655864	0.0211437769	-0.1214575935	-0.0908430084	-0.0099699191	-0.1233288593	-0.0310068429	0.0189883712	-0.047583978	-0.0480447217	-0.0873651886	0.1368782831	-0.0180714148	-0.2076195178	0.0091100237	-0.0105265065	-0.0297205426	0.1216001712	-0.033057354	0.089939519	0.0471320984	0.0329892813	0.1016945791	-0.0363359361	0.1288230331	0.1279949812	0.1266188352	0.124700488	1.17493e-05	-0.0085578807	1.3804605049e-10	7.323732207543248e-05	-0.000204722	0.023004178	0.0005291922054556	4.1911097284e-08	0.0953815	-0.0471754999999999	0.0090976305422499	0.0022255278002499	-0.00121148	0.0005120599999999	1.4676837904e-06	2.622054435999999e-07	9.50497e-05	0.0004625387	2.1394204899769e-07	9.03444547009e-09	-0.00093678	-0.0002662279999999	7.087734798399998e-08	8.775567684e-07	-1.874766253	-0.8413004673	-1.141381597	-0.1045292482	0.8778701335	-0.725581787	2.315920073	1.446017713	1.829720042	-0.7313296203	1.119341948	-1.162935715	-0.8432130834
6373.035399296291	-21.42837737676473	40615580.20068364	459.17535700104247	8788.164898548284	-14.883991165539555	77231842.28407617	221.53319301585952	5409.415167996855	-3.3043982258050164	29261772.45975445	10.91904763470334	5719.250525017553	5775.613407869896	1.099241	30.552526	0.1398351507	0.0856976	-0.0964251108	0.0888422931	-0.0714278794	-0.0534553485	-0.1409326017	-0.0712333506	0.0345604792	-0.0466164709	0.0471745764	-0.0400177079	-0.1186493068	0.1268706382	-0.0186822971	0.0866430222	-0.0244006371	-0.0110994449	0.045224203	-0.0826996448	-0.0791906346	-0.0455863108	0.0219144213	0.0287849925	-0.002826175	-0.007304078	-0.0862971876	0.017514097	0.0480093373	-0.1247976103	-0.0568818234	0.0185960746	-0.0365280896	0.0476639242	-0.0261462354	0.0002928786	0.0958877232	-0.0248832716	0.0479206949	-0.1072277923	-0.0330306626	0.160365724	-0.012619493	-0.1910581675	-0.0042286313	0.0747364481	0.1078714384	-0.1969326337	0.0011703466	0.1515185178	-0.0056171522	0.0143958983	-0.0741571075	-0.0083467383	-0.1268030396	0.1178720226	0.0062919421	-0.019065368	0.0344715597	-0.0077760334	-0.0248031597	0.1131362064	0.0170349657	0.0285592209	-0.1011428844	0.020000878	0.0479201446	-0.017421803	-0.0555421681	-0.074239976	-0.0577166419	-0.0213592223	0.0065596598	-0.1048958488	-0.0517667604	0.0444633289	0.0321643877	-0.0624463288	0.1205452115	0.0217680067	-0.1257889338	0.0475818838	0.1313088562	-0.1292640087	-0.0820927714	0.0873371474	0.1111332635	-0.1191377518	0.1626543883	0.1791417988	-0.1551246124	0.0118804093	0.0037296341	-0.0586087346	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.000149637	0.0001378877	2.2391231769e-08	1.901301781129e-08	-0.013774	-0.013569278	0.0001841253054412	0.000189723076	0.160707	0.0653255	0.0258267398489999	0.0042674209502499	-0.00193281	-0.00072133	3.7357544961e-06	5.203169689000001e-07	-0.00031728	-0.0004123297	1.7001578150209006e-07	1.0066659840000001e-07	-0.00101917	-8.239e-05	6.7881121e-09	1.0387074889e-06	-1.845221201	-0.7448974996	-0.02900008413	-0.1102834862	0.934967888	-1.463485292	2.654413928	-0.8756585747	0.8711510148	-1.805982886	0.1489368889	-0.3510974619	0.7164748019
6381.881607900439	8.84620860414816	40728412.857257895	78.25540666810494	8853.999362466586	65.83446391830148	78393304.71055871	4334.17663941014	5417.610667905392	8.195499908536476	29350505.349002305	67.16621875082139	5727.0518614205575	5788.319512816915	0.995015	27.655643	0.106466178	0.0586438	-0.10126468	0.0805986362	-0.0176452169	0.0742047547	0.084986968	0.0867443704	-0.0761860141	0.0963328075	0.0906452861	0.0198192186	-0.0742417263	-0.083209009	0.0740837442	0.0098975813	0.0577770545	0.0083450576	-0.028105378	-0.1217912252	-0.2074745736	-0.2165744738	-0.0020774796	0.035566331	-0.0159973649	0.0967749894	-0.0275884132	-0.1192399201	0.1055419094	0.1049372535	-0.0033445078	-0.0924369744	-0.0629377944	-0.1132290642	-0.0364510966	-0.0951213209	0.0903072161	-0.0645302163	-0.0445244628	-0.0126402791	0.1296460862	-0.0198943227	0.0364532287	0.0749110636	0.0909344071	-0.0533839978	-0.1039659331	-0.0261345817	0.069741036	0.0142622733	-0.0350719531	-0.0962645271	-0.0527203066	0.0436870895	-0.0847179813	-0.1183373246	0.0336487602	0.0609364249	-0.0263912164	-0.0941036132	-0.0122111364	-0.0158073028	-0.0960864122	0.0142182685	-0.1317871042	-0.0520618411	0.1933781748	-0.0670482911	-0.0369174825	-0.0229105367	0.1034957646	-0.0503094185	-0.1677828496	0.011404544	-0.0705575048	-0.002329657	-0.174217201	0.0646209849	0.0567836558	0.0324013005	0.1042605251	-0.0821974973	-0.0670278408	0.0753933882	0.0263337455	-0.0487426007	0.0731150834	-0.022763757	-0.0380020286	-0.0346904802	0.045918038	-0.0207127505	0.0437003443	0.0028464096	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.00567003	0.005520393	3.21492402009e-05	3.0474738874449e-05	-0.0181781	-0.0044040999999999	1.9396096809999997e-05	0.0003304433196099	0.122814	-0.0378929999999999	0.015083278596	0.0014358794489999	-0.00130539	0.00062742	1.7040430521e-06	3.936558564000001e-07	-6.65643e-05	0.0002507157	6.285836222649e-08	4.430806034490001e-09	-0.0007243319999999	0.0002948380000001	8.692944624405899e-08	5.246568462238551e-07	-1.744282954	-0.8885757511	-0.3864857081	0.3563327078	0.5379978629	-0.6503233386	1.884008004	0.90401479	2.421746843	-0.88532387	1.060455192	-0.6921919739	-1.149307448
6381.192847883838	-0.6887600166010088	40719622.161883846	0.4743903604682219	8839.56503870786	-14.43432375872544	78137910.07354629	208.34970237170572	5417.02959803928	-0.5810698661116476	29344209.666033607	0.337642189303008	5721.910965839542	5732.511110928459	1.01174	28.120487	0.0961971499999999	0.0520282	-0.103260587	0.0749157301	-0.0342224799	0.0263220102	-0.0875474951	0.008771473	0.1451134239	-0.0495434432	-0.0379029818	0.0774819266	-0.0867936688	0.1426660204	-0.0256754524	-0.0445446873	-0.0580710081	0.1586148709	0.1951677341	-0.1050512428	0.0317695939	-0.081972764	-0.034336525	0.0496125598	0.002441085	0.0692830644	0.0808236275	-0.0541717523	0.0516554546	-0.0652892467	-0.068708088	0.0709936931	-0.0642124906	0.0517755926	0.0921226999	-0.0225948257	0.0127192755	0.0966131422	0.0748916504	0.0891549437	-0.0347102996	-0.026266392	-0.0444128553	-0.0369412161	-0.1574700998	0.0660683627	0.204624903	0.0171178155	0.1378348125	-0.1070262028	0.1786245905	-0.0908990153	0.0080615198	0.0243499586	-0.0807071282	0.1142200452	-0.0050893775	-0.0579352214	-0.1471360274	-0.001916169	-0.0435231353	0.0289183543	0.1163713041	0.1337753706	-0.0911487269	0.1185928554	0.0780988554	-0.0146631425	-0.0531730274	-0.1193338748	-0.0365767556	-0.0867883578	0.0003413254	-0.0494268916	-0.0764982029	0.0343850916	0.0654301557	-0.1033611825	-0.0253225405	0.0345967179	-0.0771259149	0.0007363145	-0.0967489117	-0.1188845023	-0.0116102616	0.1073266319	-0.0578663982	0.0964875359	0.0015468546	-0.0617381624	-0.0218163443	0.0700420358	-0.0551435502	0.0810976596	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.000130265	-0.005539765	1.6968970224999997e-08	3.0688996255225006e-05	-0.0216772	-0.0034991	1.224370081000001e-05	0.00046990099984	0.154573	0.0317589999999999	0.0238928123289999	0.0010086340809999	-0.00185502	-0.00054963	3.4410992004e-06	3.020931369e-07	-0.000268962	-0.0002023976999999	4.0964828965289984e-08	7.2340557444e-08	-0.00108029	-0.0003559580000001	1.267060977640712e-07	1.1670264841e-06	-1.745170833	-0.7236062609	-0.4923498999	-0.2264339898	1.085434169	-0.7400409453	2.553440786	-0.3566448749	1.79977808	-1.586830675	-0.8068428067	-0.5397708973	0.8137007604
6413.261686430065	32.0688385462272	41129925.458631806	1028.4104057039874	8835.790199161185	-3.774839546675139	78071188.44359286	14.24941360314257	5432.333787620625	15.304189581344872	29510250.380124647	234.2182187417449	5742.407839228239	5963.993237858552	1.193378	33.16898	0.1304946349999999	0.0713659	-0.0595516366	0.0415739389	-0.1449615342	-0.0387907811	0.0491746765	0.054379387	-0.1918565776	0.0352517278	0.0188227281	-0.0179018804	-0.0244155183	-0.0288619712	0.0400183323	-0.0319517828	-0.1634743268	-0.0843417517	-0.0012462179	-0.0129031787	-0.0909990412	-0.0591061118	0.3291335981	0.0161661277	0.0466862999	0.1264315744	-0.0295552052	0.0877439651	-0.2502510378	0.0877923785	-0.0912056214	-0.0027181192	-0.0770443172	-0.0459328474	-0.0286732451	-0.0260174099	-0.1129058256	0.1625959266	-0.0049852967	-0.0132418447	-0.0100780359	0.1873598062	-0.0636899128	0.0691366376	-0.0183312278	0.0342239131	-0.0460432237	-0.1260794169	0.1029256971	-0.0940126009	0.0240557833	0.0988593032	0.1717147446	-0.0316663109	-0.0605909575	-0.1049761772	0.1367813756	-0.0412967426	0.185502551	0.0021833091	-0.0712272253	-0.1245046629	-0.0326615538	0.0316660847	0.0010124927	-0.0480081809	0.1798087292	-0.1645140163	0.1262211788	-0.0999306198	0.100269288	-0.0303837266	0.0059381275	-0.0056286233	0.0043614136	-0.1575346986	0.2010100298	0.0657869158	-0.0888708861	0.0798783262	-0.0283718583	-0.0040992233	0.090767946	0.0563720433	-0.3002358146	0.0003726956	-0.0329151603	0.0017275166	-0.0387247412	-0.039663468	0.1017596119	-0.0415986225	0.0078360669	0.0482900097	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0119641	0.011833835	0.00014313968881	0.0001400396508072	-0.0397586	-0.0180813999999999	0.0003269370259599	0.00158074627396	0.101566	-0.0530069999999999	0.010315652356	0.0028097420489999	-0.00124019	0.00061483	1.5380712361e-06	3.7801592890000003e-07	-0.000134328	0.0001346339999999	1.8126313956e-08	1.8044011584e-08	-0.000878306	0.000201984	4.0797536256e-08	7.71421429636e-07	-1.505796461	-0.4784859771	1.947597607	0.2203922698	0.549251291	-1.621824839	1.752325004	0.7972635912	1.710570227	-1.146314318	0.9104412433	-0.858822557	-1.201744924
6421.241155791739	7.9794693616740915	41232337.98083364	63.67193129389553	8886.360426843623	50.57022768243769	78967401.63577238	2557.3479278535874	5427.756761338604	-4.577026282021507	29460543.460256927	20.949169586315616	5733.999486439541	6026.4526906565725	1.232993	34.270054	0.16415359	0.0829772	-0.0491275109	-0.0030758995	0.1537851059	0.1521244432	0.0700925204	-0.080614195	0.1000501413	-0.0198151924	0.0312693897	0.0351193981	-0.0078359892	-0.0688200943	-0.0241277051	-0.0548623275	0.0911351758	0.0426753848	-0.0832488282	0.0046974716	-0.0703207944	-0.0721645108	-0.1017822318	0.1125615408	-0.0742267359	-0.0647999871	-0.0152267415	0.0231838876	0.0442077184	0.0602469003	-0.0119592367	0.0275275144	-0.200307172	-0.0347890052	-0.0707565459	-0.0960607493	-0.0573800886	0.1013903097	0.1519654962	-0.0327701384	-0.0559193529	-0.1104281436	-0.0217011499	0.0634411194	-0.0148049417	-0.175104993	0.0257810646	0.030163317	0.044185791	-0.0892205072	0.055565961	-0.0638438504	-0.0154057395	-0.0450204723	-0.0135292697	-0.0023885218	-0.0752928304	0.1114273342	-0.0964222508	-0.0759069489	0.1465997411	0.0139009987	-0.0713062203	-0.048800835	0.014685416	-0.0319252634	0.0154678285	-0.0155113372	0.0961748338	-0.0331266592	0.0434395611	-0.0351041809	-0.1006420052	-0.1452999666	-0.0720597838	-0.108618142	-0.0783241598	-0.0489037869	-0.0577057667	-0.0345836282	0.060100689	-0.0683118833	-0.0555432863	-0.0600349127	-0.0405699004	0.0525382101	0.0690805604	0.0445551965	0.0320163418	-0.0499288347	-0.0685579197	0.0529857866	-0.1438213662	0.2516870309	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.00518615	-0.01715025	2.68961518225e-05	0.0002941310750624	-0.00360066	0.03615794	0.0013073966250436	1.29647524356e-05	0.0413944	-0.0601716	0.0017134963513599	0.00362062144656	-0.000749571	0.000490619	5.61856684041e-07	2.40707003161e-07	0.000152347	0.000286675	8.2182555625e-08	2.3209608409e-08	-0.000642124	0.000236182	5.5781937124000024e-08	4.12323231376e-07	-1.612007695	-0.2996174651	-1.085232773	0.6400604534	1.386807554	-0.1520917612	1.231510488	1.383298239	2.427999577	-0.9582133745	0.1177337791	0.2051439221	-1.05900649
6409.301689974586	-11.939465817153176	41079148.153111085	142.5508439989692	8845.125136748604	-41.23529009501908	78236238.684742	1700.3491492203789	5421.052132402541	-6.704628936062363	29387806.22222614	44.95204917028474	5721.93704402719	6014.528359253386	1.111728	30.899576	0.1428165699999999	0.0819156999999999	-0.0459272362	0.0318488974	-0.0355558358	-0.0982761621	-0.1222448264	0.0337080808	0.0089278504	0.011549504	0.0760710905	-0.02164017	-0.0416985592	0.0797350303	-0.0954136807	-0.0277894847	-0.0819772387	0.0128785961	0.1888352935	0.0309291479	0.1248003379	-0.1064825083	0.0057499084	0.0474943831	0.0062229951	0.0225491815	-0.0416539212	0.0652600511	0.0455284444	-0.0852509923	-0.0430325559	0.0861750436	0.0332898674	0.2293861999	-0.0166298718	0.1762448674	0.0273349103	0.014328692	-0.017368015	-0.0165038456	0.1173304383	-0.033520424	0.1853625456	-0.0107678781	0.0256450196	-0.0717736136	-0.2090900931	0.0240695408	-0.1719933396	-0.1259100371	-0.210790386	0.0787238092	-0.0350463362	-0.0592336612	-0.0404920107	0.1104041129	-0.0330033355	-0.0801658122	0.0219490588	0.1118508233	-0.0571608008	-0.052031532	0.0433186838	0.0778555648	-0.0437065562	0.1792158003	-0.029904026	0.0009889639	0.007105952	-0.0651693396	0.0381740554	0.0628393497	0.0242410464	-0.1066716722	0.0658934624	0.0578054082	0.1066325405	-0.1273136524	0.0155098174	-0.1902098785	0.136216521	-0.1119469435	-0.0551868747	0.011088547	0.1969052955	0.0545710952	0.1211446871	-0.0854111182	-0.0707495531	-0.018500257	0.0732043073	-0.0212940669	-0.0917854262	-0.0328536884	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.00219133	0.00737748	4.8019271689000005e-06	5.442721115039999e-05	-0.0214147	-0.01781404	0.0003173400211216	0.0004585893760899	0.107623	0.0662286	0.011582710129	0.00438622745796	-0.00129993	-0.0005503589999999	1.6898180048999998e-06	3.02895028881e-07	-0.000170059	-0.000322406	1.0394562883600001e-07	2.8920063481e-08	-0.0007972879999999	-0.0001551639999999	2.4075866895968966e-08	6.356681549438406e-07	-1.609954333	-0.190529152	0.1606503204	0.6883507001	1.414850212	-2.077309391	2.241736829	-0.7482741506	0.7610572505	-1.08157539	0.135795509	-0.3930599249	-0.1127279485
6437.791609673199	28.48991969861254	41445160.80957864	811.6755244333908	8860.573973288316	15.44883653971192	78509771.13611428	238.66655043073817	5432.703145151829	11.651012749287474	29514263.463342573	135.74609808405927	5732.590856834883	6143.890438228047	1.068655	29.702394	0.0728533599999999	0.0439546	-0.0154303764	0.0281090245	-0.0399995924	0.1419669449	0.0993265457	0.0973819186	-0.0863136416	-0.0201591888	-0.1375585225	0.0833858053	-0.0093471072	-0.0830504445	-0.0458377838	-0.0033548992	-0.0927577753	-0.0238165382	-0.1456858886	-0.0122126498	-0.2362257843	0.0709955656	-0.077793049	0.0313345192	0.0062470252	0.0083238437	0.0169138011	-0.0947230501	-0.0034799676	-0.077794987	0.0890952601	-0.1042531802	0.0680715028	0.0767359208	0.0532676947	-0.0401487854	0.1041500582	0.1049504533	-0.1325633579	-0.0798810583	-0.1237099492	0.0557794638	0.054379542	0.1149191249	-0.0103474462	-0.0300801367	-0.2372731584	0.0408472854	-0.015998741	0.0097514788	-0.0174106137	-0.0762480251	0.2007461727	-0.0602314944	-0.0118373746	-0.1252551892	0.0224246219	-0.11163932	0.0356663183	-0.1677304111	0.0132506236	0.0039983321	-0.0957384169	-0.0402805668	0.1060826958	-0.1421214306	0.0736966737	-0.0267474547	-0.0396138783	-0.0321785633	-0.0935355015	-0.0378640275	-0.0065630687	0.0215679694	-0.1063998505	0.1438904989	-0.0118127486	0.0394105855	-0.0320001146	-0.0379013946	0.2575173242	0.0066837925	0.0942591141	-0.0230431203	-0.0920128093	-0.1013212773	-0.1100221925	-0.0026879223	-0.0449965526	-0.0163437262	-0.0506082741	-0.096685996	-0.0292659171	0.0169860708	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0152721	0.01308077	0.00023323703841	0.0001711065437929	-0.026594	-0.0051793	2.682514849000001e-05	0.000707240836	0.102267	-0.005356	0.0104585392889999	2.8686736e-05	-0.00120095	9.89799999999998e-05	1.4422809025000005e-06	9.797040399999965e-09	-2.18929e-05	0.0001481660999999	2.1953193189209995e-08	4.792990704099998e-10	-5.96883e-05	0.0007375996999999	5.440533174399424e-07	3.56269315689e-09	-1.481592733	-0.05451046498	1.119763771	1.292779857	0.7348561529	-0.8851762152	1.447892552	0.8280206096	1.362477734	-1.755766616	-0.8870645368	-0.9782735232	-2.1124873
